Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2020-08-21;Bordeaux;0–0;Nantes;Relatório da Partida;2020;0;0
2020-08-22;Dijon;0–1;Angers;Relatório da Partida;2020;0;1
2020-08-22;Lille;1–1;Rennes;Relatório da Partida;2020;1;1
2020-08-23;Monaco;2–2;Reims;Relatório da Partida;2020;2;2
2020-08-23;Nîmes;4–0;Brest;Relatório da Partida;2020;4;0
2020-08-23;Lorient;3–1;Strasbourg;Relatório da Partida;2020;3;1
2020-08-23;Nice;2–1;Lens;Relatório da Partida;2020;2;1
2020-08-28;Lyon;4–1;Dijon;Relatório da Partida;2020;4;1
2020-08-29;Rennes;2–1;Montpellier;Relatório da Partida;2020;2;1
2020-08-29;Strasbourg;0–2;Nice;Relatório da Partida;2020;0;2
2020-08-30;Reims;0–1;Lille;Relatório da Partida;2020;0;1
2020-08-30;Metz;0–1;Monaco;Relatório da Partida;2020;0;1
2020-08-30;Saint-Étienne;2–0;Lorient;Relatório da Partida;2020;2;0
2020-08-30;Nantes;2–1;Nîmes;Relatório da Partida;2020;2;1
2020-08-30;Angers;0–2;Bordeaux;Relatório da Partida;2020;0;2
2020-08-30;Brest;2–3;Marseille;Relatório da Partida;2020;2;3
2020-09-10;Lens;1–0;Paris S-G;Relatório da Partida;2020;1;0
2020-09-11;Bordeaux;0–0;Lyon;Relatório da Partida;2020;0;0
2020-09-12;Montpellier;3–1;Nice;Relatório da Partida;2020;3;1
2020-09-12;Saint-Étienne;2–0;Strasbourg;Relatório da Partida;2020;2;0
2020-09-13;Lille;1–0;Metz;Relatório da Partida;2020;1;0
2020-09-13;Lorient;2–3;Lens;Relatório da Partida;2020;2;3
2020-09-13;Angers;1–0;Reims;Relatório da Partida;2020;1;0
2020-09-13;Nîmes;2–4;Rennes;Relatório da Partida;2020;2;4
2020-09-13;Dijon;0–2;Brest;Relatório da Partida;2020;0;2
2020-09-13;Monaco;2–1;Nantes;Relatório da Partida;2020;2;1
2020-09-13;Paris S-G;0–1;Marseille;Relatório da Partida;2020;0;1
2020-09-15;Montpellier;2–1;Lyon;Relatório da Partida;2020;2;1
2020-09-16;Paris S-G;1–0;Metz;Relatório da Partida;2020;1;0
2020-09-17;Marseille;0–2;Saint-Étienne;Relatório da Partida;2020;0;2
2020-09-18;Lyon;0–0;Nîmes;Relatório da Partida;2020;0;0
2020-09-19;Lens;2–1;Bordeaux;Relatório da Partida;2020;2;1
2020-09-19;Rennes;2–1;Monaco;Relatório da Partida;2020;2;1
2020-09-20;Nice;0–3;Paris S-G;Relatório da Partida;2020;0;3
2020-09-20;Montpellier;4–1;Angers;Relatório da Partida;2020;4;1
2020-09-20;Strasbourg;1–0;Dijon;Relatório da Partida;2020;1;0
2020-09-20;Metz;2–1;Reims;Relatório da Partida;2020;2;1
2020-09-20;Brest;3–2;Lorient;Relatório da Partida;2020;3;2
2020-09-20;Nantes;2–2;Saint-Étienne;Relatório da Partida;2020;2;2
2020-09-20;Marseille;1–1;Lille;Relatório da Partida;2020;1;1
2020-09-25;Lille;2–0;Nantes;Relatório da Partida;2020;2;0
2020-09-26;Saint-Étienne;0–3;Rennes;Relatório da Partida;2020;0;3
2020-09-26;Marseille;1–1;Metz;Relatório da Partida;2020;1;1
2020-09-27;Bordeaux;0–0;Nice;Relatório da Partida;2020;0;0
2020-09-27;Monaco;3–2;Strasbourg;Relatório da Partida;2020;3;2
2020-09-27;Angers;3–2;Brest;Relatório da Partida;2020;3;2
2020-09-27;Dijon;2–2;Montpellier;Relatório da Partida;2020;2;2
2020-09-27;Nîmes;1–1;Lens;Relatório da Partida;2020;1;1
2020-09-27;Lorient;1–1;Lyon;Relatório da Partida;2020;1;1
2020-09-27;Reims;0–2;Paris S-G;Relatório da Partida;2020;0;2
2020-10-02;Paris S-G;6–1;Angers;Relatório da Partida;2020;6;1
2020-10-03;Lens;2–0;Saint-Étienne;Relatório da Partida;2020;2;0
2020-10-03;Nice;2–1;Nantes;Relatório da Partida;2020;2;1
2020-10-04;Montpellier;0–1;Nîmes;Relatório da Partida;2020;0;1
2020-10-04;Bordeaux;3–0;Dijon;Relatório da Partida;2020;3;0
2020-10-04;Brest;1–0;Monaco;Relatório da Partida;2020;1;0
2020-10-04;Metz;3–1;Lorient;Relatório da Partida;2020;3;1
2020-10-04;Strasbourg;0–3;Lille;Relatório da Partida;2020;0;3
