Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2003-08-01;Lille;1–0;Lyon;Relatório da Partida;2003;1;0
2003-08-02;Montpellier;1–1;Rennes;Relatório da Partida;2003;1;1
2003-08-02;Lens;0–0;Le Mans;Relatório da Partida;2003;0;0
2003-08-02;Sochaux;2–1;Nantes;Relatório da Partida;2003;2;1
2003-08-02;Paris S-G;0–0;Bastia;Relatório da Partida;2003;0;0
2003-08-02;Auxerre;1–2;Nice;Relatório da Partida;2003;1;2
2003-08-02;Metz;0–1;Ajaccio;Relatório da Partida;2003;0;1
2003-08-02;Toulouse;1–1;Strasbourg;Relatório da Partida;2003;1;1
2003-08-02;Guingamp;0–1;Marseille;Relatório da Partida;2003;0;1
2003-08-02;Monaco;2–0;Bordeaux;Relatório da Partida;2003;2;0
2003-08-08;Marseille;1–0;Auxerre;Relatório da Partida;2003;1;0
2003-08-09;Nice;1–0;Sochaux;Relatório da Partida;2003;1;0
2003-08-09;Le Mans;0–1;Ajaccio;Relatório da Partida;2003;0;1
2003-08-09;Nantes;2–0;Lens;Relatório da Partida;2003;2;0
2003-08-09;Bastia;0–2;Metz;Relatório da Partida;2003;0;2
2003-08-09;Lyon;3–1;Monaco;Relatório da Partida;2003;3;1
2003-08-09;Bordeaux;0–1;Montpellier;Relatório da Partida;2003;0;1
2003-08-09;Lille;1–0;Paris S-G;Relatório da Partida;2003;1;0
2003-08-09;Rennes;1–0;Toulouse;Relatório da Partida;2003;1;0
2003-08-09;Strasbourg;2–0;Guingamp;Relatório da Partida;2003;2;0
2003-08-16;Le Mans;1–1;Nice;Relatório da Partida;2003;1;1
2003-08-16;Montpellier;0–2;Lyon;Relatório da Partida;2003;0;2
2003-08-16;Toulouse;0–3;Lille;Relatório da Partida;2003;0;3
2003-08-16;Auxerre;3–2;Strasbourg;Relatório da Partida;2003;3;2
2003-08-16;Metz;0–1;Paris S-G;Relatório da Partida;2003;0;1
2003-08-16;Guingamp;1–3;Bordeaux;Relatório da Partida;2003;1;3
2003-08-16;Sochaux;1–1;Rennes;Relatório da Partida;2003;1;1
2003-08-16;Monaco;2–0;Bastia;Relatório da Partida;2003;2;0
2003-08-16;Ajaccio;1–3;Nantes;Relatório da Partida;2003;1;3
2003-08-17;Lens;2–1;Marseille;Relatório da Partida;2003;2;1
2003-08-23;Nice;2–2;Ajaccio;Relatório da Partida;2003;2;2
2003-08-23;Lyon;0–0;Toulouse;Relatório da Partida;2003;0;0
2003-08-23;Rennes;0–0;Guingamp;Relatório da Partida;2003;0;0
2003-08-23;Strasbourg;0–1;Lens;Relatório da Partida;2003;0;1
2003-08-23;Nantes;1–0;Le Mans;Relatório da Partida;2003;1;0
2003-08-23;Marseille;2–0;Sochaux;Relatório da Partida;2003;2;0
2003-08-23;Lille;1–1;Metz;Relatório da Partida;2003;1;1
2003-08-23;Bordeaux;2–0;Auxerre;Relatório da Partida;2003;2;0
2003-08-23;Bastia;1–0;Montpellier;Relatório da Partida;2003;1;0
2003-08-24;Paris S-G;2–4;Monaco;Relatório da Partida;2003;2;4
2003-08-30;Auxerre;2–1;Rennes;Relatório da Partida;2003;2;1
2003-08-30;Le Mans;0–3;Strasbourg;Relatório da Partida;2003;0;3
2003-08-30;Sochaux;2–1;Lille;Relatório da Partida;2003;2;1
2003-08-30;Guingamp;2–0;Lyon;Relatório da Partida;2003;2;0
2003-08-30;Montpellier;3–2;Paris S-G;Relatório da Partida;2003;3;2
2003-08-30;Toulouse;0–2;Bastia;Relatório da Partida;2003;0;2
2003-08-30;Nantes;0–0;Bordeaux;Relatório da Partida;2003;0;0
2003-08-31;Lens;1–0;Nice;Relatório da Partida;2003;1;0
2003-08-31;Ajaccio;0–1;Marseille;Relatório da Partida;2003;0;1
2003-08-31;Monaco;1–0;Metz;Relatório da Partida;2003;1;0
2003-09-13;Bordeaux;1–3;Sochaux;Relatório da Partida;2003;1;3
2003-09-13;Lyon;1–1;Auxerre;Relatório da Partida;2003;1;1
2003-09-13;Lille;1–1;Monaco;Relatório da Partida;2003;1;1
2003-09-13;Metz;2–1;Montpellier;Relatório da Partida;2003;2;1
2003-09-13;Marseille;5–0;Le Mans;Relatório da Partida;2003;5;0
2003-09-13;Strasbourg;3–2;Ajaccio;Relatório da Partida;2003;3;2
2003-09-13;Rennes;2–0;Lens;Relatório da Partida;2003;2;0
2003-09-13;Nice;1–0;Nantes;Relatório da Partida;2003;1;0
2003-09-13;Bastia;4–2;Guingamp;Relatório da Partida;2003;4;2
2003-09-14;Paris S-G;2–1;Toulouse;Relatório da Partida;2003;2;1
2003-09-20;Lens;1–0;Bordeaux;Relatório da Partida;2003;1;0
2003-09-20;Auxerre;4–1;Bastia;Relatório da Partida;2003;4;1
2003-09-20;Toulouse;1–0;Metz;Relatório da Partida;2003;1;0
2003-09-20;Nice;2–0;Lille;Relatório da Partida;2003;2;0
2003-09-20;Guingamp;0–2;Paris S-G;Relatório da Partida;2003;0;2
2003-09-20;Sochaux;3–0;Strasbourg;Relatório da Partida;2003;3;0
2003-09-20;Ajaccio;1–0;Rennes;Relatório da Partida;2003;1;0
2003-09-21;Le Mans;0–2;Lyon;Relatório da Partida;2003;0;2
2003-09-21;Nantes;1–0;Marseille;Relatório da Partida;2003;1;0
2003-09-21;Montpellier;1–2;Monaco;Relatório da Partida;2003;1;2
2003-09-27;Lille;1–1;Montpellier;Relatório da Partida;2003;1;1
2003-09-27;Marseille;2–1;Nice;Relatório da Partida;2003;2;1
2003-09-27;Metz;1–1;Guingamp;Relatório da Partida;2003;1;1
2003-09-27;Rennes;2–0;Le Mans;Relatório da Partida;2003;2;0
2003-09-27;Monaco;3–0;Toulouse;Relatório da Partida;2003;3;0
2003-09-27;Bastia;2–0;Sochaux;Relatório da Partida;2003;2;0
2003-09-27;Paris S-G;1–0;Auxerre;Relatório da Partida;2003;1;0
2003-09-27;Lyon;4–0;Lens;Relatório da Partida;2003;4;0
2003-09-28;Bordeaux;1–0;Ajaccio;Relatório da Partida;2003;1;0
2003-09-28;Strasbourg;1–0;Nantes;Relatório da Partida;2003;1;0
2003-10-04;Ajaccio;2–4;Lyon;Relatório da Partida;2003;2;4
2003-10-04;Guingamp;1–2;Monaco;Relatório da Partida;2003;1;2
2003-10-04;Lens;0–2;Metz;Relatório da Partida;2003;0;2
2003-10-04;Auxerre;3–0;Lille;Relatório da Partida;2003;3;0
2003-10-04;Le Mans;0–0;Bordeaux;Relatório da Partida;2003;0;0
2003-10-04;Nantes;1–0;Rennes;Relatório da Partida;2003;1;0
2003-10-04;Toulouse;2–2;Montpellier;Relatório da Partida;2003;2;2
2003-10-04;Sochaux;0–1;Paris S-G;Relatório da Partida;2003;0;1
2003-10-04;Nice;0–0;Strasbourg;Relatório da Partida;2003;0;0
2003-10-05;Marseille;3–1;Bastia;Relatório da Partida;2003;3;1
2003-10-17;Strasbourg;4–1;Marseille;Relatório da Partida;2003;4;1
2003-10-18;Metz;1–3;Nantes;Relatório da Partida;2003;1;3
2003-10-18;Rennes;0–0;Nice;Relatório da Partida;2003;0;0
2003-10-18;Lyon;1–1;Sochaux;Relatório da Partida;2003;1;1
2003-10-18;Paris S-G;5–1;Le Mans;Relatório da Partida;2003;5;1
2003-10-18;Lille;0–0;Ajaccio;Relatório da Partida;2003;0;0
