Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2009-08-08;Saint-Étienne;0–2;Nice;Relatório da Partida;2009;0;2
2009-08-08;Montpellier;1–1;Paris S-G;Relatório da Partida;2009;1;1
2009-08-08;Le Mans;2–2;Lyon;Relatório da Partida;2009;2;2
2009-08-08;Rennes;3–0;Boulogne;Relatório da Partida;2009;3;0
2009-08-08;Grenoble;0–2;Marseille;Relatório da Partida;2009;0;2
2009-08-08;Valenciennes;1–3;Nancy;Relatório da Partida;2009;1;3
2009-08-08;Monaco;1–0;Toulouse;Relatório da Partida;2009;1;0
2009-08-08;Auxerre;0–1;Sochaux;Relatório da Partida;2009;0;1
2009-08-09;Lille;1–2;Lorient;Relatório da Partida;2009;1;2
2009-08-09;Bordeaux;4–1;Lens;Relatório da Partida;2009;4;1
2009-08-15;Nancy;4–0;Monaco;Relatório da Partida;2009;4;0
2009-08-15;Paris S-G;3–1;Le Mans;Relatório da Partida;2009;3;1
2009-08-15;Lorient;2–2;Montpellier;Relatório da Partida;2009;2;2
2009-08-15;Lyon;1–0;Valenciennes;Relatório da Partida;2009;1;0
2009-08-15;Lens;2–0;Auxerre;Relatório da Partida;2009;2;0
2009-08-15;Toulouse;3–1;Saint-Étienne;Relatório da Partida;2009;3;1
2009-08-15;Sochaux;2–3;Bordeaux;Relatório da Partida;2009;2;3
2009-08-16;Marseille;1–0;Lille;Relatório da Partida;2009;1;0
2009-08-16;Nice;1–1;Rennes;Relatório da Partida;2009;1;1
2009-08-16;Boulogne;2–1;Grenoble;Relatório da Partida;2009;2;1
2009-08-22;Le Mans;2–1;Nancy;Relatório da Partida;2009;2;1
2009-08-22;Monaco;2–0;Lorient;Relatório da Partida;2009;2;0
2009-08-22;Valenciennes;2–3;Paris S-G;Relatório da Partida;2009;2;3
2009-08-22;Rennes;1–1;Marseille;Relatório da Partida;2009;1;1
2009-08-22;Saint-Étienne;0–1;Boulogne;Relatório da Partida;2009;0;1
2009-08-22;Auxerre;0–3;Lyon;Relatório da Partida;2009;0;3
2009-08-22;Montpellier;2–0;Sochaux;Relatório da Partida;2009;2;0
2009-08-23;Lille;1–1;Toulouse;Relatório da Partida;2009;1;1
2009-08-23;Grenoble;1–2;Lens;Relatório da Partida;2009;1;2
2009-08-23;Bordeaux;4–0;Nice;Relatório da Partida;2009;4;0
2009-08-29;Lorient;1–0;Le Mans;Relatório da Partida;2009;1;0
2009-08-29;Lens;2–2;Rennes;Relatório da Partida;2009;2;2
2009-08-29;Saint-Étienne;1–0;Grenoble;Relatório da Partida;2009;1;0
2009-08-29;Lyon;3–1;Nancy;Relatório da Partida;2009;3;1
2009-08-29;Boulogne;0–0;Auxerre;Relatório da Partida;2009;0;0
2009-08-29;Sochaux;1–0;Monaco;Relatório da Partida;2009;1;0
2009-08-29;Nice;0–3;Montpellier;Relatório da Partida;2009;0;3
2009-08-30;Marseille;0–0;Bordeaux;Relatório da Partida;2009;0;0
2009-08-30;Toulouse;0–1;Valenciennes;Relatório da Partida;2009;0;1
2009-08-30;Paris S-G;3–0;Lille;Relatório da Partida;2009;3;0
2009-09-12;Lyon;1–0;Lorient;Relatório da Partida;2009;1;0
2009-09-12;Montpellier;1–0;Lens;Relatório da Partida;2009;1;0
2009-09-12;Valenciennes;1–1;Boulogne;Relatório da Partida;2009;1;1
2009-09-12;Lille;1–0;Sochaux;Relatório da Partida;2009;1;0
2009-09-12;Nancy;0–0;Toulouse;Relatório da Partida;2009;0;0
2009-09-12;Bordeaux;1–0;Grenoble;Relatório da Partida;2009;1;0
2009-09-12;Le Mans;1–2;Marseille;Relatório da Partida;2009;1;2
2009-09-13;Rennes;1–0;Saint-Étienne;Relatório da Partida;2009;1;0
2009-09-13;Auxerre;2–0;Nice;Relatório da Partida;2009;2;0
2009-09-13;Monaco;2–0;Paris S-G;Relatório da Partida;2009;2;0
2009-09-19;Grenoble;0–4;Rennes;Relatório da Partida;2009;0;4
2009-09-19;Lorient;3–1;Nancy;Relatório da Partida;2009;3;1
2009-09-19;Marseille;4–2;Montpellier;Relatório da Partida;2009;4;2
2009-09-19;Boulogne;0–2;Bordeaux;Relatório da Partida;2009;0;2
2009-09-19;Sochaux;2–5;Valenciennes;Relatório da Partida;2009;2;5
