Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2018-08-10;Marseille;4–0;Toulouse;Relatório da Partida;2018;4;0
2018-08-11;Nantes;1–3;Monaco;Relatório da Partida;2018;1;3
2018-08-11;Montpellier;1–2;Dijon;Relatório da Partida;2018;1;2
2018-08-11;Nice;0–1;Reims;Relatório da Partida;2018;0;1
2018-08-11;Saint-Étienne;2–1;Guingamp;Relatório da Partida;2018;2;1
2018-08-11;Lille;3–1;Rennes;Relatório da Partida;2018;3;1
2018-08-11;Angers;3–4;Nîmes;Relatório da Partida;2018;3;4
2018-08-12;Lyon;2–0;Amiens;Relatório da Partida;2018;2;0
2018-08-12;Bordeaux;0–2;Strasbourg;Relatório da Partida;2018;0;2
2018-08-12;Paris S-G;3–0;Caen;Relatório da Partida;2018;3;0
2018-08-17;Reims;1–0;Lyon;Relatório da Partida;2018;1;0
2018-08-18;Guingamp;1–3;Paris S-G;Relatório da Partida;2018;1;3
2018-08-18;Amiens;1–2;Montpellier;Relatório da Partida;2018;1;2
2018-08-18;Rennes;1–0;Angers;Relatório da Partida;2018;1;0
2018-08-18;Monaco;0–0;Lille;Relatório da Partida;2018;0;0
2018-08-18;Caen;1–1;Nice;Relatório da Partida;2018;1;1
2018-08-18;Dijon;2–0;Nantes;Relatório da Partida;2018;2;0
2018-08-19;Strasbourg;1–1;Saint-Étienne;Relatório da Partida;2018;1;1
2018-08-19;Toulouse;2–1;Bordeaux;Relatório da Partida;2018;2;1
2018-08-19;Nîmes;3–1;Marseille;Relatório da Partida;2018;3;1
2018-08-24;Lyon;2–0;Strasbourg;Relatório da Partida;2018;2;0
2018-08-25;Paris S-G;3–1;Angers;Relatório da Partida;2018;3;1
2018-08-25;Amiens;4–1;Reims;Relatório da Partida;2018;4;1
2018-08-25;Nantes;1–1;Caen;Relatório da Partida;2018;1;1
2018-08-25;Nice;0–4;Dijon;Relatório da Partida;2018;0;4
2018-08-25;Toulouse;1–0;Nîmes;Relatório da Partida;2018;1;0
2018-08-25;Montpellier;0–0;Saint-Étienne;Relatório da Partida;2018;0;0
2018-08-26;Lille;3–0;Guingamp;Relatório da Partida;2018;3;0
2018-08-26;Bordeaux;2–1;Monaco;Relatório da Partida;2018;2;1
2018-08-26;Marseille;2–2;Rennes;Relatório da Partida;2018;2;2
2018-08-31;Lyon;0–1;Nice;Relatório da Partida;2018;0;1
2018-09-01;Nîmes;2–4;Paris S-G;Relatório da Partida;2018;2;4
