Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2006-08-04;Nantes;1–3;Lyon;Relatório da Partida;2006;1;3
2006-08-05;Paris S-G;2–3;Lorient;Relatório da Partida;2006;2;3
2006-08-05;Auxerre;1–1;Valenciennes;Relatório da Partida;2006;1;1
2006-08-05;Bordeaux;2–0;Toulouse;Relatório da Partida;2006;2;0
2006-08-05;Lens;1–0;Troyes;Relatório da Partida;2006;1;0
2006-08-05;Rennes;1–2;Lille;Relatório da Partida;2006;1;2
2006-08-05;Saint-Étienne;1–2;Sochaux;Relatório da Partida;2006;1;2
2006-08-05;Nancy;1–0;Monaco;Relatório da Partida;2006;1;0
2006-08-05;Le Mans;1–0;Nice;Relatório da Partida;2006;1;0
2006-08-06;Sedan;0–0;Marseille;Relatório da Partida;2006;0;0
2006-08-12;Sochaux;1–1;Auxerre;Relatório da Partida;2006;1;1
2006-08-12;Valenciennes;0–0;Paris S-G;Relatório da Partida;2006;0;0
2006-08-12;Lorient;0–1;Bordeaux;Relatório da Partida;2006;0;1
2006-08-12;Monaco;1–2;Saint-Étienne;Relatório da Partida;2006;1;2
2006-08-12;Nice;1–1;Nantes;Relatório da Partida;2006;1;1
2006-08-12;Nancy;3–1;Sedan;Relatório da Partida;2006;3;1
2006-08-12;Troyes;2–2;Le Mans;Relatório da Partida;2006;2;2
2006-08-12;Lyon;1–1;Toulouse;Relatório da Partida;2006;1;1
2006-08-13;Marseille;2–0;Rennes;Relatório da Partida;2006;2;0
2006-08-13;Lille;4–0;Lens;Relatório da Partida;2006;4;0
2006-08-19;Rennes;1–1;Monaco;Relatório da Partida;2006;1;1
2006-08-19;Saint-Étienne;1–0;Nancy;Relatório da Partida;2006;1;0
2006-08-19;Lens;1–1;Lorient;Relatório da Partida;2006;1;1
2006-08-19;Le Mans;3–2;Valenciennes;Relatório da Partida;2006;3;2
2006-08-19;Paris S-G;1–0;Lille;Relatório da Partida;2006;1;0
2006-08-19;Nantes;1–1;Troyes;Relatório da Partida;2006;1;1
2006-08-19;Sedan;1–1;Sochaux;Relatório da Partida;2006;1;1
2006-08-19;Auxerre;0–3;Marseille;Relatório da Partida;2006;0;3
2006-08-20;Bordeaux;1–2;Lyon;Relatório da Partida;2006;1;2
2006-08-20;Toulouse;1–0;Nice;Relatório da Partida;2006;1;0
2006-08-26;Troyes;1–2;Toulouse;Relatório da Partida;2006;1;2
2006-08-26;Nice;1–4;Lyon;Relatório da Partida;2006;1;4
2006-08-26;Lille;3–0;Bordeaux;Relatório da Partida;2006;3;0
2006-08-26;Sochaux;3–2;Paris S-G;Relatório da Partida;2006;3;2
2006-08-26;Lorient;3–1;Nantes;Relatório da Partida;2006;3;1
2006-08-27;Monaco;2–1;Sedan;Relatório da Partida;2006;2;1
2006-08-27;Saint-Étienne;3–2;Lens;Relatório da Partida;2006;3;2
2006-08-27;Nancy;1–0;Auxerre;Relatório da Partida;2006;1;0
2006-08-27;Valenciennes;3–1;Rennes;Relatório da Partida;2006;3;1
2006-08-27;Marseille;2–0;Le Mans;Relatório da Partida;2006;2;0
2006-09-09;Auxerre;2–1;Monaco;Relatório da Partida;2006;2;1
2006-09-09;Lyon;2–0;Troyes;Relatório da Partida;2006;2;0
2006-09-09;Nantes;1–1;Lille;Relatório da Partida;2006;1;1
2006-09-09;Rennes;2–1;Sochaux;Relatório da Partida;2006;2;1
2006-09-09;Sedan;2–2;Saint-Étienne;Relatório da Partida;2006;2;2
2006-09-09;Bordeaux;3–2;Nice;Relatório da Partida;2006;3;2
2006-09-09;Lens;3–0;Valenciennes;Relatório da Partida;2006;3;0
2006-09-09;Le Mans;1–1;Lorient;Relatório da Partida;2006;1;1
2006-09-10;Paris S-G;1–3;Marseille;Relatório da Partida;2006;1;3
2006-09-10;Toulouse;2–2;Nancy;Relatório da Partida;2006;2;2
2006-09-16;Lorient;1–3;Lyon;Relatório da Partida;2006;1;3
2006-09-16;Lille;1–3;Toulouse;Relatório da Partida;2006;1;3
2006-09-16;Troyes;2–0;Nice;Relatório da Partida;2006;2;0
2006-09-16;Valenciennes;1–0;Nantes;Relatório da Partida;2006;1;0
2006-09-16;Sedan;1–2;Le Mans;Relatório da Partida;2006;1;2
2006-09-17;Saint-Étienne;2–3;Auxerre;Relatório da Partida;2006;2;3
2006-09-17;Monaco;1–2;Paris S-G;Relatório da Partida;2006;1;2
2006-09-17;Marseille;2–1;Bordeaux;Relatório da Partida;2006;2;1
2006-09-17;Nancy;0–0;Rennes;Relatório da Partida;2006;0;0
2006-09-17;Sochaux;0–3;Lens;Relatório da Partida;2006;0;3
2006-09-23;Le Mans;2–2;Sochaux;Relatório da Partida;2006;2;2
2006-09-23;Rennes;0–0;Saint-Étienne;Relatório da Partida;2006;0;0
2006-09-23;Auxerre;2–2;Sedan;Relatório da Partida;2006;2;2
2006-09-23;Lyon;4–1;Lille;Relatório da Partida;2006;4;1
2006-09-23;Bordeaux;2–1;Troyes;Relatório da Partida;2006;2;1
2006-09-23;Toulouse;0–0;Lorient;Relatório da Partida;2006;0;0
2006-09-23;Paris S-G;0–0;Nancy;Relatório da Partida;2006;0;0
2006-09-23;Nice;2–0;Valenciennes;Relatório da Partida;2006;2;0
2006-09-24;Nantes;2–1;Marseille;Relatório da Partida;2006;2;1
2006-09-24;Lens;1–0;Monaco;Relatório da Partida;2006;1;0
2006-09-30;Sedan;1–0;Rennes;Relatório da Partida;2006;1;0
2006-09-30;Lille;1–0;Nice;Relatório da Partida;2006;1;0
2006-09-30;Monaco;2–1;Le Mans;Relatório da Partida;2006;2;1
2006-09-30;Valenciennes;2–0;Bordeaux;Relatório da Partida;2006;2;0
2006-09-30;Sochaux;0–1;Lyon;Relatório da Partida;2006;0;1
2006-09-30;Lorient;0–0;Troyes;Relatório da Partida;2006;0;0
2006-10-01;Marseille;3–0;Toulouse;Relatório da Partida;2006;3;0
2006-10-01;Nancy;2–1;Lens;Relatório da Partida;2006;2;1
2006-10-01;Auxerre;1–0;Nantes;Relatório da Partida;2006;1;0
