Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
3,dom,2019-05-05,16:00,CSA,1.2,0–0,1.6,Santos,10.313,Estádio Rei Pelé,Rodolpho Toski Marques,Relatório da Partida,
3,dom,2019-05-05,16:00,Cruzeiro,1.3,2–1,1.2,Goiás,19.735,Estádio Governador Magalhães Pinto,Rodrigo Carvalhaes de Miranda,Relatório da Partida,
3,dom,2019-05-05,19:00,Grêmio,2.8,4–5,3.1,Fluminense,8.390,Arena do Grêmio,Raphael Claus,Relatório da Partida,
3,dom,2019-05-05,19:00,Bahia,2.2,1–0,0.3,Avaí,18.673,Itaipava Arena Fonte Nova,Bruno Arleu de Araujo,Relatório da Partida,
3,sáb,2019-05-04,21:00,Ceará,0.8,1–2,1.1,Atlético Mineiro,16.815,Estádio Castelão,Flavio Rodrigues De Souza,Relatório da Partida,
,,,,,,,,,,,,,
4,sáb,2019-05-11,16:00,Fluminense,2.1,0–1,1.0,Botafogo (RJ),24.600,Estadio Jornalista Mário Filho,Marcelo Aparecido Ribeiro De Souza,Relatório da Partida,
4,sáb,2019-05-11,19:00,Corinthians,0.9,0–0,0.3,Grêmio,36.360,Arena Corinthians,Marcelo de Lima Henrique,Relatório da Partida,
4,dom,2019-05-12,11:00,Flamengo,2.9,2–1,1.3,Chapecoense,61.023,Estadio Jornalista Mário Filho,Jean Pierre Goncalves Lima,Relatório da Partida,
4,dom,2019-05-12,16:00,Internacional,2.8,3–1,1.8,Cruzeiro,21.483,Estádio José Pinheiro Borba,Raphael Claus,Relatório da Partida,
4,dom,2019-05-12,16:00,Santos,3.2,3–0,1.0,Vasco da Gama,12.952,Estádio Urbano Caldeira,Paulo Roberto Alves Júnior,Relatório da Partida,
4,dom,2019-05-12,16:00,Atlético Mineiro,0.4,0–2,0.8,Palmeiras,24.368,Estádio Raimundo Sampaio,Anderson Daronco,Relatório da Partida,
4,dom,2019-05-12,19:00,Fortaleza,0.7,0–1,0.7,São Paulo,42.955,Estádio Castelão,Wilton Sampaio,Relatório da Partida,
4,dom,2019-05-12,19:00,Atl Paranaense,2.2,1–0,0.9,Bahia,10.510,Estádio Joaquim Américo Guimarães,Savio Pereira,Relatório da Partida,
4,dom,2019-05-12,19:00,Avaí,0.8,0–0,0.6,CSA,4.852,Estádio Aderbal Ramos da Silva,Dewson Fernando Freitas da Silva,Relatório da Partida,
4,sáb,2019-05-11,21:00,Goiás,2.3,2–1,1.1,Ceará,9.493,Estádio de Hailé Pinheiro,Caio Max Augusto Vieira,Relatório da Partida,
,,,,,,,,,,,,,
5,sáb,2019-05-18,18:00,Fluminense,2.5,4–1,1.2,Cruzeiro,11.437,Estadio Jornalista Mário Filho,Flavio Rodrigues De Souza,Relatório da Partida,
5,sáb,2019-05-18,19:00,Palmeiras,2.6,4–0,0.9,Santos,32.501,Allianz Parque,Rafael Traci,Relatório da Partida,
5,sáb,2019-05-18,19:00,Atlético Mineiro,0.9,2–1,2.6,Flamengo,13.616,Estádio Raimundo Sampaio,Paulo Roberto Alves Júnior,Relatório da Partida,
5,dom,2019-05-19,11:00,São Paulo,0.5,0–0,1.4,Bahia,44.640,Estádio do Morumbi,Daniel Nobre Bins,Relatório da Partida,
5,dom,2019-05-19,16:00,Goiás,1.7,1–0,0.4,Botafogo (RJ),16.347,Estádio de Hailé Pinheiro,Rodolpho Toski Marques,Relatório da Partida,
5,dom,2019-05-19,16:00,Chapecoense,1.4,1–3,2.5,Fortaleza,6.765,Arena Condá,Thiago Duarte Peixoto,Relatório da Partida,
5,dom,2019-05-19,16:00,Atl Paranaense,1.3,0–2,1.1,Corinthians,18.284,Estádio Joaquim Américo Guimarães,Wagner do Nascimento Magalhaes,Relatório da Partida,
5,dom,2019-05-19,16:00,Internacional,1.2,2–0,0.9,CSA,24.220,Estádio José Pinheiro Borba,Rodrigo Carvalhaes de Miranda,Relatório da Partida,
5,dom,2019-05-19,19:00,Vasco da Gama,1.0,1–1,0.6,Avaí,13.924,Estádio Club de Regatas Vasco da Gama,Ricardo Marques Ribeiro,Relatório da Partida,
5,dom,2019-05-19,19:00,Ceará,0.3,2–1,1.3,Grêmio,17.506,Estádio Castelão,Igor Junior Benevenuto,Relatório da Partida,
,,,,,,,,,,,,,
6,sáb,2019-05-25,16:00,Botafogo (RJ),0.3,0–1,2.3,Palmeiras,33.143,Estádio Nilton Santos,Paulo Roberto Alves Júnior,Relatório da Partida,
6,sáb,2019-05-25,19:00,Grêmio,2.7,1–0,0.6,Atlético Mineiro,13.714,Arena do Grêmio,Rafael Traci,Relatório da Partida,
6,dom,2019-05-26,16:00,Santos,0.4,0–0,0.8,Internacional,12.756,Estádio Urbano Caldeira,Rodolpho Toski Marques,Relatório da Partida,
6,dom,2019-05-26,16:00,Flamengo,1.6,3–2,2.9,Atl Paranaense,52.667,Estadio Jornalista Mário Filho,Daniel Nobre Bins,Relatório da Partida,
6,dom,2019-05-26,19:00,Cruzeiro,1.6,1–2,1.4,Chapecoense,18.039,Estádio Governador Magalhães Pinto,Dewson Fernando Freitas da Silva,Relatório da Partida,
6,dom,2019-05-26,19:00,Corinthians,1.2,1–0,0.4,São Paulo,39.378,Arena Corinthians,Flavio Rodrigues De Souza,Relatório da Partida,
6,dom,2019-05-26,19:00,Bahia,2.1,3–2,1.7,Fluminense,21.776,Itaipava Arena Fonte Nova,Igor Junior Benevenuto,Relatório da Partida,
6,dom,2019-05-26,19:00,Fortaleza,2.1,1–1,2.0,Vasco da Gama,28.148,Estádio Castelão,Anderson Daronco,Relatório da Partida,
6,seg,2019-05-27,20:00,Avaí,2.9,1–2,1.1,Ceará,5.543,Estádio Aderbal Ramos da Silva,Rodrigo Carvalhaes de Miranda,Relatório da Partida,
6,seg,2019-05-27,20:00,CSA,1.2,1–0,1.5,Goiás,9.128,Estádio Rei Pelé,Edina Alves Batista,Relatório da Partida,
,,,,,,,,,,,,,
7,sáb,2019-06-01,16:00,Flamengo,3.2,2–0,0.4,Fortaleza,37.658,Estadio Jornalista Mário Filho,Rodrigo D'Alonso Ferreira,Relatório da Partida,
7,sáb,2019-06-01,19:00,Bahia,2.0,1–0,0.6,Grêmio,26.930,Itaipava Arena Fonte Nova,Dewson Fernando Freitas da Silva,Relatório da Partida,
7,dom,2019-06-02,11:00,Botafogo (RJ),0.6,1–0,1.3,Vasco da Gama,19.503,Estádio Nilton Santos,Vinicius Gonçalves Dias Araujo,Relatório da Partida,
7,dom,2019-06-02,16:00,Atl Paranaense,1.3,3–0,0.3,Fluminense,11.709,Estádio Joaquim Américo Guimarães,Wagner Reway,Relatório da Partida,
7,dom,2019-06-02,16:00,São Paulo,1.0,1–1,1.4,Cruzeiro,8.517,Estádio do Morumbi,Braulio da Silva Machado,Relatório da Partida,
7,dom,2019-06-02,16:00,Ceará,0.8,0–1,1.2,Santos,50.809,Estádio Castelão,Ricardo Marques Ribeiro,Relatório da Partida,
7,dom,2019-06-02,19:00,Internacional,1.5,2–0,0.6,Avaí,19.789,Estádio José Pinheiro Borba,Rodrigo Nunes de Sá,Relatório da Partida,
7,dom,2019-06-02,19:00,Atlético Mineiro,3.8,4–0,0.5,CSA,14.116,Estádio Raimundo Sampaio,Diego Pombo Lopez,Relatório da Partida,
7,dom,2019-06-02,19:00,Chapecoense,1.5,1–2,1.1,Palmeiras,10.615,Arena Condá,Rodolpho Toski Marques,Relatório da Partida,
,,,,,,,,,,,,,
8,sex,2019-06-07,20:30,Vasco da Gama,1.2,2–1,1.7,Internacional,11.046,Estádio Club de Regatas Vasco da Gama,Heber Roberto Lopes,Relatório da Partida,
8,sáb,2019-06-08,16:30,Palmeiras,2.4,1–0,0.3,Atl Paranaense,37.086,Allianz Parque,Rodrigo D'Alonso Ferreira,Relatório da Partida,
8,sáb,2019-06-08,19:00,Cruzeiro,1.2,0–0,0.4,Corinthians,21.370,Estádio Governador Magalhães Pinto,Marcelo de Lima Henrique,Relatório da Partida,
8,sáb,2019-06-08,19:00,Grêmio,0.9,1–0,0.2,Fortaleza,3.761,Arena do Grêmio,Savio Pereira,Relatório da Partida,
8,sáb,2019-06-08,19:30,Ceará,1.7,0–0,0.6,Bahia,15.566,Estádio Castelão,Thiago Duarte Peixoto,Relatório da Partida,
8,dom,2019-06-09,19:00,Fluminense,1.1,0–0,1.0,Flamengo,42.726,Estadio Jornalista Mário Filho,Wagner do Nascimento Magalhaes,Relatório da Partida,
8,dom,2019-06-09,19:00,Santos,3.5,3–1,1.2,Atlético Mineiro,5.794,Estádio Urbano Caldeira,Dewson Fernando Freitas da Silva,Relatório da Partida,
8,dom,2019-06-09,19:00,CSA,1.3,1–2,2.2,Botafogo (RJ),11.602,Estádio Rei Pelé,Jean Pierre Goncalves Lima,Relatório da Partida,
8,sáb,2019-06-08,21:00,Avaí,0.5,0–0,0.6,São Paulo,8.084,Estádio Aderbal Ramos da Silva,Caio Max Augusto Vieira,Relatório da Partida,
8,seg,2019-06-10,20:00,Goiás,2.7,3–1,1.4,Chapecoense,7.756,Estádio de Hailé Pinheiro,Igor Junior Benevenuto,Relatório da Partida,
,,,,,,,,,,,,,
9,qua,2019-06-12,19:15,Botafogo (RJ),0.4,0–1,0.8,Grêmio,17.757,Estádio Nilton Santos,Marcelo Aparecido Ribeiro De Souza,Relatório da Partida,
9,qui,2019-06-13,19:15,Vasco da Gama,1.9,1–0,0.9,Ceará,19.584,Estádio Club de Regatas Vasco da Gama,Flavio Rodrigues De Souza,Relatório da Partida,
9,qui,2019-06-13,20:00,Atlético Mineiro,1.9,1–1,0.6,São Paulo,19.761,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,Relatório da Partida,
9,qui,2019-06-13,20:00,Goiás,2.9,2–1,1.4,Atl Paranaense,10.468,Estádio de Hailé Pinheiro,Rodrigo Carvalhaes de Miranda,Relatório da Partida,
9,qui,2019-06-13,20:00,Chapecoense,1.4,1–1,1.2,Fluminense,6.257,Arena Condá,Ricardo Marques Ribeiro,Relatório da Partida,
9,qui,2019-06-13,20:00,Palmeiras,1.1,2–0,0.3,Avaí,31.946,Allianz Parque,Marcelo de Lima Henrique,Relatório da Partida,
9,qua,2019-06-12,21:00,Fortaleza,1.6,2–1,0.5,Cruzeiro,17.099,Estádio Castelão,Heber Roberto Lopes,Relatório da Partida,
9,qua,2019-06-12,21:30,CSA,0.4,0–2,2.8,Flamengo,37.673,Estádio Rei Pelé,Douglas Marques das Flores,Relatório da Partida,
9,qua,2019-06-12,21:30,Santos,1.4,1–0,0.1,Corinthians,11.831,Estádio Urbano Caldeira,Wagner do Nascimento Magalhaes,Relatório da Partida,
9,qua,2019-06-12,21:30,Internacional,1.9,3–1,1.8,Bahia,15.724,Estádio José Pinheiro Borba,Paulo Roberto Alves Júnior,Relatório da Partida,
,,,,,,,,,,,,,
10,sáb,2019-07-13,17:00,Fortaleza,1.5,2–0,0.9,Avaí,24.864,Estádio Castelão,Thiago Duarte Peixoto,Relatório da Partida,
10,sáb,2019-07-13,17:00,Grêmio,1.8,2–1,1.5,Vasco da Gama,9.701,Arena do Grêmio,Rodolpho Toski Marques,Relatório da Partida,
10,sáb,2019-07-13,19:00,São Paulo,0.9,1–1,1.1,Palmeiras,38.267,Estádio do Morumbi,Bruno Arleu de Araujo,Relatório da Partida,
10,sáb,2019-07-13,19:00,Bahia,1.2,0–1,1.9,Santos,18.465,Itaipava Arena Fonte Nova,Jean Pierre Goncalves Lima,Relatório da Partida,
10,dom,2019-07-14,11:00,Flamengo,5.4,6–1,0.5,Goiás,65.154,Estadio Jornalista Mário Filho,Caio Max Augusto Vieira,Relatório da Partida,
10,dom,2019-07-14,16:00,Corinthians,2.2,1–0,0.1,CSA,33.952,Arena Corinthians,Wagner Reway,Relatório da Partida,
10,dom,2019-07-14,16:00,Atl Paranaense,2.1,1–0,1.0,Internacional,12.700,Estádio Joaquim Américo Guimarães,Braulio da Silva Machado,Relatório da Partida,
10,dom,2019-07-14,16:00,Cruzeiro,0.9,0–0,0.4,Botafogo (RJ),18.012,Estádio Governador Magalhães Pinto,Leandro Pedro Vuaden,Relatório da Partida,
10,dom,2019-07-14,19:00,Chapecoense,2.2,1–2,3.3,Atlético Mineiro,2.600,Arena Condá,Marcelo Aparecido Ribeiro De Souza,Relatório da Partida,
10,seg,2019-07-15,20:00,Fluminense,2.2,1–1,0.7,Ceará,23.484,Estadio Jornalista Mário Filho,Douglas Marques das Flores,Relatório da Partida,
,,,,,,,,,,,,,
11,sáb,2019-07-20,11:00,Vasco da Gama,1.6,2–1,0.2,Fluminense,20.904,Estádio Club de Regatas Vasco da Gama,Bruno Arleu de Araujo,Relatório da Partida,
11,sáb,2019-07-20,17:00,Bahia,0.8,0–0,0.9,Cruzeiro,24.864,Itaipava Arena Fonte Nova,Luiz Flávio de Oliveira,Relatório da Partida,
11,sáb,2019-07-20,19:00,Internacional,1.0,1–1,0.4,Grêmio,35.103,Estádio José Pinheiro Borba,Anderson Daronco,Relatório da Partida,
11,sáb,2019-07-20,19:00,CSA,0.5,0–4,1.5,Atl Paranaense,7.845,Estádio Rei Pelé,Ricardo Marques Ribeiro,Relatório da Partida,
11,sáb,2019-07-20,19:00,Ceará,0.6,2–0,1.7,Palmeiras,32.287,Estádio Castelão,Rodrigo D'Alonso Ferreira,Relatório da Partida,
11,dom,2019-07-21,11:00,Botafogo (RJ),0.4,0–1,1.9,Santos,16.248,Estádio Nilton Santos,Heber Roberto Lopes,Relatório da Partida,
11,dom,2019-07-21,16:00,Atlético Mineiro,4.8,2–2,1.6,Fortaleza,16.043,Estádio Raimundo Sampaio,Edina Alves Batista,Relatório da Partida,
11,dom,2019-07-21,16:00,Corinthians,1.3,1–1,0.9,Flamengo,34.737,Arena Corinthians,Leandro Pedro Vuaden,Relatório da Partida,
11,dom,2019-07-21,19:00,Avaí,1.1,0–0,0.6,Goiás,5.497,Estádio Aderbal Ramos da Silva,Rodolpho Toski Marques,Relatório da Partida,
11,seg,2019-07-22,20:00,São Paulo,2.9,4–0,0.6,Chapecoense,35.558,Estádio do Morumbi,Savio Pereira,Relatório da Partida,
,,,,,,,,,,,,,
12,sáb,2019-07-27,17:00,Palmeiras,1.9,1–1,0.6,Vasco da Gama,37.754,Allianz Parque,Ricardo Marques Ribeiro,Relatório da Partida,
12,sáb,2019-07-27,19:00,Internacional,1.3,1–0,0.5,Ceará,11.033,Estádio José Pinheiro Borba,Marcelo de Lima Henrique,Relatório da Partida,
12,sáb,2019-07-27,19:00,Cruzeiro,0.5,0–2,2.0,Atl Paranaense,20.689,Estádio Governador Magalhães Pinto,Rodrigo Carvalhaes de Miranda,Relatório da Partida,
12,sáb,2019-07-27,19:00,Fluminense,2.0,1–2,1.3,São Paulo,21.741,Estadio Jornalista Mário Filho,Anderson Daronco,Relatório da Partida,
12,dom,2019-07-28,11:00,Chapecoense,0.6,0–0,1.0,Bahia,12.787,Arena Condá,Dewson Fernando Freitas da Silva,Relatório da Partida,
12,dom,2019-07-28,16:00,Santos,2.1,3–1,0.8,Avaí,12.787,Estádio Urbano Caldeira,Wagner Reway,Relatório da Partida,
12,dom,2019-07-28,16:00,Flamengo,2.0,3–2,1.3,Botafogo (RJ),45.622,Estadio Jornalista Mário Filho,Raphael Claus,Relatório da Partida,
12,dom,2019-07-28,19:00,Fortaleza,1.3,1–3,2.1,Corinthians,41.546,Estádio Castelão,Wilton Sampaio,Relatório da Partida,
12,dom,2019-07-28,19:00,Goiás,1.2,0–0,0.9,Atlético Mineiro,10.439,Estádio de Hailé Pinheiro,Luiz Flávio de Oliveira,Relatório da Partida,
12,seg,2019-07-29,20:00,CSA,0.5,0–0,1.4,Grêmio,11.918,Estádio Rei Pelé,Caio Max Augusto Vieira,Relatório da Partida,
,,,,,,,,,,,,,
13,sáb,2019-08-03,19:00,Ceará,1.8,2–1,1.8,Fortaleza,38.421,Estádio Castelão,Heber Roberto Lopes,Relatório da Partida,
13,sáb,2019-08-03,19:00,Fluminense,2.4,2–1,0.8,Internacional,16.485,Estadio Jornalista Mário Filho,Rodolpho Toski Marques,Relatório da Partida,
13,dom,2019-08-04,11:00,Santos,3.7,6–1,1.1,Goiás,13.462,Estádio Urbano Caldeira,Rafael Traci,Relatório da Partida,
13,dom,2019-08-04,16:00,Avaí,1.3,0–2,1.9,Botafogo (RJ),7.140,Estádio Aderbal Ramos da Silva,Vinicius Furlan,Relatório da Partida,
13,dom,2019-08-04,16:00,Bahia,1.3,3–0,0.9,Flamengo,43.099,Itaipava Arena Fonte Nova,Flavio Rodrigues De Souza,Relatório da Partida,
13,dom,2019-08-04,19:00,Corinthians,0.5,1–1,1.0,Palmeiras,42.675,Arena Corinthians,Anderson Daronco,Relatório da Partida,
13,dom,2019-08-04,19:00,Vasco da Gama,0.7,0–0,1.2,CSA,9.631,Estádio Club de Regatas Vasco da Gama,Marielson Alves Silva,Relatório da Partida,
13,dom,2019-08-04,19:00,Atlético Mineiro,1.4,2–0,0.5,Cruzeiro,13.181,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,Relatório da Partida,
13,seg,2019-08-05,20:00,Grêmio,1.6,3–3,0.9,Chapecoense,13.418,Arena do Grêmio,Felipe Fernandes de Lima,Relatório da Partida,
,,,,,,,,,,,,,
7,qua,2019-08-07,19:15,Corinthians,2.0,2–0,0.4,Goiás,34.595,Arena Corinthians,Bruno Arleu de Araujo,Relatório da Partida,
,,,,,,,,,,,,,
14,sáb,2019-08-10,17:00,Ceará,1.2,4–1,1.1,Chapecoense,21.428,Estádio Castelão,Rodrigo Carvalhaes de Miranda,Relatório da Partida,
14,sáb,2019-08-10,17:00,São Paulo,2.2,3–2,1.3,Santos,47.277,Estádio do Morumbi,Raphael Claus,Relatório da Partida,
14,sáb,2019-08-10,19:00,Flamengo,2.3,3–1,1.1,Grêmio,57.644,Estadio Jornalista Mário Filho,Braulio da Silva Machado,Relatório da Partida,
14,dom,2019-08-11,11:00,Internacional,0.4,0–0,0.8,Corinthians,32.049,Estádio José Pinheiro Borba,Caio Max Augusto Vieira,Relatório da Partida,
14,dom,2019-08-11,16:00,Palmeiras,2.0,2–2,2.4,Bahia,34.275,Allianz Parque,Igor Junior Benevenuto,Relatório da Partida,
14,dom,2019-08-11,16:00,Botafogo (RJ),2.0,2–1,2.2,Atl Paranaense,7.992,Estádio Nilton Santos,Douglas Marques das Flores,Relatório da Partida,
14,dom,2019-08-11,16:00,Avaí,2.0,2–2,1.6,Cruzeiro,4.921,Estádio Aderbal Ramos da Silva,Paulo Roberto Alves Júnior,Relatório da Partida,
14,dom,2019-08-11,19:00,Goiás,1.6,0–1,1.0,Vasco da Gama,14.529,Estádio de Hailé Pinheiro,Jean Pierre Goncalves Lima,Relatório da Partida,
14,sáb,2019-08-10,21:00,Atlético Mineiro,2.3,2–1,1.4,Fluminense,19.081,Estádio Raimundo Sampaio,Wilton Sampaio,Relatório da Partida,
14,seg,2019-08-12,20:00,CSA,1.4,0–2,0.7,Fortaleza,9.924,Estádio Rei Pelé,Gilberto Rodrigues Castro Junior,Relatório da Partida,
,,,,,,,,,,,,,
15,sáb,2019-08-17,17:00,Fortaleza,0.9,0–1,0.6,Internacional,38.519,Estádio Castelão,Braulio da Silva Machado,Relatório da Partida,
15,sáb,2019-08-17,17:00,Corinthians,1.4,2–0,0.4,Botafogo (RJ),38.882,Arena Corinthians,Rafael Traci,Relatório da Partida,
15,sáb,2019-08-17,19:00,Atl Paranaense,0.7,1–0,1.5,Atlético Mineiro,13.148,Estádio Joaquim Américo Guimarães,Dewson Fernando Freitas da Silva,Relatório da Partida,
15,sáb,2019-08-17,19:00,Vasco da Gama,2.4,1–4,3.6,Flamengo,65.418,Estádio Club de Regatas Vasco da Gama,Leandro Pedro Vuaden,Relatório da Partida,
15,dom,2019-08-18,16:00,Cruzeiro,2.7,2–0,0.2,Santos,43.604,Estádio Governador Magalhães Pinto,Anderson Daronco,Relatório da Partida,
15,dom,2019-08-18,16:00,Bahia,0.6,1–1,0.4,Goiás,28.866,Itaipava Arena Fonte Nova,Raphael Claus,Relatório da Partida,
15,dom,2019-08-18,16:00,Fluminense,2.4,0–1,0.2,CSA,25.049,Estadio Jornalista Mário Filho,Wagner Reway,Relatório da Partida,
15,dom,2019-08-18,16:00,São Paulo,1.0,1–0,0.7,Ceará,47.705,Estádio do Morumbi,Gilberto Rodrigues Castro Junior,Relatório da Partida,
15,dom,2019-08-18,19:00,Chapecoense,1.3,1–0,0.2,Avaí,7.027,Arena Condá,Luiz Flávio de Oliveira,Relatório da Partida,
15,sáb,2019-08-17,21:00,Grêmio,0.5,1–1,1.7,Palmeiras,12.897,Arena do Grêmio,Wagner do Nascimento Magalhaes,Relatório da Partida,
,,,,,,,,,,,,,
13,qua,2019-08-21,19:15,Atl Paranaense,1.6,0–1,1.2,São Paulo,20.047,Estádio Joaquim Américo Guimarães,Daniel Nobre Bins,Relatório da Partida,
,,,,,,,,,,,,,
16,sáb,2019-08-24,11:00,Atlético Mineiro,1.1,0–1,0.4,Bahia,22.401,Estádio Raimundo Sampaio,Rodolpho Toski Marques,Relatório da Partida,
16,sáb,2019-08-24,17:00,Grêmio,2.0,2–1,1.3,Atl Paranaense,12.748,Arena do Grêmio,Bruno Arleu de Araujo,Relatório da Partida,
16,dom,2019-08-25,16:00,Santos,2.0,3–3,2.3,Fortaleza,12.515,Estádio Urbano Caldeira,Rodrigo D'Alonso Ferreira,Relatório da Partida,
16,dom,2019-08-25,16:00,Vasco da Gama,2.0,2–0,0.2,São Paulo,20.404,Estádio Club de Regatas Vasco da Gama,Anderson Daronco,Relatório da Partida,
16,dom,2019-08-25,16:00,Goiás,0.5,2–1,1.4,Internacional,8.634,Estádio de Hailé Pinheiro,Marielson Alves Silva,Relatório da Partida,
16,dom,2019-08-25,19:00,Avaí,0.5,1–1,1.2,Corinthians,9.753,Estádio Aderbal Ramos da Silva,Ricardo Marques Ribeiro,Relatório da Partida,
16,dom,2019-08-25,19:00,Ceará,0.7,0–3,1.6,Flamengo,49.986,Estádio Castelão,Wilton Sampaio,Relatório da Partida,
16,dom,2019-08-25,19:00,CSA,1.1,1–1,1.5,Cruzeiro,8.715,Estádio Rei Pelé,Marcelo de Lima Henrique,Relatório da Partida,
16,seg,2019-08-26,20:00,Botafogo (RJ),1.0,0–0,0.8,Chapecoense,8.241,Estádio Nilton Santos,Edina Alves Batista,Relatório da Partida,
,,,,,,,,,,,,,
17,sáb,2019-08-31,11:00,São Paulo,1.0,0–0,0.2,Grêmio,46.997,Estádio do Morumbi,Caio Max Augusto Vieira,Relatório da Partida,
17,sáb,2019-08-31,17:00,Bahia,1.9,1–0,0.3,CSA,32.483,Itaipava Arena Fonte Nova,Vinicius Gomes do Amaral,Relatório da Partida,
17,sáb,2019-08-31,19:00,Chapecoense,0.6,0–1,1.9,Santos,9.052,Arena Condá,Bruno Arleu de Araujo,Relatório da Partida,
17,sáb,2019-08-31,19:00,Atl Paranaense,1.0,1–0,0.4,Ceará,10.075,Estádio Joaquim Américo Guimarães,Leandro Pedro Vuaden,Relatório da Partida,
17,dom,2019-09-01,16:00,Fortaleza,1.3,2–0,0.5,Goiás,34.343,Estádio Castelão,Felipe Fernandes de Lima,Relatório da Partida,
17,dom,2019-09-01,16:00,Flamengo,1.7,3–0,0.1,Palmeiras,65.969,Estadio Jornalista Mário Filho,Rafael Traci,Relatório da Partida,
17,dom,2019-09-01,19:00,Cruzeiro,0.7,1–0,1.4,Vasco da Gama,26.052,Estádio Governador Magalhães Pinto,Heber Roberto Lopes,Relatório da Partida,
