Data;Em casa;Visitante;Relatório da Partida;Season;home_goal;away_goal
2007-11-11;Fiorentina;Udinese;Relatório da Partida;2007;1;2
2007-11-11;Parma;Juventus;Relatório da Partida;2007;2;2
2007-11-11;Reggina;Genoa;Relatório da Partida;2007;2;0
2007-11-24;Inter;Atalanta;Relatório da Partida;2007;2;1
2007-11-24;Genoa;Roma;Relatório da Partida;2007;0;1
2007-11-25;Napoli;Catania;Relatório da Partida;2007;2;0
2007-11-25;Juventus;Palermo;Relatório da Partida;2007;5;0
2007-11-25;Empoli;Torino;Relatório da Partida;2007;0;0
2007-11-25;Cagliari;Milan;Relatório da Partida;2007;1;2
2007-11-25;Livorno;Sampdoria;Relatório da Partida;2007;3;1
2007-11-25;Lazio;Parma;Relatório da Partida;2007;1;0
2007-11-25;Reggina;Fiorentina;Relatório da Partida;2007;0;0
2007-11-25;Udinese;Siena;Relatório da Partida;2007;2;0
2007-12-01;Milan;Juventus;Relatório da Partida;2007;0;0
2007-12-01;Sampdoria;Reggina;Relatório da Partida;2007;3;0
2007-12-02;Catania;Palermo;Relatório da Partida;2007;3;1
2007-12-02;Torino;Genoa;Relatório da Partida;2007;1;1
2007-12-02;Parma;Empoli;Relatório da Partida;2007;1;0
2007-12-02;Fiorentina;Inter;Relatório da Partida;2007;0;2
2007-12-02;Atalanta;Napoli;Relatório da Partida;2007;5;1
2007-12-02;Siena;Lazio;Relatório da Partida;2007;1;1
2007-12-02;Cagliari;Livorno;Relatório da Partida;2007;0;0
2007-12-02;Roma;Udinese;Relatório da Partida;2007;2;1
2007-12-05;Inter;Lazio;Relatório da Partida;2007;3;0
2007-12-05;Roma;Cagliari;Relatório da Partida;2007;2;0
2007-12-08;Lazio;Catania;Relatório da Partida;2007;2;0
2007-12-08;Palermo;Fiorentina;Relatório da Partida;2007;2;0
2007-12-09;Napoli;Parma;Relatório da Partida;2007;1;0
2007-12-09;Empoli;Cagliari;Relatório da Partida;2007;4;1
2007-12-09;Udinese;Sampdoria;Relatório da Partida;2007;3;2
2007-12-09;Livorno;Roma;Relatório da Partida;2007;1;1
2007-12-09;Juventus;Atalanta;Relatório da Partida;2007;1;0
2007-12-09;Inter;Torino;Relatório da Partida;2007;4;0
2007-12-09;Genoa;Siena;Relatório da Partida;2007;1;3
2007-12-15;Lazio;Juventus;Relatório da Partida;2007;2;3
2007-12-15;Catania;Udinese;Relatório da Partida;2007;2;0
2007-12-16;Empoli;Genoa;Relatório da Partida;2007;1;1
2007-12-16;Siena;Napoli;Relatório da Partida;2007;1;1
2007-12-16;Cagliari;Inter;Relatório da Partida;2007;0;2
2007-12-16;Atalanta;Palermo;Relatório da Partida;2007;1;3
2007-12-16;Parma;Reggina;Relatório da Partida;2007;3;0
2007-12-16;Torino;Roma;Relatório da Partida;2007;0;0
2007-12-16;Sampdoria;Fiorentina;Relatório da Partida;2007;2;2
2007-12-22;Roma;Sampdoria;Relatório da Partida;2007;2;0
2007-12-22;Genoa;Parma;Relatório da Partida;2007;1;0
2007-12-23;Livorno;Atalanta;Relatório da Partida;2007;1;1
2007-12-23;Napoli;Torino;Relatório da Partida;2007;1;1
2007-12-23;Juventus;Siena;Relatório da Partida;2007;2;0
2007-12-23;Inter;Milan;Relatório da Partida;2007;2;1
2007-12-23;Reggina;Catania;Relatório da Partida;2007;3;1
2007-12-23;Fiorentina;Cagliari;Relatório da Partida;2007;5;1
2007-12-23;Palermo;Lazio;Relatório da Partida;2007;2;2
2007-12-23;Udinese;Empoli;Relatório da Partida;2007;2;2
2008-01-12;Empoli;Reggina;Relatório da Partida;2007;1;1
2008-01-12;Catania;Juventus;Relatório da Partida;2007;1;1
2008-01-13;Milan;Napoli;Relatório da Partida;2007;5;2
2008-01-13;Lazio;Genoa;Relatório da Partida;2007;1;2
2008-01-13;Atalanta;Roma;Relatório da Partida;2007;1;2
2008-01-13;Parma;Fiorentina;Relatório da Partida;2007;1;2
2008-01-13;Torino;Livorno;Relatório da Partida;2007;1;2
2008-01-13;Siena;Inter;Relatório da Partida;2007;2;3
2008-01-13;Sampdoria;Palermo;Relatório da Partida;2007;3;0
2008-01-13;Cagliari;Udinese;Relatório da Partida;2007;0;1
2008-01-19;Fiorentina;Torino;Relatório da Partida;2007;2;1
2008-01-19;Genoa;Atalanta;Relatório da Partida;2007;2;1
2008-01-20;Reggina;Cagliari;Relatório da Partida;2007;2;0
2008-01-20;Napoli;Lazio;Relatório da Partida;2007;2;2
2008-01-20;Inter;Parma;Relatório da Partida;2007;3;2
2008-01-20;Palermo;Siena;Relatório da Partida;2007;2;3
2008-01-20;Roma;Catania;Relatório da Partida;2007;2;0
2008-01-20;Juventus;Sampdoria;Relatório da Partida;2007;0;0
2008-01-20;Livorno;Empoli;Relatório da Partida;2007;1;0
2008-01-20;Udinese;Milan;Relatório da Partida;2007;0;1
2008-01-23;Atalanta;Milan;Relatório da Partida;2007;2;1
2008-01-26;Roma;Palermo;Relatório da Partida;2007;1;0
2008-01-26;Sampdoria;Siena;Relatório da Partida;2007;1;0
2008-01-27;Cagliari;Napoli;Relatório da Partida;2007;2;1
2008-01-27;Livorno;Juventus;Relatório da Partida;2007;1;3
2008-01-27;Empoli;Fiorentina;Relatório da Partida;2007;0;2
2008-01-27;Catania;Parma;Relatório da Partida;2007;0;0
2008-01-27;Milan;Genoa;Relatório da Partida;2007;2;0
2008-01-27;Udinese;Inter;Relatório da Partida;2007;0;0
2008-01-27;Torino;Lazio;Relatório da Partida;2007;0;0
2008-01-27;Atalanta;Reggina;Relatório da Partida;2007;2;2
2008-01-30;Reggina;Milan;Relatório da Partida;2007;0;1
2008-02-02;Palermo;Livorno;Relatório da Partida;2007;1;0
2008-02-02;Napoli;Udinese;Relatório da Partida;2007;3;1
2008-02-03;Reggina;Torino;Relatório da Partida;2007;1;3
2008-02-03;Lazio;Sampdoria;Relatório da Partida;2007;2;1
2008-02-03;Genoa;Catania;Relatório da Partida;2007;2;1
2008-02-03;Inter;Empoli;Relatório da Partida;2007;1;0
2008-02-03;Juventus;Cagliari;Relatório da Partida;2007;1;1
2008-02-03;Siena;Roma;Relatório da Partida;2007;3;0
2008-02-03;Parma;Atalanta;Relatório da Partida;2007;2;3
2008-02-03;Fiorentina;Milan;Relatório da Partida;2007;0;1
2008-02-09;Atalanta;Fiorentina;Relatório da Partida;2007;2;2
2008-02-09;Roma;Reggina;Relatório da Partida;2007;2;0
2008-02-10;Torino;Palermo;Relatório da Partida;2007;3;1
2008-02-10;Udinese;Juventus;Relatório da Partida;2007;1;2
2008-02-10;Milan;Siena;Relatório da Partida;2007;1;0
2008-02-10;Sampdoria;Napoli;Relatório da Partida;2007;2;0
2008-02-10;Empoli;Lazio;Relatório da Partida;2007;1;0
2008-02-10;Catania;Inter;Relatório da Partida;2007;0;2
2008-02-10;Cagliari;Parma;Relatório da Partida;2007;1;1
2008-02-10;Livorno;Genoa;Relatório da Partida;2007;1;1
2008-02-13;Milan;Livorno;Relatório da Partida;2007;1;1
2008-02-16;Parma;Milan;Relatório da Partida;2007;0;0
2008-02-16;Juventus;Roma;Relatório da Partida;2007;1;0
2008-02-16;Inter;Livorno;Relatório da Partida;2007;2;0
2008-02-17;Genoa;Sampdoria;Relatório da Partida;2007;0;1
2008-02-17;Lazio;Atalanta;Relatório da Partida;2007;3;0
2008-02-17;Reggina;Udinese;Relatório da Partida;2007;1;3
2008-02-17;Siena;Torino;Relatório da Partida;2007;0;0
2008-02-17;Napoli;Empoli;Relatório da Partida;2007;1;3
2008-02-17;Fiorentina;Catania;Relatório da Partida;2007;2;1
2008-02-17;Palermo;Cagliari;Relatório da Partida;2007;2;1
2008-02-23;Reggina;Juventus;Relatório da Partida;2007;2;1
2008-02-23;Torino;Parma;Relatório da Partida;2007;4;4
2008-02-24;Roma;Fiorentina;Relatório da Partida;2007;1;0
2008-02-24;Udinese;Genoa;Relatório da Partida;2007;3;5
2008-02-24;Livorno;Napoli;Relatório da Partida;2007;1;2
2008-02-24;Sampdoria;Inter;Relatório da Partida;2007;1;1
2008-02-24;Milan;Palermo;Relatório da Partida;2007;2;1
2008-02-24;Empoli;Catania;Relatório da Partida;2007;2;0
2008-02-24;Atalanta;Siena;Relatório da Partida;2007;2;2
2008-02-24;Cagliari;Lazio;Relatório da Partida;2007;1;0
2008-02-26;Juventus;Torino;Relatório da Partida;2007;0;0
2008-02-27;Genoa;Napoli;Relatório da Partida;2007;2;0
2008-02-27;Fiorentina;Livorno;Relatório da Partida;2007;1;0
2008-02-27;Lazio;Reggina;Relatório da Partida;2007;1;0
2008-02-27;Parma;Udinese;Relatório da Partida;2007;2;0
2008-02-27;Palermo;Empoli;Relatório da Partida;2007;2;0
2008-02-27;Inter;Roma;Relatório da Partida;2007;1;1
2008-02-27;Siena;Cagliari;Relatório da Partida;2007;1;0
2008-02-27;Catania;Milan;Relatório da Partida;2007;1;1
2008-02-27;Atalanta;Sampdoria;Relatório da Partida;2007;4;1
2008-03-01;Milan;Lazio;Relatório da Partida;2007;1;1
2008-03-01;Roma;Parma;Relatório da Partida;2007;4;0
2008-03-02;Livorno;Catania;Relatório da Partida;2007;1;0
2008-03-02;Sampdoria;Torino;Relatório da Partida;2007;2;2
2008-03-02;Empoli;Siena;Relatório da Partida;2007;0;2
2008-03-02;Cagliari;Genoa;Relatório da Partida;2007;2;1
2008-03-02;Udinese;Atalanta;Relatório da Partida;2007;2;0
2008-03-02;Reggina;Palermo;Relatório da Partida;2007;0;0
2008-03-02;Napoli;Inter;Relatório da Partida;2007;1;0
2008-03-02;Juventus;Fiorentina;Relatório da Partida;2007;2;3
2008-03-08;Inter;Reggina;Relatório da Partida;2007;2;0
2008-03-08;Palermo;Udinese;Relatório da Partida;2007;1;1
2008-03-09;Napoli;Roma;Relatório da Partida;2007;0;2
2008-03-09;Siena;Fiorentina;Relatório da Partida;2007;1;0
2008-03-09;Torino;Atalanta;Relatório da Partida;2007;1;0
2008-03-09;Catania;Cagliari;Relatório da Partida;2007;2;1
2008-03-09;Parma;Sampdoria;Relatório da Partida;2007;1;2
2008-03-09;Lazio;Livorno;Relatório da Partida;2007;2;0
2008-03-09;Genoa;Juventus;Relatório da Partida;2007;0;2
2008-03-09;Empoli;Milan;Relatório da Partida;2007;1;3
2008-03-15;Roma;Milan;Relatório da Partida;2007;2;1
2008-03-15;Udinese;Lazio;Relatório da Partida;2007;2;2
2008-03-16;Livorno;Parma;Relatório da Partida;2007;1;1
2008-03-16;Atalanta;Empoli;Relatório da Partida;2007;4;1
2008-03-16;Inter;Palermo;Relatório da Partida;2007;2;1
2008-03-16;Cagliari;Torino;Relatório da Partida;2007;3;0
2008-03-16;Fiorentina;Genoa;Relatório da Partida;2007;3;1
2008-03-16;Juventus;Napoli;Relatório da Partida;2007;1;0
2008-03-16;Sampdoria;Catania;Relatório da Partida;2007;3;1
2008-03-16;Reggina;Siena;Relatório da Partida;2007;4;0
2008-03-19;Catania;Siena;Relatório da Partida;2007;0;0
2008-03-19;Livorno;Reggina;Relatório da Partida;2007;1;1
2008-03-19;Lazio;Roma;Relatório da Partida;2007;3;2
2008-03-19;Milan;Sampdoria;Relatório da Partida;2007;1;2
2008-03-19;Parma;Palermo;Relatório da Partida;2007;2;1
2008-03-19;Genoa;Inter;Relatório da Partida;2007;1;1
2008-03-19;Empoli;Juventus;Relatório da Partida;2007;0;0
2008-03-19;Cagliari;Atalanta;Relatório da Partida;2007;1;0
2008-03-19;Napoli;Fiorentina;Relatório da Partida;2007;2;0
2008-03-19;Torino;Udinese;Relatório da Partida;2007;0;1
2008-03-22;Torino;Milan;Relatório da Partida;2007;0;1
2008-03-22;Palermo;Genoa;Relatório da Partida;2007;2;3
2008-03-22;Atalanta;Catania;Relatório da Partida;2007;0;0
2008-03-22;Inter;Juventus;Relatório da Partida;2007;1;2
2008-03-22;Fiorentina;Lazio;Relatório da Partida;2007;1;0
2008-03-22;Reggina;Napoli;Relatório da Partida;2007;1;1
2008-03-22;Siena;Parma;Relatório da Partida;2007;2;0
2008-03-22;Roma;Empoli;Relatório da Partida;2007;2;1
2008-03-22;Udinese;Livorno;Relatório da Partida;2007;2;0
2008-03-22;Sampdoria;Cagliari;Relatório da Partida;2007;1;1
2008-03-29;Lazio;Inter;Relatório da Partida;2007;1;1
2008-03-29;Cagliari;Roma;Relatório da Partida;2007;1;1
2008-03-30;Catania;Torino;Relatório da Partida;2007;1;2
2008-03-30;Milan;Atalanta;Relatório da Partida;2007;1;2
2008-03-30;Udinese;Fiorentina;Relatório da Partida;2007;3;1
2008-03-30;Empoli;Sampdoria;Relatório da Partida;2007;0;2
2008-03-30;Livorno;Siena;Relatório da Partida;2007;0;0
2008-03-30;Genoa;Reggina;Relatório da Partida;2007;2;0
2008-03-30;Napoli;Palermo;Relatório da Partida;2007;1;0
2008-04-05;Roma;Genoa;Relatório da Partida;2007;3;2
2008-04-05;Milan;Cagliari;Relatório da Partida;2007;3;1
2008-04-06;Catania;Napoli;Relatório da Partida;2007;3;0
2008-04-06;Siena;Udinese;Relatório da Partida;2007;1;1
2008-04-06;Palermo;Juventus;Relatório da Partida;2007;3;2
2008-04-06;Parma;Lazio;Relatório da Partida;2007;2;2
2008-04-06;Fiorentina;Reggina;Relatório da Partida;2007;2;0
2008-04-06;Torino;Empoli;Relatório da Partida;2007;0;1
2008-04-06;Atalanta;Inter;Relatório da Partida;2007;0;2
2008-04-06;Sampdoria;Livorno;Relatório da Partida;2007;2;0
2008-04-12;Palermo;Catania;Relatório da Partida;2007;1;0
2008-04-12;Juventus;Milan;Relatório da Partida;2007;3;2
2008-04-13;Inter;Fiorentina;Relatório da Partida;2007;2;0
2008-04-13;Udinese;Roma;Relatório da Partida;2007;1;3
2008-04-13;Livorno;Cagliari;Relatório da Partida;2007;1;2
2008-04-13;Empoli;Parma;Relatório da Partida;2007;1;1
2008-04-13;Lazio;Siena;Relatório da Partida;2007;1;1
2008-04-13;Reggina;Sampdoria;Relatório da Partida;2007;1;0
2008-04-13;Napoli;Atalanta;Relatório da Partida;2007;2;0
2008-04-13;Genoa;Torino;Relatório da Partida;2007;3;0
2008-04-16;Juventus;Parma;Relatório da Partida;2007;3;0
2008-04-19;Roma;Livorno;Relatório da Partida;2007;1;1
2008-04-19;Fiorentina;Palermo;Relatório da Partida;2007;1;0
2008-04-20;Siena;Genoa;Relatório da Partida;2007;0;1
2008-04-20;Catania;Lazio;Relatório da Partida;2007;1;0
2008-04-20;Sampdoria;Udinese;Relatório da Partida;2007;3;0
2008-04-20;Atalanta;Juventus;Relatório da Partida;2007;0;4
2008-04-20;Cagliari;Empoli;Relatório da Partida;2007;2;0
2008-04-20;Torino;Inter;Relatório da Partida;2007;0;1
2008-04-20;Parma;Napoli;Relatório da Partida;2007;1;2
2008-04-20;Milan;Reggina;Relatório da Partida;2007;5;1
2008-04-27;Fiorentina;Sampdoria;Relatório da Partida;2007;2;2
2008-04-27;Juventus;Lazio;Relatório da Partida;2007;5;2
2008-04-27;Udinese;Catania;Relatório da Partida;2007;2;1
2008-04-27;Inter;Cagliari;Relatório da Partida;2007;2;1
2008-04-27;Reggina;Parma;Relatório da Partida;2007;2;1
2008-04-27;Livorno;Milan;Relatório da Partida;2007;1;4
2008-04-27;Genoa;Empoli;Relatório da Partida;2007;0;1
2008-04-27;Napoli;Siena;Relatório da Partida;2007;0;0
2008-04-27;Roma;Torino;Relatório da Partida;2007;4;1
2008-04-27;Palermo;Atalanta;Relatório da Partida;2007;0;0
2008-05-04;Cagliari;Fiorentina;Relatório da Partida;2007;2;1
2008-05-04;Catania;Reggina;Relatório da Partida;2007;1;2
2008-05-04;Torino;Napoli;Relatório da Partida;2007;2;1
2008-05-04;Sampdoria;Roma;Relatório da Partida;2007;0;3
2008-05-04;Atalanta;Livorno;Relatório da Partida;2007;3;2
2008-05-04;Siena;Juventus;Relatório da Partida;2007;1;0
2008-05-04;Parma;Genoa;Relatório da Partida;2007;1;0
2008-05-04;Milan;Inter;Relatório da Partida;2007;2;1
2008-05-04;Lazio;Palermo;Relatório da Partida;2007;1;2
2008-05-04;Empoli;Udinese;Relatório da Partida;2007;0;1
2008-05-11;Inter;Siena;Relatório da Partida;2007;2;2
2008-05-11;Genoa;Lazio;Relatório da Partida;2007;0;2
2008-05-11;Palermo;Sampdoria;Relatório da Partida;2007;0;2
2008-05-11;Livorno;Torino;Relatório da Partida;2007;0;1
2008-05-11;Udinese;Cagliari;Relatório da Partida;2007;0;2
2008-05-11;Reggina;Empoli;Relatório da Partida;2007;2;0
2008-05-11;Juventus;Catania;Relatório da Partida;2007;1;1
2008-05-11;Napoli;Milan;Relatório da Partida;2007;3;1
2008-05-11;Roma;Atalanta;Relatório da Partida;2007;2;1
2008-05-11;Fiorentina;Parma;Relatório da Partida;2007;3;1
2008-05-17;Sampdoria;Juventus;Relatório da Partida;2007;3;3
2008-05-18;Atalanta;Genoa;Relatório da Partida;2007;2;0
2008-05-18;Empoli;Livorno;Relatório da Partida;2007;2;1
2008-05-18;Milan;Udinese;Relatório da Partida;2007;4;1
2008-05-18;Parma;Inter;Relatório da Partida;2007;0;2
2008-05-18;Lazio;Napoli;Relatório da Partida;2007;2;1
2008-05-18;Catania;Roma;Relatório da Partida;2007;1;1
2008-05-18;Cagliari;Reggina;Relatório da Partida;2007;2;2
2008-05-18;Torino;Fiorentina;Relatório da Partida;2007;0;1
2008-05-18;Siena;Palermo;Relatório da Partida;2007;2;2
2008-08-30;Udinese;Palermo;Relatório da Partida;2008;3;1
2008-08-30;Sampdoria;Inter;Relatório da Partida;2008;1;1
2008-08-31;Torino;Lecce;Relatório da Partida;2008;3;0
2008-08-31;Catania;Genoa;Relatório da Partida;2008;1;0
2008-08-31;Atalanta;Siena;Relatório da Partida;2008;1;0
2008-08-31;Roma;Napoli;Relatório da Partida;2008;1;1
2008-08-31;Chievo;Reggina;Relatório da Partida;2008;2;1
2008-08-31;Milan;Bologna;Relatório da Partida;2008;1;2
2008-08-31;Fiorentina;Juventus;Relatório da Partida;2008;1;1
2008-08-31;Cagliari;Lazio;Relatório da Partida;2008;1;4
2008-09-13;Palermo;Roma;Relatório da Partida;2008;3;1
2008-09-13;Inter;Catania;Relatório da Partida;2008;2;1
2008-09-14;Genoa;Milan;Relatório da Partida;2008;2;0
2008-09-14;Lazio;Sampdoria;Relatório da Partida;2008;2;0
2008-09-14;Reggina;Torino;Relatório da Partida;2008;1;1
2008-09-14;Bologna;Atalanta;Relatório da Partida;2008;0;1
2008-09-14;Siena;Cagliari;Relatório da Partida;2008;2;0
2008-09-14;Lecce;Chievo;Relatório da Partida;2008;2;0
2008-09-14;Juventus;Udinese;Relatório da Partida;2008;1;0
2008-09-14;Napoli;Fiorentina;Relatório da Partida;2008;2;1
2008-09-20;Roma;Reggina;Relatório da Partida;2008;3;0
2008-09-20;Catania;Atalanta;Relatório da Partida;2008;1;0
2008-09-21;Fiorentina;Bologna;Relatório da Partida;2008;1;0
2008-09-21;Udinese;Napoli;Relatório da Partida;2008;0;0
2008-09-21;Milan;Lazio;Relatório da Partida;2008;4;1
2008-09-21;Lecce;Siena;Relatório da Partida;2008;1;1
2008-09-21;Sampdoria;Chievo;Relatório da Partida;2008;1;1
2008-09-21;Torino;Inter;Relatório da Partida;2008;1;3
2008-09-21;Palermo;Genoa;Relatório da Partida;2008;2;1
2008-09-21;Cagliari;Juventus;Relatório da Partida;2008;0;1
2008-09-24;Reggina;Milan;Relatório da Partida;2008;1;2
2008-09-24;Atalanta;Cagliari;Relatório da Partida;2008;1;0
2008-09-24;Bologna;Udinese;Relatório da Partida;2008;0;3
2008-09-24;Napoli;Palermo;Relatório da Partida;2008;2;1
2008-09-24;Siena;Sampdoria;Relatório da Partida;2008;0;0
2008-09-24;Juventus;Catania;Relatório da Partida;2008;1;1
2008-09-24;Lazio;Fiorentina;Relatório da Partida;2008;3;0
2008-09-24;Chievo;Torino;Relatório da Partida;2008;1;1
2008-09-24;Genoa;Roma;Relatório da Partida;2008;3;1
2008-09-24;Inter;Lecce;Relatório da Partida;2008;1;0
2008-09-27;Sampdoria;Juventus;Relatório da Partida;2008;0;0
2008-09-27;Fiorentina;Genoa;Relatório da Partida;2008;1;0
2008-09-28;Palermo;Reggina;Relatório da Partida;2008;1;0
2008-09-28;Lecce;Cagliari;Relatório da Partida;2008;2;0
2008-09-28;Torino;Lazio;Relatório da Partida;2008;1;3
2008-09-28;Milan;Inter;Relatório da Partida;2008;1;0
2008-09-28;Roma;Atalanta;Relatório da Partida;2008;2;0
2008-09-28;Catania;Chievo;Relatório da Partida;2008;1;0
2008-09-28;Bologna;Napoli;Relatório da Partida;2008;0;1
2008-09-28;Udinese;Siena;Relatório da Partida;2008;2;1
2008-10-04;Inter;Bologna;Relatório da Partida;2008;2;1
2008-10-04;Lazio;Lecce;Relatório da Partida;2008;1;1
2008-10-05;Udinese;Torino;Relatório da Partida;2008;2;0
2008-10-05;Chievo;Fiorentina;Relatório da Partida;2008;0;2
2008-10-05;Cagliari;Milan;Relatório da Partida;2008;0;0
2008-10-05;Juventus;Palermo;Relatório da Partida;2008;1;2
2008-10-05;Reggina;Catania;Relatório da Partida;2008;1;1
2008-10-05;Siena;Roma;Relatório da Partida;2008;1;0
2008-10-05;Atalanta;Sampdoria;Relatório da Partida;2008;4;2
2008-10-05;Genoa;Napoli;Relatório da Partida;2008;3;2
2008-10-18;Fiorentina;Reggina;Relatório da Partida;2008;3;0
2008-10-18;Napoli;Juventus;Relatório da Partida;2008;2;1
2008-10-19;Genoa;Siena;Relatório da Partida;2008;1;0
2008-10-19;Milan;Sampdoria;Relatório da Partida;2008;3;0
2008-10-19;Catania;Palermo;Relatório da Partida;2008;2;0
2008-10-19;Bologna;Lazio;Relatório da Partida;2008;3;1
2008-10-19;Lecce;Udinese;Relatório da Partida;2008;2;2
2008-10-19;Chievo;Atalanta;Relatório da Partida;2008;1;1
2008-10-19;Torino;Cagliari;Relatório da Partida;2008;0;1
2008-10-19;Roma;Inter;Relatório da Partida;2008;0;4
2008-10-25;Juventus;Torino;Relatório da Partida;2008;1;0
2008-10-25;Siena;Catania;Relatório da Partida;2008;1;1
2008-10-26;Udinese;Roma;Relatório da Partida;2008;3;1
2008-10-26;Inter;Genoa;Relatório da Partida;2008;0;0
2008-10-26;Sampdoria;Bologna;Relatório da Partida;2008;2;0
2008-10-26;Cagliari;Chievo;Relatório da Partida;2008;2;0
2008-10-26;Palermo;Fiorentina;Relatório da Partida;2008;1;3
2008-10-26;Atalanta;Milan;Relatório da Partida;2008;0;1
2008-10-26;Lazio;Napoli;Relatório da Partida;2008;0;1
2008-10-26;Reggina;Lecce;Relatório da Partida;2008;2;0
2008-10-29;Roma;Sampdoria;Relatório da Partida;2008;2;0
2008-10-29;Napoli;Reggina;Relatório da Partida;2008;3;0
2008-10-29;Torino;Atalanta;Relatório da Partida;2008;2;1
2008-10-29;Bologna;Juventus;Relatório da Partida;2008;1;2
2008-10-29;Chievo;Lazio;Relatório da Partida;2008;1;2
2008-10-29;Fiorentina;Inter;Relatório da Partida;2008;0;0
2008-10-29;Catania;Udinese;Relatório da Partida;2008;0;2
2008-10-29;Genoa;Cagliari;Relatório da Partida;2008;2;1
2008-10-29;Milan;Siena;Relatório da Partida;2008;2;1
2008-10-29;Lecce;Palermo;Relatório da Partida;2008;1;1
2008-11-01;Juventus;Roma;Relatório da Partida;2008;2;0
2008-11-01;Reggina;Inter;Relatório da Partida;2008;2;3
2008-11-02;Siena;Fiorentina;Relatório da Partida;2008;1;0
2008-11-02;Atalanta;Lecce;Relatório da Partida;2008;0;0
2008-11-02;Udinese;Genoa;Relatório da Partida;2008;2;2
2008-11-02;Cagliari;Bologna;Relatório da Partida;2008;5;1
2008-11-02;Palermo;Chievo;Relatório da Partida;2008;3;0
2008-11-02;Sampdoria;Torino;Relatório da Partida;2008;1;0
2008-11-02;Lazio;Catania;Relatório da Partida;2008;1;0
2008-11-02;Milan;Napoli;Relatório da Partida;2008;1;0
2008-11-08;Bologna;Roma;Relatório da Partida;2008;1;1
2008-11-08;Torino;Palermo;Relatório da Partida;2008;1;0
2008-11-09;Lazio;Siena;Relatório da Partida;2008;3;0
2008-11-09;Genoa;Reggina;Relatório da Partida;2008;4;0
2008-11-09;Inter;Udinese;Relatório da Partida;2008;1;0
2008-11-09;Chievo;Juventus;Relatório da Partida;2008;0;2
2008-11-09;Catania;Cagliari;Relatório da Partida;2008;2;1
2008-11-09;Fiorentina;Atalanta;Relatório da Partida;2008;2;1
2008-11-09;Lecce;Milan;Relatório da Partida;2008;1;1
2008-11-09;Napoli;Sampdoria;Relatório da Partida;2008;2;0
2008-11-13;Juventus;Genoa;Relatório da Partida;2008;4;1
2008-11-15;Palermo;Inter;Relatório da Partida;2008;0;2
2008-11-16;Milan;Chievo;Relatório da Partida;2008;1;0
2008-11-16;Udinese;Reggina;Relatório da Partida;2008;0;1
2008-11-16;Siena;Bologna;Relatório da Partida;2008;1;1
2008-11-16;Cagliari;Fiorentina;Relatório da Partida;2008;1;0
2008-11-16;Catania;Torino;Relatório da Partida;2008;3;2
2008-11-16;Sampdoria;Lecce;Relatório da Partida;2008;3;2
2008-11-16;Atalanta;Napoli;Relatório da Partida;2008;3;1
2008-11-16;Roma;Lazio;Relatório da Partida;2008;1;0
2008-11-22;Inter;Juventus;Relatório da Partida;2008;1;0
2008-11-22;Fiorentina;Udinese;Relatório da Partida;2008;4;2
2008-11-23;Reggina;Atalanta;Relatório da Partida;2008;3;1
2008-11-23;Napoli;Cagliari;Relatório da Partida;2008;2;2
2008-11-23;Bologna;Palermo;Relatório da Partida;2008;1;1
2008-11-23;Torino;Milan;Relatório da Partida;2008;2;2
2008-11-23;Sampdoria;Catania;Relatório da Partida;2008;3;0
2008-11-23;Lecce;Roma;Relatório da Partida;2008;0;3
2008-11-23;Lazio;Genoa;Relatório da Partida;2008;1;1
2008-11-23;Chievo;Siena;Relatório da Partida;2008;0;2
2008-11-29;Juventus;Reggina;Relatório da Partida;2008;4;0
2008-11-29;Catania;Lecce;Relatório da Partida;2008;1;1
2008-11-30;Inter;Napoli;Relatório da Partida;2008;2;1
2008-11-30;Cagliari;Sampdoria;Relatório da Partida;2008;1;0
2008-11-30;Roma;Fiorentina;Relatório da Partida;2008;1;0
2008-11-30;Udinese;Chievo;Relatório da Partida;2008;0;1
2008-11-30;Siena;Torino;Relatório da Partida;2008;1;0
2008-11-30;Atalanta;Lazio;Relatório da Partida;2008;2;0
2008-11-30;Palermo;Milan;Relatório da Partida;2008;3;1
2008-11-30;Genoa;Bologna;Relatório da Partida;2008;1;1
2008-12-06;Lazio;Inter;Relatório da Partida;2008;0;3
2008-12-06;Chievo;Roma;Relatório da Partida;2008;0;1
2008-12-07;Atalanta;Udinese;Relatório da Partida;2008;3;0
2008-12-07;Napoli;Siena;Relatório da Partida;2008;2;0
2008-12-07;Lecce;Juventus;Relatório da Partida;2008;1;2
2008-12-07;Sampdoria;Genoa;Relatório da Partida;2008;0;1
2008-12-07;Reggina;Bologna;Relatório da Partida;2008;2;2
2008-12-07;Torino;Fiorentina;Relatório da Partida;2008;1;4
2008-12-07;Cagliari;Palermo;Relatório da Partida;2008;1;0
2008-12-07;Milan;Catania;Relatório da Partida;2008;1;0
2008-12-13;Napoli;Lecce;Relatório da Partida;2008;3;0
2008-12-13;Bologna;Torino;Relatório da Partida;2008;5;2
2008-12-14;Palermo;Siena;Relatório da Partida;2008;2;0
2008-12-14;Udinese;Lazio;Relatório da Partida;2008;3;3
2008-12-14;Roma;Cagliari;Relatório da Partida;2008;3;2
2008-12-14;Inter;Chievo;Relatório da Partida;2008;4;2
2008-12-14;Fiorentina;Catania;Relatório da Partida;2008;2;0
