Data;Em casa;Visitante;Relatório da Partida;Season;home_goal;away_goal
2004-09-18;Marseille;Toulouse;Relatório da Partida;2004;1;0
2004-09-18;Nantes;Istres;Relatório da Partida;2004;1;0
2004-09-18;Ajaccio;Saint-Étienne;Relatório da Partida;2004;1;1
2004-09-19;Lille;Caen;Relatório da Partida;2004;2;0
2004-09-19;Nice;Sochaux;Relatório da Partida;2004;2;1
2004-09-19;Auxerre;Metz;Relatório da Partida;2004;4;0
2004-09-19;Paris S-G;Monaco;Relatório da Partida;2004;0;1
2004-09-21;Toulouse;Lyon;Relatório da Partida;2004;0;2
2004-09-22;Caen;Strasbourg;Relatório da Partida;2004;0;0
2004-09-22;Monaco;Nantes;Relatório da Partida;2004;2;1
2004-09-22;Saint-Étienne;Auxerre;Relatório da Partida;2004;3;1
2004-09-22;Metz;Nice;Relatório da Partida;2004;1;1
2004-09-22;Lens;Paris S-G;Relatório da Partida;2004;2;2
2004-09-22;Istres;Ajaccio;Relatório da Partida;2004;0;1
2004-09-22;Rennes;Marseille;Relatório da Partida;2004;1;0
2004-09-22;Sochaux;Lille;Relatório da Partida;2004;0;2
2004-09-22;Bastia;Bordeaux;Relatório da Partida;2004;1;4
2004-09-25;Paris S-G;Strasbourg;Relatório da Partida;2004;1;0
2004-09-25;Lyon;Monaco;Relatório da Partida;2004;0;0
2004-09-25;Ajaccio;Caen;Relatório da Partida;2004;2;2
2004-09-25;Auxerre;Istres;Relatório da Partida;2004;0;0
2004-09-25;Lille;Metz;Relatório da Partida;2004;4;0
2004-09-25;Bordeaux;Toulouse;Relatório da Partida;2004;1;1
2004-09-25;Marseille;Bastia;Relatório da Partida;2004;1;0
2004-09-25;Sochaux;Saint-Étienne;Relatório da Partida;2004;2;1
2004-09-25;Nice;Rennes;Relatório da Partida;2004;2;0
2004-09-26;Nantes;Lens;Relatório da Partida;2004;1;0
2004-10-02;Lens;Ajaccio;Relatório da Partida;2004;1;1
2004-10-02;Strasbourg;Nantes;Relatório da Partida;2004;0;2
2004-10-02;Bastia;Paris S-G;Relatório da Partida;2004;1;2
2004-10-02;Monaco;Nice;Relatório da Partida;2004;3;4
2004-10-02;Caen;Bordeaux;Relatório da Partida;2004;1;1
2004-10-02;Istres;Marseille;Relatório da Partida;2004;0;2
2004-10-03;Rennes;Lille;Relatório da Partida;2004;0;1
2004-10-03;Metz;Sochaux;Relatório da Partida;2004;0;0
2004-10-03;Toulouse;Auxerre;Relatório da Partida;2004;1;2
2004-10-03;Saint-Étienne;Lyon;Relatório da Partida;2004;2;3
2004-10-15;Lyon;Caen;Relatório da Partida;2004;4;0
2004-10-16;Ajaccio;Strasbourg;Relatório da Partida;2004;2;2
2004-10-16;Sochaux;Rennes;Relatório da Partida;2004;3;0
2004-10-16;Lille;Bastia;Relatório da Partida;2004;2;1
2004-10-16;Nice;Toulouse;Relatório da Partida;2004;1;0
2004-10-16;Nantes;Paris S-G;Relatório da Partida;2004;1;0
2004-10-16;Auxerre;Lens;Relatório da Partida;2004;3;0
2004-10-16;Bordeaux;Istres;Relatório da Partida;2004;2;2
2004-10-16;Metz;Monaco;Relatório da Partida;2004;1;1
2004-10-17;Marseille;Saint-Étienne;Relatório da Partida;2004;1;1
2004-10-23;Rennes;Metz;Relatório da Partida;2004;3;1
2004-10-23;Saint-Étienne;Bordeaux;Relatório da Partida;2004;0;0
2004-10-23;Istres;Lyon;Relatório da Partida;2004;0;0
2004-10-23;Caen;Nantes;Relatório da Partida;2004;2;1
2004-10-23;Paris S-G;Ajaccio;Relatório da Partida;2004;1;0
2004-10-23;Strasbourg;Nice;Relatório da Partida;2004;3;1
2004-10-24;Toulouse;Lille;Relatório da Partida;2004;1;0
2004-10-24;Lens;Marseille;Relatório da Partida;2004;0;0
2004-10-24;Bastia;Sochaux;Relatório da Partida;2004;1;1
2004-10-24;Monaco;Auxerre;Relatório da Partida;2004;0;0
2004-10-29;Marseille;Monaco;Relatório da Partida;2004;1;1
2004-10-30;Nice;Istres;Relatório da Partida;2004;0;0
2004-10-30;Lille;Saint-Étienne;Relatório da Partida;2004;1;0
2004-10-30;Lyon;Strasbourg;Relatório da Partida;2004;1;0
2004-10-30;Ajaccio;Nantes;Relatório da Partida;2004;1;1
2004-10-30;Auxerre;Paris S-G;Relatório da Partida;2004;1;1
2004-10-30;Rennes;Caen;Relatório da Partida;2004;1;1
2004-10-30;Metz;Bastia;Relatório da Partida;2004;2;0
2004-10-30;Bordeaux;Lens;Relatório da Partida;2004;1;1
2004-10-30;Sochaux;Toulouse;Relatório da Partida;2004;2;0
2004-11-06;Bastia;Rennes;Relatório da Partida;2004;1;1
2004-11-06;Monaco;Ajaccio;Relatório da Partida;2004;2;2
2004-11-06;Caen;Sochaux;Relatório da Partida;2004;0;2
2004-11-06;Saint-Étienne;Nice;Relatório da Partida;2004;2;1
2004-11-06;Strasbourg;Bordeaux;Relatório da Partida;2004;1;0
2004-11-06;Toulouse;Metz;Relatório da Partida;2004;1;1
2004-11-06;Lens;Lyon;Relatório da Partida;2004;0;1
2004-11-07;Nantes;Auxerre;Relatório da Partida;2004;1;1
2004-11-07;Paris S-G;Marseille;Relatório da Partida;2004;2;1
2004-11-07;Istres;Lille;Relatório da Partida;2004;0;2
2004-11-13;Bordeaux;Paris S-G;Relatório da Partida;2004;3;0
2004-11-13;Auxerre;Ajaccio;Relatório da Partida;2004;1;0
2004-11-13;Bastia;Saint-Étienne;Relatório da Partida;2004;0;3
2004-11-13;Rennes;Toulouse;Relatório da Partida;2004;1;1
2004-11-13;Marseille;Strasbourg;Relatório da Partida;2004;2;0
2004-11-13;Metz;Caen;Relatório da Partida;2004;1;2
2004-11-13;Lyon;Nantes;Relatório da Partida;2004;2;0
2004-11-13;Sochaux;Istres;Relatório da Partida;2004;1;1
2004-11-13;Nice;Lens;Relatório da Partida;2004;1;1
2004-11-14;Lille;Monaco;Relatório da Partida;2004;1;1
2004-11-19;Paris S-G;Lyon;Relatório da Partida;2004;0;0
2004-11-19;Monaco;Sochaux;Relatório da Partida;2004;1;3
2004-11-20;Lens;Lille;Relatório da Partida;2004;1;1
2004-11-20;Strasbourg;Auxerre;Relatório da Partida;2004;3;1
2004-11-20;Toulouse;Bastia;Relatório da Partida;2004;1;0
2004-11-20;Istres;Metz;Relatório da Partida;2004;0;0
2004-11-20;Nantes;Bordeaux;Relatório da Partida;2004;0;1
2004-11-20;Ajaccio;Marseille;Relatório da Partida;2004;2;0
2004-11-20;Saint-Étienne;Rennes;Relatório da Partida;2004;1;0
2004-11-20;Caen;Nice;Relatório da Partida;2004;0;0
2004-11-27;Marseille;Nantes;Relatório da Partida;2004;3;1
2004-11-27;Rennes;Istres;Relatório da Partida;2004;3;1
2004-11-27;Lyon;Auxerre;Relatório da Partida;2004;2;1
2004-11-27;Metz;Saint-Étienne;Relatório da Partida;2004;2;2
2004-11-27;Bordeaux;Ajaccio;Relatório da Partida;2004;0;0
2004-11-27;Toulouse;Monaco;Relatório da Partida;2004;0;0
2004-11-27;Bastia;Caen;Relatório da Partida;2004;2;0
2004-11-28;Nice;Paris S-G;Relatório da Partida;2004;1;1
2004-11-28;Sochaux;Lens;Relatório da Partida;2004;1;2
2004-11-28;Lille;Strasbourg;Relatório da Partida;2004;1;1
2004-12-03;Monaco;Rennes;Relatório da Partida;2004;2;0
2004-12-04;Ajaccio;Lyon;Relatório da Partida;2004;1;1
2004-12-04;Caen;Marseille;Relatório da Partida;2004;2;3
2004-12-04;Paris S-G;Lille;Relatório da Partida;2004;1;1
2004-12-04;Saint-Étienne;Toulouse;Relatório da Partida;2004;0;0
2004-12-04;Strasbourg;Sochaux;Relatório da Partida;2004;0;0
2004-12-04;Lens;Metz;Relatório da Partida;2004;2;0
2004-12-04;Nantes;Nice;Relatório da Partida;2004;0;1
2004-12-04;Istres;Bastia;Relatório da Partida;2004;1;0
2004-12-05;Auxerre;Bordeaux;Relatório da Partida;2004;0;0
2004-12-11;Bastia;Monaco;Relatório da Partida;2004;0;2
2004-12-11;Lille;Nantes;Relatório da Partida;2004;2;1
2004-12-11;Nice;Ajaccio;Relatório da Partida;2004;3;0
2004-12-11;Bordeaux;Lyon;Relatório da Partida;2004;0;0
2004-12-11;Marseille;Auxerre;Relatório da Partida;2004;0;1
2004-12-11;Toulouse;Istres;Relatório da Partida;2004;2;1
2004-12-11;Saint-Étienne;Caen;Relatório da Partida;2004;5;0
2004-12-11;Metz;Strasbourg;Relatório da Partida;2004;1;0
2004-12-11;Rennes;Lens;Relatório da Partida;2004;3;1
2004-12-12;Sochaux;Paris S-G;Relatório da Partida;2004;1;2
2004-12-17;Lyon;Marseille;Relatório da Partida;2004;1;1
2004-12-18;Strasbourg;Rennes;Relatório da Partida;2004;1;0
2004-12-18;Auxerre;Nice;Relatório da Partida;2004;4;3
2004-12-18;Istres;Saint-Étienne;Relatório da Partida;2004;0;2
2004-12-18;Monaco;Bordeaux;Relatório da Partida;2004;1;1
2004-12-18;Lens;Bastia;Relatório da Partida;2004;2;1
2004-12-18;Paris S-G;Metz;Relatório da Partida;2004;3;0
2004-12-18;Ajaccio;Lille;Relatório da Partida;2004;0;0
2004-12-18;Caen;Toulouse;Relatório da Partida;2004;0;2
2004-12-19;Nantes;Sochaux;Relatório da Partida;2004;2;2
2005-01-11;Lille;Marseille;Relatório da Partida;2004;1;2
2005-01-12;Bastia;Nantes;Relatório da Partida;2004;0;0
2005-01-12;Istres;Monaco;Relatório da Partida;2004;0;1
2005-01-12;Caen;Paris S-G;Relatório da Partida;2004;0;0
2005-01-12;Rennes;Auxerre;Relatório da Partida;2004;1;0
2005-01-12;Saint-Étienne;Lens;Relatório da Partida;2004;0;0
2005-01-12;Toulouse;Strasbourg;Relatório da Partida;2004;2;0
2005-01-12;Nice;Bordeaux;Relatório da Partida;2004;3;3
2005-01-12;Metz;Ajaccio;Relatório da Partida;2004;1;0
2005-01-12;Sochaux;Lyon;Relatório da Partida;2004;0;2
2005-01-15;Auxerre;Sochaux;Relatório da Partida;2004;2;0
2005-01-15;Strasbourg;Saint-Étienne;Relatório da Partida;2004;1;1
2005-01-15;Monaco;Caen;Relatório da Partida;2004;5;2
2005-01-15;Bordeaux;Lille;Relatório da Partida;2004;1;3
2005-01-15;Nantes;Rennes;Relatório da Partida;2004;2;0
2005-01-15;Lens;Istres;Relatório da Partida;2004;0;1
2005-01-15;Paris S-G;Toulouse;Relatório da Partida;2004;0;0
2005-01-15;Lyon;Metz;Relatório da Partida;2004;2;0
2005-01-15;Ajaccio;Bastia;Relatório da Partida;2004;1;0
2005-01-16;Marseille;Nice;Relatório da Partida;2004;2;0
2005-01-22;Toulouse;Nantes;Relatório da Partida;2004;2;1
2005-01-22;Monaco;Lens;Relatório da Partida;2004;2;0
2005-01-22;Istres;Strasbourg;Relatório da Partida;2004;1;1
2005-01-22;Sochaux;Bordeaux;Relatório da Partida;2004;4;0
2005-01-22;Caen;Auxerre;Relatório da Partida;2004;0;2
2005-01-22;Rennes;Ajaccio;Relatório da Partida;2004;2;0
2005-01-22;Saint-Étienne;Paris S-G;Relatório da Partida;2004;0;0
2005-01-22;Metz;Marseille;Relatório da Partida;2004;0;1
2005-01-22;Bastia;Nice;Relatório da Partida;2004;2;0
2005-01-23;Lille;Lyon;Relatório da Partida;2004;2;1
2005-01-25;Marseille;Sochaux;Relatório da Partida;2004;0;2
2005-01-26;Bordeaux;Metz;Relatório da Partida;2004;1;0
2005-01-26;Nantes;Saint-Étienne;Relatório da Partida;2004;0;0
2005-01-26;Lyon;Rennes;Relatório da Partida;2004;2;1
2005-01-26;Auxerre;Bastia;Relatório da Partida;2004;4;1
2005-01-26;Nice;Lille;Relatório da Partida;2004;1;1
2005-01-26;Lens;Caen;Relatório da Partida;2004;0;1
2005-01-26;Ajaccio;Toulouse;Relatório da Partida;2004;1;0
2005-01-26;Paris S-G;Istres;Relatório da Partida;2004;2;2
2005-01-29;Toulouse;Marseille;Relatório da Partida;2004;1;3
2005-01-29;Rennes;Bordeaux;Relatório da Partida;2004;2;0
2005-01-29;Metz;Auxerre;Relatório da Partida;2004;3;0
2005-01-29;Sochaux;Nice;Relatório da Partida;2004;0;0
2005-01-29;Caen;Lille;Relatório da Partida;2004;0;0
2005-01-29;Lens;Strasbourg;Relatório da Partida;2004;2;1
2005-01-30;Monaco;Paris S-G;Relatório da Partida;2004;2;0
2005-01-30;Istres;Nantes;Relatório da Partida;2004;0;1
2005-02-01;Bastia;Lyon;Relatório da Partida;2004;1;1
2005-02-05;Ajaccio;Istres;Relatório da Partida;2004;0;0
2005-02-05;Lille;Sochaux;Relatório da Partida;2004;0;0
2005-02-05;Auxerre;Saint-Étienne;Relatório da Partida;2004;2;2
2005-02-05;Strasbourg;Caen;Relatório da Partida;2004;5;0
2005-02-05;Lyon;Toulouse;Relatório da Partida;2004;4;0
2005-02-05;Bordeaux;Bastia;Relatório da Partida;2004;0;0
2005-02-05;Nantes;Monaco;Relatório da Partida;2004;0;0
2005-02-05;Marseille;Rennes;Relatório da Partida;2004;3;1
2005-02-05;Nice;Metz;Relatório da Partida;2004;1;1
2005-02-06;Paris S-G;Lens;Relatório da Partida;2004;0;2
2005-02-18;Monaco;Lyon;Relatório da Partida;2004;1;1
2005-02-19;Bastia;Marseille;Relatório da Partida;2004;0;1
2005-02-19;Strasbourg;Paris S-G;Relatório da Partida;2004;3;1
2005-02-19;Rennes;Nice;Relatório da Partida;2004;4;1
2005-02-19;Lens;Nantes;Relatório da Partida;2004;2;0
2005-02-19;Toulouse;Bordeaux;Relatório da Partida;2004;1;0
2005-02-19;Caen;Ajaccio;Relatório da Partida;2004;2;2
2005-02-20;Saint-Étienne;Sochaux;Relatório da Partida;2004;1;0
2005-02-20;Metz;Lille;Relatório da Partida;2004;1;1
2005-02-20;Istres;Auxerre;Relatório da Partida;2004;1;0
2005-02-26;Bordeaux;Caen;Relatório da Partida;2004;2;2
2005-02-26;Nantes;Strasbourg;Relatório da Partida;2004;2;1
2005-02-26;Nice;Monaco;Relatório da Partida;2004;2;1
2005-02-26;Paris S-G;Bastia;Relatório da Partida;2004;1;0
2005-02-26;Lyon;Saint-Étienne;Relatório da Partida;2004;3;2
2005-02-26;Ajaccio;Lens;Relatório da Partida;2004;0;0
2005-02-27;Lille;Rennes;Relatório da Partida;2004;0;0
2005-02-27;Marseille;Istres;Relatório da Partida;2004;1;1
2005-03-04;Caen;Lyon;Relatório da Partida;2004;1;0
2005-03-05;Strasbourg;Ajaccio;Relatório da Partida;2004;1;0
2005-03-05;Bastia;Lille;Relatório da Partida;2004;3;1
2005-03-05;Paris S-G;Nantes;Relatório da Partida;2004;1;0
2005-03-05;Lens;Auxerre;Relatório da Partida;2004;3;1
2005-03-05;Toulouse;Nice;Relatório da Partida;2004;1;0
2005-03-05;Monaco;Metz;Relatório da Partida;2004;0;0
2005-03-05;Rennes;Sochaux;Relatório da Partida;2004;3;0
2005-03-05;Istres;Bordeaux;Relatório da Partida;2004;0;1
2005-03-06;Saint-Étienne;Marseille;Relatório da Partida;2004;2;0
2005-03-12;Marseille;Lens;Relatório da Partida;2004;2;1
2005-03-12;Metz;Rennes;Relatório da Partida;2004;1;1
2005-03-12;Nice;Strasbourg;Relatório da Partida;2004;0;0
2005-03-12;Lyon;Istres;Relatório da Partida;2004;2;1
2005-03-12;Ajaccio;Paris S-G;Relatório da Partida;2004;1;0
2005-03-12;Sochaux;Bastia;Relatório da Partida;2004;1;0
2005-03-12;Bordeaux;Saint-Étienne;Relatório da Partida;2004;2;0
2005-03-12;Nantes;Caen;Relatório da Partida;2004;2;0
2005-03-13;Auxerre;Monaco;Relatório da Partida;2004;2;2
2005-03-13;Lille;Toulouse;Relatório da Partida;2004;1;1
2005-03-16;Strasbourg;Monaco;Relatório da Partida;2004;0;0
2005-03-16;Saint-Étienne;Ajaccio;Relatório da Partida;2004;3;0
2005-03-16;Sochaux;Metz;Relatório da Partida;2004;2;1
2005-03-19;Nantes;Ajaccio;Relatório da Partida;2004;0;0
2005-03-19;Caen;Rennes;Relatório da Partida;2004;2;2
2005-03-19;Strasbourg;Lyon;Relatório da Partida;2004;0;1
2005-03-19;Istres;Nice;Relatório da Partida;2004;1;1
2005-03-19;Bastia;Metz;Relatório da Partida;2004;1;0
2005-03-19;Lens;Bordeaux;Relatório da Partida;2004;2;0
2005-03-19;Toulouse;Sochaux;Relatório da Partida;2004;0;0
2005-03-20;Paris S-G;Auxerre;Relatório da Partida;2004;1;0
2005-03-20;Saint-Étienne;Lille;Relatório da Partida;2004;0;0
2005-03-20;Monaco;Marseille;Relatório da Partida;2004;2;1
2005-04-02;Rennes;Bastia;Relatório da Partida;2004;1;0
2005-04-02;Sochaux;Caen;Relatório da Partida;2004;1;0
2005-04-02;Nice;Saint-Étienne;Relatório da Partida;2004;2;0
2005-04-02;Metz;Toulouse;Relatório da Partida;2004;0;1
2005-04-02;Ajaccio;Monaco;Relatório da Partida;2004;3;0
2005-04-02;Auxerre;Nantes;Relatório da Partida;2004;2;1
2005-04-02;Bordeaux;Strasbourg;Relatório da Partida;2004;0;2
2005-04-02;Lyon;Lens;Relatório da Partida;2004;1;0
2005-04-02;Lille;Istres;Relatório da Partida;2004;8;0
2005-04-03;Marseille;Paris S-G;Relatório da Partida;2004;1;1
2005-04-09;Toulouse;Rennes;Relatório da Partida;2004;0;2
2005-04-09;Nantes;Lyon;Relatório da Partida;2004;2;2
2005-04-09;Paris S-G;Bordeaux;Relatório da Partida;2004;1;1
2005-04-09;Istres;Sochaux;Relatório da Partida;2004;2;0
2005-04-09;Caen;Metz;Relatório da Partida;2004;0;1
2005-04-09;Saint-Étienne;Bastia;Relatório da Partida;2004;3;0
2005-04-09;Lens;Nice;Relatório da Partida;2004;0;0
2005-04-09;Strasbourg;Marseille;Relatório da Partida;2004;1;0
2005-04-10;Ajaccio;Auxerre;Relatório da Partida;2004;4;3
2005-04-16;Nice;Caen;Relatório da Partida;2004;0;1
2005-04-16;Bordeaux;Nantes;Relatório da Partida;2004;0;2
2005-04-16;Marseille;Ajaccio;Relatório da Partida;2004;1;2
2005-04-16;Sochaux;Monaco;Relatório da Partida;2004;1;1
2005-04-16;Metz;Istres;Relatório da Partida;2004;2;1
2005-04-16;Lille;Lens;Relatório da Partida;2004;2;1
2005-04-16;Rennes;Saint-Étienne;Relatório da Partida;2004;2;2
2005-04-16;Bastia;Toulouse;Relatório da Partida;2004;2;1
2005-04-17;Auxerre;Strasbourg;Relatório da Partida;2004;0;0
2005-04-17;Lyon;Paris S-G;Relatório da Partida;2004;0;1
2005-04-22;Paris S-G;Nice;Relatório da Partida;2004;3;1
2005-04-23;Saint-Étienne;Metz;Relatório da Partida;2004;0;0
2005-04-23;Caen;Bastia;Relatório da Partida;2004;0;1
2005-04-23;Nantes;Marseille;Relatório da Partida;2004;2;2
2005-04-23;Ajaccio;Bordeaux;Relatório da Partida;2004;0;0
2005-04-23;Lens;Sochaux;Relatório da Partida;2004;3;2
2005-04-23;Istres;Rennes;Relatório da Partida;2004;0;2
2005-04-23;Strasbourg;Lille;Relatório da Partida;2004;1;2
2005-04-23;Monaco;Toulouse;Relatório da Partida;2004;2;1
2005-04-24;Auxerre;Lyon;Relatório da Partida;2004;0;3
2005-04-29;Auxerre;Toulouse;Relatório da Partida;2004;3;2
2005-05-01;Monaco;Lille;Relatório da Partida;2004;2;0
2005-05-06;Bordeaux;Auxerre;Relatório da Partida;2004;0;0
2005-05-07;Lille;Paris S-G;Relatório da Partida;2004;1;0
2005-05-07;Bastia;Istres;Relatório da Partida;2004;2;0
2005-05-07;Rennes;Monaco;Relatório da Partida;2004;0;0
2005-05-07;Sochaux;Strasbourg;Relatório da Partida;2004;1;2
2005-05-07;Nice;Nantes;Relatório da Partida;2004;0;0
2005-05-07;Marseille;Caen;Relatório da Partida;2004;2;3
2005-05-07;Metz;Lens;Relatório da Partida;2004;1;1
2005-05-07;Toulouse;Saint-Étienne;Relatório da Partida;2004;0;2
2005-05-08;Lyon;Ajaccio;Relatório da Partida;2004;2;1
2005-05-14;Paris S-G;Sochaux;Relatório da Partida;2004;2;2
2005-05-14;Strasbourg;Metz;Relatório da Partida;2004;3;1
2005-05-14;Istres;Toulouse;Relatório da Partida;2004;1;0
2005-05-14;Auxerre;Marseille;Relatório da Partida;2004;0;0
2005-05-14;Lens;Rennes;Relatório da Partida;2004;5;2
2005-05-14;Ajaccio;Nice;Relatório da Partida;2004;0;1
2005-05-14;Caen;Saint-Étienne;Relatório da Partida;2004;2;0
2005-05-14;Nantes;Lille;Relatório da Partida;2004;1;3
2005-05-14;Monaco;Bastia;Relatório da Partida;2004;5;2
2005-05-15;Lyon;Bordeaux;Relatório da Partida;2004;5;1
2005-05-21;Marseille;Lyon;Relatório da Partida;2004;0;1
2005-05-21;Bordeaux;Monaco;Relatório da Partida;2004;1;1
2005-05-21;Metz;Paris S-G;Relatório da Partida;2004;3;2
2005-05-21;Lille;Ajaccio;Relatório da Partida;2004;0;2
2005-05-21;Sochaux;Nantes;Relatório da Partida;2004;1;0
2005-05-21;Saint-Étienne;Istres;Relatório da Partida;2004;2;0
2005-05-21;Nice;Auxerre;Relatório da Partida;2004;1;0
2005-05-21;Bastia;Lens;Relatório da Partida;2004;3;1
2005-05-21;Toulouse;Caen;Relatório da Partida;2004;2;3
2005-05-21;Rennes;Strasbourg;Relatório da Partida;2004;4;0
2005-05-28;Ajaccio;Sochaux;Relatório da Partida;2004;3;1
2005-05-28;Strasbourg;Bastia;Relatório da Partida;2004;2;0
2005-05-28;Monaco;Saint-Étienne;Relatório da Partida;2004;1;1
2005-05-28;Lens;Toulouse;Relatório da Partida;2004;1;0
2005-05-28;Bordeaux;Marseille;Relatório da Partida;2004;3;3
2005-05-28;Lyon;Nice;Relatório da Partida;2004;0;0
2005-05-28;Paris S-G;Rennes;Relatório da Partida;2004;1;0
2005-05-28;Istres;Caen;Relatório da Partida;2004;3;2
2005-05-28;Nantes;Metz;Relatório da Partida;2004;1;0
2005-05-28;Auxerre;Lille;Relatório da Partida;2004;1;3
2005-07-29;Paris S-G;Metz;Relatório da Partida;2005;4;1
2005-07-30;Lille;Rennes;Relatório da Partida;2005;1;0
2005-07-30;Sochaux;Toulouse;Relatório da Partida;2005;0;1
2005-07-30;Nantes;Lens;Relatório da Partida;2005;2;0
2005-07-30;Nice;Troyes;Relatório da Partida;2005;1;1
2005-07-30;Nancy;Monaco;Relatório da Partida;2005;0;1
2005-07-30;Marseille;Bordeaux;Relatório da Partida;2005;0;2
2005-07-30;Saint-Étienne;Ajaccio;Relatório da Partida;2005;0;0
2005-07-30;Strasbourg;Auxerre;Relatório da Partida;2005;0;0
2005-07-31;Le Mans;Lyon;Relatório da Partida;2005;1;2
2005-08-06;Sochaux;Paris S-G;Relatório da Partida;2005;0;1
2005-08-06;Monaco;Auxerre;Relatório da Partida;2005;0;2
2005-08-06;Toulouse;Nice;Relatório da Partida;2005;0;2
2005-08-06;Ajaccio;Lille;Relatório da Partida;2005;3;3
2005-08-06;Lens;Marseille;Relatório da Partida;2005;2;0
2005-08-06;Troyes;Saint-Étienne;Relatório da Partida;2005;0;0
2005-08-06;Metz;Le Mans;Relatório da Partida;2005;0;0
2005-08-06;Bordeaux;Nancy;Relatório da Partida;2005;1;0
2005-08-07;Lyon;Strasbourg;Relatório da Partida;2005;1;0
2005-08-07;Rennes;Nantes;Relatório da Partida;2005;0;3
2005-08-13;Nantes;Ajaccio;Relatório da Partida;2005;0;2
2005-08-13;Saint-Étienne;Metz;Relatório da Partida;2005;2;0
2005-08-13;Paris S-G;Toulouse;Relatório da Partida;2005;2;0
2005-08-13;Le Mans;Rennes;Relatório da Partida;2005;4;0
2005-08-13;Auxerre;Bordeaux;Relatório da Partida;2005;1;0
2005-08-13;Nice;Sochaux;Relatório da Partida;2005;1;2
2005-08-13;Nancy;Lens;Relatório da Partida;2005;1;2
2005-08-13;Lille;Troyes;Relatório da Partida;2005;1;2
2005-08-14;Strasbourg;Monaco;Relatório da Partida;2005;1;2
2005-08-14;Marseille;Lyon;Relatório da Partida;2005;1;1
2005-08-20;Metz;Strasbourg;Relatório da Partida;2005;0;0
2005-08-20;Ajaccio;Le Mans;Relatório da Partida;2005;0;0
2005-08-20;Lyon;Nancy;Relatório da Partida;2005;1;0
2005-08-20;Nice;Nantes;Relatório da Partida;2005;1;1
2005-08-20;Lens;Auxerre;Relatório da Partida;2005;7;0
2005-08-20;Rennes;Marseille;Relatório da Partida;2005;3;2
2005-08-20;Bordeaux;Monaco;Relatório da Partida;2005;1;0
2005-08-20;Sochaux;Lille;Relatório da Partida;2005;0;0
2005-08-21;Toulouse;Saint-Étienne;Relatório da Partida;2005;1;1
2005-08-21;Troyes;Paris S-G;Relatório da Partida;2005;1;1
2005-08-24;Lille;Toulouse;Relatório da Partida;2005;0;0
2005-08-27;Nancy;Rennes;Relatório da Partida;2005;6;0
2005-08-27;Le Mans;Troyes;Relatório da Partida;2005;1;0
2005-08-27;Strasbourg;Bordeaux;Relatório da Partida;2005;0;0
2005-08-27;Marseille;Ajaccio;Relatório da Partida;2005;1;1
2005-08-27;Paris S-G;Nice;Relatório da Partida;2005;1;2
2005-08-27;Saint-Étienne;Sochaux;Relatório da Partida;2005;0;0
2005-08-27;Nantes;Metz;Relatório da Partida;2005;0;0
2005-08-28;Auxerre;Lyon;Relatório da Partida;2005;0;2
2005-08-28;Monaco;Lens;Relatório da Partida;2005;0;0
2005-09-10;Nice;Saint-Étienne;Relatório da Partida;2005;0;1
2005-09-10;Lyon;Monaco;Relatório da Partida;2005;2;1
2005-09-10;Toulouse;Le Mans;Relatório da Partida;2005;0;2
2005-09-10;Rennes;Auxerre;Relatório da Partida;2005;3;1
2005-09-10;Troyes;Nantes;Relatório da Partida;2005;1;0
2005-09-10;Metz;Lille;Relatório da Partida;2005;0;2
2005-09-10;Paris S-G;Strasbourg;Relatório da Partida;2005;1;0
2005-09-10;Ajaccio;Nancy;Relatório da Partida;2005;1;0
2005-09-11;Sochaux;Marseille;Relatório da Partida;2005;0;1
2005-09-11;Lens;Bordeaux;Relatório da Partida;2005;1;1
2005-09-17;Lille;Nice;Relatório da Partida;2005;4;0
2005-09-17;Le Mans;Sochaux;Relatório da Partida;2005;2;1
2005-09-17;Nantes;Toulouse;Relatório da Partida;2005;2;0
2005-09-17;Nancy;Metz;Relatório da Partida;2005;1;1
2005-09-17;Bordeaux;Lyon;Relatório da Partida;2005;1;1
2005-09-18;Auxerre;Ajaccio;Relatório da Partida;2005;2;0
2005-09-18;Marseille;Troyes;Relatório da Partida;2005;2;1
2005-09-18;Saint-Étienne;Paris S-G;Relatório da Partida;2005;3;0
2005-09-18;Strasbourg;Lens;Relatório da Partida;2005;1;1
2005-09-18;Monaco;Rennes;Relatório da Partida;2005;0;2
2005-09-21;Rennes;Bordeaux;Relatório da Partida;2005;2;2
2005-09-21;Ajaccio;Strasbourg;Relatório da Partida;2005;0;0
2005-09-21;Sochaux;Nantes;Relatório da Partida;2005;1;0
2005-09-21;Nice;Le Mans;Relatório da Partida;2005;1;0
2005-09-21;Paris S-G;Lille;Relatório da Partida;2005;2;1
2005-09-21;Troyes;Monaco;Relatório da Partida;2005;1;2
2005-09-21;Metz;Auxerre;Relatório da Partida;2005;1;2
2005-09-21;Toulouse;Marseille;Relatório da Partida;2005;1;0
2005-09-21;Saint-Étienne;Nancy;Relatório da Partida;2005;0;2
2005-09-22;Lyon;Lens;Relatório da Partida;2005;1;1
2005-09-24;Monaco;Nice;Relatório da Partida;2005;0;0
2005-09-24;Le Mans;Paris S-G;Relatório da Partida;2005;0;0
2005-09-24;Nancy;Troyes;Relatório da Partida;2005;2;1
2005-09-24;Strasbourg;Toulouse;Relatório da Partida;2005;2;4
