Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
17,sáb,2018-12-22,15:00 (12:00),Udinese,0.4,1–1,1.4,Frosinone,18.000,Dacia Arena,Paolo Valeri,Relatório da Partida,
17,sáb,2018-12-22,18:00 (15:00),Chievo,0.7,1–1,2.1,Inter,22.000,Stadio Marc'Antonio Bentegodi,Fabrizio Pasqua,Relatório da Partida,
17,sáb,2018-12-22,18:00 (15:00),Parma,0.8,0–0,0.3,Bologna,15.058,Stadio Ennio Tardini,Rosario Abisso,Relatório da Partida,
17,sáb,2018-12-22,20:30 (17:30),Juventus,1.5,1–0,0.4,Roma,40.069,Allianz Stadium,Davide Massa,Relatório da Partida,
,,,,,,,,,,,,,
18,qua,2018-12-26,12:30 (09:30),Frosinone,0.8,0–0,1.7,Milan,15.217,Stadio Benito Stirpe,Marco Guida,Relatório da Partida,
18,qua,2018-12-26,15:00 (12:00),Fiorentina,1.8,0–1,0.4,Parma,31.767,Stadio Artemio Franchi,Michael Fabbri,Relatório da Partida,
18,qua,2018-12-26,15:00 (12:00),Atalanta,1.4,2–2,1.1,Juventus,19.787,Stadio Atleti Azzurri d'Italia,Luca Banti,Relatório da Partida,
18,qua,2018-12-26,15:00 (12:00),Sampdoria,0.7,2–0,0.3,Chievo,19.190,Stadio Comunale Luigi Ferraris,Antonio Giua,Relatório da Partida,
18,qua,2018-12-26,15:00 (12:00),Cagliari,1.2,1–0,0.6,Genoa,15.777,Sardegna Arena,Daniele Orsato,Relatório da Partida,
18,qua,2018-12-26,15:00 (12:00),Bologna,0.2,0–2,1.1,Lazio,19.230,Stadio Renato Dall'Ara,Luca Pairetto,Relatório da Partida,
18,qua,2018-12-26,18:00 (15:00),SPAL,1.0,0–0,0.3,Udinese,13.195,Stadio Paolo Mazza,Daniele Doveri,Relatório da Partida,
18,qua,2018-12-26,18:00 (15:00),Torino,1.3,3–0,0.2,Empoli,20.047,Stadio Olimpico di Torino,Fabio Maresca,Relatório da Partida,
18,qua,2018-12-26,18:00 (15:00),Roma,3.3,3–1,0.7,Sassuolo,35.893,Stadio Olimpico,Piero Giacomelli,Relatório da Partida,
18,qua,2018-12-26,20:30 (17:30),Inter,1.3,1–0,0.8,Napoli,63.946,Stadio Giuseppe Meazza,Paolo Mazzoleni,Relatório da Partida,
,,,,,,,,,,,,,
19,sáb,2018-12-29,12:30 (09:30),Juventus,1.4,2–1,1.7,Sampdoria,40.641,Allianz Stadium,Paolo Valeri,Relatório da Partida,
19,sáb,2018-12-29,15:00 (12:00),Udinese,2.2,2–0,0.4,Cagliari,20.000,Dacia Arena,Maurizio Mariani,Relatório da Partida,
19,sáb,2018-12-29,15:00 (12:00),Sassuolo,1.1,2–6,2.9,Atalanta,8.000,Stadio Città del Tricolore,Fabrizio Pasqua,Relatório da Partida,
19,sáb,2018-12-29,15:00 (12:00),Genoa,0.5,0–0,1.6,Fiorentina,21.000,Stadio Comunale Luigi Ferraris,Davide Massa,Relatório da Partida,
19,sáb,2018-12-29,15:00 (12:00),Chievo,1.4,1–0,0.7,Frosinone,8.000,Stadio Marc'Antonio Bentegodi,Gianluca Rocchi,Relatório da Partida,
19,sáb,2018-12-29,15:00 (12:00),Lazio,0.9,1–1,1.8,Torino,35.000,Stadio Olimpico,Massimiliano Irrati,Relatório da Partida,
19,sáb,2018-12-29,15:00 (12:00),Parma,0.5,0–2,1.8,Roma,17.997,Stadio Ennio Tardini,Gianluca Manganiello,Relatório da Partida,
19,sáb,2018-12-29,15:00 (12:00),Empoli,0.5,0–1,1.1,Inter,10.393,Stadio Carlo Castellani,Federico La Penna,Relatório da Partida,
19,sáb,2018-12-29,18:00 (15:00),Napoli,2.0,3–2,0.7,Bologna,46.585,Stadio San Paolo,Giampaolo Calvarese,Relatório da Partida,
19,sáb,2018-12-29,20:30 (17:30),Milan,1.9,2–1,0.7,SPAL,48.070,Stadio Giuseppe Meazza,Rosario Abisso,Relatório da Partida,
,,,,,,,,,,,,,
20,sáb,2019-01-19,15:00 (12:00),Roma,3.1,3–2,1.5,Torino,32.978,Stadio Olimpico,Piero Giacomelli,Relatório da Partida,
20,sáb,2019-01-19,18:00 (15:00),Udinese,1.8,1–2,2.2,Parma,15.000,Dacia Arena,Paolo Mazzoleni,Relatório da Partida,
20,sáb,2019-01-19,20:30 (17:30),Inter,1.2,0–0,1.2,Sassuolo,11.000,Stadio Giuseppe Meazza,Luca Pairetto,Relatório da Partida,
20,dom,2019-01-20,12:30 (09:30),Frosinone,0.8,0–5,2.4,Atalanta,12.728,Stadio Benito Stirpe,Daniele Chiffi,Relatório da Partida,
20,dom,2019-01-20,15:00 (12:00),Fiorentina,2.6,3–3,1.7,Sampdoria,27.844,Stadio Artemio Franchi,Marco Di Bello,Relatório da Partida,
20,dom,2019-01-20,15:00 (12:00),SPAL,1.5,1–1,1.0,Bologna,14.524,Stadio Paolo Mazza,Michael Fabbri,Relatório da Partida,
20,dom,2019-01-20,18:00 (15:00),Cagliari,0.9,2–2,1.2,Empoli,13.796,Sardegna Arena,Fabrizio Pasqua,Relatório da Partida,
20,dom,2019-01-20,20:30 (17:30),Napoli,1.8,2–1,1.4,Lazio,19.448,Stadio San Paolo,Gianluca Rocchi,Relatório da Partida,
20,seg,2019-01-21,15:00 (12:00),Genoa,1.9,0–2,1.4,Milan,19.794,Stadio Comunale Luigi Ferraris,Daniele Orsato,Relatório da Partida,
20,seg,2019-01-21,20:30 (17:30),Juventus,3.2,3–0,0.5,Chievo,30.239,Allianz Stadium,Marco Piccinini,Relatório da Partida,
,,,,,,,,,,,,,
21,sáb,2019-01-26,15:00 (12:00),Sassuolo,4.1,3–0,0.6,Cagliari,9.970,Stadio Città del Tricolore,Massimiliano Irrati,Relatório da Partida,
21,sáb,2019-01-26,18:00 (15:00),Sampdoria,2.8,4–0,0.4,Udinese,18.020,Stadio Comunale Luigi Ferraris,Davide Massa,Relatório da Partida,
21,sáb,2019-01-26,20:30 (17:30),Milan,1.0,0–0,0.7,Napoli,56.729,Stadio Giuseppe Meazza,Daniele Doveri,Relatório da Partida,
21,dom,2019-01-27,12:30 (09:30),Chievo,2.9,3–4,1.9,Fiorentina,10.000,Stadio Marc'Antonio Bentegodi,Daniele Chiffi,Relatório da Partida,
21,dom,2019-01-27,15:00 (12:00),Parma,2.5,2–3,2.0,SPAL,15.297,Stadio Ennio Tardini,Rosario Abisso,Relatório da Partida,
21,dom,2019-01-27,15:00 (12:00),Atalanta,2.4,3–3,1.4,Roma,19.459,Stadio Atleti Azzurri d'Italia,Giampaolo Calvarese,Relatório da Partida,
21,dom,2019-01-27,15:00 (12:00),Bologna,0.8,0–4,1.4,Frosinone,16.076,Stadio Renato Dall'Ara,Luca Banti,Relatório da Partida,
21,dom,2019-01-27,18:00 (15:00),Torino,0.6,1–0,0.8,Inter,22.002,Stadio Olimpico di Torino,Fabio Maresca,Relatório da Partida,
21,dom,2019-01-27,20:30 (17:30),Lazio,1.6,1–2,1.2,Juventus,60.687,Stadio Olimpico,Marco Guida,Relatório da Partida,
21,seg,2019-01-28,20:30 (17:30),Empoli,1.7,1–3,2.1,Genoa,7.675,Stadio Carlo Castellani,Federico La Penna,Relatório da Partida,
,,,,,,,,,,,,,
22,sáb,2019-02-02,15:00 (12:00),Empoli,2.1,2–2,1.4,Chievo,7.030,Stadio Carlo Castellani,Marco Di Bello,Relatório da Partida,
22,sáb,2019-02-02,18:00 (15:00),Napoli,1.7,3–0,1.0,Sampdoria,19.455,Stadio San Paolo,Luca Pairetto,Relatório da Partida,
22,sáb,2019-02-02,20:30 (17:30),Juventus,1.9,3–3,1.2,Parma,39.548,Allianz Stadium,Piero Giacomelli,Relatório da Partida,
22,dom,2019-02-03,12:30 (09:30),SPAL,0.8,0–0,0.5,Torino,12.743,Stadio Paolo Mazza,Maurizio Mariani,Relatório da Partida,
22,dom,2019-02-03,15:00 (12:00),Genoa,1.0,1–1,0.9,Sassuolo,18.927,Stadio Comunale Luigi Ferraris,Gianluca Manganiello,Relatório da Partida,
22,dom,2019-02-03,15:00 (12:00),Udinese,1.7,1–1,0.7,Fiorentina,18.118,Dacia Arena,Daniele Orsato,Relatório da Partida,
22,dom,2019-02-03,18:00 (15:00),Inter,1.2,0–1,0.7,Bologna,51.566,Stadio Giuseppe Meazza,Fabrizio Pasqua,Relatório da Partida,
22,dom,2019-02-03,20:30 (17:30),Roma,2.0,1–1,0.7,Milan,37.581,Stadio Olimpico,Fabio Maresca,Relatório da Partida,
22,seg,2019-02-04,19:00 (16:00),Frosinone,1.1,0–1,1.2,Lazio,13.221,Stadio Benito Stirpe,Michael Fabbri,Relatório da Partida,
22,seg,2019-02-04,21:00 (18:00),Cagliari,1.1,0–1,0.9,Atalanta,14.821,Sardegna Arena,Paolo Valeri,Relatório da Partida,
,,,,,,,,,,,,,
23,qui,2019-02-07,20:30 (17:30),Lazio,1.8,1–0,0.5,Empoli,28.121,Stadio Olimpico,Daniele Chiffi,Relatório da Partida,
23,sex,2019-02-08,20:30 (17:30),Chievo,0.9,0–3,1.6,Roma,15.000,Stadio Marc'Antonio Bentegodi,Rosario Abisso,Relatório da Partida,
23,sáb,2019-02-09,18:00 (15:00),Fiorentina,0.7,0–0,2.9,Napoli,29.377,Stadio Artemio Franchi,Giampaolo Calvarese,Relatório da Partida,
23,sáb,2019-02-09,20:30 (17:30),Parma,0.5,0–1,2.2,Inter,18.155,Stadio Ennio Tardini,Massimiliano Irrati,Relatório da Partida,
23,dom,2019-02-10,12:30 (09:30),Bologna,1.1,1–1,1.2,Genoa,17.385,Stadio Renato Dall'Ara,Gianluca Rocchi,Relatório da Partida,
23,dom,2019-02-10,15:00 (12:00),Sampdoria,0.8,0–1,0.8,Frosinone,18.937,Stadio Comunale Luigi Ferraris,Livio Marinelli,Relatório da Partida,
23,dom,2019-02-10,15:00 (12:00),Atalanta,2.0,2–1,0.6,SPAL,18.342,Stadio Atleti Azzurri d'Italia,Davide Massa,Relatório da Partida,
23,dom,2019-02-10,15:00 (12:00),Torino,1.8,1–0,1.8,Udinese,16.557,Stadio Olimpico di Torino,Marco Guida,Relatório da Partida,
23,dom,2019-02-10,18:00 (15:00),Sassuolo,0.4,0–3,1.6,Juventus,21.584,Stadio Città del Tricolore,Paolo Mazzoleni,Relatório da Partida,
23,dom,2019-02-10,20:30 (17:30),Milan,2.1,3–0,1.3,Cagliari,45.576,Stadio Giuseppe Meazza,Federico La Penna,Relatório da Partida,
,,,,,,,,,,,,,
24,sex,2019-02-15,20:30 (17:30),Juventus,1.7,3–0,0.8,Frosinone,10.570,Allianz Stadium,Antonio Giua,Relatório da Partida,
24,sáb,2019-02-16,18:00 (15:00),Cagliari,2.2,2–1,0.5,Parma,16.119,Sardegna Arena,Gianluca Manganiello,Relatório da Partida,
24,sáb,2019-02-16,20:30 (17:30),Atalanta,1.1,1–3,0.7,Milan,20.801,Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,Relatório da Partida,
24,dom,2019-02-17,12:30 (08:30),SPAL,1.1,1–4,3.3,Fiorentina,37.294,Stadio Paolo Mazza,Luca Pairetto,Relatório da Partida,
24,dom,2019-02-17,15:00 (11:00),Empoli,1.8,3–0,0.9,Sassuolo,7.202,Stadio Carlo Castellani,Maurizio Mariani,Relatório da Partida,
24,dom,2019-02-17,15:00 (11:00),Genoa,1.9,2–1,0.6,Lazio,19.936,Stadio Comunale Luigi Ferraris,Luca Banti,Relatório da Partida,
24,dom,2019-02-17,15:00 (11:00),Udinese,1.4,1–0,2.2,Chievo,18.008,Dacia Arena,Paolo Valeri,Relatório da Partida,
24,dom,2019-02-17,18:00 (14:00),Inter,2.6,2–1,0.9,Sampdoria,55.127,Stadio Giuseppe Meazza,Daniele Doveri,Relatório da Partida,
24,dom,2019-02-17,20:30 (16:30),Napoli,2.4,0–0,0.5,Torino,21.830,Stadio San Paolo,Michael Fabbri,Relatório da Partida,
24,seg,2019-02-18,20:30 (16:30),Roma,1.6,2–1,2.0,Bologna,31.572,Stadio Olimpico,Marco Di Bello,Relatório da Partida,
,,,,,,,,,,,,,
25,sex,2019-02-22,20:30 (16:30),Milan,1.3,3–0,0.6,Empoli,47.866,Stadio Giuseppe Meazza,Piero Giacomelli,Relatório da Partida,
25,sáb,2019-02-23,15:00 (11:00),Torino,1.4,2–0,0.6,Atalanta,21.062,Stadio Olimpico di Torino,Daniele Orsato,Relatório da Partida,
25,sáb,2019-02-23,20:30 (16:30),Frosinone,1.7,2–3,2.3,Roma,15.063,Stadio Benito Stirpe,Gianluca Manganiello,Relatório da Partida,
25,dom,2019-02-24,12:30 (08:30),Sampdoria,2.3,1–0,0.7,Cagliari,18.840,Stadio Comunale Luigi Ferraris,Luca Massimi,Relatório da Partida,
25,dom,2019-02-24,15:00 (11:00),Sassuolo,0.5,1–1,1.3,SPAL,11.554,Stadio Città del Tricolore,Fabio Maresca,Relatório da Partida,
25,dom,2019-02-24,15:00 (11:00),Bologna,1.2,0–1,0.6,Juventus,28.934,Stadio Renato Dall'Ara,Giampaolo Calvarese,Relatório da Partida,
25,dom,2019-02-24,15:00 (11:00),Chievo,0.5,0–0,0.5,Genoa,10.500,Stadio Marc'Antonio Bentegodi,Manuel Volpi,Relatório da Partida,
25,dom,2019-02-24,18:00 (14:00),Parma,0.5,0–4,1.1,Napoli,18.478,Stadio Ennio Tardini,Daniele Chiffi,Relatório da Partida,
25,dom,2019-02-24,20:30 (16:30),Fiorentina,1.6,3–3,1.3,Inter,32.824,Stadio Artemio Franchi,Rosario Abisso,Relatório da Partida,
,,,,,,,,,,,,,
26,sex,2019-03-01,20:30 (16:30),Cagliari,1.8,2–1,2.1,Inter,16.223,Sardegna Arena,Luca Banti,Relatório da Partida,
26,sáb,2019-03-02,15:00 (11:00),Empoli,2.7,3–3,1.3,Parma,8.404,Stadio Carlo Castellani,Marco Di Bello,Relatório da Partida,
26,sáb,2019-03-02,18:00 (14:00),Milan,1.1,1–0,0.9,Sassuolo,61.462,Stadio Giuseppe Meazza,Paolo Valeri,Relatório da Partida,
26,sáb,2019-03-02,20:30 (16:30),Lazio,2.1,3–0,1.1,Roma,53.112,Stadio Olimpico,Paolo Mazzoleni,Relatório da Partida,
26,dom,2019-03-03,12:30 (08:30),Torino,0.7,3–0,1.2,Chievo,25.269,Stadio Olimpico di Torino,Federico La Penna,Relatório da Partida,
26,dom,2019-03-03,15:00 (11:00),Genoa,0.9,0–0,0.2,Frosinone,19.920,Stadio Comunale Luigi Ferraris,Maurizio Mariani,Relatório da Partida,
26,dom,2019-03-03,15:00 (11:00),SPAL,0.8,1–2,0.9,Sampdoria,12.731,Stadio Paolo Mazza,Fabrizio Pasqua,Relatório da Partida,
26,dom,2019-03-03,15:00 (11:00),Udinese,1.5,2–1,1.6,Bologna,18.349,Dacia Arena,Davide Massa,Relatório da Partida,
26,dom,2019-03-03,18:00 (14:00),Atalanta,1.7,3–1,0.4,Fiorentina,18.796,Stadio Atleti Azzurri d'Italia,Marco Guida,Relatório da Partida,
26,dom,2019-03-03,20:30 (16:30),Napoli,2.1,1–2,0.3,Juventus,42.667,Stadio San Paolo,Gianluca Rocchi,Relatório da Partida,
,,,,,,,,,,,,,
27,sex,2019-03-08,20:30 (16:30),Juventus,2.3,4–1,0.2,Udinese,39.987,Allianz Stadium,Daniele Chiffi,Relatório da Partida,
27,sáb,2019-03-09,18:00 (14:00),Parma,1.7,1–0,0.9,Genoa,14.787,Stadio Ennio Tardini,Juan Sacchi,Relatório da Partida,
27,sáb,2019-03-09,20:30 (16:30),Chievo,0.3,1–2,1.4,Milan,20.000,Stadio Marc'Antonio Bentegodi,Luca Pairetto,Relatório da Partida,
27,dom,2019-03-10,12:30 (08:30),Bologna,3.3,2–0,0.8,Cagliari,20.557,Stadio Renato Dall'Ara,Massimiliano Irrati,Relatório da Partida,
27,dom,2019-03-10,15:00 (11:00),Sampdoria,2.1,1–2,2.3,Atalanta,20.896,Stadio Comunale Luigi Ferraris,Michael Fabbri,Relatório da Partida,
27,dom,2019-03-10,15:00 (11:00),Frosinone,1.0,1–2,1.1,Torino,14.165,Stadio Benito Stirpe,Piero Giacomelli,Relatório da Partida,
27,dom,2019-03-10,15:00 (11:00),Inter,0.8,2–0,0.2,SPAL,61.339,Stadio Giuseppe Meazza,Giampaolo Calvarese,Relatório da Partida,
27,dom,2019-03-10,18:00 (14:00),Sassuolo,1.2,1–1,0.8,Napoli,14.969,Stadio Città del Tricolore,Gianluca Manganiello,Relatório da Partida,
27,dom,2019-03-10,20:30 (16:30),Fiorentina,0.8,1–1,1.1,Lazio,28.727,Stadio Artemio Franchi,Daniele Orsato,Relatório da Partida,
27,seg,2019-03-11,20:30 (16:30),Roma,1.0,2–1,0.3,Empoli,34.508,Stadio Olimpico,Fabio Maresca,Relatório da Partida,
,,,,,,,,,,,,,
28,sex,2019-03-15,20:30 (16:30),Cagliari,1.8,2–1,0.7,Fiorentina,14.735,Sardegna Arena,Daniele Doveri,Relatório da Partida,
28,sáb,2019-03-16,15:00 (11:00),Sassuolo,1.6,3–5,2.4,Sampdoria,11.193,Stadio Città del Tricolore,Federico Dionisi,Relatório da Partida,
28,sáb,2019-03-16,18:00 (14:00),SPAL,1.2,2–1,1.7,Roma,15.089,Stadio Paolo Mazza,Gianluca Rocchi,Relatório da Partida,
28,sáb,2019-03-16,20:30 (16:30),Torino,1.5,2–3,2.0,Bologna,24.863,Stadio Olimpico di Torino,Maurizio Mariani,Relatório da Partida,
28,dom,2019-03-17,12:30 (08:30),Genoa,1.3,2–0,0.3,Juventus,30.695,Stadio Comunale Luigi Ferraris,Marco Di Bello,Relatório da Partida,
28,dom,2019-03-17,15:00 (11:00),Lazio,1.7,4–1,0.4,Parma,38.000,Stadio Olimpico,Luca Banti,Relatório da Partida,
28,dom,2019-03-17,15:00 (11:00),Empoli,2.7,2–1,1.7,Frosinone,10.000,Stadio Carlo Castellani,Davide Massa,Relatório da Partida,
28,dom,2019-03-17,15:00 (11:00),Atalanta,1.7,1–1,0.7,Chievo,18.537,Stadio Atleti Azzurri d'Italia,Massimiliano Irrati,Relatório da Partida,
28,dom,2019-03-17,18:00 (14:00),Napoli,1.0,4–2,0.8,Udinese,25.718,Stadio San Paolo,Paolo Valeri,Relatório da Partida,
28,dom,2019-03-17,20:30 (16:30),Milan,0.9,2–3,2.6,Inter,77.749,Stadio Giuseppe Meazza,Marco Guida,Relatório da Partida,
,,,,,,,,,,,,,
29,sex,2019-03-29,20:30 (16:30),Chievo,0.9,0–3,1.0,Cagliari,10.000,Stadio Marc'Antonio Bentegodi,Rosario Abisso,Relatório da Partida,
29,sáb,2019-03-30,15:00 (11:00),Udinese,2.1,2–0,2.2,Genoa,17.072,Dacia Arena,Luca Pairetto,Relatório da Partida,
29,sáb,2019-03-30,18:00 (14:00),Juventus,1.5,1–0,0.3,Empoli,39.290,Allianz Stadium,Federico La Penna,Relatório da Partida,
29,sáb,2019-03-30,20:30 (16:30),Sampdoria,1.9,1–0,0.7,Milan,23.475,Stadio Comunale Luigi Ferraris,Daniele Orsato,Relatório da Partida,
29,dom,2019-03-31,12:30 (07:30),Parma,1.0,1–3,3.8,Atalanta,18.168,Stadio Ennio Tardini,Daniele Chiffi,Relatório da Partida,
29,dom,2019-03-31,15:00 (10:00),Fiorentina,2.4,1–1,0.5,Torino,36.707,Stadio Artemio Franchi,Fabrizio Pasqua,Relatório da Partida,
29,dom,2019-03-31,15:00 (10:00),Roma,2.0,1–4,1.7,Napoli,36.525,Stadio Olimpico,Giampaolo Calvarese,Relatório da Partida,
29,dom,2019-03-31,15:00 (10:00),Frosinone,1.3,0–1,0.2,SPAL,12.969,Stadio Benito Stirpe,Marco Di Bello,Relatório da Partida,
29,dom,2019-03-31,18:00 (13:00),Bologna,1.7,2–1,0.7,Sassuolo,23.551,Stadio Renato Dall'Ara,Marco Guida,Relatório da Partida,
29,dom,2019-03-31,20:30 (15:30),Inter,1.1,0–1,1.4,Lazio,56.348,Stadio Giuseppe Meazza,Paolo Mazzoleni,Relatório da Partida,
,,,,,,,,,,,,,
30,ter,2019-04-02,19:00 (14:00),Milan,1.9,1–1,1.0,Udinese,49.665,Stadio Giuseppe Meazza,Luca Banti,Relatório da Partida,
30,ter,2019-04-02,21:00 (16:00),Cagliari,0.5,0–2,2.5,Juventus,15.958,Sardegna Arena,Piero Giacomelli,Relatório da Partida,
30,qua,2019-04-03,19:00 (14:00),Empoli,1.2,2–1,0.7,Napoli,10.911,Stadio Carlo Castellani,Daniele Doveri,Relatório da Partida,
30,qua,2019-04-03,21:00 (16:00),Torino,0.8,2–1,0.2,Sampdoria,22.618,Stadio Olimpico di Torino,Fabio Maresca,Relatório da Partida,
30,qua,2019-04-03,21:00 (16:00),Frosinone,1.9,3–2,2.1,Parma,12.285,Stadio Benito Stirpe,Gianluca Manganiello,Relatório da Partida,
30,qua,2019-04-03,21:00 (16:00),Genoa,0.6,0–4,2.4,Inter,21.865,Stadio Comunale Luigi Ferraris,Maurizio Mariani,Relatório da Partida,
30,qua,2019-04-03,21:00 (16:00),SPAL,1.2,1–0,0.6,Lazio,13.415,Stadio Paolo Mazza,Marco Guida,Relatório da Partida,
30,qua,2019-04-03,21:00 (16:00),Roma,1.2,2–2,0.7,Fiorentina,30.123,Stadio Olimpico,Davide Massa,Relatório da Partida,
30,qui,2019-04-04,19:00 (14:00),Sassuolo,1.6,4–0,1.6,Chievo,9.193,Stadio Città del Tricolore,Lorenzo Maggioni,Relatório da Partida,
30,qui,2019-04-04,21:00 (16:00),Atalanta,1.4,4–1,0.7,Bologna,18.441,Stadio Atleti Azzurri d'Italia,Gianluca Rocchi,Relatório da Partida,
,,,,,,,,,,,,,
31,sáb,2019-04-06,15:00 (10:00),Parma,0.6,0–0,0.9,Torino,16.924,Stadio Ennio Tardini,Daniele Doveri,Relatório da Partida,
31,sáb,2019-04-06,18:00 (13:00),Juventus,1.9,2–1,1.3,Milan,40.057,Allianz Stadium,Michael Fabbri,Relatório da Partida,
31,sáb,2019-04-06,20:30 (15:30),Sampdoria,1.5,0–1,1.7,Roma,19.594,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Relatório da Partida,
31,dom,2019-04-07,12:30 (07:30),Fiorentina,1.3,0–1,0.5,Frosinone,26.958,Stadio Artemio Franchi,Daniele Chiffi,Relatório da Partida,
31,dom,2019-04-07,15:00 (10:00),Udinese,2.0,3–2,1.5,Empoli,22.537,Dacia Arena,Daniele Orsato,Relatório da Partida,
31,dom,2019-04-07,15:00 (10:00),Cagliari,2.2,2–1,1.4,SPAL,16.121,Sardegna Arena,Luca Banti,Relatório da Partida,
31,dom,2019-04-07,18:00 (13:00),Inter,1.0,0–0,1.3,Atalanta,35.000,Stadio Giuseppe Meazza,Massimiliano Irrati,Relatório da Partida,
31,dom,2019-04-07,18:00 (13:00),Lazio,3.2,2–2,1.3,Sassuolo,37.487,Stadio Olimpico,Rosario Abisso,Relatório da Partida,
31,dom,2019-04-07,20:30 (15:30),Napoli,1.7,1–1,1.1,Genoa,22.935,Stadio San Paolo,Fabrizio Pasqua,Relatório da Partida,
31,seg,2019-04-08,20:30 (15:30),Bologna,3.1,3–0,0.4,Chievo,19.107,Stadio Renato Dall'Ara,Luca Pairetto,Relatório da Partida,
,,,,,,,,,,,,,
32,sáb,2019-04-13,15:00 (10:00),SPAL,1.2,2–1,0.5,Juventus,16.000,Stadio Paolo Mazza,Daniele Doveri,Relatório da Partida,
32,sáb,2019-04-13,18:00 (13:00),Roma,1.4,1–0,0.6,Udinese,34.449,Stadio Olimpico,Marco Di Bello,Relatório da Partida,
32,sáb,2019-04-13,20:30 (15:30),Milan,1.6,1–0,1.2,Lazio,61.216,Stadio Giuseppe Meazza,Gianluca Rocchi,Relatório da Partida,
32,dom,2019-04-14,12:30 (07:30),Torino,1.3,1–1,0.9,Cagliari,23.869,Stadio Olimpico di Torino,Massimiliano Irrati,Relatório da Partida,
32,dom,2019-04-14,15:00 (10:00),Sampdoria,2.6,2–0,1.0,Genoa,30.548,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Relatório da Partida,
32,dom,2019-04-14,15:00 (10:00),Fiorentina,0.8,0–0,0.2,Bologna,29.394,Stadio Artemio Franchi,Piero Giacomelli,Relatório da Partida,
32,dom,2019-04-14,15:00 (10:00),Sassuolo,1.2,0–0,0.9,Parma,12.538,Stadio Città del Tricolore,Marco Piccinini,Relatório da Partida,
32,dom,2019-04-14,18:00 (13:00),Chievo,0.2,1–3,1.1,Napoli,13.500,Stadio Marc'Antonio Bentegodi,Federico La Penna,Relatório da Partida,
32,dom,2019-04-14,20:30 (15:30),Frosinone,0.9,1–3,3.0,Inter,15.856,Stadio Benito Stirpe,Davide Massa,Relatório da Partida,
32,seg,2019-04-15,20:30 (15:30),Atalanta,5.4,0–0,0.2,Empoli,19.229,Stadio Atleti Azzurri d'Italia,Gianluca Manganiello,Relatório da Partida,
,,,,,,,,,,,,,
25,qua,2019-04-17,19:00 (14:00),Lazio,1.0,2–0,1.5,Udinese,30.162,Stadio Olimpico,Giampaolo Calvarese,Relatório da Partida,
,,,,,,,,,,,,,
33,sáb,2019-04-20,12:30 (07:30),Parma,1.0,1–1,0.7,Milan,20.018,Stadio Ennio Tardini,Paolo Valeri,Relatório da Partida,
33,sáb,2019-04-20,15:00 (10:00),Bologna,1.1,3–0,0.6,Sampdoria,21.391,Stadio Renato Dall'Ara,Maurizio Mariani,Relatório da Partida,
33,sáb,2019-04-20,15:00 (10:00),Cagliari,1.4,1–0,0.9,Frosinone,16.095,Sardegna Arena,Rosario Abisso,Relatório da Partida,
33,sáb,2019-04-20,15:00 (10:00),Lazio,2.0,1–2,0.9,Chievo,25.000,Stadio Olimpico,Daniele Chiffi,Relatório da Partida,
33,sáb,2019-04-20,15:00 (10:00),Empoli,1.7,2–4,1.4,SPAL,10.444,Stadio Carlo Castellani,Gianluca Rocchi,Relatório da Partida,
33,sáb,2019-04-20,15:00 (10:00),Genoa,1.0,0–1,0.7,Torino,8.000,Stadio Comunale Luigi Ferraris,Daniele Doveri,Relatório da Partida,
33,sáb,2019-04-20,15:00 (10:00),Udinese,1.1,1–1,0.7,Sassuolo,21.000,Dacia Arena,Luca Pairetto,Relatório da Partida,
33,sáb,2019-04-20,18:00 (13:00),Juventus,1.0,2–1,1.5,Fiorentina,40.339,Allianz Stadium,Fabrizio Pasqua,Relatório da Partida,
33,sáb,2019-04-20,20:30 (15:30),Inter,1.6,1–1,0.5,Roma,60.013,Stadio Giuseppe Meazza,Marco Guida,Relatório da Partida,
33,seg,2019-04-22,19:00 (14:00),Napoli,1.6,1–2,1.4,Atalanta,19.604,Stadio San Paolo,Daniele Orsato,Relatório da Partida,
,,,,,,,,,,,,,
34,sáb,2019-04-27,15:00 (10:00),Bologna,1.7,3–1,0.5,Empoli,25.189,Stadio Renato Dall'Ara,Paolo Valeri,Relatório da Partida,
34,sáb,2019-04-27,18:00 (13:00),Roma,2.7,3–0,0.6,Cagliari,35.964,Stadio Olimpico,Gianluca Manganiello,Relatório da Partida,
34,sáb,2019-04-27,20:30 (15:30),Inter,1.1,1–1,0.6,Juventus,73.855,Stadio Giuseppe Meazza,Luca Banti,Relatório da Partida,
34,dom,2019-04-28,12:30 (07:30),Frosinone,1.3,0–2,1.8,Napoli,13.600,Stadio Benito Stirpe,Federico La Penna,Relatório da Partida,
34,dom,2019-04-28,15:00 (10:00),Chievo,0.8,1–1,0.5,Parma,7.000,Stadio Marc'Antonio Bentegodi,Juan Sacchi,Relatório da Partida,
34,dom,2019-04-28,15:00 (10:00),SPAL,1.0,1–1,1.1,Genoa,13.563,Stadio Paolo Mazza,Davide Massa,Relatório da Partida,
