Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
1,sáb,2006-09-09,,Fiorentina,2–3,Inter,,,Roberto Rosetti,Relatório da Partida,
1,sáb,2006-09-09,,Roma,2–0,Livorno,,,Domenico Messina,Relatório da Partida,
1,dom,2006-09-10,,Chievo,1–2,Siena,,,Christian Brighi,Relatório da Partida,
1,dom,2006-09-10,,Sampdoria,1–2,Empoli,,,Gabriele Gava,Relatório da Partida,
1,dom,2006-09-10,,Messina,1–0,Udinese,,,Paolo Mazzoleni,Relatório da Partida,
1,dom,2006-09-10,,Milan,2–1,Lazio,,,Paolo Bertini,Relatório da Partida,
1,dom,2006-09-10,,Torino,1–1,Parma,,,Nicola Stefanini,Relatório da Partida,
1,dom,2006-09-10,,Palermo,4–3,Reggina,,,Nicola Ayroldi,Relatório da Partida,
1,dom,2006-09-10,,Atalanta,3–1,Ascoli,,,Mauro Bergonzi,Relatório da Partida,
1,dom,2006-09-10,,Cagliari,0–1,Catania,,,Gianluca Rocchi,Relatório da Partida,
,,,,,,,,,,,
2,sáb,2006-09-16,,Inter,1–1,Sampdoria,,,Paolo Tagliavento,Relatório da Partida,
2,sáb,2006-09-16,,Reggina,2–1,Cagliari,,,Oscar Girardi,Relatório da Partida,
2,dom,2006-09-17,,Siena,1–3,Roma,,,Andrea De Marco,Relatório da Partida,
2,dom,2006-09-17,,Udinese,2–0,Torino,,,Oberdan Pantana,Relatório da Partida,
2,dom,2006-09-17,,Livorno,1–0,Fiorentina,,,Stefano Farina,Relatório da Partida,
2,dom,2006-09-17,,Lazio,1–2,Palermo,,,Nicola Rizzoli,Relatório da Partida,
2,dom,2006-09-17,,Empoli,1–1,Chievo,,,Francesco Squillace,Relatório da Partida,
2,dom,2006-09-17,,Ascoli,1–1,Messina,,,Luca Banti,Relatório da Partida,
2,dom,2006-09-17,,Catania,0–0,Atalanta,,,Luca Palanca,Relatório da Partida,
2,dom,2006-09-17,,Parma,0–2,Milan,,,Matteo Trefoloni,Relatório da Partida,
,,,,,,,,,,,
3,qua,2006-09-20,,Torino,1–2,Siena,,,Antonio Giannoccaro,Relatório da Partida,
3,qua,2006-09-20,,Roma,0–1,Inter,,,Nicola Rizzoli,Relatório da Partida,
3,qua,2006-09-20,,Palermo,5–3,Catania,,,Matteo Trefoloni,Relatório da Partida,
3,qua,2006-09-20,,Fiorentina,1–0,Parma,,,Tiziano Pieri,Relatório da Partida,
3,qua,2006-09-20,,Sampdoria,3–3,Udinese,,,Paolo Bertini,Relatório da Partida,
3,qua,2006-09-20,,Cagliari,2–2,Livorno,,,Luca Marelli,Relatório da Partida,
3,qua,2006-09-20,,Atalanta,0–0,Empoli,,,Giorgio Lops,Relatório da Partida,
3,qua,2006-09-20,,Milan,1–0,Ascoli,,,Paolo Dondarini,Relatório da Partida,
3,qua,2006-09-20,,Chievo,0–1,Lazio,,,Luca Banti,Relatório da Partida,
3,qua,2006-09-20,,Messina,2–0,Reggina,,,Max Saccani,Relatório da Partida,
,,,,,,,,,,,
4,sáb,2006-09-23,,Catania,2–2,Messina,,,Stefano Farina,Relatório da Partida,
4,sáb,2006-09-23,,Livorno,0–0,Milan,,,Nicola Ayroldi,Relatório da Partida,
4,dom,2006-09-24,,Empoli,2–0,Palermo,,,Paolo Tagliavento,Relatório da Partida,
4,dom,2006-09-24,,Udinese,1–0,Fiorentina,,,Mauro Bergonzi,Relatório da Partida,
4,dom,2006-09-24,,Siena,0–0,Cagliari,,,Andrea Romeo,Relatório da Partida,
4,dom,2006-09-24,,Ascoli,1–1,Sampdoria,,,Paolo Mazzoleni,Relatório da Partida,
4,dom,2006-09-24,,Inter,4–3,Chievo,,,Antonio Giannoccaro,Relatório da Partida,
4,dom,2006-09-24,,Parma,0–4,Roma,,,Gianluca Rocchi,Relatório da Partida,
