Rk;Player;Nation;Pos;Squad;Age;Born;90s;CrdY;CrdR;2CrdY;Fls;Fld;Off;Crs;Int;TklW;PKwon;PKcon;OG;Recov;Won;Lost
116;Julian Chabot;deGER;DF;Sampdoria;23;1998;5.4;5;0;0;10;11;0;1;9;10;0;0;0;32;20;11
117;Giorgio Chiellini;itITA;DF;Juventus;36;1984;15.0;2;0;0;15;22;2;1;22;13;0;0;0;78;37;21
118;Federico Chiesa;itITA;MF,FW;Juventus;23;1997;9.6;0;0;0;9;16;1;32;4;19;1;0;0;47;0;8
119;Vlad Chiricheș;roROU;DF;Sassuolo;31;1989;25.6;4;0;0;28;13;1;0;41;15;0;3;0;165;34;53
120;Riccardo Ciervo;itITA;MF,DF;Sampdoria;19;2002;2.5;0;0;0;3;1;0;9;2;3;0;0;0;17;0;3
121;Moustapha Cissé;gnGUI;FW;Atalanta;17;2003;0.4;0;0;0;2;1;2;0;0;0;0;0;0;1;4;2
122;Giorgio Cittadini;itITA;DF;Atalanta;19;2002;0.0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0
123;Ebrima Colley;gmGAM;FW,MF;Spezia;21;2000;4.4;1;0;0;10;12;2;18;3;1;0;0;0;15;2;5
124;Omar Colley;gmGAM;DF;Sampdoria;28;1992;30.5;6;1;0;25;31;1;1;80;36;0;1;0;182;56;38
125;Andrea Consigli;itITA;GK;Sassuolo;34;1987;36.9;2;0;0;2;7;0;0;0;0;0;2;0;41;7;1
126;Andrea Conti;itITA;DF,MF;Sampdoria;27;1994;2.6;1;0;0;5;4;0;0;7;2;0;0;0;5;0;3
127;Andrea Conti;itITA;DF;Milan;27;1994;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
128;Diego Coppola;itITA;DF;Hellas Verona;17;2003;2.8;0;0;0;2;1;0;0;4;4;0;0;0;18;11;4
129;Joaquín Correa;arARG;FW;Inter;26;1994;11.4;2;0;0;15;16;1;1;3;5;0;0;0;32;8;11
130;Lassana Coulibaly;mlMLI;MF;Salernitana;25;1996;25.9;3;0;0;34;49;0;13;22;32;0;0;0;171;22;23
131;Mamadou Coulibaly;snSEN;MF;Salernitana;22;1999;9.0;1;0;0;16;9;0;8;11;12;1;0;0;74;9;8
132;Alessio Cragno;itITA;GK;Cagliari;27;1994;35.0;3;0;0;1;8;0;0;1;3;0;1;0;39;3;3
133;Domenico Criscito;itITA;DF;Genoa;34;1986;18.0;4;0;0;21;27;0;50;39;21;0;0;0;126;18;17
134;Bryan Cristante;itITA;MF;Roma;26;1995;29.8;9;0;0;40;14;1;14;40;39;0;1;1;190;87;61
135;Domen Črnigoj;siSVN;MF;Venezia;25;1995;20.9;3;0;0;26;12;1;30;24;13;0;1;0;106;25;43
136;Giovanni Crociata;itITA;FW;Empoli;23;1997;0.2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
137;Juan Cuadrado;coCOL;DF,MF;Juventus;33;1988;27.6;9;0;0;19;52;1;134;29;23;0;0;0;162;20;14
138;Mickaël Cuisance;frFRA;MF;Venezia;21;1999;10.2;2;0;0;12;9;1;18;12;9;0;1;0;57;9;9
139;Patrick Cutrone;itITA;FW;Empoli;23;1998;15.6;1;0;0;13;16;20;21;5;2;1;0;0;40;9;30
140;Danilo D'Ambrosio;itITA;DF;Inter;32;1988;11.1;2;0;0;13;5;1;7;8;15;0;0;0;63;18;16
141;Mikkel Damsgaard;dkDEN;MF,FW;Sampdoria;21;2000;6.4;1;0;0;10;8;0;5;7;13;0;0;0;41;7;5
142;Danilo;brBRA;DF,MF;Juventus;30;1991;21.0;6;0;0;19;11;0;13;32;26;0;0;0;121;37;24
143;Ebrima Darboe;gmGAM;MF;Roma;20;2001;0.7;0;0;0;1;0;0;0;1;1;0;0;0;2;0;0
144;Matteo Darmian;itITA;DF;Inter;31;1989;16.7;4;0;0;23;18;0;37;19;16;1;0;0;54;18;5
145;Paweł Dawidowicz;plPOL;DF;Hellas Verona;26;1995;13.3;3;0;0;26;14;0;6;21;18;0;1;0;70;22;25
146;Sebastien De Maio;frFRA;DF;Udinese;34;1987;2.0;0;0;0;3;0;0;0;1;1;0;0;0;16;2;3
147;Tommaso De Nipoti;itITA;FW;Atalanta;18;2003;0.1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0
148;Mattia De Sciglio;itITA;DF;Juventus;28;1992;13.0;2;1;0;15;7;0;52;10;12;0;1;0;75;16;8
149;Lorenzo De Silvestri;itITA;DF;Bologna;33;1988;25.5;7;0;0;28;28;3;57;26;14;1;0;0;97;75;46
150;Grégoire Defrel;mqMTQ;FW;Sassuolo;30;1991;15.1;3;0;0;16;18;3;1;4;9;0;0;0;43;9;36
151;Alessandro Deiola;itITA;MF;Cagliari;25;1995;23.7;5;0;0;45;21;1;12;26;22;0;0;0;149;40;42
152;Filippo Delli Carri;itITA;DF;Salernitana;22;1999;3.7;1;0;0;2;2;0;3;4;4;0;0;0;18;4;3
153;Merih Demiral;trTUR;DF;Atalanta;23;1998;21.3;8;0;0;29;16;3;0;58;17;0;1;0;122;85;37
154;Diego Demme;deGER;MF;Napoli;29;1991;7.7;4;0;0;28;8;0;7;9;12;0;0;0;52;4;5
155;Fabio Depaoli;itITA;DF;Hellas Verona;24;1997;7.8;3;0;0;20;10;4;32;8;7;0;0;0;39;9;12
156;Fabio Depaoli;itITA;MF,DF;Sampdoria;24;1997;1.2;1;0;0;8;1;0;3;1;1;0;0;0;4;1;3
157;Mattia Destro;itITA;FW;Genoa;30;1991;19.4;4;0;0;40;31;19;2;2;4;0;0;0;30;62;110
158;Gerard Deulofeu;esESP;FW,MF;Udinese;27;1994;29.1;9;0;0;25;31;33;166;9;6;2;0;0;93;2;17
159;Jacopo Dezi;itITA;MF;Venezia;29;1992;0.2;0;0;0;0;0;0;3;1;0;0;0;0;1;1;0
160;Samuel Di Carmine;itITA;FW;Hellas Verona;32;1988;0.4;1;0;0;1;2;0;0;0;0;0;0;0;1;1;2
161;Federico Di Francesco;itITA;FW,MF;Empoli;27;1994;15.2;2;0;0;29;27;13;38;9;5;1;0;0;50;2;17
162;Giovanni Di Lorenzo;itITA;DF;Napoli;27;1993;31.9;3;0;0;37;46;8;49;38;36;1;0;0;168;44;28
163;Francesco Di Mariano;itITA;FW;Venezia;25;1996;0.7;0;0;0;1;1;0;1;0;1;0;0;0;2;0;1
164;Francesco Di Tacchio;itITA;MF;Salernitana;31;1990;13.9;3;0;0;24;24;0;7;22;7;0;0;1;85;15;17
165;Amadou Diawara;gnGUI;MF;Roma;24;1997;1.9;0;0;0;5;0;0;0;0;2;0;0;0;12;1;0
166;Brahim Díaz;esESP;MF;Milan;21;1999;20.6;4;0;0;22;33;4;11;8;17;0;0;0;108;4;40
167;Mitchell Dijks;nlNED;DF,FW;Bologna;28;1993;7.7;2;0;0;10;10;0;28;3;6;0;0;0;44;9;4
168;Federico Dimarco;itITA;DF;Inter;23;1997;15.9;1;0;0;15;14;2;151;19;15;0;0;0;103;8;8
169;Filippo Distefano;itITA;FW;Fiorentina;17;2003;0.0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
170;Koffi Djidji;ciCIV;DF;Torino;28;1992;19.3;6;1;1;25;7;1;17;34;29;0;3;0;113;45;41
171;Berat Djimsiti;alALB;DF;Atalanta;28;1993;25.1;6;0;0;21;14;1;11;31;24;0;1;1;144;57;27
172;Nicolás Domínguez;arARG;MF;Bologna;23;1998;22.4;8;0;0;26;39;0;14;32;45;0;0;0;158;32;29
173;Bartłomiej Drągowski;plPOL;GK;Fiorentina;23;1997;6.2;0;1;0;1;0;0;0;1;0;0;0;0;9;0;0
174;Radu Drăgușin;roROU;DF;Sampdoria;19;2002;6.9;1;0;0;6;5;1;4;10;3;0;0;0;49;14;7
175;Radu Drăgușin;roROU;DF;Salernitana;19;2002;5.4;1;0;0;3;4;0;0;13;4;0;0;0;28;7;7
176;Denzel Dumfries;nlNED;DF;Inter;25;1996;22.5;3;0;0;32;37;4;36;9;12;2;1;0;89;43;32
177;Alfred Duncan;ghGHA;MF;Fiorentina;28;1993;21.5;3;0;0;22;13;0;44;10;19;0;0;0;92;9;17
178;Paulo Dybala;arARG;FW,MF;Juventus;27;1993;22.9;3;0;0;16;48;6;66;9;13;0;0;0;103;10;19
179;Edin Džeko;baBIH;FW;Inter;35;1986;27.4;2;0;0;27;39;5;35;4;8;2;0;0;81;84;74
180;Tyronne Ebuehi;ngNGA;DF;Venezia;25;1995;12.6;1;1;0;22;4;1;28;16;12;0;0;0;61;15;18
181;Éderson;brBRA;MF;Salernitana;22;1999;12.7;5;0;0;18;34;1;5;19;18;0;0;0;62;11;17
182;Albin Ekdal;seSWE;MF;Sampdoria;32;1989;18.2;11;1;1;31;39;0;2;29;28;0;0;0;144;24;17
183;Caleb Ekuban;ghGHA;FW,MF;Genoa;27;1994;19.1;2;0;0;22;32;2;13;9;12;0;0;0;78;36;51
184;Elif Elmas;mkMKD;FW,MF;Napoli;21;1999;18.0;3;0;0;27;30;2;10;8;15;1;0;0;64;7;22
185;Martin Erlic;hrCRO;DF;Spezia;23;1998;28.6;5;0;0;28;20;0;2;28;16;2;2;0;134;55;40
186;Gonzalo Escalante;arARG;MF;Lazio;28;1993;0.1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
187;Diego Falcinelli;itITA;FW;Bologna;30;1991;0.7;0;0;0;2;4;0;0;1;2;0;0;0;5;5;6
188;Wladimiro Falcone;itITA;GK;Sampdoria;26;1995;9.5;2;0;0;0;1;0;0;1;0;0;0;0;8;3;0
189;Paolo Faragò;itITA;MF;Cagliari;28;1993;0.2;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1
190;Davide Faraoni;itITA;DF;Hellas Verona;29;1991;28.6;8;1;1;27;34;5;82;23;40;0;1;0;193;45;50
191;Mohamed Fares;dzALG;DF,FW;Genoa;25;1996;6.5;2;0;0;10;6;0;24;8;2;0;0;0;43;9;14
192;Diego Farias;brBRA;MF,FW;Cagliari;31;1990;0.7;0;0;0;0;0;0;2;0;1;0;0;0;5;1;2
193;Andrea Favilli;itITA;FW;Genoa;24;1997;0.4;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0
194;Federico Fazio;arARG;DF;Salernitana;34;1987;15.9;3;1;1;16;15;1;6;27;11;0;2;0;84;54;22
195;Luiz Felipe;itITA;DF;Lazio;24;1997;27.7;9;1;0;28;16;0;2;33;23;1;0;0;133;43;42
196;Alex Ferrari;itITA;DF;Sampdoria;27;1994;18.3;4;0;0;29;24;0;7;39;22;0;1;0;109;23;21
197;Salvador Ferrer;esESP;DF,MF;Spezia;23;1998;16.6;3;0;0;13;10;0;44;18;18;0;0;0;82;34;23
198;Riccardo Fiamozzi;itITA;DF;Empoli;28;1993;6.9;1;0;0;3;7;0;11;7;5;0;1;0;42;4;6
199;Luca Fiordilino;itITA;MF;Venezia;25;1996;7.3;2;0;0;5;10;2;9;11;13;0;0;0;50;9;3
200;Vincenzo Fiorillo;itITA;GK;Salernitana;31;1990;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
201;Alessandro Florenzi;itITA;DF,FW;Milan;30;1991;12.8;2;0;0;10;8;3;56;27;14;0;0;0;79;9;9
202;Fernando Forestieri;itITA;FW,MF;Udinese;31;1990;0.6;1;0;0;3;4;0;4;0;0;0;0;0;0;0;2
203;Francesco Forte;itITA;FW;Venezia;28;1993;4.7;3;0;0;11;7;2;2;0;2;0;0;0;14;18;16
204;Gianluca Frabotta;itITA;DF,MF;Hellas Verona;22;1999;0.2;0;0;0;2;0;0;3;1;0;0;0;0;2;1;2
205;Davide Frattesi;itITA;MF;Sassuolo;21;1999;31.7;6;0;0;46;57;0;14;29;16;2;1;1;143;26;40
206;Morten Frendrup;dkDEN;DF,MF;Genoa;20;2001;7.7;1;0;0;10;4;0;8;17;24;0;0;0;70;12;10
207;Remo Freuler;chSUI;MF;Atalanta;29;1992;26.3;10;0;0;43;28;0;25;35;39;0;1;1;186;20;24
208;Matteo Gabbia;itITA;DF;Milan;21;1999;6.0;3;0;0;7;2;0;0;8;3;0;0;0;25;13;8
209;Manolo Gabbiadini;itITA;FW,MF;Sampdoria;29;1991;12.7;3;0;0;12;16;6;24;3;4;0;0;0;37;16;32
210;Gianluca Gaetano;itITA;MF;Napoli;21;2000;0.2;0;0;0;1;1;0;0;2;1;0;0;0;3;2;2
211;Luca Gagliano;itITA;FW,DF;Cagliari;21;2000;0.1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4
212;Roberto Gagliardini;itITA;MF;Inter;27;1994;7.2;2;0;0;24;16;0;5;9;6;0;0;0;40;14;14
213;Riccardo Gagliolo;seSWE;DF;Salernitana;31;1990;12.6;2;0;0;8;12;0;15;28;12;0;0;0;68;14;11
214;Nicolas Galazzi;itITA;MF;Venezia;20;2000;0.2;0;0;0;2;0;0;3;0;1;0;0;0;0;0;1
215;Pablo Galdames Millán;clCHI;MF;Genoa;24;1996;11.4;2;0;0;20;11;3;31;8;12;0;0;0;78;6;15
216;Luca Gemello;itITA;GK;Torino;21;2000;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
217;Paolo Ghiglione;itITA;DF;Genoa;24;1997;6.7;3;0;0;11;3;0;37;10;12;0;0;0;33;7;8
218;Faouzi Ghoulam;dzALG;DF;Napoli;30;1991;3.7;1;0;0;4;2;0;26;3;1;0;0;0;12;5;6
219;Sebastian Giovinco;itITA;MF;Sampdoria;34;1987;0.4;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0
220;Olivier Giroud;frFRA;FW;Milan;34;1986;21.0;4;0;0;31;22;11;4;3;11;0;0;0;42;92;51
221;Diego Godín;uyURU;DF;Cagliari;35;1986;9.1;3;0;0;13;3;0;0;13;7;0;1;0;53;18;12
222;Edoardo Goldaniga;itITA;DF;Cagliari;27;1993;10.4;3;0;0;22;13;1;13;22;5;0;0;0;57;28;19
223;Edoardo Goldaniga;itITA;DF,MF;Sassuolo;27;1993;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
224;Cedric Gondo;ciCIV;FW;Salernitana;24;1996;7.8;1;0;0;18;32;3;9;3;2;1;0;0;34;23;30
225;Nicolás González;arARG;FW;Fiorentina;23;1998;26.2;4;1;1;30;97;5;64;21;16;3;0;0;95;66;59
226;Robin Gosens;deGER;DF;Atalanta;27;1994;5.1;2;0;0;3;5;1;5;9;3;1;0;0;22;12;4
227;Robin Gosens;deGER;DF;Inter;27;1994;1.9;1;0;0;1;2;2;7;3;1;0;0;0;13;4;1
228;Alberto Grassi;itITA;MF;Cagliari;26;1995;24.2;6;1;1;28;60;1;5;63;26;0;0;0;176;54;28
229;Koray Günter;deGER;DF;Hellas Verona;26;1994;26.8;10;0;0;42;16;1;0;69;18;0;2;1;197;90;54
230;Albert Guðmundsson;isISL;FW,MF;Genoa;24;1997;6.7;3;0;0;14;10;3;41;5;3;0;0;0;32;3;6
231;Emmanuel Gyasi;ghGHA;FW,MF;Spezia;27;1994;33.7;10;0;0;48;51;21;23;16;30;0;1;1;153;33;67
232;Norbert Gyömbér;skSVK;DF;Salernitana;29;1992;28.5;9;0;0;48;15;0;19;44;32;0;1;0;124;40;22
233;Nicolas Haas;chSUI;MF;Empoli;25;1996;11.1;3;0;0;18;11;1;15;9;22;0;0;0;74;5;15
234;Samir Handanović;siSVN;GK;Inter;37;1984;37.0;1;0;0;0;4;0;0;0;0;0;0;0;36;4;0
235;Ridgeciano Haps;srSUR;DF;Venezia;28;1993;22.8;6;0;0;22;43;2;34;29;20;1;1;0;124;24;20
236;Abdou Harroui;nlNED;MF;Sassuolo;23;1998;5.0;2;0;0;13;2;0;7;4;4;0;0;0;38;6;9
237;Hans Hateboer;nlNED;DF,MF;Atalanta;27;1994;15.4;2;0;0;18;7;3;38;7;14;0;0;0;66;22;23
238;Silvan Hefti;chSUI;DF;Genoa;23;1997;14.3;1;0;0;13;7;0;33;20;30;0;1;0;117;6;15
239;Liam Henderson;sctSCO;MF;Empoli;25;1996;22.4;4;0;0;59;22;3;87;9;13;2;1;0;99;14;15
240;Dalbert Henrique;brBRA;DF,MF;Cagliari;27;1993;23.1;9;0;0;38;28;4;73;24;23;0;2;0;132;25;37
241;Matheus Henrique;brBRA;MF;Sassuolo;23;1997;12.0;3;0;0;18;13;0;12;7;3;0;0;0;57;4;7
242;Thomas Henry;frFRA;FW;Venezia;26;1994;23.5;6;1;1;50;69;14;5;2;4;0;0;2;38;90;78
243;Theo Hernández;frFRA;DF;Milan;23;1997;30.1;7;2;1;34;74;8;126;23;35;0;0;0;219;25;14
244;Hernani;brBRA;MF,FW;Genoa;27;1994;7.6;0;0;0;12;10;2;15;13;10;0;1;0;43;13;22
245;Daan Heymans;beBEL;MF,FW;Venezia;22;1999;2.8;4;0;0;8;2;0;3;4;1;0;0;0;10;8;2
246;Aaron Hickey;sctSCO;DF;Bologna;19;2002;31.3;7;0;0;39;71;4;52;29;29;0;0;0;134;17;30
247;Martin Hongla;cmCMR;MF;Hellas Verona;23;1998;7.2;3;0;0;15;5;1;4;4;8;0;0;0;68;15;17
248;Sydney van Hooijdonk;nlNED;FW,MF;Bologna;21;2000;0.4;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2
249;Petko Hristov;bgBUL;DF;Spezia;22;1999;13.9;3;0;0;8;18;0;1;19;10;0;0;0;83;37;22
250;Elseid Hysaj;alALB;DF;Lazio;27;1994;22.5;3;0;0;16;18;2;26;24;30;0;1;0;124;17;24
251;Roger Ibanez;brBRA;DF;Roma;22;1998;32.1;9;0;0;47;48;1;3;62;32;0;2;0;201;61;36
252;Zlatan Ibrahimović;seSWE;FW;Milan;39;1981;11.3;2;0;0;16;9;19;6;3;0;1;0;1;18;44;25
253;Igor;brBRA;DF;Fiorentina;23;1998;24.9;3;0;0;28;5;0;2;31;31;0;1;0;169;46;41
254;Jonathan Ikone;frFRA;FW;Fiorentina;23;1998;7.2;1;0;0;6;6;1;9;1;3;0;0;0;42;3;8
255;Ivan Ilić;rsSRB;MF;Hellas Verona;20;2001;28.1;5;1;0;45;32;1;40;22;18;0;0;1;186;51;36
256;Josip Iličić;siSVN;MF,FW;Atalanta;33;1988;9.3;1;0;0;13;38;1;41;3;7;0;0;0;32;1;11
257;Ciro Immobile;itITA;FW;Lazio;31;1990;30.1;4;0;0;36;39;13;13;3;5;1;1;0;55;22;46
258;Lorenzo Insigne;itITA;FW;Napoli;30;1991;25.4;2;0;0;20;22;5;90;20;14;0;0;0;142;5;9
259;Ardian Ismajli;alALB;DF;Empoli;24;1996;14.1;7;0;0;17;14;0;3;24;9;0;0;2;78;38;21
260;Armando Izzo;itITA;DF;Torino;29;1992;5.8;4;0;0;17;12;0;3;17;9;0;1;0;32;15;14
261;Mato Jajalo;baBIH;MF;Udinese;33;1988;7.0;2;0;0;12;7;0;4;11;14;0;0;0;49;6;11
262;Paweł Jaroszyński;plPOL;DF;Salernitana;26;1994;5.7;2;0;0;7;5;0;21;10;5;0;0;0;40;7;9
263;Juan Jesus;brBRA;DF;Napoli;30;1991;14.2;1;0;0;14;2;2;2;9;17;0;0;1;103;29;28
264;Dennis Johnsen;noNOR;FW,MF;Venezia;23;1998;16.1;2;0;0;9;12;13;42;5;10;0;0;0;62;5;20
265;Kaio Jorge;brBRA;MF,FW;Juventus;19;2002;1.3;0;0;0;4;5;2;1;0;1;0;0;0;10;0;4
266;Flavio Junior Bianchi;itITA;FW,MF;Genoa;21;2000;3.5;0;0;0;5;4;0;1;0;2;0;0;0;9;3;5
267;Hamed Junior Traorè;ciCIV;FW,MF;Sassuolo;21;2000;19.7;3;0;0;30;32;4;60;12;18;0;0;0;123;4;10
268;Nikola Kalinić;hrCRO;FW;Hellas Verona;33;1988;4.5;5;1;1;15;9;2;1;0;0;1;0;0;8;3;7
269;Yayah Kallon;slSLE;FW,MF;Genoa;20;2001;7.1;3;0;0;19;13;3;18;1;11;1;0;0;35;4;17
270;Pierre Kalulu;frFRA;DF;Milan;21;2000;21.6;4;0;0;16;6;2;22;26;36;0;0;0;150;22;41
271;Dimitrije Kamenović;rsSRB;DF;Lazio;21;2000;0.5;0;0;0;1;1;0;0;2;1;0;0;0;2;2;1
272;Rick Karsdorp;nlNED;DF,FW;Roma;26;1995;32.0;9;1;1;27;13;0;103;34;38;0;1;0;179;5;12
273;Denso Kasius;nlNED;DF,FW;Bologna;18;2002;2.0;0;0;0;1;4;0;7;3;6;0;0;0;15;3;3
274;Grigoris Kastanos;cyCYP;MF,FW;Salernitana;23;1998;15.0;4;1;0;28;35;2;52;22;19;1;0;0;85;18;11
275;Moise Kean;itITA;FW;Juventus;21;2000;12.2;5;0;0;20;16;12;6;3;4;1;0;0;44;22;15
276;Wajdi Kechrida;tnTUN;DF,MF;Salernitana;25;1995;10.6;0;0;0;8;1;1;32;8;6;0;0;0;49;2;12
277;Dimitrios Keramitsis;grGRE;MF;Roma;17;2004;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;Franck Kessié;ciCIV;MF;Milan;24;1996;25.6;2;0;0;36;31;1;12;23;23;1;1;0;176;30;29
279;Jakub Kiwior;plPOL;MF;Spezia;21;2000;21.8;6;0;0;27;5;2;7;40;27;0;1;0;102;29;32
280;Sofian Kiyine;maMAR;MF,FW;Venezia;23;1997;13.8;8;1;0;49;11;0;49;10;14;0;0;0;94;12;16
281;Simon Kjær;dkDEN;DF;Milan;32;1989;8.9;2;0;0;20;5;0;1;9;12;0;0;1;46;13;14
282;Aleksandr Kokorin;ruRUS;FW,MF;Fiorentina;30;1991;0.6;1;0;0;2;2;0;0;0;1;0;0;0;1;5;5
283;Aleksandar Kolarov;rsSRB;DF;Inter;35;1985;0.5;0;0;0;0;1;0;0;1;1;0;0;0;5;1;2
284;Teun Koopmeiners;nlNED;MF;Atalanta;23;1998;23.6;4;0;0;37;21;6;97;15;24;0;0;1;158;27;20
285;Kalidou Koulibaly;snSEN;DF;Napoli;30;1991;26.7;5;1;0;28;12;0;2;29;23;0;1;0;167;48;37
286;Christos Kourfalidis;grGRE;MF,FW;Cagliari;18;2002;0.2;0;0;0;0;0;0;0;0;0;0;0;0;6;1;1
287;Viktor Kovalenko;uaUKR;MF;Spezia;25;1996;14.7;4;0;0;15;20;0;24;13;10;1;1;0;80;13;20
288;Julian Kristoffersen;noNOR;FW;Salernitana;24;1997;0.1;0;0;0;1;0;1;0;0;0;0;0;0;0;2;1
289;Rade Krunić;baBIH;MF,FW;Milan;27;1993;15.7;2;0;0;21;29;1;11;16;18;0;0;0;86;24;27
290;Dejan Kulusevski;seSWE;FW,MF;Juventus;21;2000;8.6;1;0;0;29;10;3;8;5;12;0;0;0;48;9;12
291;Marash Kumbulla;alALB;DF;Roma;21;2000;11.4;6;0;0;22;11;0;2;16;13;0;0;0;65;22;14
292;Giorgos Kyriakopoulos;grGRE;DF,FW;Sassuolo;25;1996;21.9;6;1;0;29;37;3;99;11;14;0;0;0;125;17;19
293;Andrea La Mantia;itITA;FW,MF;Empoli;30;1991;5.4;0;0;0;6;6;3;1;1;0;1;0;0;11;27;17
294;Sam Lammers;nlNED;FW,MF;Atalanta;24;1997;0.4;0;0;0;2;3;0;0;0;0;0;0;0;0;4;4
295;Kevin Lasagna;itITA;MF,FW;Hellas Verona;28;1992;13.2;1;0;0;19;10;12;10;3;7;1;0;0;45;31;49
296;Darko Lazović;rsSRB;DF;Hellas Verona;30;1990;30.7;2;0;0;13;8;11;94;19;23;0;0;0;200;14;18
297;Manuel Lazzari;itITA;DF;Lazio;27;1993;18.5;3;0;0;18;44;4;56;12;14;0;0;0;85;4;20
298;Patrick Leal;usUSA;FW;Venezia;18;2003;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;Rafael Leão;ptPOR;FW;Milan;22;1999;28.9;4;0;0;25;45;8;63;12;7;2;0;0;99;28;37
300;Lucas Leiva;brBRA;MF;Lazio;34;1987;18.9;9;0;0;37;17;0;4;28;30;0;0;0;122;24;16
301;Luca Lezzerini;itITA;GK;Venezia;26;1995;5.5;2;0;0;0;1;0;0;0;0;0;0;0;6;0;0
302;Ben Lhassine Kone;ciCIV;MF;Torino;21;2000;0.9;0;0;0;1;0;0;0;1;3;0;1;0;6;1;0
303;Matthijs de Ligt;nlNED;DF;Juventus;21;1999;29.7;4;1;1;32;15;2;4;26;19;0;1;0;129;89;52
304;Anderson Lima;brBRA;MF;Lazio;21;1999;0.7;1;0;0;2;4;0;1;2;0;0;0;0;3;0;0
305;Karol Linetty;plPOL;MF,FW;Torino;26;1995;10.0;2;0;0;30;10;0;8;3;8;0;0;0;42;9;17
306;Stanislav Lobotka;skSVK;MF;Napoli;26;1994;18.7;2;0;0;19;35;0;3;12;24;0;0;0;144;8;10
307;Manuel Locatelli;itITA;MF;Juventus;23;1998;24.0;6;0;0;42;25;2;8;22;25;0;0;0;167;31;22
308;Maxime Lopez;frFRA;MF;Sassuolo;23;1997;32.6;14;0;0;37;31;0;17;42;36;0;0;0;217;7;6
309;Matteo Lovato;itITA;DF;Atalanta;21;2000;3.4;1;0;0;5;1;0;3;7;4;0;0;0;12;10;5
310;Matteo Lovato;itITA;DF;Cagliari;21;2000;13.8;4;0;0;16;14;0;0;28;15;0;1;0;106;21;23
311;Hirving Lozano;mxMEX;FW;Napoli;26;1995;17.9;3;0;0;27;33;14;49;9;20;1;0;0;61;10;13
312;José Luis Palomino;arARG;DF;Atalanta;31;1990;29.7;9;0;0;39;17;1;9;100;40;0;0;0;272;105;48
313;Saša Lukić;rsSRB;MF;Torino;24;1996;33.1;10;0;0;85;46;1;25;24;34;0;0;0;203;42;54
314;Sebastiano Luperto;itITA;DF;Empoli;24;1996;21.8;8;1;1;30;5;1;6;45;17;0;1;0;92;44;44
315;Charalambos Lykogiannis;grGRE;DF,FW;Cagliari;27;1993;20.2;2;0;0;29;14;0;95;31;12;0;1;0;90;33;29
316;Niki Mäenpää;fiFIN;GK;Venezia;36;1985;16.5;1;0;0;1;1;0;0;0;0;0;1;0;22;7;0
317;Giulio Maggiore;itITA;MF;Spezia;23;1998;31.3;9;0;0;64;67;1;13;29;32;0;1;0;206;33;42
318;Francesco Magnanelli;itITA;MF;Sassuolo;36;1984;3.0;1;0;0;10;7;0;0;1;4;0;0;0;42;3;3
319;Giangiacomo Magnani;itITA;DF;Hellas Verona;25;1995;5.9;3;1;0;11;9;0;2;10;7;0;0;0;26;19;14
320;Giangiacomo Magnani;itITA;DF;Sampdoria;25;1995;2.7;0;0;0;3;1;0;0;7;2;0;0;0;6;7;3
321;Mike Maignan;frFRA;GK;Milan;26;1995;32.0;1;0;0;0;8;0;0;1;1;0;0;0;51;6;2
322;Ainsley Maitland-Niles;engENG;DF;Roma;23;1997;5.4;0;0;0;6;1;1;25;6;6;0;0;0;42;8;1
323;Jean-Victor Makengo;frFRA;MF;Udinese;23;1998;26.1;7;1;1;27;38;1;8;19;21;0;0;0;150;10;24
324;Nikola Maksimović;rsSRB;DF;Genoa;29;1991;12.4;2;0;0;10;8;0;3;12;6;0;1;0;73;33;21
325;Kévin Malcuit;maMAR;DF,MF;Napoli;30;1991;3.2;3;0;0;8;5;0;12;8;2;0;0;0;15;4;5
326;Daniel Maldini;itITA;MF;Milan;19;2001;1.6;1;0;0;4;1;1;1;1;3;0;0;0;5;3;5
327;Youssef Maleh;itITA;MF;Fiorentina;22;1998;11.3;5;0;0;43;19;0;18;6;16;0;0;0;48;11;9
328;Ruslan Malinovskyi;uaUKR;MF,FW;Atalanta;28;1993;17.7;10;0;0;40;41;3;102;5;10;0;0;0;95;18;19
329;Rey Manaj;alALB;FW;Spezia;24;1997;19.6;9;0;0;54;62;11;6;4;12;1;0;0;57;69;96
