Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
23,sáb,2010-02-06,,Livorno,1–1,Juventus,,,Christian Brighi,Relatório da Partida,
23,dom,2010-02-07,,Inter,3–0,Cagliari,,,Andrea Gervasoni,Relatório da Partida,
23,dom,2010-02-07,,Bologna,0–0,Milan,,,Paolo Mazzoleni,Relatório da Partida,
23,dom,2010-02-07,,Atalanta,1–0,Bari,,,Luca Banti,Relatório da Partida,
23,dom,2010-02-07,,Genoa,1–0,Chievo,,,Maurizio Ciampi,Relatório da Partida,
23,dom,2010-02-07,,Udinese,3–1,Napoli,,,Antonio Damato,Relatório da Partida,
23,dom,2010-02-07,,Lazio,0–1,Catania,,,Gabriele Gava,Relatório da Partida,
23,dom,2010-02-07,,Siena,1–2,Sampdoria,,,Renzo Candussio,Relatório da Partida,
23,dom,2010-02-07,,Fiorentina,0–1,Roma,,,Nicola Rizzoli,Relatório da Partida,
,,,,,,,,,,,
22,qua,2010-02-10,,Parma,1–1,Inter,,,Mauro Bergonzi,Relatório da Partida,
,,,,,,,,,,,
24,sex,2010-02-12,,Milan,3–2,Udinese,,,Domenico Celi,Relatório da Partida,
24,sáb,2010-02-13,,Sampdoria,2–0,Fiorentina,,,Emidio Morganti,Relatório da Partida,
24,sáb,2010-02-13,,Roma,4–1,Palermo,,,Paolo Tagliavento,Relatório da Partida,
24,dom,2010-02-14,,Juventus,3–2,Genoa,,,Paolo Mazzoleni,Relatório da Partida,
24,dom,2010-02-14,,Livorno,0–1,Bologna,,,Mauro Bergonzi,Relatório da Partida,
24,dom,2010-02-14,,Catania,0–0,Atalanta,,,Matteo Trefoloni,Relatório da Partida,
24,dom,2010-02-14,,Parma,0–2,Lazio,,,Andrea De Marco,Relatório da Partida,
24,dom,2010-02-14,,Napoli,0–0,Inter,,,Roberto Rosetti,Relatório da Partida,
24,dom,2010-02-14,,Cagliari,3–1,Bari,,,Massimiliano Velotto,Relatório da Partida,
24,dom,2010-02-14,,Chievo,0–1,Siena,,,Riccardo Tozzi,Relatório da Partida,
,,,,,,,,,,,
25,sáb,2010-02-20,,Genoa,3–0,Udinese,,,Roberto Rosetti,Relatório da Partida,
25,sáb,2010-02-20,,Inter,0–0,Sampdoria,,,Paolo Tagliavento,Relatório da Partida,
25,dom,2010-02-21,,Cagliari,2–0,Parma,,,Carmine Russo,Relatório da Partida,
25,dom,2010-02-21,,Fiorentina,2–1,Livorno,,,Domenico Celi,Relatório da Partida,
25,dom,2010-02-21,,Roma,1–0,Catania,,,Mauro Bergonzi,Relatório da Partida,
25,dom,2010-02-21,,Palermo,3–1,Lazio,,,Gianluca Rocchi,Relatório da Partida,
