Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
4,dom,2017-09-17,15:00 (10:00),SPAL,0.6,0–2,0.6,Cagliari,10.979,Stadio Paolo Mazza,Eugenio Abbattista,Relatório da Partida,
4,dom,2017-09-17,15:00 (10:00),Torino,1.3,2–2,1.0,Sampdoria,19.879,Stadio Olimpico di Torino,Paolo Tagliavento,Relatório da Partida,
4,dom,2017-09-17,15:00 (10:00),Milan,2.7,2–1,0.3,Udinese,49.473,Stadio Giuseppe Meazza,Marco Guida,Relatório da Partida,
4,dom,2017-09-17,15:00 (10:00),Napoli,4.8,6–0,0.2,Benevento,49.137,Stadio San Paolo,Massimiliano Irrati,Relatório da Partida,
4,dom,2017-09-17,18:00 (13:00),Chievo,1.2,1–1,1.5,Atalanta,10.000,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,Relatório da Partida,
4,dom,2017-09-17,20:45 (15:45),Genoa,0.5,2–3,2.9,Lazio,19.065,Stadio Comunale Luigi Ferraris,Daniele Orsato,Relatório da Partida,
,,,,,,,,,,,,,
5,ter,2017-09-19,20:45 (15:45),Bologna,0.8,1–1,1.2,Inter,26.067,Stadio Renato Dall'Ara,Marco Di Bello,Relatório da Partida,
5,qua,2017-09-20,18:00 (13:00),Benevento,0.8,0–4,2.0,Roma,14.839,Stadio Ciro Vigorito,Michael Fabbri,Relatório da Partida,
5,qua,2017-09-20,20:45 (15:45),Hellas Verona,0.8,0–0,1.5,Sampdoria,14.690,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,Relatório da Partida,
5,qua,2017-09-20,20:45 (15:45),Udinese,2.4,2–3,1.4,Torino,14.793,Dacia Arena,Gianluca Rocchi,Relatório da Partida,
5,qua,2017-09-20,20:45 (15:45),Lazio,0.2,1–4,2.5,Napoli,28.000,Stadio Olimpico,Antonio Damato,Relatório da Partida,
5,qua,2017-09-20,20:45 (15:45),Milan,2.2,2–0,0.3,SPAL,45.343,Stadio Giuseppe Meazza,Rosario Abisso,Relatório da Partida,
5,qua,2017-09-20,20:45 (15:45),Atalanta,2.8,5–1,0.4,Crotone,16.378,Stadio Atleti Azzurri d'Italia,Marco Piccinini,Relatório da Partida,
5,qua,2017-09-20,20:45 (15:45),Juventus,0.9,1–0,0.4,Fiorentina,35.652,Allianz Stadium,Daniele Doveri,Relatório da Partida,
5,qua,2017-09-20,20:45 (15:45),Cagliari,2.4,0–1,2.6,Sassuolo,13.898,Stadio Sant'Elia,Claudio Gavillucci,Relatório da Partida,
5,qua,2017-09-20,20:45 (15:45),Genoa,0.8,1–1,1.7,Chievo,18.376,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Relatório da Partida,
,,,,,,,,,,,,,
6,sáb,2017-09-23,15:00 (10:00),Roma,2.9,3–1,1.4,Udinese,32.457,Stadio Olimpico,Davide Massa,Relatório da Partida,
6,sáb,2017-09-23,18:00 (13:00),SPAL,0.3,2–3,1.7,Napoli,12.650,Stadio Paolo Mazza,Maurizio Mariani,Relatório da Partida,
6,sáb,2017-09-23,20:45 (15:45),Juventus,2.2,4–0,0.2,Torino,40.856,Allianz Stadium,Piero Giacomelli,Relatório da Partida,
6,dom,2017-09-24,12:30 (07:30),Sampdoria,1.6,2–0,0.3,Milan,21.896,Stadio Comunale Luigi Ferraris,Paolo Valeri,Relatório da Partida,
6,dom,2017-09-24,15:00 (10:00),Cagliari,1.5,0–2,1.1,Chievo,14.287,Stadio Sant'Elia,Gianluca Aureliano,Relatório da Partida,
6,dom,2017-09-24,15:00 (10:00),Crotone,1.2,2–0,1.6,Benevento,8.827,Stadio Ezio Scida,Daniele Orsato,Relatório da Partida,
6,dom,2017-09-24,15:00 (10:00),Hellas Verona,0.6,0–3,2.0,Lazio,16.316,Stadio Marc'Antonio Bentegodi,Massimiliano Irrati,Relatório da Partida,
6,dom,2017-09-24,15:00 (10:00),Inter,0.7,1–0,0.7,Genoa,50.037,Stadio Giuseppe Meazza,Marco Guida,Relatório da Partida,
6,dom,2017-09-24,18:00 (13:00),Sassuolo,0.5,0–1,1.6,Bologna,10.805,Stadio Città del Tricolore,Paolo Tagliavento,Relatório da Partida,
6,dom,2017-09-24,20:45 (15:45),Fiorentina,0.4,1–1,3.0,Atalanta,21.390,Stadio Artemio Franchi,Luca Pairetto,Relatório da Partida,
,,,,,,,,,,,,,
7,sáb,2017-09-30,18:00 (13:00),Udinese,3.5,4–0,0.6,Sampdoria,17.935,Dacia Arena,Michael Fabbri,Relatório da Partida,
7,sáb,2017-09-30,20:45 (15:45),Genoa,1.5,0–1,1.0,Bologna,19.154,Stadio Comunale Luigi Ferraris,Gianluca Rocchi,Relatório da Partida,
7,dom,2017-10-01,12:30 (07:30),Napoli,2.7,3–0,0.2,Cagliari,42.813,Stadio San Paolo,Rosario Abisso,Relatório da Partida,
7,dom,2017-10-01,15:00 (10:00),Chievo,1.1,2–1,1.4,Fiorentina,7.300,Stadio Marc'Antonio Bentegodi,Piero Giacomelli,Relatório da Partida,
7,dom,2017-10-01,15:00 (10:00),Benevento,1.5,1–2,1.8,Inter,16.274,Stadio Ciro Vigorito,Daniele Doveri,Relatório da Partida,
7,dom,2017-10-01,15:00 (10:00),SPAL,2.6,1–1,0.5,Crotone,11.187,Stadio Paolo Mazza,Paolo Mazzoleni,Relatório da Partida,
7,dom,2017-10-01,15:00 (10:00),Torino,1.5,2–2,2.7,Hellas Verona,16.834,Stadio Olimpico di Torino,Claudio Gavillucci,Relatório da Partida,
7,dom,2017-10-01,15:00 (10:00),Lazio,3.4,6–1,1.7,Sassuolo,25.000,Stadio Olimpico,Fabio Maresca,Relatório da Partida,
7,dom,2017-10-01,18:00 (13:00),Milan,0.8,0–2,1.2,Roma,61.698,Stadio Giuseppe Meazza,Luca Banti,Relatório da Partida,
7,dom,2017-10-01,20:45 (15:45),Atalanta,1.1,2–2,2.7,Juventus,19.962,Stadio Atleti Azzurri d'Italia,Antonio Damato,Relatório da Partida,
,,,,,,,,,,,,,
8,sáb,2017-10-14,18:00 (13:00),Juventus,2.3,1–2,1.6,Lazio,39.145,Allianz Stadium,Paolo Mazzoleni,Relatório da Partida,
8,sáb,2017-10-14,20:45 (15:45),Roma,0.4,0–1,1.2,Napoli,37.914,Stadio Olimpico,Gianluca Rocchi,Relatório da Partida,
8,dom,2017-10-15,12:30 (08:30),Fiorentina,2.5,2–1,0.2,Udinese,25.156,Stadio Artemio Franchi,Massimiliano Irrati,Relatório da Partida,
8,dom,2017-10-15,15:00 (11:00),Sassuolo,1.8,0–0,0.3,Chievo,8.712,Stadio Città del Tricolore,Gianluca Manganiello,Relatório da Partida,
8,dom,2017-10-15,15:00 (11:00),Sampdoria,1.3,3–1,2.5,Atalanta,19.672,Stadio Comunale Luigi Ferraris,Maurizio Mariani,Relatório da Partida,
8,dom,2017-10-15,15:00 (11:00),Cagliari,1.4,2–3,2.5,Genoa,13.981,Stadio Sant'Elia,Davide Massa,Relatório da Partida,
8,dom,2017-10-15,15:00 (11:00),Bologna,1.8,2–1,0.5,SPAL,24.074,Stadio Renato Dall'Ara,Marco Guida,Relatório da Partida,
8,dom,2017-10-15,15:00 (11:00),Crotone,0.6,2–2,2.2,Torino,9.563,Stadio Ezio Scida,Paolo Valeri,Relatório da Partida,
8,dom,2017-10-15,20:45 (16:45),Inter,2.0,3–2,1.1,Milan,78.328,Stadio Giuseppe Meazza,Paolo Tagliavento,Relatório da Partida,
8,seg,2017-10-16,20:45 (16:45),Hellas Verona,1.0,1–0,0.3,Benevento,16.282,Stadio Marc'Antonio Bentegodi,Marco Di Bello,Relatório da Partida,
,,,,,,,,,,,,,
9,sáb,2017-10-21,18:00 (14:00),Sampdoria,2.0,5–0,0.7,Crotone,18.220,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Relatório da Partida,
9,sáb,2017-10-21,20:45 (16:45),Napoli,1.2,0–0,0.4,Inter,49.762,Stadio San Paolo,Luca Banti,Relatório da Partida,
9,dom,2017-10-22,12:30 (08:30),Chievo,2.5,3–2,1.3,Hellas Verona,15.000,Stadio Marc'Antonio Bentegodi,Rosario Abisso,Relatório da Partida,
9,dom,2017-10-22,15:00 (11:00),Benevento,0.3,0–3,2.7,Fiorentina,10.887,Stadio Ciro Vigorito,Claudio Gavillucci,Relatório da Partida,
9,dom,2017-10-22,15:00 (11:00),Torino,0.5,0–1,0.6,Roma,19.646,Stadio Olimpico di Torino,Antonio Damato,Relatório da Partida,
9,dom,2017-10-22,15:00 (11:00),Atalanta,1.9,1–0,0.3,Bologna,18.205,Stadio Atleti Azzurri d'Italia,Fabio Maresca,Relatório da Partida,
9,dom,2017-10-22,15:00 (11:00),SPAL,0.8,0–1,2.3,Sassuolo,10.338,Stadio Paolo Mazza,Michael Fabbri,Relatório da Partida,
9,dom,2017-10-22,15:00 (11:00),Milan,0.8,0–0,0.4,Genoa,47.219,Stadio Giuseppe Meazza,Piero Giacomelli,Relatório da Partida,
9,dom,2017-10-22,18:00 (14:00),Udinese,1.1,2–6,1.7,Juventus,21.992,Dacia Arena,Daniele Doveri,Relatório da Partida,
9,dom,2017-10-22,20:45 (16:45),Lazio,2.3,3–0,0.6,Cagliari,20.000,Stadio Olimpico,Luca Pairetto,Relatório da Partida,
,,,,,,,,,,,,,
10,ter,2017-10-24,20:45 (16:45),Inter,2.6,3–2,0.9,Sampdoria,54.451,Stadio Giuseppe Meazza,Marco Guida,Relatório da Partida,
10,qua,2017-10-25,18:30 (14:30),Atalanta,2.1,3–0,1.3,Hellas Verona,16.768,Stadio Atleti Azzurri d'Italia,Livio Marinelli,Relatório da Partida,
10,qua,2017-10-25,20:45 (16:45),Cagliari,2.0,2–1,1.3,Benevento,13.630,Stadio Sant'Elia,Massimiliano Irrati,Relatório da Partida,
10,qua,2017-10-25,20:45 (16:45),Chievo,0.5,1–4,1.4,Milan,7.300,Stadio Marc'Antonio Bentegodi,Marco Di Bello,Relatório da Partida,
10,qua,2017-10-25,20:45 (16:45),Juventus,1.1,4–1,0.8,SPAL,38.539,Allianz Stadium,Fabrizio Pasqua,Relatório da Partida,
10,qua,2017-10-25,20:45 (16:45),Roma,2.4,1–0,0.4,Crotone,31.605,Stadio Olimpico,Gianluca Manganiello,Relatório da Partida,
10,qua,2017-10-25,20:45 (16:45),Sassuolo,0.6,0–1,0.7,Udinese,7.563,Stadio Città del Tricolore,Paolo Tagliavento,Relatório da Partida,
10,qua,2017-10-25,20:45 (16:45),Fiorentina,1.3,3–0,0.6,Torino,22.459,Stadio Artemio Franchi,Maurizio Mariani,Relatório da Partida,
10,qua,2017-10-25,20:45 (16:45),Bologna,0.8,1–2,2.9,Lazio,20.070,Stadio Renato Dall'Ara,Davide Massa,Relatório da Partida,
10,qua,2017-10-25,20:45 (16:45),Genoa,1.2,2–3,1.1,Napoli,23.367,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Relatório da Partida,
,,,,,,,,,,,,,
11,sáb,2017-10-28,18:00 (14:00),Milan,1.0,0–2,0.4,Juventus,78.328,Stadio Giuseppe Meazza,Paolo Valeri,Relatório da Partida,
11,sáb,2017-10-28,20:45 (16:45),Roma,0.7,1–0,0.5,Bologna,35.202,Stadio Olimpico,Michael Fabbri,Relatório da Partida,
11,dom,2017-10-29,12:30 (09:30),Benevento,0.8,1–5,2.8,Lazio,12.413,Stadio Ciro Vigorito,Piero Giacomelli,Relatório da Partida,
11,dom,2017-10-29,15:00 (12:00),SPAL,0.3,1–0,1.4,Genoa,12.100,Stadio Paolo Mazza,Daniele Orsato,Relatório da Partida,
11,dom,2017-10-29,15:00 (12:00),Napoli,2.7,3–1,0.8,Sassuolo,53.609,Stadio San Paolo,Luca Pairetto,Relatório da Partida,
11,dom,2017-10-29,15:00 (12:00),Udinese,1.5,2–1,1.1,Atalanta,9.038,Dacia Arena,Gianluca Rocchi,Relatório da Partida,
11,dom,2017-10-29,15:00 (12:00),Sampdoria,1.9,4–1,1.9,Chievo,17.972,Stadio Comunale Luigi Ferraris,Daniele Doveri,Relatório da Partida,
11,dom,2017-10-29,15:00 (12:00),Crotone,0.9,2–1,0.8,Fiorentina,8.906,Stadio Ezio Scida,Fabio Maresca,Relatório da Partida,
11,dom,2017-10-29,20:45 (17:45),Torino,2.8,2–1,0.6,Cagliari,18.309,Stadio Olimpico di Torino,Giampaolo Calvarese,Relatório da Partida,
11,seg,2017-10-30,20:45 (17:45),Hellas Verona,1.1,1–2,1.2,Inter,26.948,Stadio Marc'Antonio Bentegodi,Claudio Gavillucci,Relatório da Partida,
,,,,,,,,,,,,,
12,sáb,2017-11-04,18:00 (15:00),Bologna,1.0,2–3,2.0,Crotone,33.766,Stadio Renato Dall'Ara,Fabrizio Pasqua,Relatório da Partida,
12,sáb,2017-11-04,20:45 (17:45),Genoa,1.3,0–2,1.6,Sampdoria,32.288,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Relatório da Partida,
12,dom,2017-11-05,12:30 (09:30),Inter,1.9,1–1,1.0,Torino,71.581,Stadio Giuseppe Meazza,Daniele Orsato,Relatório da Partida,
12,dom,2017-11-05,15:00 (12:00),Fiorentina,1.3,2–4,1.8,Roma,25.026,Stadio Artemio Franchi,Marco Di Bello,Relatório da Partida,
12,dom,2017-11-05,15:00 (12:00),Cagliari,2.2,2–1,1.2,Hellas Verona,13.213,Stadio Sant'Elia,Marco Guida,Relatório da Partida,
12,dom,2017-11-05,15:00 (12:00),Juventus,2.9,2–1,0.1,Benevento,39.125,Allianz Stadium,Rosario Abisso,Relatório da Partida,
12,dom,2017-11-05,15:00 (12:00),Chievo,0.5,0–0,0.7,Napoli,7.300,Stadio Marc'Antonio Bentegodi,Davide Massa,Relatório da Partida,
12,dom,2017-11-05,18:00 (15:00),Atalanta,0.9,1–1,0.8,SPAL,17.042,Stadio Atleti Azzurri d'Italia,Daniele Chiffi,Relatório da Partida,
12,dom,2017-11-05,20:45 (17:45),Sassuolo,0.3,0–2,1.3,Milan,12.683,Stadio Città del Tricolore,Antonio Damato,Relatório da Partida,
,,,,,,,,,,,,,
13,sáb,2017-11-18,18:00 (15:00),Roma,1.6,2–1,1.2,Lazio,55.775,Stadio Olimpico,Gianluca Rocchi,Relatório da Partida,
13,sáb,2017-11-18,20:45 (17:45),Napoli,1.5,2–1,0.6,Milan,36.557,Stadio San Paolo,Daniele Doveri,Relatório da Partida,
13,dom,2017-11-19,12:30 (09:30),Crotone,0.4,0–1,1.8,Genoa,9.106,Stadio Ezio Scida,Paolo Tagliavento,Relatório da Partida,
13,dom,2017-11-19,15:00 (12:00),Benevento,1.4,1–2,2.9,Sassuolo,10.312,Stadio Ciro Vigorito,Paolo Mazzoleni,Relatório da Partida,
13,dom,2017-11-19,15:00 (12:00),Torino,2.9,1–1,1.3,Chievo,15.523,Stadio Olimpico di Torino,Luca Banti,Relatório da Partida,
13,dom,2017-11-19,15:00 (12:00),Udinese,0.9,0–1,0.9,Cagliari,3.830,Dacia Arena,Gianluca Manganiello,Relatório da Partida,
13,dom,2017-11-19,15:00 (12:00),SPAL,1.1,1–1,1.3,Fiorentina,12.124,Stadio Paolo Mazza,Giampaolo Calvarese,Relatório da Partida,
13,dom,2017-11-19,15:00 (12:00),Sampdoria,1.6,3–2,2.0,Juventus,28.786,Stadio Comunale Luigi Ferraris,Marco Guida,Relatório da Partida,
13,dom,2017-11-19,20:45 (17:45),Inter,0.8,2–0,0.4,Atalanta,52.177,Stadio Giuseppe Meazza,Michael Fabbri,Relatório da Partida,
13,seg,2017-11-20,20:45 (17:45),Hellas Verona,1.8,2–3,1.3,Bologna,14.938,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,Relatório da Partida,
,,,,,,,,,,,,,
14,sáb,2017-11-25,15:00 (12:00),Bologna,1.3,3–0,1.4,Sampdoria,20.192,Stadio Renato Dall'Ara,Fabio Maresca,Relatório da Partida,
14,sáb,2017-11-25,18:00 (15:00),Sassuolo,1.5,0–2,1.7,Hellas Verona,8.774,Stadio Città del Tricolore,Paolo Valeri,Relatório da Partida,
14,sáb,2017-11-25,18:00 (15:00),Chievo,1.6,2–1,0.9,SPAL,10.000,Stadio Marc'Antonio Bentegodi,Ivan Pezzuto,Relatório da Partida,
14,sáb,2017-11-25,20:45 (17:45),Cagliari,1.4,1–3,1.2,Inter,15.974,Stadio Sant'Elia,Luca Pairetto,Relatório da Partida,
14,dom,2017-11-26,15:00 (12:00),Udinese,0.4,0–1,1.5,Napoli,19.743,Dacia Arena,Marco Di Bello,Relatório da Partida,
14,dom,2017-11-26,15:00 (12:00),Milan,1.2,0–0,0.9,Torino,53.923,Stadio Giuseppe Meazza,Massimiliano Irrati,Relatório da Partida,
14,dom,2017-11-26,15:00 (12:00),Genoa,1.2,1–1,1.2,Roma,20.949,Stadio Comunale Luigi Ferraris,Piero Giacomelli,Relatório da Partida,
14,dom,2017-11-26,18:00 (15:00),Lazio,1.3,1–1,1.4,Fiorentina,25.000,Stadio Olimpico,Davide Massa,Relatório da Partida,
14,dom,2017-11-26,20:45 (17:45),Juventus,2.2,3–0,0.1,Crotone,35.585,Allianz Stadium,Claudio Gavillucci,Relatório da Partida,
14,seg,2017-11-27,20:45 (17:45),Atalanta,1.1,1–0,0.6,Benevento,16.687,Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,Relatório da Partida,
,,,,,,,,,,,,,
15,sex,2017-12-01,18:30 (15:30),Roma,4.3,3–1,1.1,SPAL,35.609,Stadio Olimpico,Rosario Abisso,Relatório da Partida,
15,sex,2017-12-01,20:45 (17:45),Napoli,0.8,0–1,1.0,Juventus,55.567,Stadio San Paolo,Daniele Orsato,Relatório da Partida,
15,sáb,2017-12-02,20:45 (17:45),Torino,0.6,1–1,1.1,Atalanta,14.605,Stadio Olimpico di Torino,Paolo Tagliavento,Relatório da Partida,
15,dom,2017-12-03,12:30 (09:30),Benevento,1.2,2–2,1.9,Milan,15.710,Stadio Ciro Vigorito,Maurizio Mariani,Relatório da Partida,
15,dom,2017-12-03,15:00 (12:00),Inter,3.1,5–0,0.8,Chievo,53.403,Stadio Giuseppe Meazza,Giampaolo Calvarese,Relatório da Partida,
15,dom,2017-12-03,15:00 (12:00),Bologna,1.4,1–1,1.4,Cagliari,21.940,Stadio Renato Dall'Ara,Federico La Penna,Relatório da Partida,
15,dom,2017-12-03,15:00 (12:00),Fiorentina,2.4,3–0,0.5,Sassuolo,23.398,Stadio Artemio Franchi,Luca Banti,Relatório da Partida,
15,dom,2017-12-03,20:45 (17:45),Sampdoria,1.2,1–2,1.9,Lazio,18.050,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Relatório da Partida,
15,seg,2017-12-04,19:00 (16:00),Crotone,0.4,0–3,1.8,Udinese,8.564,Stadio Ezio Scida,Davide Massa,Relatório da Partida,
15,seg,2017-12-04,21:00 (18:00),Hellas Verona,0.8,0–1,1.0,Genoa,14.136,Stadio Marc'Antonio Bentegodi,Antonio Damato,Relatório da Partida,
,,,,,,,,,,,,,
16,sáb,2017-12-09,18:00 (15:00),Cagliari,1.2,2–2,1.5,Sampdoria,13.424,Stadio Sant'Elia,Fabrizio Pasqua,Relatório da Partida,
16,sáb,2017-12-09,20:45 (17:45),Juventus,1.1,0–0,0.3,Inter,41.418,Allianz Stadium,Paolo Valeri,Relatório da Partida,
16,dom,2017-12-10,12:30 (09:30),Chievo,0.7,0–0,2.5,Roma,10.000,Stadio Marc'Antonio Bentegodi,Fabio Maresca,Relatório da Partida,
16,dom,2017-12-10,15:00 (12:00),SPAL,2.5,2–2,2.2,Hellas Verona,10.851,Stadio Paolo Mazza,Gianluca Rocchi,Relatório da Partida,
16,dom,2017-12-10,15:00 (12:00),Napoli,1.0,0–0,0.2,Fiorentina,45.000,Stadio San Paolo,Michael Fabbri,Relatório da Partida,
16,dom,2017-12-10,15:00 (12:00),Udinese,0.5,2–0,1.6,Benevento,11.000,Dacia Arena,Gianluca Aureliano,Relatório da Partida,
16,dom,2017-12-10,18:00 (15:00),Sassuolo,1.7,2–1,0.8,Crotone,6.000,Stadio Città del Tricolore,Gianluca Manganiello,Relatório da Partida,
16,dom,2017-12-10,20:45 (17:45),Milan,0.9,2–1,1.1,Bologna,39.504,Stadio Giuseppe Meazza,Marco Guida,Relatório da Partida,
16,seg,2017-12-11,21:00 (18:00),Lazio,1.7,1–3,1.0,Torino,20.000,Stadio Olimpico,Piero Giacomelli,Relatório da Partida,
16,ter,2017-12-12,19:00 (16:00),Genoa,1.4,1–2,1.2,Atalanta,18.281,Stadio Comunale Luigi Ferraris,Daniele Doveri,Relatório da Partida,
,,,,,,,,,,,,,
17,sáb,2017-12-16,15:00 (12:00),Inter,2.3,1–3,2.8,Udinese,52.011,Stadio Giuseppe Meazza,Maurizio Mariani,Relatório da Partida,
17,sáb,2017-12-16,18:00 (15:00),Torino,1.0,1–3,1.8,Napoli,19.000,Stadio Olimpico di Torino,Paolo Mazzoleni,Relatório da Partida,
17,sáb,2017-12-16,20:45 (17:45),Roma,2.6,1–0,0.1,Cagliari,33.133,Stadio Olimpico,Antonio Damato,Relatório da Partida,
17,dom,2017-12-17,12:30 (09:30),Hellas Verona,1.2,3–0,2.1,Milan,19.439,Stadio Marc'Antonio Bentegodi,Daniele Orsato,Relatório da Partida,
17,dom,2017-12-17,15:00 (12:00),Bologna,0.2,0–3,0.6,Juventus,29.270,Stadio Renato Dall'Ara,Luca Banti,Relatório da Partida,
17,dom,2017-12-17,15:00 (12:00),Crotone,1.9,1–0,1.0,Chievo,8.799,Stadio Ezio Scida,Luca Pairetto,Relatório da Partida,
17,dom,2017-12-17,15:00 (12:00),Fiorentina,1.0,0–0,0.2,Genoa,21.043,Stadio Artemio Franchi,Giampaolo Calvarese,Relatório da Partida,
17,dom,2017-12-17,15:00 (12:00),Sampdoria,1.2,0–1,1.7,Sassuolo,17.563,Stadio Comunale Luigi Ferraris,Claudio Gavillucci,Relatório da Partida,
17,dom,2017-12-17,18:00 (15:00),Benevento,1.0,1–2,2.2,SPAL,10.312,Stadio Ciro Vigorito,Fabrizio Pasqua,Relatório da Partida,
