Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
1,sáb,2004-09-11,,Milan,2–2,Livorno,,,Tiziano Pieri,Relatório da Partida,
1,sáb,2004-09-11,,Chievo,2–2,Inter,,,Gianluca Paparesta,Relatório da Partida,
1,dom,2004-09-12,,Roma,1–0,Fiorentina,,,Paolo Dondarini,Relatório da Partida,
1,dom,2004-09-12,,Sampdoria,0–1,Lazio,,,Roberto Rosetti,Relatório da Partida,
1,dom,2004-09-12,,Cagliari,1–0,Bologna,,,Pierluigi Collina,Relatório da Partida,
1,dom,2004-09-12,,Parma,0–0,Messina,,,Nicola Rizzoli,Relatório da Partida,
1,dom,2004-09-12,,Brescia,0–3,Juventus,,,Matteo Trefoloni,Relatório da Partida,
1,dom,2004-09-12,,Palermo,1–0,Siena,,,Max Saccani,Relatório da Partida,
1,dom,2004-09-12,,Reggina,0–0,Udinese,,,Daniele Tombolini,Relatório da Partida,
1,dom,2004-09-12,,Atalanta,2–2,Lecce,,,Pasquale Rodomonti,Relatório da Partida,
,,,,,,,,,,,
2,sáb,2004-09-18,,Inter,1–1,Palermo,,,Paolo Bertini,Relatório da Partida,
2,sáb,2004-09-18,,Lecce,4–1,Brescia,,,Stefano Farina,Relatório da Partida,
2,dom,2004-09-19,,Juventus,2–0,Atalanta,,,Massimo De Santis,Relatório da Partida,
2,dom,2004-09-19,,Siena,2–1,Sampdoria,,,Nicola Ayroldi,Relatório da Partida,
2,dom,2004-09-19,,Bologna,0–2,Milan,,,Domenico Messina,Relatório da Partida,
2,dom,2004-09-19,,Livorno,1–2,Chievo,,,Antonio Dattilo,Relatório da Partida,
2,dom,2004-09-19,,Lazio,1–1,Reggina,,,Matteo Trefoloni,Relatório da Partida,
2,dom,2004-09-19,,Udinese,4–0,Parma,,,Emidio Morganti,Relatório da Partida,
2,dom,2004-09-19,,Messina,4–3,Roma,,,Pierluigi Collina,Relatório da Partida,
2,dom,2004-09-19,,Fiorentina,2–1,Cagliari,,,Salvatore Racalbuto,Relatório da Partida,
,,,,,,,,,,,
3,qua,2004-09-22,,Roma,2–2,Lecce,,,Paolo Bertini,Relatório da Partida,
3,qua,2004-09-22,,Brescia,0–2,Lazio,,,Salvatore Racalbuto,Relatório da Partida,
3,qua,2004-09-22,,Chievo,0–0,Udinese,,,Max Saccani,Relatório da Partida,
3,qua,2004-09-22,,Reggina,2–1,Livorno,,,Mario Mazzoleni,Relatório da Partida,
3,qua,2004-09-22,,Cagliari,2–0,Siena,,,Tiziano Pieri,Relatório da Partida,
3,qua,2004-09-22,,Atalanta,2–3,Inter,,,Gianluca Paparesta,Relatório da Partida,
3,qua,2004-09-22,,Sampdoria,0–3,Juventus,,,Paolo Dondarini,Relatório da Partida,
3,qua,2004-09-22,,Palermo,0–0,Fiorentina,,,Stefano Farina,Relatório da Partida,
3,qua,2004-09-22,,Parma,1–2,Bologna,,,Pasquale Rodomonti,Relatório da Partida,
3,qua,2004-09-22,,Milan,1–2,Messina,,,Roberto Rosetti,Relatório da Partida,
,,,,,,,,,,,
4,sáb,2004-09-25,,Bologna,3–1,Roma,,,Tiziano Pieri,Relatório da Partida,
4,sáb,2004-09-25,,Juventus,1–1,Palermo,,,Paolo Bertini,Relatório da Partida,
4,dom,2004-09-26,,Udinese,1–2,Brescia,,,Antonio Dattilo,Relatório da Partida,
4,dom,2004-09-26,,Livorno,1–1,Atalanta,,,Nicola Ayroldi,Relatório da Partida,
4,dom,2004-09-26,,Messina,0–0,Chievo,,,Nicola Rizzoli,Relatório da Partida,
4,dom,2004-09-26,,Fiorentina,0–2,Sampdoria,,,Diego Preschern,Relatório da Partida,
4,dom,2004-09-26,,Lecce,3–1,Cagliari,,,Pasquale Rodomonti,Relatório da Partida,
4,dom,2004-09-26,,Siena,0–0,Reggina,,,Massimo De Santis,Relatório da Partida,
4,dom,2004-09-26,,Lazio,1–2,Milan,,,Gianluca Paparesta,Relatório da Partida,
4,dom,2004-09-26,,Inter,2–2,Parma,,,Emidio Morganti,Relatório da Partida,
,,,,,,,,,,,
5,sáb,2004-10-02,,Chievo,2–1,Lecce,,,Domenico Messina,Relatório da Partida,
5,sáb,2004-10-02,,Cagliari,2–1,Brescia,,,Max Saccani,Relatório da Partida,
5,dom,2004-10-03,,Messina,4–1,Siena,,,Paolo Dondarini,Relatório da Partida,
5,dom,2004-10-03,,Sampdoria,2–0,Livorno,,,Roberto Rosetti,Relatório da Partida,
5,dom,2004-10-03,,Atalanta,1–1,Lazio,,,Pierluigi Collina,Relatório da Partida,
5,dom,2004-10-03,,Parma,0–0,Fiorentina,,,Daniele Tombolini,Relatório da Partida,
5,dom,2004-10-03,,Udinese,0–1,Juventus,,,Stefano Farina,Relatório da Partida,
5,dom,2004-10-03,,Palermo,1–0,Bologna,,,Salvatore Racalbuto,Relatório da Partida,
5,dom,2004-10-03,,Roma,3–3,Inter,,,Paolo Bertini,Relatório da Partida,
5,dom,2004-10-03,,Milan,3–1,Reggina,,,Matteo Trefoloni,Relatório da Partida,
,,,,,,,,,,,
6,sáb,2004-10-16,,Juventus,2–1,Messina,,,Matteo Trefoloni,Relatório da Partida,
6,sáb,2004-10-16,,Livorno,0–2,Roma,,,Emidio Morganti,Relatório da Partida,
6,dom,2004-10-17,,Cagliari,0–1,Milan,,,Pasquale Rodomonti,Relatório da Partida,
6,dom,2004-10-17,,Reggina,0–1,Sampdoria,,,Nicola Rizzoli,Relatório da Partida,
6,dom,2004-10-17,,Inter,3–1,Udinese,,,Gianluca Paparesta,Relatório da Partida,
6,dom,2004-10-17,,Lazio,0–1,Chievo,,,Paolo Tagliavento,Relatório da Partida,
6,dom,2004-10-17,,Fiorentina,0–0,Siena,,,Roberto Rosetti,Relatório da Partida,
