Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
2,sex,2011-09-09,,Milan,2–2,Lazio,,,Gianluca Rocchi,Relatório da Partida,
2,sáb,2011-09-10,,Cesena,1–3,Napoli,,,Mauro Bergonzi,Relatório da Partida,
2,dom,2011-09-11,,Roma,1–2,Cagliari,,,Gabriele Gava,Relatório da Partida,
2,dom,2011-09-11,,Catania,0–0,Siena,,,Luca Banti,Relatório da Partida,
2,dom,2011-09-11,,Juventus,4–1,Parma,,,Domenico Celi,Relatório da Partida,
2,dom,2011-09-11,,Lecce,0–2,Udinese,,,Antonio Damato,Relatório da Partida,
2,dom,2011-09-11,,Genoa,2–2,Atalanta,,,Nicola Rizzoli,Relatório da Partida,
2,dom,2011-09-11,,Chievo,2–2,Novara,,,Sebastiano Peruzzo,Relatório da Partida,
2,dom,2011-09-11,,Palermo,4–3,Inter,,,Christian Brighi,Relatório da Partida,
2,dom,2011-09-11,,Fiorentina,2–0,Bologna,,,Marco Guida,Relatório da Partida,
,,,,,,,,,,,
3,sáb,2011-09-17,,Cagliari,2–1,Novara,,,Antonio Giannoccaro,Relatório da Partida,
3,sáb,2011-09-17,,Inter,0–0,Roma,,,Paolo Mazzoleni,Relatório da Partida,
3,dom,2011-09-18,,Parma,2–1,Chievo,,,Daniele Doveri,Relatório da Partida,
3,dom,2011-09-18,,Siena,0–1,Juventus,,,Paolo Valeri,Relatório da Partida,
3,dom,2011-09-18,,Lazio,1–2,Genoa,,,Daniele Orsato,Relatório da Partida,
3,dom,2011-09-18,,Catania,1–0,Cesena,,,Andrea Gervasoni,Relatório da Partida,
3,dom,2011-09-18,,Napoli,3–1,Milan,,,Paolo Tagliavento,Relatório da Partida,
3,dom,2011-09-18,,Atalanta,1–0,Palermo,,,Andrea De Marco,Relatório da Partida,
3,dom,2011-09-18,,Udinese,2–0,Fiorentina,,,Andrea Romeo,Relatório da Partida,
3,dom,2011-09-18,,Bologna,0–2,Lecce,,,Carmine Russo,Relatório da Partida,
,,,,,,,,,,,
4,ter,2011-09-20,,Novara,3–1,Inter,,,Mauro Bergonzi,Relatório da Partida,
4,qua,2011-09-21,,Cesena,1–2,Lazio,,,Domenico Celi,Relatório da Partida,
4,qua,2011-09-21,,Genoa,3–0,Catania,,,Riccardo Tozzi,Relatório da Partida,
4,qua,2011-09-21,,Palermo,3–2,Cagliari,,,Sebastiano Peruzzo,Relatório da Partida,
4,qua,2011-09-21,,Chievo,1–0,Napoli,,,Antonio Damato,Relatório da Partida,
4,qua,2011-09-21,,Fiorentina,3–0,Parma,,,Nicola Rizzoli,Relatório da Partida,
4,qua,2011-09-21,,Lecce,1–2,Atalanta,,,Gianluca Rocchi,Relatório da Partida,
4,qua,2011-09-21,,Milan,1–1,Udinese,,,Luca Banti,Relatório da Partida,
4,qua,2011-09-21,,Juventus,1–1,Bologna,,,Gabriele Gava,Relatório da Partida,
4,qui,2011-09-22,,Roma,1–1,Siena,,,Marco Guida,Relatório da Partida,
,,,,,,,,,,,
5,sáb,2011-09-24,,Milan,1–0,Cesena,,,Antonio Giannoccaro,Relatório da Partida,
5,sáb,2011-09-24,,Napoli,0–0,Fiorentina,,,Paolo Valeri,Relatório da Partida,
5,sáb,2011-09-24,,Bologna,1–3,Inter,,,Paolo Tagliavento,Relatório da Partida,
5,dom,2011-09-25,,Cagliari,0–0,Udinese,,,Andrea De Marco,Relatório da Partida,
5,dom,2011-09-25,,Chievo,2–1,Genoa,,,Carmine Russo,Relatório da Partida,
5,dom,2011-09-25,,Parma,0–1,Roma,,,Daniele Orsato,Relatório da Partida,
5,dom,2011-09-25,,Lazio,0–0,Palermo,,,Andrea Gervasoni,Relatório da Partida,
5,dom,2011-09-25,,Atalanta,2–1,Novara,,,Emilio Ostinelli,Relatório da Partida,
5,dom,2011-09-25,,Catania,1–1,Juventus,,,Paolo Mazzoleni,Relatório da Partida,
5,dom,2011-09-25,,Siena,3–0,Lecce,,,Daniele Doveri,Relatório da Partida,
,,,,,,,,,,,
6,sáb,2011-10-01,,Inter,0–3,Napoli,,,Gianluca Rocchi,Relatório da Partida,
6,sáb,2011-10-01,,Roma,3–1,Atalanta,,,Domenico Celi,Relatório da Partida,
6,dom,2011-10-02,,Juventus,2–0,Milan,,,Nicola Rizzoli,Relatório da Partida,
6,dom,2011-10-02,,Lecce,0–2,Cagliari,,,Marco Guida,Relatório da Partida,
6,dom,2011-10-02,,Udinese,2–0,Bologna,,,Sebastiano Peruzzo,Relatório da Partida,
6,dom,2011-10-02,,Cesena,0–0,Chievo,,,Luca Banti,Relatório da Partida,
6,dom,2011-10-02,,Parma,3–1,Genoa,,,Antonio Damato,Relatório da Partida,
6,dom,2011-10-02,,Fiorentina,1–2,Lazio,,,Mauro Bergonzi,Relatório da Partida,
6,dom,2011-10-02,,Novara,3–3,Catania,,,Christian Brighi,Relatório da Partida,
6,dom,2011-10-02,,Palermo,2–0,Siena,,,Andrea Romeo,Relatório da Partida,
,,,,,,,,,,,
7,sáb,2011-10-15,,Milan,3–0,Palermo,,,Paolo Valeri,Relatório da Partida,
7,sáb,2011-10-15,,Catania,2–1,Inter,,,Daniele Orsato,Relatório da Partida,
7,sáb,2011-10-15,,Napoli,1–2,Parma,,,Paolo Mazzoleni,Relatório da Partida,
7,dom,2011-10-16,,Cagliari,0–0,Siena,,,Dino Tommasi,Relatório da Partida,
7,dom,2011-10-16,,Genoa,0–0,Lecce,,,Gabriele Gava,Relatório da Partida,
7,dom,2011-10-16,,Atalanta,0–0,Udinese,,,Andrea Gervasoni,Relatório da Partida,
7,dom,2011-10-16,,Lazio,2–1,Roma,,,Paolo Tagliavento,Relatório da Partida,
7,dom,2011-10-16,,Cesena,0–0,Fiorentina,,,Carmine Russo,Relatório da Partida,
7,dom,2011-10-16,,Chievo,0–0,Juventus,,,Andrea De Marco,Relatório da Partida,
7,dom,2011-10-16,,Novara,0–2,Bologna,,,Daniele Doveri,Relatório da Partida,
,,,,,,,,,,,
8,sáb,2011-10-22,,Fiorentina,2–2,Catania,,,Antonio Giannoccaro,Relatório da Partida,
8,sáb,2011-10-22,,Juventus,2–2,Genoa,,,Andrea Romeo,Relatório da Partida,
8,dom,2011-10-23,,Bologna,0–2,Lazio,,,Antonio Damato,Relatório da Partida,
8,dom,2011-10-23,,Siena,2–0,Cesena,,,Nicola Rizzoli,Relatório da Partida,
8,dom,2011-10-23,,Parma,1–2,Atalanta,,,Christian Brighi,Relatório da Partida,
8,dom,2011-10-23,,Lecce,3–4,Milan,,,Sebastiano Peruzzo,Relatório da Partida,
8,dom,2011-10-23,,Inter,1–0,Chievo,,,Domenico Celi,Relatório da Partida,
8,dom,2011-10-23,,Roma,1–0,Palermo,,,Mauro Bergonzi,Relatório da Partida,
8,dom,2011-10-23,,Cagliari,0–0,Napoli,,,Luca Banti,Relatório da Partida,
8,dom,2011-10-23,,Udinese,3–0,Novara,,,Marco Guida,Relatório da Partida,
,,,,,,,,,,,
9,ter,2011-10-25,,Juventus,2–1,Fiorentina,,,Daniele Orsato,Relatório da Partida,
9,qua,2011-10-26,,Milan,4–1,Parma,,,Carmine Russo,Relatório da Partida,
9,qua,2011-10-26,,Chievo,0–1,Bologna,,,Gianluca Rocchi,Relatório da Partida,
9,qua,2011-10-26,,Genoa,2–1,Roma,,,Andrea Gervasoni,Relatório da Partida,
9,qua,2011-10-26,,Cesena,1–1,Cagliari,,,Daniele Doveri,Relatório da Partida,
9,qua,2011-10-26,,Novara,1–1,Siena,,,Paolo Tagliavento,Relatório da Partida,
9,qua,2011-10-26,,Atalanta,1–1,Inter,,,Paolo Valeri,Relatório da Partida,
9,qua,2011-10-26,,Lazio,1–1,Catania,,,Gabriele Gava,Relatório da Partida,
9,qua,2011-10-26,,Napoli,2–0,Udinese,,,Andrea De Marco,Relatório da Partida,
9,qui,2011-10-27,,Palermo,2–0,Lecce,,,Davide Massa,Relatório da Partida,
,,,,,,,,,,,
10,sáb,2011-10-29,,Roma,2–3,Milan,,,Antonio Damato,Relatório da Partida,
10,sáb,2011-10-29,,Catania,2–1,Napoli,,,Domenico Celi,Relatório da Partida,
10,sáb,2011-10-29,,Inter,1–2,Juventus,,,Nicola Rizzoli,Relatório da Partida,
10,dom,2011-10-30,,Parma,2–0,Cesena,,,Marco Guida,Relatório da Partida,
10,dom,2011-10-30,,Siena,4–1,Chievo,,,Christian Brighi,Relatório da Partida,
10,dom,2011-10-30,,Fiorentina,1–0,Genoa,,,Sebastiano Peruzzo,Relatório da Partida,
10,dom,2011-10-30,,Cagliari,0–3,Lazio,,,Paolo Mazzoleni,Relatório da Partida,
10,dom,2011-10-30,,Udinese,1–0,Palermo,,,Antonio Giannoccaro,Relatório da Partida,
10,dom,2011-10-30,,Lecce,1–1,Novara,,,Andrea Romeo,Relatório da Partida,
10,dom,2011-10-30,,Bologna,3–1,Atalanta,,,Mauro Bergonzi,Relatório da Partida,
,,,,,,,,,,,
11,sáb,2011-11-05,,Novara,0–2,Roma,,,Gianluca Rocchi,Relatório da Partida,
11,sáb,2011-11-05,,Palermo,3–1,Bologna,,,Daniele Orsato,Relatório da Partida,
11,dom,2011-11-06,,Cesena,0–1,Lecce,,,Paolo Valeri,Relatório da Partida,
11,dom,2011-11-06,,Udinese,2–1,Siena,,,Carmine Russo,Relatório da Partida,
11,dom,2011-11-06,,Chievo,1–0,Fiorentina,,,Gabriele Gava,Relatório da Partida,
11,dom,2011-11-06,,Atalanta,1–0,Cagliari,,,Piero Giacomelli,Relatório da Partida,
11,dom,2011-11-06,,Lazio,1–0,Parma,,,Andrea De Marco,Relatório da Partida,
11,dom,2011-11-06,,Milan,4–0,Catania,,,Andrea Gervasoni,Relatório da Partida,
,,,,,,,,,,,
12,sáb,2011-11-19,,Fiorentina,0–0,Milan,,,Paolo Mazzoleni,Relatório da Partida,
12,sáb,2011-11-19,,Napoli,0–0,Lazio,,,Nicola Rizzoli,Relatório da Partida,
12,sáb,2011-11-19,,Inter,2–1,Cagliari,,,Antonio Damato,Relatório da Partida,
12,dom,2011-11-20,,Roma,2–1,Lecce,,,Christian Brighi,Relatório da Partida,
12,dom,2011-11-20,,Genoa,1–0,Novara,,,Antonio Giannoccaro,Relatório da Partida,
12,dom,2011-11-20,,Catania,1–2,Chievo,,,Paolo Tagliavento,Relatório da Partida,
12,dom,2011-11-20,,Bologna,0–1,Cesena,,,Domenico Celi,Relatório da Partida,
12,dom,2011-11-20,,Parma,2–0,Udinese,,,Andrea Romeo,Relatório da Partida,
