Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
2,seg,2020-09-28,20:45 (15:45),Bologna,1.6,4–1,1.4,Parma,1.000,Stadio Renato Dall'Ara,Paolo Valeri,Relatório da Partida,
,,,,,,,,,,,,,
1,qua,2020-09-30,18:00 (13:00),Benevento,1.5,2–5,3.6,Inter,1.000,Stadio Ciro Vigorito,Marco Piccinini,Relatório da Partida,
1,qua,2020-09-30,18:00 (13:00),Udinese,1.8,0–2,0.8,Spezia,1.000,Dacia Arena,Alessandro Prontera,Relatório da Partida,
1,qua,2020-09-30,20:45 (15:45),Lazio,2.3,1–4,1.8,Atalanta,1.000,Stadio Olimpico,Fabio Maresca,Relatório da Partida,
,,,,,,,,,,,,,
3,sex,2020-10-02,20:45 (15:45),Fiorentina,1.7,1–2,2.2,Sampdoria,1.000,Stadio Artemio Franchi,Piero Giacomelli,Relatório da Partida,
3,sáb,2020-10-03,15:00 (10:00),Sassuolo,1.8,4–1,1.9,Crotone,1.000,Stadio Città del Tricolore,Ivan Pezzuto,Relatório da Partida,
3,sáb,2020-10-03,20:45 (15:45),Udinese,1.5,0–1,1.0,Roma,1.000,Dacia Arena,Rosario Abisso,Relatório da Partida,
3,dom,2020-10-04,12:30 (07:30),Atalanta,3.4,5–2,0.8,Cagliari,1.000,Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,Relatório da Partida,
3,dom,2020-10-04,15:00 (10:00),Benevento,1.0,1–0,2.0,Bologna,1.000,Stadio Ciro Vigorito,Simone Sozza,Relatório da Partida,
3,dom,2020-10-04,15:00 (10:00),Parma,1.1,1–0,0.6,Hellas Verona,1.000,Stadio Ennio Tardini,Antonio Giua,Relatório da Partida,
3,dom,2020-10-04,15:00 (10:00),Lazio,1.2,1–1,0.6,Inter,1.000,Stadio Olimpico,Marco Guida,Relatório da Partida,
3,dom,2020-10-04,18:00 (13:00),Milan,2.6,3–0,0.2,Spezia,1.000,Stadio Giuseppe Meazza,Marco Serra,Relatório da Partida,
,,,,,,,,,,,,,
4,sáb,2020-10-17,15:00 (10:00),Napoli,1.6,4–1,0.7,Atalanta,1.000,Stadio San Paolo,Marco Di Bello,Relatório da Partida,
4,sáb,2020-10-17,18:00 (13:00),Sampdoria,1.3,3–0,0.5,Lazio,1.000,Stadio Comunale Luigi Ferraris,Daniele Orsato,Relatório da Partida,
4,sáb,2020-10-17,18:00 (13:00),Inter,2.8,1–2,2.1,Milan,1.000,Stadio Giuseppe Meazza,Maurizio Mariani,Relatório da Partida,
4,sáb,2020-10-17,20:45 (15:45),Crotone,1.2,1–1,1.8,Juventus,1.000,Stadio Ezio Scida,Francesco Fourneau,Relatório da Partida,
4,dom,2020-10-18,12:30 (07:30),Bologna,1.4,3–4,2.7,Sassuolo,1.000,Stadio Renato Dall'Ara,Daniele Doveri,Relatório da Partida,
4,dom,2020-10-18,15:00 (10:00),Torino,1.4,2–3,1.9,Cagliari,1.000,Stadio Olimpico di Torino,Federico La Penna,Relatório da Partida,
4,dom,2020-10-18,15:00 (10:00),Spezia,0.9,2–2,1.0,Fiorentina,1.000,Stadio Dino Manuzzi,Gianluca Manganiello,Relatório da Partida,
4,dom,2020-10-18,18:00 (13:00),Udinese,1.3,3–2,1.0,Parma,1.000,Dacia Arena,Michael Fabbri,Relatório da Partida,
4,dom,2020-10-18,20:45 (15:45),Roma,4.0,5–2,1.6,Benevento,1.000,Stadio Olimpico,Giovanni Ayroldi,Relatório da Partida,
4,seg,2020-10-19,20:45 (15:45),Hellas Verona,1.1,0–0,0.4,Genoa,10.002,Stadio Marc'Antonio Bentegodi,Antonio Rapuano,Relatório da Partida,
,,,,,,,,,,,,,
5,sex,2020-10-23,20:45 (15:45),Sassuolo,2.1,3–3,2.1,Torino,700,Stadio Città del Tricolore,Marco Guida,Relatório da Partida,
5,sáb,2020-10-24,15:00 (10:00),Atalanta,2.1,1–3,2.1,Sampdoria,1.000,Stadio Atleti Azzurri d'Italia,Giampaolo Calvarese,Relatório da Partida,
5,sáb,2020-10-24,18:00 (13:00),Genoa,0.0,0–2,1.7,Inter,1.000,Stadio Comunale Luigi Ferraris,Davide Massa,Relatório da Partida,
5,sáb,2020-10-24,20:45 (15:45),Lazio,1.5,2–1,1.7,Bologna,1.000,Stadio Olimpico,Massimiliano Irrati,Relatório da Partida,
5,dom,2020-10-25,12:30 (08:30),Cagliari,2.2,4–2,1.6,Crotone,1.000,Sardegna Arena,Antonio Di Martino,Relatório da Partida,
5,dom,2020-10-25,15:00 (11:00),Parma,3.5,2–2,0.8,Spezia,1.000,Stadio Ennio Tardini,Valerio Marini,Relatório da Partida,
5,dom,2020-10-25,15:00 (11:00),Benevento,0.8,1–2,2.2,Napoli,1.000,Stadio Ciro Vigorito,Daniele Doveri,Relatório da Partida,
5,dom,2020-10-25,18:00 (14:00),Fiorentina,1.1,3–2,2.6,Udinese,1.000,Stadio Artemio Franchi,Francesco Fourneau,Relatório da Partida,
5,dom,2020-10-25,20:45 (16:45),Juventus,1.5,1–1,0.7,Hellas Verona,1.000,Allianz Stadium,Fabrizio Pasqua,Relatório da Partida,
5,seg,2020-10-26,20:45 (16:45),Milan,2.5,3–3,2.1,Roma,,Stadio Giuseppe Meazza,Piero Giacomelli,Relatório da Partida,
,,,,,,,,,,,,,
6,sáb,2020-10-31,15:00 (11:00),Crotone,0.6,1–2,2.8,Atalanta,,Stadio Ezio Scida,Federico Dionisi,Relatório da Partida,
6,sáb,2020-10-31,18:00 (14:00),Inter,2.9,2–2,0.9,Parma,,Stadio Giuseppe Meazza,Marco Piccinini,Relatório da Partida,
6,sáb,2020-10-31,20:45 (16:45),Bologna,1.1,3–2,1.2,Cagliari,,Stadio Renato Dall'Ara,Michael Fabbri,Relatório da Partida,
6,dom,2020-11-01,12:30 (08:30),Udinese,1.0,1–2,1.1,Milan,,Dacia Arena,Marco Di Bello,Relatório da Partida,
6,dom,2020-11-01,15:00 (11:00),Torino,2.4,3–4,1.8,Lazio,,Stadio Olimpico di Torino,Daniele Chiffi,Relatório da Partida,
6,dom,2020-11-01,15:00 (11:00),Spezia,0.7,1–4,2.7,Juventus,,Stadio Dino Manuzzi,Rosario Abisso,Relatório da Partida,
6,dom,2020-11-01,18:00 (14:00),Napoli,2.1,0–2,1.8,Sassuolo,,Stadio San Paolo,Maurizio Mariani,Relatório da Partida,
6,dom,2020-11-01,18:00 (14:00),Roma,3.0,2–0,0.4,Fiorentina,,Stadio Olimpico,Daniele Orsato,Relatório da Partida,
6,dom,2020-11-01,20:45 (16:45),Sampdoria,0.8,1–1,1.2,Genoa,,Stadio Comunale Luigi Ferraris,Federico La Penna,Relatório da Partida,
6,seg,2020-11-02,20:45 (16:45),Hellas Verona,2.1,3–1,1.5,Benevento,,Stadio Marc'Antonio Bentegodi,Juan Sacchi,Relatório da Partida,
,,,,,,,,,,,,,
3,qua,2020-11-04,17:00 (13:00),Genoa,1.4,1–2,0.3,Torino,,Stadio Comunale Luigi Ferraris,Paolo Valeri,Relatório da Partida,
,,,,,,,,,,,,,
7,sex,2020-11-06,20:45 (16:45),Sassuolo,0.1,0–0,0.1,Udinese,,Stadio Città del Tricolore,Eugenio Abbattista,Relatório da Partida,
7,sáb,2020-11-07,15:00 (11:00),Cagliari,1.9,2–0,0.2,Sampdoria,,Sardegna Arena,Giovanni Ayroldi,Relatório da Partida,
7,sáb,2020-11-07,18:00 (14:00),Benevento,0.2,0–3,1.1,Spezia,,Stadio Ciro Vigorito,Gianluca Aureliano,Relatório da Partida,
7,sáb,2020-11-07,20:45 (16:45),Parma,0.2,0–0,0.5,Fiorentina,,Stadio Ennio Tardini,Federico La Penna,Relatório da Partida,
7,dom,2020-11-08,12:30 (08:30),Lazio,1.0,1–1,1.3,Juventus,,Stadio Olimpico,Davide Massa,Relatório da Partida,
7,dom,2020-11-08,15:00 (11:00),Torino,0.2,0–0,0.3,Crotone,,Stadio Olimpico di Torino,Francesco Fourneau,Relatório da Partida,
7,dom,2020-11-08,15:00 (11:00),Genoa,0.6,1–3,2.6,Roma,,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Relatório da Partida,
7,dom,2020-11-08,15:00 (11:00),Atalanta,1.0,1–1,0.9,Inter,,Stadio Atleti Azzurri d'Italia,Daniele Doveri,Relatório da Partida,
7,dom,2020-11-08,18:00 (14:00),Bologna,0.7,0–1,1.4,Napoli,,Stadio Renato Dall'Ara,Fabrizio Pasqua,Relatório da Partida,
7,dom,2020-11-08,20:45 (16:45),Milan,3.5,2–2,1.6,Hellas Verona,,Stadio Giuseppe Meazza,Marco Guida,Relatório da Partida,
,,,,,,,,,,,,,
8,sáb,2020-11-21,15:00 (11:00),Crotone,1.0,0–2,1.7,Lazio,,Stadio Ezio Scida,Juan Sacchi,Relatório da Partida,
8,sáb,2020-11-21,18:00 (14:00),Spezia,0.4,0–0,2.1,Atalanta,,Stadio Dino Manuzzi,Antonio Rapuano,Relatório da Partida,
8,sáb,2020-11-21,20:45 (16:45),Juventus,2.2,2–0,0.1,Cagliari,,Allianz Stadium,Fabio Maresca,Relatório da Partida,
8,dom,2020-11-22,12:30 (08:30),Fiorentina,1.1,0–1,0.6,Benevento,,Stadio Artemio Franchi,Davide Ghersini,Relatório da Partida,
8,dom,2020-11-22,15:00 (11:00),Inter,4.0,4–2,2.1,Torino,,Stadio Giuseppe Meazza,Federico La Penna,Relatório da Partida,
8,dom,2020-11-22,15:00 (11:00),Roma,3.1,3–0,0.0,Parma,,Stadio Olimpico,Gianluca Manganiello,Relatório da Partida,
8,dom,2020-11-22,15:00 (11:00),Hellas Verona,1.5,0–2,0.4,Sassuolo,,Stadio Marc'Antonio Bentegodi,Daniele Chiffi,Relatório da Partida,
8,dom,2020-11-22,15:00 (11:00),Sampdoria,0.9,1–2,1.6,Bologna,,Stadio Comunale Luigi Ferraris,Livio Marinelli,Relatório da Partida,
8,dom,2020-11-22,18:00 (14:00),Udinese,0.4,1–0,0.6,Genoa,,Dacia Arena,Giampaolo Calvarese,Relatório da Partida,
8,dom,2020-11-22,20:45 (16:45),Napoli,1.5,1–3,2.4,Milan,,Stadio San Paolo,Paolo Valeri,Relatório da Partida,
,,,,,,,,,,,,,
9,sáb,2020-11-28,15:00 (11:00),Sassuolo,0.7,0–3,1.2,Inter,,Stadio Città del Tricolore,Massimiliano Irrati,Relatório da Partida,
9,sáb,2020-11-28,18:00 (14:00),Benevento,0.5,1–1,1.5,Juventus,,Stadio Ciro Vigorito,Fabrizio Pasqua,Relatório da Partida,
9,sáb,2020-11-28,20:45 (16:45),Atalanta,1.4,0–2,1.9,Hellas Verona,,Stadio Atleti Azzurri d'Italia,Davide Massa,Relatório da Partida,
9,dom,2020-11-29,12:30 (08:30),Lazio,1.2,1–3,1.5,Udinese,,Stadio Olimpico,Gianluca Aureliano,Relatório da Partida,
9,dom,2020-11-29,15:00 (11:00),Bologna,1.8,1–0,0.4,Crotone,,Stadio Renato Dall'Ara,Marco Serra,Relatório da Partida,
9,dom,2020-11-29,15:00 (11:00),Milan,2.6,2–0,0.7,Fiorentina,,Stadio Giuseppe Meazza,Rosario Abisso,Relatório da Partida,
9,dom,2020-11-29,18:00 (14:00),Cagliari,1.9,2–2,2.5,Spezia,,Sardegna Arena,Valerio Marini,Relatório da Partida,
9,dom,2020-11-29,20:45 (16:45),Napoli,1.7,4–0,0.5,Roma,,Stadio San Paolo,Marco Di Bello,Relatório da Partida,
9,seg,2020-11-30,18:30 (14:30),Torino,1.8,2–2,1.4,Sampdoria,,Stadio Olimpico di Torino,Daniele Doveri,Relatório da Partida,
9,seg,2020-11-30,20:45 (16:45),Genoa,1.6,1–2,1.1,Parma,,Stadio Comunale Luigi Ferraris,Maurizio Mariani,Relatório da Partida,
,,,,,,,,,,,,,
10,sáb,2020-12-05,15:00 (11:00),Spezia,1.5,1–2,0.5,Lazio,,Stadio Dino Manuzzi,Daniele Chiffi,Relatório da Partida,
10,sáb,2020-12-05,18:00 (14:00),Juventus,1.6,2–1,1.0,Torino,,Allianz Stadium,Daniele Orsato,Relatório da Partida,
10,sáb,2020-12-05,20:45 (16:45),Inter,2.0,3–1,1.4,Bologna,,Stadio Giuseppe Meazza,Paolo Valeri,Relatório da Partida,
10,dom,2020-12-06,12:30 (08:30),Hellas Verona,2.7,1–1,1.5,Cagliari,,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,Relatório da Partida,
10,dom,2020-12-06,15:00 (11:00),Parma,0.7,0–0,0.4,Benevento,,Stadio Ennio Tardini,Juan Sacchi,Relatório da Partida,
10,dom,2020-12-06,15:00 (11:00),Roma,1.3,0–0,0.3,Sassuolo,,Stadio Olimpico,Fabio Maresca,Relatório da Partida,
10,dom,2020-12-06,18:00 (14:00),Crotone,0.3,0–4,1.7,Napoli,,Stadio Ezio Scida,Livio Marinelli,Relatório da Partida,
10,dom,2020-12-06,20:45 (16:45),Sampdoria,1.2,1–2,2.5,Milan,,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Relatório da Partida,
10,seg,2020-12-07,20:45 (16:45),Fiorentina,2.6,1–1,1.3,Genoa,,Stadio Artemio Franchi,Daniele Doveri,Relatório da Partida,
,,,,,,,,,,,,,
11,sex,2020-12-11,20:45 (16:45),Sassuolo,1.1,1–0,2.5,Benevento,,Stadio Città del Tricolore,Simone Sozza,Relatório da Partida,
11,sáb,2020-12-12,15:00 (11:00),Crotone,1.3,4–1,1.0,Spezia,,Stadio Ezio Scida,Antonio Giua,Relatório da Partida,
11,sáb,2020-12-12,18:00 (14:00),Torino,1.0,2–3,1.3,Udinese,,Stadio Olimpico di Torino,Davide Massa,Relatório da Partida,
11,sáb,2020-12-12,20:45 (16:45),Lazio,0.7,1–2,0.9,Hellas Verona,,Stadio Olimpico,Rosario Abisso,Relatório da Partida,
11,dom,2020-12-13,12:45 (08:45),Cagliari,1.6,1–3,2.8,Inter,,Sardegna Arena,Fabrizio Pasqua,Relatório da Partida,
11,dom,2020-12-13,15:00 (11:00),Napoli,1.5,2–1,1.1,Sampdoria,,Stadio San Paolo,Federico La Penna,Relatório da Partida,
11,dom,2020-12-13,15:00 (11:00),Bologna,0.4,1–5,3.1,Roma,,Stadio Renato Dall'Ara,Giampaolo Calvarese,Relatório da Partida,
11,dom,2020-12-13,15:00 (11:00),Atalanta,2.7,3–0,0.3,Fiorentina,,Stadio Atleti Azzurri d'Italia,Maurizio Mariani,Relatório da Partida,
11,dom,2020-12-13,18:00 (14:00),Genoa,0.2,1–3,3.4,Juventus,,Stadio Comunale Luigi Ferraris,Marco Di Bello,Relatório da Partida,
11,dom,2020-12-13,20:45 (16:45),Milan,1.9,2–2,0.5,Parma,,Stadio Giuseppe Meazza,Francesco Fourneau,Relatório da Partida,
,,,,,,,,,,,,,
12,ter,2020-12-15,18:30 (14:30),Udinese,1.3,0–0,0.2,Crotone,,Dacia Arena,Antonio Di Martino,Relatório da Partida,
12,ter,2020-12-15,20:45 (16:45),Benevento,1.4,1–1,0.7,Lazio,,Stadio Ciro Vigorito,Luca Pairetto,Relatório da Partida,
12,qua,2020-12-16,18:30 (14:30),Juventus,2.6,1–1,0.9,Atalanta,,Allianz Stadium,Daniele Doveri,Relatório da Partida,
12,qua,2020-12-16,20:45 (16:45),Parma,1.1,0–0,0.4,Cagliari,,Stadio Ennio Tardini,Ivan Pezzuto,Relatório da Partida,
12,qua,2020-12-16,20:45 (16:45),Genoa,1.1,2–2,2.2,Milan,,Stadio Comunale Luigi Ferraris,Daniele Orsato,Relatório da Partida,
12,qua,2020-12-16,20:45 (16:45),Hellas Verona,1.8,1–2,1.0,Sampdoria,,Stadio Marc'Antonio Bentegodi,Riccardo Ros,Relatório da Partida,
12,qua,2020-12-16,20:45 (16:45),Inter,1.2,1–0,2.2,Napoli,,Stadio Giuseppe Meazza,Davide Massa,Relatório da Partida,
12,qua,2020-12-16,20:45 (16:45),Fiorentina,2.1,1–1,1.6,Sassuolo,,Stadio Artemio Franchi,Paolo Valeri,Relatório da Partida,
12,qua,2020-12-16,20:45 (16:45),Spezia,2.5,2–2,1.4,Bologna,,Stadio Dino Manuzzi,Piero Giacomelli,Relatório da Partida,
12,qui,2020-12-17,20:45 (16:45),Roma,3.1,3–1,1.0,Torino,,Stadio Olimpico,Rosario Abisso,Relatório da Partida,
,,,,,,,,,,,,,
13,sáb,2020-12-19,15:00 (11:00),Fiorentina,1.6,1–1,1.5,Hellas Verona,,Stadio Artemio Franchi,Francesco Fourneau,Relatório da Partida,
13,sáb,2020-12-19,18:00 (14:00),Sampdoria,2.3,3–1,1.0,Crotone,,Stadio Comunale Luigi Ferraris,Gianluca Manganiello,Relatório da Partida,
13,sáb,2020-12-19,20:45 (16:45),Parma,1.0,0–4,2.3,Juventus,,Stadio Ennio Tardini,Giampaolo Calvarese,Relatório da Partida,
13,dom,2020-12-20,12:30 (08:30),Torino,1.2,1–1,1.9,Bologna,,Stadio Olimpico di Torino,Fabrizio Pasqua,Relatório da Partida,
13,dom,2020-12-20,15:00 (11:00),Inter,1.2,2–1,1.0,Spezia,,Stadio Giuseppe Meazza,Michael Fabbri,Relatório da Partida,
13,dom,2020-12-20,15:00 (11:00),Benevento,1.5,2–0,0.3,Genoa,,Stadio Ciro Vigorito,Antonio Giua,Relatório da Partida,
13,dom,2020-12-20,15:00 (11:00),Cagliari,0.6,1–1,1.5,Udinese,,Sardegna Arena,Marco Piccinini,Relatório da Partida,
13,dom,2020-12-20,15:00 (11:00),Sassuolo,1.1,1–2,1.2,Milan,,Stadio Città del Tricolore,Maurizio Mariani,Relatório da Partida,
13,dom,2020-12-20,18:00 (14:00),Atalanta,1.9,4–1,0.7,Roma,,Stadio Atleti Azzurri d'Italia,Marco Di Bello,Relatório da Partida,
13,dom,2020-12-20,20:45 (16:45),Lazio,1.0,2–0,0.9,Napoli,,Stadio Olimpico,Daniele Orsato,Relatório da Partida,
,,,,,,,,,,,,,
14,ter,2020-12-22,18:30 (14:30),Crotone,0.6,2–1,1.4,Parma,,Stadio Ezio Scida,Fabio Maresca,Relatório da Partida,
14,ter,2020-12-22,20:45 (16:45),Juventus,0.5,0–3,1.6,Fiorentina,,Allianz Stadium,Federico La Penna,Relatório da Partida,
14,qua,2020-12-23,18:30 (14:30),Hellas Verona,1.5,1–2,1.8,Inter,,Stadio Marc'Antonio Bentegodi,Piero Giacomelli,Relatório da Partida,
14,qua,2020-12-23,20:45 (16:45),Sampdoria,1.9,2–3,2.0,Sassuolo,,Stadio Comunale Luigi Ferraris,Giovanni Ayroldi,Relatório da Partida,
14,qua,2020-12-23,20:45 (16:45),Spezia,0.5,1–2,1.4,Genoa,,Stadio Dino Manuzzi,Davide Massa,Relatório da Partida,
14,qua,2020-12-23,20:45 (16:45),Roma,2.8,3–2,1.3,Cagliari,,Stadio Olimpico,Luca Pairetto,Relatório da Partida,
14,qua,2020-12-23,20:45 (16:45),Bologna,1.0,2–2,1.4,Atalanta,,Stadio Renato Dall'Ara,Daniele Chiffi,Relatório da Partida,
14,qua,2020-12-23,20:45 (16:45),Napoli,0.9,1–1,0.4,Torino,,Stadio San Paolo,Paolo Valeri,Relatório da Partida,
14,qua,2020-12-23,20:45 (16:45),Udinese,2.0,0–2,0.3,Benevento,,Dacia Arena,Manuel Volpi,Relatório da Partida,
14,qua,2020-12-23,20:45 (16:45),Milan,1.6,3–2,1.6,Lazio,,Stadio Giuseppe Meazza,Marco Di Bello,Relatório da Partida,
,,,,,,,,,,,,,
15,dom,2021-01-03,12:30 (08:30),Inter,2.4,6–2,1.4,Crotone,,Stadio Giuseppe Meazza,Gianluca Aureliano,Relatório da Partida,
15,dom,2021-01-03,15:00 (11:00),Atalanta,2.7,5–1,0.6,Sassuolo,,Stadio Atleti Azzurri d'Italia,Fabio Maresca,Relatório da Partida,
15,dom,2021-01-03,15:00 (11:00),Roma,2.3,1–0,0.2,Sampdoria,,Stadio Olimpico,Daniele Chiffi,Relatório da Partida,
15,dom,2021-01-03,15:00 (11:00),Fiorentina,0.5,0–0,0.8,Bologna,,Stadio Artemio Franchi,Daniele Orsato,Relatório da Partida,
15,dom,2021-01-03,15:00 (11:00),Genoa,0.9,1–1,1.4,Lazio,,Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Relatório da Partida,
15,dom,2021-01-03,15:00 (11:00),Cagliari,0.9,1–4,4.6,Napoli,,Sardegna Arena,Gianluca Manganiello,Relatório da Partida,
15,dom,2021-01-03,15:00 (11:00),Spezia,0.9,0–1,1.3,Hellas Verona,,Stadio Dino Manuzzi,Luca Pairetto,Relatório da Partida,
15,dom,2021-01-03,15:00 (11:00),Parma,1.0,0–3,1.7,Torino,,Stadio Ennio Tardini,Daniele Doveri,Relatório da Partida,
15,dom,2021-01-03,18:00 (14:00),Benevento,2.5,0–2,1.5,Milan,,Stadio Ciro Vigorito,Fabrizio Pasqua,Relatório da Partida,
15,dom,2021-01-03,20:45 (16:45),Juventus,2.5,4–1,1.7,Udinese,,Allianz Stadium,Piero Giacomelli,Relatório da Partida,
,,,,,,,,,,,,,
16,qua,2021-01-06,12:30 (08:30),Cagliari,1.0,1–2,1.4,Benevento,,Sardegna Arena,Eugenio Abbattista,Relatório da Partida,
16,qua,2021-01-06,15:00 (11:00),Atalanta,1.8,3–0,0.1,Parma,,Stadio Atleti Azzurri d'Italia,Juan Sacchi,Relatório da Partida,
16,qua,2021-01-06,15:00 (11:00),Sassuolo,2.1,2–1,1.1,Genoa,,Stadio Città del Tricolore,Michael Fabbri,Relatório da Partida,
16,qua,2021-01-06,15:00 (11:00),Crotone,0.8,1–3,2.0,Roma,,Stadio Ezio Scida,Marco Piccinini,Relatório da Partida,
16,qua,2021-01-06,15:00 (11:00),Bologna,1.2,2–2,2.1,Udinese,,Stadio Renato Dall'Ara,Giovanni Ayroldi,Relatório da Partida,
16,qua,2021-01-06,15:00 (11:00),Sampdoria,1.3,2–1,2.7,Inter,,Stadio Comunale Luigi Ferraris,Paolo Valeri,Relatório da Partida,
16,qua,2021-01-06,15:00 (11:00),Torino,1.4,1–1,0.4,Hellas Verona,,Stadio Olimpico di Torino,Marco Di Bello,Relatório da Partida,
16,qua,2021-01-06,15:00 (11:00),Lazio,1.5,2–1,1.7,Fiorentina,,Stadio Olimpico,Rosario Abisso,Relatório da Partida,
16,qua,2021-01-06,18:00 (14:00),Napoli,3.1,1–2,1.9,Spezia,,Stadio San Paolo,Maurizio Mariani,Relatório da Partida,
16,qua,2021-01-06,20:45 (16:45),Milan,1.0,1–3,2.3,Juventus,,Stadio Giuseppe Meazza,Massimiliano Irrati,Relatório da Partida,
,,,,,,,,,,,,,
17,sáb,2021-01-09,15:00 (11:00),Benevento,0.9,1–4,3.8,Atalanta,,Stadio Ciro Vigorito,Gianluca Manganiello,Relatório da Partida,
17,sáb,2021-01-09,18:00 (14:00),Genoa,1.3,2–0,0.9,Bologna,,Stadio Comunale Luigi Ferraris,Daniele Doveri,Relatório da Partida,
17,sáb,2021-01-09,20:45 (16:45),Milan,1.6,2–0,0.5,Torino,,Stadio Giuseppe Meazza,Fabio Maresca,Relatório da Partida,
17,dom,2021-01-10,12:30 (08:30),Roma,0.7,2–2,1.6,Inter,,Stadio Olimpico,Marco Di Bello,Relatório da Partida,
17,dom,2021-01-10,15:00 (11:00),Udinese,2.1,1–2,1.7,Napoli,,Dacia Arena,Fabrizio Pasqua,Relatório da Partida,
17,dom,2021-01-10,15:00 (11:00),Hellas Verona,1.4,2–1,0.9,Crotone,,Stadio Marc'Antonio Bentegodi,Luca Massimi,Relatório da Partida,
17,dom,2021-01-10,15:00 (11:00),Parma,0.3,0–2,2.9,Lazio,,Stadio Ennio Tardini,Luca Pairetto,Relatório da Partida,
17,dom,2021-01-10,18:00 (14:00),Fiorentina,1.9,1–0,1.2,Cagliari,,Stadio Artemio Franchi,Piero Giacomelli,Relatório da Partida,
17,dom,2021-01-10,20:45 (16:45),Juventus,2.8,3–1,0.7,Sassuolo,,Allianz Stadium,Davide Massa,Relatório da Partida,
17,seg,2021-01-11,20:45 (16:45),Spezia,1.5,2–1,0.7,Sampdoria,,Stadio Dino Manuzzi,Marco Piccinini,Relatório da Partida,
,,,,,,,,,,,,,
18,sex,2021-01-15,20:45 (16:45),Lazio,0.8,3–0,0.9,Roma,,Stadio Olimpico,Daniele Orsato,Relatório da Partida,
18,sáb,2021-01-16,15:00 (11:00),Bologna,2.0,1–0,0.8,Hellas Verona,,Stadio Renato Dall'Ara,Maurizio Mariani,Relatório da Partida,
18,sáb,2021-01-16,18:00 (14:00),Torino,0.7,0–0,0.3,Spezia,,Stadio Olimpico di Torino,Michael Fabbri,Relatório da Partida,
18,sáb,2021-01-16,20:45 (16:45),Sampdoria,1.5,2–1,2.1,Udinese,,Stadio Comunale Luigi Ferraris,Juan Sacchi,Relatório da Partida,
18,dom,2021-01-17,12:30 (08:30),Napoli,2.0,6–0,1.0,Fiorentina,,Stadio San Paolo,Daniele Chiffi,Relatório da Partida,
