Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
1,sáb,2012-08-25,,Juventus,2–0,Parma,,,Andrea Romeo,Relatório da Partida,
1,sáb,2012-08-25,,Fiorentina,2–1,Udinese,,,Paolo Mazzoleni,Relatório da Partida,
1,dom,2012-08-26,,Siena,0–0,Torino,,,Piero Giacomelli,Relatório da Partida,
1,dom,2012-08-26,,Chievo,2–0,Bologna,,,Gianpaolo Calvarese,Relatório da Partida,
1,dom,2012-08-26,,Genoa,2–0,Cagliari,,,Nicola Rizzoli,Relatório da Partida,
1,dom,2012-08-26,,Pescara,0–3,Inter,,,Marco Guida,Relatório da Partida,
1,dom,2012-08-26,,Atalanta,0–1,Lazio,,,Andrea Gervasoni,Relatório da Partida,
1,dom,2012-08-26,,Roma,2–2,Catania,,,Andrea De Marco,Relatório da Partida,
1,dom,2012-08-26,,Palermo,0–3,Napoli,,,Daniele Orsato,Relatório da Partida,
1,dom,2012-08-26,,Milan,0–1,Sampdoria,,,Luca Banti,Relatório da Partida,
,,,,,,,,,,,
2,sáb,2012-09-01,,Torino,3–0,Pescara,,,Carmine Russo,Relatório da Partida,
2,sáb,2012-09-01,,Bologna,1–3,Milan,,,Paolo Tagliavento,Relatório da Partida,
2,dom,2012-09-02,,Cagliari,1–1,Atalanta,,,Sebastiano Peruzzo,Relatório da Partida,
2,dom,2012-09-02,,Inter,1–3,Roma,,,Mauro Bergonzi,Relatório da Partida,
2,dom,2012-09-02,,Napoli,2–1,Fiorentina,,,Antonio Damato,Relatório da Partida,
2,dom,2012-09-02,,Sampdoria,2–1,Siena,,,Gianluca Rocchi,Relatório da Partida,
2,dom,2012-09-02,,Parma,2–0,Chievo,,,Davide Massa,Relatório da Partida,
2,dom,2012-09-02,,Udinese,1–4,Juventus,,,Paolo Valeri,Relatório da Partida,
2,dom,2012-09-02,,Catania,3–2,Genoa,,,Antonio Giannoccaro,Relatório da Partida,
2,dom,2012-09-02,,Lazio,3–0,Palermo,,,Domenico Celi,Relatório da Partida,
,,,,,,,,,,,
3,sáb,2012-09-15,,Milan,0–1,Atalanta,,,Daniele Orsato,Relatório da Partida,
3,sáb,2012-09-15,,Palermo,1–1,Cagliari,,,Paolo Mazzoleni,Relatório da Partida,
3,dom,2012-09-16,,Fiorentina,2–0,Catania,,,Daniele Doveri,Relatório da Partida,
3,dom,2012-09-16,,Torino,0–2,Inter,,,Luca Banti,Relatório da Partida,
3,dom,2012-09-16,,Roma,2–3,Bologna,,,Marco Guida,Relatório da Partida,
3,dom,2012-09-16,,Genoa,1–3,Juventus,,,Gianluca Rocchi,Relatório da Partida,
3,dom,2012-09-16,,Napoli,3–1,Parma,,,Andrea Gervasoni,Relatório da Partida,
3,dom,2012-09-16,,Siena,2–2,Udinese,,,Andrea De Marco,Relatório da Partida,
3,dom,2012-09-16,,Chievo,1–3,Lazio,,,Nicola Rizzoli,Relatório da Partida,
3,dom,2012-09-16,,Pescara,2–3,Sampdoria,,,Riccardo Pinzani,Relatório da Partida,
,,,,,,,,,,,
4,sáb,2012-09-22,,Juventus,2–0,Chievo,,,Carmine Russo,Relatório da Partida,
4,sáb,2012-09-22,,Parma,1–1,Fiorentina,,,Paolo Valeri,Relatório da Partida,
4,dom,2012-09-23,,Cagliari,0–3,Roma,,,,Relatório da Partida,Partida concedida a Roma
4,dom,2012-09-23,,Atalanta,1–0,Palermo,,,Piero Giacomelli,Relatório da Partida,
4,dom,2012-09-23,,Sampdoria,1–1,Torino,,,Gianpaolo Calvarese,Relatório da Partida,
4,dom,2012-09-23,,Catania,0–0,Napoli,,,Mauro Bergonzi,Relatório da Partida,
4,dom,2012-09-23,,Udinese,2–1,Milan,,,Domenico Celi,Relatório da Partida,
4,dom,2012-09-23,,Lazio,0–1,Genoa,,,Antonio Damato,Relatório da Partida,
4,dom,2012-09-23,,Inter,0–2,Siena,,,Davide Massa,Relatório da Partida,
4,dom,2012-09-23,,Bologna,1–1,Pescara,,,Andrea Romeo,Relatório da Partida,
,,,,,,,,,,,
5,ter,2012-09-25,,Fiorentina,0–0,Juventus,,,Paolo Tagliavento,Relatório da Partida,
5,qua,2012-09-26,,Milan,2–0,Cagliari,,,Andrea De Marco,Relatório da Partida,
5,qua,2012-09-26,,Catania,2–1,Atalanta,,,Massimiliano Irrati,Relatório da Partida,
5,qua,2012-09-26,,Pescara,1–0,Palermo,,,Daniele Doveri,Relatório da Partida,
5,qua,2012-09-26,,Chievo,0–2,Inter,,,Sebastiano Peruzzo,Relatório da Partida,
5,qua,2012-09-26,,Roma,1–1,Sampdoria,,,Paolo Mazzoleni,Relatório da Partida,
5,qua,2012-09-26,,Torino,0–0,Udinese,,,Daniele Orsato,Relatório da Partida,
5,qua,2012-09-26,,Napoli,3–0,Lazio,,,Luca Banti,Relatório da Partida,
5,qua,2012-09-26,,Genoa,1–1,Parma,,,Marco Guida,Relatório da Partida,
5,qui,2012-09-27,,Siena,1–0,Bologna,,,Andrea Gervasoni,Relatório da Partida,
,,,,,,,,,,,
6,sáb,2012-09-29,,Parma,1–1,Milan,,,Gianluca Rocchi,Relatório da Partida,
6,sáb,2012-09-29,,Juventus,4–1,Roma,,,Nicola Rizzoli,Relatório da Partida,
6,dom,2012-09-30,,Bologna,4–0,Catania,,,Piero Giacomelli,Relatório da Partida,
6,dom,2012-09-30,,Inter,2–1,Fiorentina,,,Antonio Giannoccaro,Relatório da Partida,
6,dom,2012-09-30,,Sampdoria,0–1,Napoli,,,Paolo Tagliavento,Relatório da Partida,
6,dom,2012-09-30,,Udinese,0–0,Genoa,,,Andrea Romeo,Relatório da Partida,
6,dom,2012-09-30,,Palermo,4–1,Chievo,,,Mauro Bergonzi,Relatório da Partida,
6,dom,2012-09-30,,Lazio,2–1,Siena,,,Carmine Russo,Relatório da Partida,
6,dom,2012-09-30,,Cagliari,1–2,Pescara,,,Antonio Damato,Relatório da Partida,
6,dom,2012-09-30,,Atalanta,1–5,Torino,,,Davide Massa,Relatório da Partida,
,,,,,,,,,,,
7,sáb,2012-10-06,,Chievo,2–1,Sampdoria,,,Andrea Gervasoni,Relatório da Partida,
7,sáb,2012-10-06,,Genoa,1–1,Palermo,,,Dino Tommasi,Relatório da Partida,
7,dom,2012-10-07,,Napoli,2–1,Udinese,,,Daniele Doveri,Relatório da Partida,
7,dom,2012-10-07,,Fiorentina,1–0,Bologna,,,Daniele Orsato,Relatório da Partida,
7,dom,2012-10-07,,Milan,0–1,Inter,,,Paolo Valeri,Relatório da Partida,
7,dom,2012-10-07,,Roma,2–0,Atalanta,,,Luca Banti,Relatório da Partida,
7,dom,2012-10-07,,Torino,0–1,Cagliari,,,Domenico Celi,Relatório da Partida,
7,dom,2012-10-07,,Siena,1–2,Juventus,,,Paolo Mazzoleni,Relatório da Partida,
7,dom,2012-10-07,,Pescara,0–3,Lazio,,,Andrea De Marco,Relatório da Partida,
