Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
1,sáb,2010-08-28,,Udinese,0–1,Genoa,,,Gianluca Rocchi,Relatório da Partida,
1,sáb,2010-08-28,,Roma,0–0,Cesena,,,Gabriele Gava,Relatório da Partida,
1,dom,2010-08-29,,Chievo,2–1,Catania,,,Mauro Bergonzi,Relatório da Partida,
1,dom,2010-08-29,,Parma,2–0,Brescia,,,Antonio Damato,Relatório da Partida,
1,dom,2010-08-29,,Milan,4–0,Lecce,,,Sebastiano Peruzzo,Relatório da Partida,
1,dom,2010-08-29,,Palermo,0–0,Cagliari,,,Emidio Morganti,Relatório da Partida,
1,dom,2010-08-29,,Fiorentina,1–1,Napoli,,,Andrea Gervasoni,Relatório da Partida,
1,dom,2010-08-29,,Sampdoria,2–0,Lazio,,,Andrea Romeo,Relatório da Partida,
1,dom,2010-08-29,,Bari,1–0,Juventus,,,Luca Banti,Relatório da Partida,
1,seg,2010-08-30,,Bologna,0–0,Inter,,,Paolo Valeri,Relatório da Partida,
,,,,,,,,,,,
2,sáb,2010-09-11,,Cagliari,5–1,Roma,,,Domenico Celi,Relatório da Partida,
2,sáb,2010-09-11,,Inter,2–1,Udinese,,,Christian Brighi,Relatório da Partida,
2,sáb,2010-09-11,,Cesena,2–0,Milan,,,Carmine Russo,Relatório da Partida,
2,dom,2010-09-12,,Juventus,3–3,Sampdoria,,,Paolo Mazzoleni,Relatório da Partida,
2,dom,2010-09-12,,Napoli,2–2,Bari,,,Andrea De Marco,Relatório da Partida,
2,dom,2010-09-12,,Brescia,3–2,Palermo,,,Paolo Tagliavento,Relatório da Partida,
2,dom,2010-09-12,,Lazio,3–1,Bologna,,,Antonio Giannoccaro,Relatório da Partida,
2,dom,2010-09-12,,Catania,2–1,Parma,,,Dino Tommasi,Relatório da Partida,
2,dom,2010-09-12,,Genoa,1–3,Chievo,,,Nicola Pierpaoli,Relatório da Partida,
2,dom,2010-09-12,,Lecce,1–0,Fiorentina,,,Daniele Orsato,Relatório da Partida,
,,,,,,,,,,,
3,sáb,2010-09-18,,Milan,1–1,Catania,,,Emidio Morganti,Relatório da Partida,
3,sáb,2010-09-18,,Fiorentina,1–2,Lazio,,,Antonio Damato,Relatório da Partida,
3,dom,2010-09-19,,Cesena,1–0,Lecce,,,Gianluca Rocchi,Relatório da Partida,
3,dom,2010-09-19,,Sampdoria,1–2,Napoli,,,Paolo Valeri,Relatório da Partida,
3,dom,2010-09-19,,Udinese,0–4,Juventus,,,Mauro Bergonzi,Relatório da Partida,
3,dom,2010-09-19,,Parma,1–1,Genoa,,,Nicola Rizzoli,Relatório da Partida,
3,dom,2010-09-19,,Chievo,0–1,Brescia,,,Gabriele Gava,Relatório da Partida,
3,dom,2010-09-19,,Palermo,1–2,Inter,,,Andrea Romeo,Relatório da Partida,
3,dom,2010-09-19,,Bari,0–0,Cagliari,,,Andrea Gervasoni,Relatório da Partida,
3,dom,2010-09-19,,Roma,2–2,Bologna,,,Sebastiano Peruzzo,Relatório da Partida,
,,,,,,,,,,,
4,qua,2010-09-22,,Lecce,1–1,Parma,,,Christian Brighi,Relatório da Partida,
4,qua,2010-09-22,,Lazio,1–1,Milan,,,Luca Banti,Relatório da Partida,
4,qua,2010-09-22,,Brescia,2–1,Roma,,,Carmine Russo,Relatório da Partida,
4,qua,2010-09-22,,Napoli,1–3,Chievo,,,Antonio Giannoccaro,Relatório da Partida,
4,qua,2010-09-22,,Bologna,2–1,Udinese,,,Domenico Celi,Relatório da Partida,
4,qua,2010-09-22,,Catania,2–0,Cesena,,,Andrea De Marco,Relatório da Partida,
4,qua,2010-09-22,,Cagliari,0–0,Sampdoria,,,Nicola Pierpaoli,Relatório da Partida,
4,qua,2010-09-22,,Genoa,1–1,Fiorentina,,,Paolo Tagliavento,Relatório da Partida,
4,qua,2010-09-22,,Inter,4–0,Bari,,,Paolo Mazzoleni,Relatório da Partida,
