Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
1,sáb,2005-08-27,,Fiorentina,2–1,Sampdoria,,,Gianluca Paparesta,Relatório da Partida,
1,sáb,2005-08-27,,Livorno,2–1,Lecce,,,Gianluca Rocchi,Relatório da Partida,
1,dom,2005-08-28,,Lazio,1–0,Messina,,,Paolo Dondarini,Relatório da Partida,
1,dom,2005-08-28,,Juventus,1–0,Chievo,,,Matteo Trefoloni,Relatório da Partida,
1,dom,2005-08-28,,Siena,2–1,Cagliari,,,Christian Brighi,Relatório da Partida,
1,dom,2005-08-28,,Udinese,1–0,Empoli,,,Andrea De Marco,Relatório da Partida,
1,dom,2005-08-28,,Inter,3–0,Treviso,,,Paolo Tagliavento,Relatório da Partida,
1,dom,2005-08-28,,Ascoli,1–1,Milan,,,Massimo De Santis,Relatório da Partida,
1,dom,2005-08-28,,Parma,1–1,Palermo,,,Tiziano Pieri,Relatório da Partida,
1,dom,2005-08-28,,Reggina,0–3,Roma,,,Roberto Rosetti,Relatório da Partida,
,,,,,,,,,,,
2,sáb,2005-09-10,,Palermo,3–2,Inter,,,Gianluca Paparesta,Relatório da Partida,
2,sáb,2005-09-10,,Milan,3–1,Siena,,,Stefano Farina,Relatório da Partida,
2,dom,2005-09-11,,Cagliari,1–1,Lazio,,,Paolo Bertini,Relatório da Partida,
2,dom,2005-09-11,,Lecce,0–0,Ascoli,,,Andrea Romeo,Relatório da Partida,
2,dom,2005-09-11,,Empoli,0–4,Juventus,,,Antonio Dattilo,Relatório da Partida,
2,dom,2005-09-11,,Sampdoria,3–2,Reggina,,,Luca Palanca,Relatório da Partida,
2,dom,2005-09-11,,Treviso,0–1,Livorno,,,Max Saccani,Relatório da Partida,
2,dom,2005-09-11,,Messina,2–2,Fiorentina,,,Pasquale Rodomonti,Relatório da Partida,
2,dom,2005-09-11,,Roma,0–1,Udinese,,,Domenico Messina,Relatório da Partida,
2,dom,2005-09-11,,Chievo,1–0,Parma,,,Oscar Girardi,Relatório da Partida,
