Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
1,sáb,2008-08-30,,Sampdoria,1–1,Inter,,,Roberto Rosetti,Relatório da Partida,
1,sáb,2008-08-30,,Udinese,3–1,Palermo,,,Luca Banti,Relatório da Partida,
1,dom,2008-08-31,,Torino,3–0,Lecce,,,Andrea Gervasoni,Relatório da Partida,
1,dom,2008-08-31,,Catania,1–0,Genoa,,,Oscar Girardi,Relatório da Partida,
1,dom,2008-08-31,,Atalanta,1–0,Siena,,,Carmine Russo,Relatório da Partida,
1,dom,2008-08-31,,Roma,1–1,Napoli,,,Nicola Rizzoli,Relatório da Partida,
1,dom,2008-08-31,,Chievo,2–1,Reggina,,,Domenico Celi,Relatório da Partida,
1,dom,2008-08-31,,Milan,1–2,Bologna,,,Daniele Orsato,Relatório da Partida,
1,dom,2008-08-31,,Fiorentina,1–1,Juventus,,,Emidio Morganti,Relatório da Partida,
1,dom,2008-08-31,,Cagliari,1–4,Lazio,,,Mauro Bergonzi,Relatório da Partida,
,,,,,,,,,,,
2,sáb,2008-09-13,,Palermo,3–1,Roma,,,Max Saccani,Relatório da Partida,
2,sáb,2008-09-13,,Inter,2–1,Catania,,,Antonio Damato,Relatório da Partida,
2,dom,2008-09-14,,Juventus,1–0,Udinese,,,Andrea De Marco,Relatório da Partida,
2,dom,2008-09-14,,Lecce,2–0,Chievo,,,Paolo Mazzoleni,Relatório da Partida,
2,dom,2008-09-14,,Siena,2–0,Cagliari,,,Paolo Dondarini,Relatório da Partida,
2,dom,2008-09-14,,Napoli,2–1,Fiorentina,,,Paolo Tagliavento,Relatório da Partida,
2,dom,2008-09-14,,Bologna,0–1,Atalanta,,,Paolo Valeri,Relatório da Partida,
2,dom,2008-09-14,,Reggina,1–1,Torino,,,Nicola Pierpaoli,Relatório da Partida,
2,dom,2008-09-14,,Lazio,2–0,Sampdoria,,,Christian Brighi,Relatório da Partida,
2,dom,2008-09-14,,Genoa,2–0,Milan,,,Gianluca Rocchi,Relatório da Partida,
,,,,,,,,,,,
3,sáb,2008-09-20,,Roma,3–0,Reggina,,,Andrea Gervasoni,Relatório da Partida,
3,sáb,2008-09-20,,Catania,1–0,Atalanta,,,Maurizio Ciampi,Relatório da Partida,
3,dom,2008-09-21,,Udinese,0–0,Napoli,,,Daniele Orsato,Relatório da Partida,
3,dom,2008-09-21,,Milan,4–1,Lazio,,,Nicola Rizzoli,Relatório da Partida,
3,dom,2008-09-21,,Lecce,1–1,Siena,,,Andrea Romeo,Relatório da Partida,
3,dom,2008-09-21,,Sampdoria,1–1,Chievo,,,Nicola Ayroldi,Relatório da Partida,
3,dom,2008-09-21,,Torino,1–3,Inter,,,Stefano Farina,Relatório da Partida,
3,dom,2008-09-21,,Palermo,2–1,Genoa,,,Gabriele Gava,Relatório da Partida,
3,dom,2008-09-21,,Cagliari,0–1,Juventus,,,Christian Brighi,Relatório da Partida,
3,dom,2008-09-21,,Fiorentina,1–0,Bologna,,,Antonio Damato,Relatório da Partida,
,,,,,,,,,,,
4,qua,2008-09-24,,Reggina,1–2,Milan,,,Max Saccani,Relatório da Partida,
4,qua,2008-09-24,,Atalanta,1–0,Cagliari,,,Nicola Stefanini,Relatório da Partida,
4,qua,2008-09-24,,Bologna,0–3,Udinese,,,Paolo Mazzoleni,Relatório da Partida,
4,qua,2008-09-24,,Napoli,2–1,Palermo,,,Gianluca Rocchi,Relatório da Partida,
4,qua,2008-09-24,,Siena,0–0,Sampdoria,,,Dino Tommasi,Relatório da Partida,
4,qua,2008-09-24,,Juventus,1–1,Catania,,,Nicola Pierpaoli,Relatório da Partida,
4,qua,2008-09-24,,Lazio,3–0,Fiorentina,,,Andrea De Marco,Relatório da Partida,
