Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
6,ter,2019-09-24,21:00 (16:00),Barcelona,0.5,2–1,0.6,Villarreal,70.316,Camp Nou,Ricardo de Burgos,Relatório da Partida,
6,qua,2019-09-25,19:00 (14:00),Mallorca,0.5,0–2,1.0,Atlético Madrid,19.348,Iberostar Estadi,Alejandro Hernández,Relatório da Partida,
6,qua,2019-09-25,19:00 (14:00),Leganés,0.5,1–1,1.2,Athletic Club,11.036,Estadio Municipal de Butarque,José González,Relatório da Partida,
6,qua,2019-09-25,20:00 (15:00),Valencia,1.2,3–3,2.0,Getafe,37.814,Estadio de Mestalla,José Luis Munuera,Relatório da Partida,
6,qua,2019-09-25,21:00 (16:00),Real Madrid,1.6,2–0,0.2,Osasuna,57.520,Estadio Santiago Bernabéu,Antonio Matéu Lahoz,Relatório da Partida,
6,qui,2019-09-26,19:00 (14:00),Eibar,1.5,3–2,1.4,Sevilla,5.434,Estadio Municipal de Ipurúa,Pablo González,Relatório da Partida,
6,qui,2019-09-26,20:00 (15:00),Celta Vigo,1.1,1–1,1.2,Espanyol,16.361,Estadio de Balaídos,José Sánchez,Relatório da Partida,
6,qui,2019-09-26,21:00 (16:00),Real Sociedad,3.8,3–0,0.3,Alavés,28.720,Estadio Municipal de Anoeta,David Medié,Relatório da Partida,
,,,,,,,,,,,,,
7,sex,2019-09-27,21:00 (16:00),Villarreal,3.2,5–1,0.7,Betis,18.135,Estadio de la Cerámica,Javier Estrada,Relatório da Partida,
7,sáb,2019-09-28,13:00 (08:00),Athletic Club,1.4,0–1,1.8,Valencia,42.420,San Mamés,Mario Melero,Relatório da Partida,
7,sáb,2019-09-28,16:00 (11:00),Getafe,1.0,0–2,1.3,Barcelona,15.135,Coliseum Alfonso Pérez,Jesús Gil,Relatório da Partida,
7,sáb,2019-09-28,18:30 (13:30),Granada,0.7,1–0,1.2,Leganés,15.519,Estadio Nuevo Los Cármenes,Adrián Cordero,Relatório da Partida,
7,sáb,2019-09-28,21:00 (16:00),Atlético Madrid,0.9,0–0,0.4,Real Madrid,68.032,Estadio Wanda Metropolitano,José González,Relatório da Partida,
7,dom,2019-09-29,12:00 (07:00),Espanyol,1.3,0–2,1.8,Valladolid,20.911,RCDE Stadium,Guillermo Cuadra,Relatório da Partida,
7,dom,2019-09-29,14:00 (09:00),Eibar,1.1,2–0,0.9,Celta Vigo,5.453,Estadio Municipal de Ipurúa,Juan Martínez,Relatório da Partida,
7,dom,2019-09-29,16:00 (11:00),Alavés,2.1,2–0,0.2,Mallorca,17.135,Estadio de Mendizorroza,Carlos del Cerro,Relatório da Partida,
7,dom,2019-09-29,18:30 (13:30),Levante,1.6,1–1,1.1,Osasuna,19.362,Estadio Ciudad de Valencia,César Soto,Relatório da Partida,
7,dom,2019-09-29,21:00 (16:00),Sevilla,1.7,3–2,0.8,Real Sociedad,37.414,Estadio Ramón Sánchez Pizjuán,Alberola Rojas,Relatório da Partida,
,,,,,,,,,,,,,
8,sex,2019-10-04,21:00 (16:00),Betis,1.9,1–1,1.2,Eibar,47.056,Estadio Benito Villamarín,Alejandro Hernández,Relatório da Partida,
8,sáb,2019-10-05,13:00 (08:00),Leganés,2.8,1–2,1.2,Levante,10.160,Estadio Municipal de Butarque,José Luis Munuera,Relatório da Partida,
8,sáb,2019-10-05,16:00 (11:00),Real Madrid,2.6,4–2,1.6,Granada,70.315,Estadio Santiago Bernabéu,Santiago Jaime,Relatório da Partida,
8,sáb,2019-10-05,18:30 (13:30),Valencia,1.3,2–1,1.7,Alavés,38.943,Estadio de Mestalla,Eduardo Prieto,Relatório da Partida,
8,sáb,2019-10-05,21:00 (16:00),Osasuna,1.3,2–1,2.4,Villarreal,15.349,Estadio El Sadar,Valentín Pizarro,Relatório da Partida,
8,dom,2019-10-06,12:00 (07:00),Mallorca,0.8,2–0,1.2,Espanyol,15.052,Iberostar Estadi,Ricardo de Burgos,Relatório da Partida,
8,dom,2019-10-06,14:00 (09:00),Celta Vigo,1.2,1–0,0.2,Athletic Club,19.690,Estadio de Balaídos,David Medié,Relatório da Partida,
8,dom,2019-10-06,16:00 (11:00),Valladolid,1.0,0–0,0.8,Atlético Madrid,23.650,Estadio Municipal José Zorrilla,José Sánchez,Relatório da Partida,
8,dom,2019-10-06,18:30 (13:30),Real Sociedad,0.6,1–2,0.9,Getafe,30.153,Estadio Municipal de Anoeta,Pablo González,Relatório da Partida,
8,dom,2019-10-06,21:00 (16:00),Barcelona,2.1,4–0,2.5,Sevilla,81.331,Camp Nou,Antonio Matéu Lahoz,Relatório da Partida,
,,,,,,,,,,,,,
9,sex,2019-10-18,21:00 (16:00),Granada,0.6,1–0,0.6,Osasuna,16.986,Estadio Nuevo Los Cármenes,Javier Estrada,Relatório da Partida,
9,sáb,2019-10-19,13:00 (08:00),Eibar,0.3,0–3,1.5,Barcelona,7.295,Estadio Municipal de Ipurúa,Mario Melero,Relatório da Partida,
9,sáb,2019-10-19,16:00 (11:00),Atlético Madrid,1.6,1–1,0.7,Valencia,61.603,Estadio Wanda Metropolitano,Adrián Cordero,Relatório da Partida,
9,sáb,2019-10-19,18:30 (13:30),Getafe,1.0,2–0,0.6,Leganés,13,Coliseum Alfonso Pérez,Juan Martínez,Relatório da Partida,
9,sáb,2019-10-19,21:00 (16:00),Mallorca,0.2,1–0,1.0,Real Madrid,20.275,Iberostar Estadi,Alberola Rojas,Relatório da Partida,
9,dom,2019-10-20,12:00 (07:00),Alavés,2.1,2–0,1.3,Celta Vigo,16.584,Estadio de Mendizorroza,José González,Relatório da Partida,
9,dom,2019-10-20,14:00 (09:00),Real Sociedad,1.4,3–1,1.0,Betis,28.032,Estadio Municipal de Anoeta,César Soto,Relatório da Partida,
9,dom,2019-10-20,16:00 (11:00),Espanyol,1.0,0–1,1.6,Villarreal,20.653,RCDE Stadium,Carlos del Cerro,Relatório da Partida,
9,dom,2019-10-20,18:30 (13:30),Athletic Club,1.5,1–1,0.7,Valladolid,37.107,San Mamés,Jesús Gil,Relatório da Partida,
9,dom,2019-10-20,21:00 (16:00),Sevilla,2.7,1–0,0.5,Levante,34.612,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra,Relatório da Partida,
,,,,,,,,,,,,,
10,sex,2019-10-25,21:00 (16:00),Villarreal,2.5,4–1,0.8,Alavés,16.049,Estadio de la Cerámica,David Medié,Relatório da Partida,
10,sáb,2019-10-26,16:00 (11:00),Leganés,1.7,1–0,0.8,Mallorca,10.058,Estadio Municipal de Butarque,Eduardo Prieto,Relatório da Partida,
10,sáb,2019-10-26,18:30 (13:30),Valladolid,1.7,2–0,0.6,Eibar,20.036,Estadio Municipal José Zorrilla,José Luis Munuera,Relatório da Partida,
10,sáb,2019-10-26,21:00 (16:00),Atlético Madrid,1.5,2–0,0.4,Athletic Club,59.211,Estadio Wanda Metropolitano,Alejandro Hernández,Relatório da Partida,
10,dom,2019-10-27,12:00 (08:00),Celta Vigo,0.9,0–1,0.8,Real Sociedad,18.002,Estadio de Balaídos,Valentín Pizarro,Relatório da Partida,
10,dom,2019-10-27,14:00 (10:00),Granada,1.6,1–0,0.7,Betis,18.985,Estadio Nuevo Los Cármenes,Antonio Matéu Lahoz,Relatório da Partida,
10,dom,2019-10-27,16:00 (12:00),Levante,0.3,0–1,1.0,Espanyol,18.934,Estadio Ciudad de Valencia,Pablo González,Relatório da Partida,
10,dom,2019-10-27,18:30 (14:30),Sevilla,2.0,2–0,0.7,Getafe,38.181,Estadio Ramón Sánchez Pizjuán,José Sánchez,Relatório da Partida,
10,dom,2019-10-27,21:00 (17:00),Osasuna,2.8,3–1,0.9,Valencia,14.976,Estadio El Sadar,Santiago Jaime,Relatório da Partida,
,,,,,,,,,,,,,
11,ter,2019-10-29,19:00 (15:00),Alavés,0.6,1–1,1.7,Atlético Madrid,17.235,Estadio de Mendizorroza,Javier Estrada,Relatório da Partida,
11,ter,2019-10-29,21:15 (17:15),Barcelona,2.7,5–1,1.1,Valladolid,59.896,Camp Nou,Alberola Rojas,Relatório da Partida,
11,qua,2019-10-30,19:00 (15:00),Valencia,0.8,1–1,0.6,Sevilla,37.881,Estadio de Mestalla,Carlos del Cerro,Relatório da Partida,
11,qua,2019-10-30,19:00 (15:00),Real Sociedad,1.6,1–2,1.8,Levante,28.142,Estadio Municipal de Anoeta,Mario Melero,Relatório da Partida,
11,qua,2019-10-30,20:00 (16:00),Athletic Club,0.3,3–0,0.9,Espanyol,37.094,San Mamés,Juan Martínez,Relatório da Partida,
11,qua,2019-10-30,21:00 (17:00),Betis,1.0,2–1,1.7,Celta Vigo,43.353,Estadio Benito Villamarín,Jesús Gil,Relatório da Partida,
11,qua,2019-10-30,21:15 (17:15),Real Madrid,4.8,5–0,0.3,Leganés,53.870,Estadio Santiago Bernabéu,César Soto,Relatório da Partida,
11,qui,2019-10-31,19:00 (15:00),Mallorca,2.4,2–2,1.0,Osasuna,12.641,Iberostar Estadi,Adrián Cordero,Relatório da Partida,
11,qui,2019-10-31,19:00 (15:00),Eibar,2.4,2–1,1.5,Villarreal,5.583,Estadio Municipal de Ipurúa,Guillermo Cuadra,Relatório da Partida,
11,qui,2019-10-31,21:15 (17:15),Getafe,0.8,3–1,1.7,Granada,10.227,Coliseum Alfonso Pérez,José González,Relatório da Partida,
,,,,,,,,,,,,,
12,sáb,2019-11-02,13:00 (09:00),Espanyol,1.3,1–2,1.9,Valencia,18.428,RCDE Stadium,Valentín Pizarro,Relatório da Partida,
12,sáb,2019-11-02,16:00 (12:00),Levante,1.0,3–1,2.3,Barcelona,23.341,Estadio Ciudad de Valencia,Alejandro Hernández,Relatório da Partida,
12,sáb,2019-11-02,18:30 (14:30),Sevilla,0.7,1–1,2.8,Atlético Madrid,39.957,Estadio Ramón Sánchez Pizjuán,José González,Relatório da Partida,
12,sáb,2019-11-02,21:00 (17:00),Real Madrid,2.8,0–0,0.5,Betis,70.375,Estadio Santiago Bernabéu,José Sánchez,Relatório da Partida,
12,dom,2019-11-03,12:00 (08:00),Valladolid,2.0,3–0,0.7,Mallorca,18.419,Estadio Municipal José Zorrilla,David Medié,Relatório da Partida,
12,dom,2019-11-03,14:00 (10:00),Villarreal,0.8,0–0,0.9,Athletic Club,17.460,Estadio de la Cerámica,Santiago Jaime,Relatório da Partida,
12,dom,2019-11-03,16:00 (12:00),Osasuna,3.7,4–2,1.5,Alavés,15.954,Estadio El Sadar,José Luis Munuera,Relatório da Partida,
12,dom,2019-11-03,18:30 (14:30),Celta Vigo,0.2,0–1,0.4,Getafe,14.704,Estadio de Balaídos,Antonio Matéu Lahoz,Relatório da Partida,
12,dom,2019-11-03,18:30 (14:30),Leganés,1.4,1–2,0.9,Eibar,9.649,Estadio Municipal de Butarque,Pablo González,Relatório da Partida,
12,dom,2019-11-03,21:00 (17:00),Granada,0.2,1–2,1.0,Real Sociedad,16.898,Estadio Nuevo Los Cármenes,Eduardo Prieto,Relatório da Partida,
,,,,,,,,,,,,,
13,sex,2019-11-08,21:00 (17:00),Real Sociedad,1.1,1–1,1.0,Leganés,27.684,Estadio Municipal de Anoeta,Juan Martínez,Relatório da Partida,
13,sáb,2019-11-09,13:00 (09:00),Alavés,3.4,3–0,0.3,Valladolid,16.148,Estadio de Mendizorroza,Mario Melero,Relatório da Partida,
13,sáb,2019-11-09,16:00 (12:00),Valencia,0.7,2–0,0.5,Granada,39.882,Estadio de Mestalla,Javier Estrada,Relatório da Partida,
13,sáb,2019-11-09,18:30 (14:30),Eibar,1.0,0–4,2.9,Real Madrid,7.045,Estadio Municipal de Ipurúa,Adrián Cordero,Relatório da Partida,
13,sáb,2019-11-09,21:00 (17:00),Barcelona,1.4,4–1,0.4,Celta Vigo,71.209,Camp Nou,Guillermo Cuadra,Relatório da Partida,
13,dom,2019-11-10,12:00 (08:00),Mallorca,1.7,3–1,3.2,Villarreal,8.348,Iberostar Estadi,Carlos del Cerro,Relatório da Partida,
13,dom,2019-11-10,14:00 (10:00),Athletic Club,1.6,2–1,0.6,Levante,33.202,San Mamés,Alberola Rojas,Relatório da Partida,
13,dom,2019-11-10,16:00 (12:00),Atlético Madrid,2.7,3–1,0.4,Espanyol,53.069,Estadio Wanda Metropolitano,Jesús Gil,Relatório da Partida,
13,dom,2019-11-10,18:30 (14:30),Getafe,1.3,0–0,0.1,Osasuna,10.558,Coliseum Alfonso Pérez,César Soto,Relatório da Partida,
13,dom,2019-11-10,21:00 (17:00),Betis,1.9,1–2,0.9,Sevilla,52.123,Estadio Benito Villamarín,Alejandro Hernández,Relatório da Partida,
,,,,,,,,,,,,,
14,sex,2019-11-22,21:00 (17:00),Levante,1.8,2–1,1.7,Mallorca,15.110,Estadio Ciudad de Valencia,Valentín Pizarro,Relatório da Partida,
14,sáb,2019-11-23,13:00 (09:00),Leganés,0.4,1–2,1.7,Barcelona,12.110,Estadio Municipal de Butarque,Santiago Jaime,Relatório da Partida,
14,sáb,2019-11-23,16:00 (12:00),Betis,1.7,2–1,1.0,Valencia,46.545,Estadio Benito Villamarín,Ricardo de Burgos,Relatório da Partida,
14,sáb,2019-11-23,18:30 (14:30),Granada,0.7,1–1,2.3,Atlético Madrid,17.003,Estadio Nuevo Los Cármenes,David Medié,Relatório da Partida,
14,sáb,2019-11-23,21:00 (17:00),Real Madrid,1.4,3–1,1.6,Real Sociedad,69.305,Estadio Santiago Bernabéu,Jesús Gil,Relatório da Partida,
14,dom,2019-11-24,12:00 (08:00),Espanyol,1.1,1–1,0.7,Getafe,22.031,RCDE Stadium,Pablo González,Relatório da Partida,
14,dom,2019-11-24,14:00 (10:00),Osasuna,1.3,1–2,1.1,Athletic Club,16.145,Estadio El Sadar,José Sánchez,Relatório da Partida,
14,dom,2019-11-24,16:00 (12:00),Eibar,1.4,0–2,1.6,Alavés,6.315,Estadio Municipal de Ipurúa,Antonio Matéu Lahoz,Relatório da Partida,
14,dom,2019-11-24,18:30 (14:30),Villarreal,1.2,1–3,1.9,Celta Vigo,17.352,Estadio de la Cerámica,José Luis Munuera,Relatório da Partida,
14,dom,2019-11-24,21:00 (17:00),Valladolid,0.5,0–1,1.4,Sevilla,18.169,Estadio Municipal José Zorrilla,Eduardo Prieto,Relatório da Partida,
,,,,,,,,,,,,,
15,sex,2019-11-29,21:00 (17:00),Celta Vigo,1.1,0–0,0.4,Valladolid,16.918,Estadio de Balaídos,Alberola Rojas,Relatório da Partida,
15,sáb,2019-11-30,13:00 (09:00),Alavés,1.3,1–2,1.8,Real Madrid,19.357,Estadio de Mendizorroza,Guillermo Cuadra,Relatório da Partida,
15,sáb,2019-11-30,16:00 (12:00),Real Sociedad,1.1,4–1,0.6,Eibar,28.612,Estadio Municipal de Anoeta,Carlos del Cerro,Relatório da Partida,
15,sáb,2019-11-30,18:30 (14:30),Mallorca,2.8,1–2,2.2,Betis,16.810,Iberostar Estadi,Juan Martínez,Relatório da Partida,
15,sáb,2019-11-30,21:00 (17:00),Valencia,1.5,2–1,2.1,Villarreal,38.521,Estadio de Mestalla,César Soto,Relatório da Partida,
15,dom,2019-12-01,12:00 (08:00),Sevilla,2.1,1–0,0.7,Leganés,33.648,Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos,Relatório da Partida,
15,dom,2019-12-01,14:00 (10:00),Athletic Club,1.9,2–0,1.0,Granada,37.974,San Mamés,Adrián Cordero,Relatório da Partida,
15,dom,2019-12-01,16:00 (12:00),Espanyol,1.6,2–4,2.7,Osasuna,21.238,RCDE Stadium,Mario Melero,Relatório da Partida,
15,dom,2019-12-01,18:30 (14:30),Getafe,1.8,4–0,0.6,Levante,6.535,Coliseum Alfonso Pérez,Javier Estrada,Relatório da Partida,
15,dom,2019-12-01,21:00 (17:00),Atlético Madrid,1.4,0–1,0.9,Barcelona,64.226,Estadio Wanda Metropolitano,Antonio Matéu Lahoz,Relatório da Partida,
,,,,,,,,,,,,,
16,sex,2019-12-06,21:00 (17:00),Villarreal,1.5,0–0,1.6,Atlético Madrid,17.964,Estadio de la Cerámica,Alejandro Hernández,Relatório da Partida,
16,sáb,2019-12-07,13:00 (09:00),Real Madrid,2.4,2–0,0.5,Espanyol,64.125,Estadio Santiago Bernabéu,Santiago Jaime,Relatório da Partida,
16,sáb,2019-12-07,16:00 (12:00),Granada,2.5,3–0,0.3,Alavés,14.773,Estadio Nuevo Los Cármenes,Jesús Gil,Relatório da Partida,
16,sáb,2019-12-07,18:30 (14:30),Levante,2.1,2–4,3.0,Valencia,23.137,Estadio Ciudad de Valencia,David Medié,Relatório da Partida,
16,sáb,2019-12-07,21:00 (17:00),Barcelona,3.7,5–2,1.3,Mallorca,71.072,Camp Nou,José Luis Munuera,Relatório da Partida,
16,dom,2019-12-08,12:00 (08:00),Eibar,0.3,0–1,0.9,Getafe,5.969,Estadio Municipal de Ipurúa,Eduardo Prieto,Relatório da Partida,
16,dom,2019-12-08,14:00 (10:00),Betis,2.0,3–2,1.0,Athletic Club,46.106,Estadio Benito Villamarín,Valentín Pizarro,Relatório da Partida,
16,dom,2019-12-08,16:00 (12:00),Valladolid,0.6,0–0,1.7,Real Sociedad,18.654,Estadio Municipal José Zorrilla,Pablo González,Relatório da Partida,
16,dom,2019-12-08,18:30 (14:30),Leganés,1.0,3–2,0.5,Celta Vigo,7.115,Estadio Municipal de Butarque,José Sánchez,Relatório da Partida,
16,dom,2019-12-08,21:00 (17:00),Osasuna,0.8,1–1,1.5,Sevilla,15.045,Estadio El Sadar,Javier Estrada,Relatório da Partida,
,,,,,,,,,,,,,
17,sex,2019-12-13,21:00 (17:00),Alavés,1.2,1–1,0.7,Leganés,15.567,Estadio de Mendizorroza,César Soto,Relatório da Partida,
17,sáb,2019-12-14,13:00 (09:00),Granada,1.2,1–2,1.0,Levante,14.127,Estadio Nuevo Los Cármenes,Carlos del Cerro,Relatório da Partida,
17,sáb,2019-12-14,16:00 (12:00),Real Sociedad,2.7,2–2,1.2,Barcelona,36.639,Estadio Municipal de Anoeta,Alberola Rojas,Relatório da Partida,
17,sáb,2019-12-14,18:30 (14:30),Athletic Club,0.9,0–0,0.4,Eibar,43.203,San Mamés,Mario Melero,Relatório da Partida,
17,sáb,2019-12-14,21:00 (17:00),Atlético Madrid,2.5,2–0,0.7,Osasuna,46.033,Estadio Wanda Metropolitano,José Luis Munuera,Relatório da Partida,
17,dom,2019-12-15,12:00 (08:00),Getafe,1.5,2–0,0.5,Valladolid,10.816,Coliseum Alfonso Pérez,Antonio Matéu Lahoz,Relatório da Partida,
17,dom,2019-12-15,14:00 (10:00),Celta Vigo,2.2,2–2,1.6,Mallorca,13.247,Estadio de Balaídos,Ricardo de Burgos,Relatório da Partida,
17,dom,2019-12-15,16:00 (12:00),Espanyol,1.4,2–2,0.9,Betis,22.248,RCDE Stadium,Guillermo Cuadra,Relatório da Partida,
17,dom,2019-12-15,18:30 (14:30),Sevilla,1.7,1–2,1.5,Villarreal,36.521,Estadio Ramón Sánchez Pizjuán,Adrián Cordero,Relatório da Partida,
17,dom,2019-12-15,21:00 (17:00),Valencia,2.3,1–1,1.7,Real Madrid,44.230,Estadio de Mestalla,José Sánchez,Relatório da Partida,
,,,,,,,,,,,,,
