Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
2,sáb,2011-08-27,,Granada,0–1,Betis,,Nuevo Los Cármenes,Pérez Lasa,Relatório da Partida,
2,sáb,2011-08-27,,Valencia,4–3,Racing Sant,,Mestalla,Estrada Fernández,Relatório da Partida,
2,sáb,2011-08-27,,Sporting Gijón,1–2,Real Sociedad,,El Molinón,Paradas Romero,Relatório da Partida,
2,dom,2011-08-28,,Athletic Club,1–1,Rayo Vallecano,,San Mamés,Teixeira Vitienes,Relatório da Partida,
2,dom,2011-08-28,,Zaragoza,0–6,Real Madrid,,La Romareda,Muñiz Fernández,Relatório da Partida,
2,dom,2011-08-28,,Atlético Madrid,0–0,Osasuna,,Vicente Calderón,Ayza Gámez,Relatório da Partida,
2,dom,2011-08-28,,Mallorca,1–0,Espanyol,,Son Moix,Pérez Montero,Relatório da Partida,
2,dom,2011-08-28,,Getafe,1–1,Levante,,Coliseum Alfonso Pérez,Iglesias Villanueva,Relatório da Partida,
2,dom,2011-08-28,,Sevilla,2–1,Málaga,,Ramón Sánchez Pizjuán,Delgado Ferreiro,Relatório da Partida,
2,seg,2011-08-29,,Barcelona,5–0,Villarreal,,Camp Nou,Turienzo Álvarez,Relatório da Partida,
,,,,,,,,,,,
3,sáb,2011-09-10,,Real Madrid,4–2,Getafe,,Santiago Bernabéu,Clos Gómez,Relatório da Partida,
3,sáb,2011-09-10,,Real Sociedad,2–2,Barcelona,,Anoeta,Mateu Lahoz,Relatório da Partida,
3,sáb,2011-09-10,,Valencia,1–0,Atlético Madrid,,Mestalla,González González,Relatório da Partida,
3,sáb,2011-09-10,,Villarreal,2–2,Sevilla,,El Madrigal,Teixeira Vitienes,Relatório da Partida,
3,dom,2011-09-11,,Espanyol,2–1,Athletic Club,,Cornellá - El Prat,Velasco Carballo,Relatório da Partida,
3,dom,2011-09-11,,Osasuna,2–1,Sporting Gijón,,Reyno de Navarra,Fernández Borbalán,Relatório da Partida,
3,dom,2011-09-11,,Racing Sant,0–0,Levante,,Campos de Sport de El Sardinero,Undiano Mallenco,Relatório da Partida,
3,dom,2011-09-11,,Rayo Vallecano,0–0,Zaragoza,,Estadio de Vallecas Teresa Rivero,Álvarez Izquierdo,Relatório da Partida,
3,dom,2011-09-11,,Betis,1–0,Mallorca,,Benito Villamarín,Del Cerro Grande,Relatório da Partida,
3,seg,2011-09-12,,Málaga,4–0,Granada,,La Rosaleda,Ayza Gámez,Relatório da Partida,
,,,,,,,,,,,
4,sáb,2011-09-17,,Sevilla,1–0,Real Sociedad,,Ramón Sánchez Pizjuán,Teixeira Vitienes,Relatório da Partida,
4,sáb,2011-09-17,,Sporting Gijón,0–1,Valencia,,El Molinón,Delgado Ferreiro,Relatório da Partida,
4,sáb,2011-09-17,,Barcelona,8–0,Osasuna,,Camp Nou,Muñiz Fernández,Relatório da Partida,
4,sáb,2011-09-17,,Granada,1–0,Villarreal,,Nuevo Los Cármenes,Estrada Fernández,Relatório da Partida,
4,sáb,2011-09-17,,Mallorca,0–1,Málaga,,Son Moix,Pérez Lasa,Relatório da Partida,
4,dom,2011-09-18,,Getafe,0–1,Rayo Vallecano,,Coliseum Alfonso Pérez,Pérez Montero,Relatório da Partida,
4,dom,2011-09-18,,Athletic Club,2–3,Betis,,San Mamés,Ayza Gámez,Relatório da Partida,
4,dom,2011-09-18,,Zaragoza,2–1,Espanyol,,La Romareda,Paradas Romero,Relatório da Partida,
4,dom,2011-09-18,,Levante,1–0,Real Madrid,,Ciutat de Valencia,Turienzo Álvarez,Relatório da Partida,
4,dom,2011-09-18,,Atlético Madrid,4–0,Racing Sant,,Vicente Calderón,Iglesias Villanueva,Relatório da Partida,
,,,,,,,,,,,
5,ter,2011-09-20,,Osasuna,0–0,Sevilla,,Reyno de Navarra,Del Cerro Grande,Relatório da Partida,
5,ter,2011-09-20,,Villarreal,2–0,Mallorca,,El Madrigal,González González,Relatório da Partida,
5,ter,2011-09-20,,Real Sociedad,1–0,Granada,,Anoeta,Álvarez Izquierdo,Relatório da Partida,
5,qua,2011-09-21,,Racing Sant,0–0,Real Madrid,,Campos de Sport de El Sardinero,Fernández Borbalán,Relatório da Partida,
5,qua,2011-09-21,,Málaga,1–0,Athletic Club,,La Rosaleda,Teixeira Vitienes,Relatório da Partida,
5,qua,2011-09-21,,Rayo Vallecano,1–2,Levante,,Estadio de Vallecas Teresa Rivero,Clos Gómez,Relatório da Partida,
5,qua,2011-09-21,,Valencia,2–2,Barcelona,,Mestalla,Velasco Carballo,Relatório da Partida,
5,qua,2011-09-21,,Atlético Madrid,4–0,Sporting Gijón,,Vicente Calderón,Iturralde González,Relatório da Partida,
5,qui,2011-09-22,,Espanyol,1–0,Getafe,,Cornellá - El Prat,Undiano Mallenco,Relatório da Partida,
5,qui,2011-09-22,,Betis,4–3,Zaragoza,,Benito Villamarín,Mateu Lahoz,Relatório da Partida,
,,,,,,,,,,,
6,sáb,2011-09-24,,Barcelona,5–0,Atlético Madrid,,Camp Nou,Delgado Ferreiro,Relatório da Partida,
6,sáb,2011-09-24,,Sevilla,1–0,Valencia,,Ramón Sánchez Pizjuán,Muñiz Fernández,Relatório da Partida,
6,sáb,2011-09-24,,Athletic Club,1–1,Villarreal,,San Mamés,Iglesias Villanueva,Relatório da Partida,
6,sáb,2011-09-24,,Real Madrid,6–2,Rayo Vallecano,,Santiago Bernabéu,Paradas Romero,Relatório da Partida,
