Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
3,dom,2008-09-21,,Racing Sant,0–2,Real Madrid,,Campos de Sport del Sardinero,Pérez Lasa,Relatório da Partida,
3,dom,2008-09-21,,Betis,0–0,Sevilla,,Manuel Ruiz de Lopera,Pérez Burrull,Relatório da Partida,
3,dom,2008-09-21,,Numancia,1–2,Villarreal,,Los Pajaritos,Undiano Mallenco,Relatório da Partida,
3,dom,2008-09-21,,La Coruña,0–0,Mallorca,,Nuevo Riazor,Ayza Gámez,Relatório da Partida,
,,,,,,,,,,,
4,qua,2008-09-24,,Getafe,1–2,Atlético Madrid,,Coliseum Alfonso Pérez,Muñiz Fernández,Relatório da Partida,
4,qua,2008-09-24,,Osasuna,0–0,La Coruña,,Reyno de Navarra,Ramírez Domínguez,Relatório da Partida,
4,qua,2008-09-24,,Sevilla,2–0,Espanyol,,Ramón Sánchez Pizjuán,Velasco Carballo,Relatório da Partida,
4,qua,2008-09-24,,Barcelona,3–2,Betis,,Nou Camp,Daudén Ibáñez,Relatório da Partida,
4,qua,2008-09-24,,Real Madrid,7–1,Sporting Gijón,,Santiago Bernabéu,Rodríguez Santiago,Relatório da Partida,
4,qua,2008-09-24,,Villarreal,2–0,Racing Sant,,El Madrigal,Iturralde González,Relatório da Partida,
4,qui,2008-09-25,,Mallorca,2–0,Numancia,,Ono Estadi,Mateu Lahoz,Relatório da Partida,
4,qui,2008-09-25,,Málaga,0–2,Valencia,,La Rosaleda,Álvarez Izquierdo,Relatório da Partida,
4,qui,2008-09-25,,Valladolid,2–0,Almería,,Nuevo Zorrilla,González Vázquez,Relatório da Partida,
4,qui,2008-09-25,,Recreativo,1–1,Athletic Club,,Nuevo Colombino,Turienzo Álvarez,Relatório da Partida,
,,,,,,,,,,,
5,sáb,2008-09-27,,Sporting Gijón,0–1,Villarreal,,El Molinón,Paradas Romero,Relatório da Partida,
5,sáb,2008-09-27,,Betis,1–2,Real Madrid,,Manuel Ruiz de Lopera,Teixeira Vitienes,Relatório da Partida,
5,sáb,2008-09-27,,Espanyol,1–2,Barcelona,,Olímpic Lluís Companys,Medina Cantalejo,Relatório da Partida,
5,dom,2008-09-28,,Valencia,4–2,La Coruña,,Mestalla,Pérez Lasa,Relatório da Partida,
5,dom,2008-09-28,,Málaga,2–1,Valladolid,,La Rosaleda,Megía Dávila,Relatório da Partida,
5,dom,2008-09-28,,Racing Sant,1–2,Mallorca,,Campos de Sport del Sardinero,Delgado Ferreiro,Relatório da Partida,
5,dom,2008-09-28,,Athletic Club,0–1,Getafe,,San Mamés,Fernández Borbalán,Relatório da Partida,
5,dom,2008-09-28,,Atlético Madrid,0–1,Sevilla,,Vicente Calderón,Mejuto González,Relatório da Partida,
5,dom,2008-09-28,,Numancia,0–0,Osasuna,,Los Pajaritos,Ayza Gámez,Relatório da Partida,
5,dom,2008-09-28,,Almería,1–0,Recreativo,,Juegos del Mediterráneo,Clos Gómez,Relatório da Partida,
,,,,,,,,,,,
6,sáb,2008-10-04,,Villarreal,2–1,Betis,,El Madrigal,González Vázquez,Relatório da Partida,
6,sáb,2008-10-04,,Barcelona,6–1,Atlético Madrid,,Nou Camp,Iturralde González,Relatório da Partida,
6,dom,2008-10-05,,Valladolid,0–1,Valencia,,Nuevo Zorrilla,Muñiz Fernández,Relatório da Partida,
6,dom,2008-10-05,,Real Madrid,2–2,Espanyol,,Santiago Bernabéu,Pérez Burrull,Relatório da Partida,
6,dom,2008-10-05,,Recreativo,0–4,Málaga,,Nuevo Colombino,Undiano Mallenco,Relatório da Partida,
6,dom,2008-10-05,,Mallorca,0–2,Sporting Gijón,,Ono Estadi,Ramírez Domínguez,Relatório da Partida,
6,dom,2008-10-05,,Getafe,2–2,Almería,,Coliseum Alfonso Pérez,Mateu Lahoz,Relatório da Partida,
6,dom,2008-10-05,,La Coruña,1–0,Numancia,,Nuevo Riazor,Álvarez Izquierdo,Relatório da Partida,
6,dom,2008-10-05,,Osasuna,0–1,Racing Sant,,Reyno de Navarra,Rubinos Pérez,Relatório da Partida,
6,dom,2008-10-05,,Sevilla,4–0,Athletic Club,,Ramón Sánchez Pizjuán,Rodríguez Santiago,Relatório da Partida,
,,,,,,,,,,,
7,sáb,2008-10-18,,Espanyol,0–0,Villarreal,,Olímpic Lluís Companys,Fernández Borbalán,Relatório da Partida,
7,sáb,2008-10-18,,Atlético Madrid,1–2,Real Madrid,,Vicente Calderón,Clos Gómez,Relatório da Partida,
7,dom,2008-10-19,,Valladolid,1–1,Recreativo,,Nuevo Zorrilla,Ayza Gámez,Relatório da Partida,
7,dom,2008-10-19,,Athletic Club,0–1,Barcelona,,San Mamés,Undiano Mallenco,Relatório da Partida,
7,dom,2008-10-19,,Málaga,2–1,Getafe,,La Rosaleda,Turienzo Álvarez,Relatório da Partida,
7,dom,2008-10-19,,Sporting Gijón,2–1,Osasuna,,El Molinón,Medina Cantalejo,Relatório da Partida,
7,dom,2008-10-19,,Betis,3–0,Mallorca,,Manuel Ruiz de Lopera,Pérez Lasa,Relatório da Partida,
7,dom,2008-10-19,,Valencia,4–0,Numancia,,Mestalla,Megía Dávila,Relatório da Partida,
7,dom,2008-10-19,,Almería,0–1,Sevilla,,Juegos del Mediterráneo,Daudén Ibáñez,Relatório da Partida,
7,dom,2008-10-19,,Racing Sant,0–0,La Coruña,,Campos de Sport del Sardinero,Paradas Romero,Relatório da Partida,
,,,,,,,,,,,
8,sáb,2008-10-25,,Osasuna,0–2,Betis,,Reyno de Navarra,Mateu Lahoz,Relatório da Partida,
8,sáb,2008-10-25,,Barcelona,5–0,Almería,,Nou Camp,Pérez Burrull,Relatório da Partida,
8,dom,2008-10-26,,Numancia,2–1,Racing Sant,,Los Pajaritos,González Vázquez,Relatório da Partida,
8,dom,2008-10-26,,Getafe,1–0,Valladolid,,Coliseum Alfonso Pérez,Ramírez Domínguez,Relatório da Partida,
8,dom,2008-10-26,,Real Madrid,3–2,Athletic Club,,Santiago Bernabéu,Álvarez Izquierdo,Relatório da Partida,
8,dom,2008-10-26,,Sevilla,0–1,Málaga,,Ramón Sánchez Pizjuán,Ayza Gámez,Relatório da Partida,
8,dom,2008-10-26,,Mallorca,3–0,Espanyol,,Ono Estadi,Rodríguez Santiago,Relatório da Partida,
8,dom,2008-10-26,,La Coruña,0–3,Sporting Gijón,,Nuevo Riazor,Teixeira Vitienes,Relatório da Partida,
8,dom,2008-10-26,,Villarreal,4–4,Atlético Madrid,,El Madrigal,Undiano Mallenco,Relatório da Partida,
8,dom,2008-10-26,,Recreativo,1–1,Valencia,,Nuevo Colombino,Iturralde González,Relatório da Partida,
,,,,,,,,,,,
9,sáb,2008-11-01,,Atlético Madrid,2–0,Mallorca,,Vicente Calderón,Fernández Borbalán,Relatório da Partida,
9,sáb,2008-11-01,,Málaga,1–4,Barcelona,,La Rosaleda,Velasco Carballo,Relatório da Partida,
9,sáb,2008-11-01,,Athletic Club,1–4,Villarreal,,San Mamés,Muñiz Fernández,Relatório da Partida,
9,sáb,2008-11-01,,Valencia,2–4,Racing Sant,,Mestalla,Turienzo Álvarez,Relatório da Partida,
9,dom,2008-11-02,,Espanyol,1–0,Osasuna,,Olímpic Lluís Companys,Paradas Romero,Relatório da Partida,
9,dom,2008-11-02,,Betis,0–3,La Coruña,,Manuel Ruiz de Lopera,Delgado Ferreiro,Relatório da Partida,
9,dom,2008-11-02,,Sporting Gijón,3–1,Numancia,,El Molinón,Rubinos Pérez,Relatório da Partida,
9,dom,2008-11-02,,Recreativo,1–1,Getafe,,Nuevo Colombino,Daudén Ibáñez,Relatório da Partida,
9,dom,2008-11-02,,Valladolid,3–2,Sevilla,,Nuevo Zorrilla,Pérez Lasa,Relatório da Partida,
9,dom,2008-11-02,,Almería,1–1,Real Madrid,,Juegos del Mediterráneo,González Vázquez,Relatório da Partida,
,,,,,,,,,,,
10,sáb,2008-11-08,,Real Madrid,4–3,Málaga,,Santiago Bernabéu,Iturralde González,Relatório da Partida,
10,sáb,2008-11-08,,Barcelona,6–0,Valladolid,,Nou Camp,Teixeira Vitienes,Relatório da Partida,
10,dom,2008-11-09,,Villarreal,2–1,Almería,,El Madrigal,Rodríguez Santiago,Relatório da Partida,
10,dom,2008-11-09,,Racing Sant,1–0,Sporting Gijón,,Campos de Sport del Sardinero,Megía Dávila,Relatório da Partida,
10,dom,2008-11-09,,Osasuna,0–0,Atlético Madrid,,Reyno de Navarra,Pérez Burrull,Relatório da Partida,
10,dom,2008-11-09,,Sevilla,1–0,Recreativo,,Ramón Sánchez Pizjuán,Mejuto González,Relatório da Partida,
10,dom,2008-11-09,,Getafe,0–3,Valencia,,Coliseum Alfonso Pérez,Undiano Mallenco,Relatório da Partida,
10,dom,2008-11-09,,Numancia,2–4,Betis,,Los Pajaritos,Clos Gómez,Relatório da Partida,
10,dom,2008-11-09,,La Coruña,1–0,Espanyol,,Nuevo Riazor,Ramírez Domínguez,Relatório da Partida,
10,dom,2008-11-09,,Mallorca,3–3,Athletic Club,,Ono Estadi,Medina Cantalejo,Relatório da Partida,
,,,,,,,,,,,
11,sáb,2008-11-15,,Valladolid,1–0,Real Madrid,,Nuevo Zorrilla,Fernández Borbalán,Relatório da Partida,
11,sáb,2008-11-15,,Valencia,2–3,Sporting Gijón,,Mestalla,Paradas Romero,Relatório da Partida,
11,dom,2008-11-16,,Almería,2–1,Mallorca,,Juegos del Mediterráneo,Turienzo Álvarez,Relatório da Partida,
11,dom,2008-11-16,,Getafe,0–2,Sevilla,,Coliseum Alfonso Pérez,Delgado Ferreiro,Relatório da Partida,
11,dom,2008-11-16,,Betis,3–1,Racing Sant,,Manuel Ruiz de Lopera,Ayza Gámez,Relatório da Partida,
11,dom,2008-11-16,,Málaga,2–2,Villarreal,,La Rosaleda,Rubinos Pérez,Relatório da Partida,
11,dom,2008-11-16,,Espanyol,3–4,Numancia,,Olímpic Lluís Companys,Daudén Ibáñez,Relatório da Partida,
11,dom,2008-11-16,,Athletic Club,2–0,Osasuna,,San Mamés,Velasco Carballo,Relatório da Partida,
11,dom,2008-11-16,,Recreativo,0–2,Barcelona,,Nuevo Colombino,Pérez Lasa,Relatório da Partida,
11,dom,2008-11-16,,Atlético Madrid,4–1,La Coruña,,Vicente Calderón,Mateu Lahoz,Relatório da Partida,
,,,,,,,,,,,
12,sáb,2008-11-22,,Sevilla,0–0,Valencia,,Ramón Sánchez Pizjuán,Teixeira Vitienes,Relatório da Partida,
12,sáb,2008-11-22,,Real Madrid,1–0,Recreativo,,Santiago Bernabéu,Muñiz Fernández,Relatório da Partida,
12,sáb,2008-11-22,,Villarreal,0–3,Valladolid,,El Madrigal,Medina Cantalejo,Relatório da Partida,
12,dom,2008-11-23,,Barcelona,1–1,Getafe,,Nou Camp,González Vázquez,Relatório da Partida,
12,dom,2008-11-23,,Mallorca,2–2,Málaga,,Ono Estadi,Pérez Burrull,Relatório da Partida,
12,dom,2008-11-23,,Sporting Gijón,1–2,Betis,,El Molinón,Rodríguez Santiago,Relatório da Partida,
12,dom,2008-11-23,,Racing Sant,3–0,Espanyol,,Campos de Sport del Sardinero,Clos Gómez,Relatório da Partida,
12,dom,2008-11-23,,La Coruña,3–1,Athletic Club,,Nuevo Riazor,Mejuto González,Relatório da Partida,
12,dom,2008-11-23,,Numancia,1–1,Atlético Madrid,,Los Pajaritos,Ramírez Domínguez,Relatório da Partida,
12,dom,2008-11-23,,Osasuna,3–1,Almería,,Reyno de Navarra,Megía Dávila,Relatório da Partida,
,,,,,,,,,,,
13,sáb,2008-11-29,,Sevilla,0–3,Barcelona,,Ramón Sánchez Pizjuán,Undiano Mallenco,Relatório da Partida,
13,sáb,2008-11-29,,Getafe,3–1,Real Madrid,,Coliseum Alfonso Pérez,Pérez Burrull,Relatório da Partida,
13,dom,2008-11-30,,Athletic Club,2–0,Numancia,,San Mamés,Ayza Gámez,Relatório da Partida,
13,dom,2008-11-30,,Málaga,4–2,Osasuna,,La Rosaleda,Rodríguez Santiago,Relatório da Partida,
13,dom,2008-11-30,,Almería,0–1,La Coruña,,Juegos del Mediterráneo,Iturralde González,Relatório da Partida,
13,dom,2008-11-30,,Recreativo,1–2,Villarreal,,Nuevo Colombino,Delgado Ferreiro,Relatório da Partida,
13,dom,2008-11-30,,Valladolid,3–0,Mallorca,,Nuevo Zorrilla,Álvarez Izquierdo,Relatório da Partida,
13,dom,2008-11-30,,Atlético Madrid,4–1,Racing Sant,,Vicente Calderón,Medina Cantalejo,Relatório da Partida,
13,dom,2008-11-30,,Valencia,3–2,Betis,,Mestalla,Velasco Carballo,Relatório da Partida,
13,dom,2008-11-30,,Espanyol,0–1,Sporting Gijón,,Olímpic Lluís Companys,Pérez Lasa,Relatório da Partida,
,,,,,,,,,,,
14,sáb,2008-12-06,,Villarreal,3–3,Getafe,,El Madrigal,Teixeira Vitienes,Relatório da Partida,
14,sáb,2008-12-06,,Barcelona,4–0,Valencia,,Nou Camp,Fernández Borbalán,Relatório da Partida,
14,sáb,2008-12-06,,Sporting Gijón,2–5,Atlético Madrid,,El Molinón,Turienzo Álvarez,Relatório da Partida,
14,dom,2008-12-07,,La Coruña,2–0,Málaga,,Nuevo Riazor,Clos Gómez,Relatório da Partida,
14,dom,2008-12-07,,Betis,1–1,Espanyol,,Manuel Ruiz de Lopera,Mateu Lahoz,Relatório da Partida,
14,dom,2008-12-07,,Real Madrid,3–4,Sevilla,,Santiago Bernabéu,González Vázquez,Relatório da Partida,
14,dom,2008-12-07,,Osasuna,3–3,Valladolid,,Reyno de Navarra,Paradas Romero,Relatório da Partida,
14,dom,2008-12-07,,Mallorca,2–3,Recreativo,,Ono Estadi,Rubinos Pérez,Relatório da Partida,
14,dom,2008-12-07,,Numancia,2–1,Almería,,Los Pajaritos,Muñiz Fernández,Relatório da Partida,
14,dom,2008-12-07,,Racing Sant,1–1,Athletic Club,,Campos de Sport del Sardinero,Ramírez Domínguez,Relatório da Partida,
,,,,,,,,,,,
15,sáb,2008-12-13,,Barcelona,2–0,Real Madrid,,Nou Camp,Medina Cantalejo,Relatório da Partida,
15,sáb,2008-12-13,,Valencia,2–1,Espanyol,,Mestalla,Iturralde González,Relatório da Partida,
15,dom,2008-12-14,,Almería,1–1,Racing Sant,,Juegos del Mediterráneo,Rodríguez Santiago,Relatório da Partida,
15,dom,2008-12-14,,Recreativo,1–0,Osasuna,,Nuevo Colombino,Mejuto González,Relatório da Partida,
15,dom,2008-12-14,,Athletic Club,3–0,Sporting Gijón,,San Mamés,Pérez Burrull,Relatório da Partida,
15,dom,2008-12-14,,Valladolid,3–0,La Coruña,,Nuevo Zorrilla,Velasco Carballo,Relatório da Partida,
15,dom,2008-12-14,,Málaga,2–0,Numancia,,La Rosaleda,Delgado Ferreiro,Relatório da Partida,
15,dom,2008-12-14,,Getafe,4–1,Mallorca,,Coliseum Alfonso Pérez,Paradas Romero,Relatório da Partida,
15,dom,2008-12-14,,Atlético Madrid,2–0,Betis,,Vicente Calderón,Pérez Lasa,Relatório da Partida,
15,dom,2008-12-14,,Sevilla,1–0,Villarreal,,Ramón Sánchez Pizjuán,Megía Dávila,Relatório da Partida,
,,,,,,,,,,,
16,sáb,2008-12-20,,Real Madrid,1–0,Valencia,,Santiago Bernabéu,Ramírez Domínguez,Relatório da Partida,
16,sáb,2008-12-20,,Espanyol,2–3,Atlético Madrid,,Olímpic Lluís Companys,Teixeira Vitienes,Relatório da Partida,
16,dom,2008-12-21,,Mallorca,0–0,Sevilla,,Ono Estadi,Muñiz Fernández,Relatório da Partida,
16,dom,2008-12-21,,Numancia,4–3,Valladolid,,Los Pajaritos,Mateu Lahoz,Relatório da Partida,
16,dom,2008-12-21,,Osasuna,5–2,Getafe,,Reyno de Navarra,Ayza Gámez,Relatório da Partida,
16,dom,2008-12-21,,Sporting Gijón,1–0,Almería,,El Molinón,Álvarez Izquierdo,Relatório da Partida,
16,dom,2008-12-21,,Betis,0–1,Athletic Club,,Manuel Ruiz de Lopera,González Vázquez,Relatório da Partida,
16,dom,2008-12-21,,Villarreal,1–2,Barcelona,,El Madrigal,Clos Gómez,Relatório da Partida,
16,dom,2008-12-21,,La Coruña,4–1,Recreativo,,Nuevo Riazor,Turienzo Álvarez,Relatório da Partida,
16,dom,2008-12-21,,Racing Sant,1–1,Málaga,,Campos de Sport del Sardinero,Rubinos Pérez,Relatório da Partida,
,,,,,,,,,,,
17,sáb,2009-01-03,,Barcelona,3–1,Mallorca,,Nou Camp,Velasco Carballo,Relatório da Partida,
17,sáb,2009-01-03,,Valencia,3–1,Atlético Madrid,,Mestalla,Rodríguez Santiago,Relatório da Partida,
17,dom,2009-01-04,,Almería,1–0,Betis,,Juegos del Mediterráneo,Megía Dávila,Relatório da Partida,
17,dom,2009-01-04,,Málaga,1–0,Sporting Gijón,,La Rosaleda,Iturralde González,Relatório da Partida,
17,dom,2009-01-04,,Sevilla,1–1,Osasuna,,Ramón Sánchez Pizjuán,Delgado Ferreiro,Relatório da Partida,
17,dom,2009-01-04,,Real Madrid,1–0,Villarreal,,Santiago Bernabéu,Mejuto González,Relatório da Partida,
17,dom,2009-01-04,,Athletic Club,1–1,Espanyol,,San Mamés,Paradas Romero,Relatório da Partida,
17,dom,2009-01-04,,Recreativo,3–1,Numancia,,Nuevo Colombino,Pérez Burrull,Relatório da Partida,
17,dom,2009-01-04,,Valladolid,0–1,Racing Sant,,Nuevo Zorrilla,Undiano Mallenco,Relatório da Partida,
17,dom,2009-01-04,,Getafe,1–2,La Coruña,,Coliseum Alfonso Pérez,Fernández Borbalán,Relatório da Partida,
,,,,,,,,,,,
18,sáb,2009-01-10,,La Coruña,1–3,Sevilla,,Nuevo Riazor,Rubinos Pérez,Relatório da Partida,
18,sáb,2009-01-10,,Valencia,3–3,Villarreal,,Mestalla,Medina Cantalejo,Relatório da Partida,
18,dom,2009-01-11,,Sporting Gijón,2–1,Valladolid,,El Molinón,Pérez Lasa,Relatório da Partida,
18,dom,2009-01-11,,Osasuna,2–3,Barcelona,,Reyno de Navarra,Teixeira Vitienes,Relatório da Partida,
18,dom,2009-01-11,,Betis,1–2,Málaga,,Manuel Ruiz de Lopera,Turienzo Álvarez,Relatório da Partida,
18,dom,2009-01-11,,Racing Sant,1–1,Recreativo,,Campos de Sport del Sardinero,Mateu Lahoz,Relatório da Partida,
18,dom,2009-01-11,,Numancia,2–0,Getafe,,Los Pajaritos,Álvarez Izquierdo,Relatório da Partida,
18,dom,2009-01-11,,Mallorca,0–3,Real Madrid,,Ono Estadi,Undiano Mallenco,Relatório da Partida,
18,dom,2009-01-11,,Atlético Madrid,2–3,Athletic Club,,Vicente Calderón,Muñiz Fernández,Relatório da Partida,
18,dom,2009-01-11,,Espanyol,2–2,Almería,,Olímpic Lluís Companys,González Vázquez,Relatório da Partida,
,,,,,,,,,,,
19,sáb,2009-01-17,,Sevilla,1–0,Numancia,,Ramón Sánchez Pizjuán,Clos Gómez,Relatório da Partida,
19,sáb,2009-01-17,,Barcelona,5–0,La Coruña,,Nou Camp,Rodríguez Santiago,Relatório da Partida,
19,dom,2009-01-18,,Valladolid,1–3,Betis,,Nuevo Zorrilla,Mejuto González,Relatório da Partida,
19,dom,2009-01-18,,Real Madrid,3–1,Osasuna,,Santiago Bernabéu,Pérez Burrull,Relatório da Partida,
19,dom,2009-01-18,,Villarreal,2–0,Mallorca,,El Madrigal,Ramírez Domínguez,Relatório da Partida,
19,dom,2009-01-18,,Málaga,4–0,Espanyol,,La Rosaleda,Ayza Gámez,Relatório da Partida,
19,dom,2009-01-18,,Almería,1–1,Atlético Madrid,,Juegos del Mediterráneo,Delgado Ferreiro,Relatório da Partida,
19,dom,2009-01-18,,Recreativo,2–0,Sporting Gijón,,Nuevo Colombino,Velasco Carballo,Relatório da Partida,
19,dom,2009-01-18,,Getafe,0–1,Racing Sant,,Coliseum Alfonso Pérez,Pérez Lasa,Relatório da Partida,
19,dom,2009-01-18,,Athletic Club,3–2,Valencia,,San Mamés,Megía Dávila,Relatório da Partida,
,,,,,,,,,,,
20,sáb,2009-01-24,,Barcelona,4–1,Numancia,,Nou Camp,Pérez Lasa,Relatório da Partida,
20,sáb,2009-01-24,,Villarreal,1–1,Osasuna,,El Madrigal,Paradas Romero,Relatório da Partida,
20,dom,2009-01-25,,Real Madrid,1–0,La Coruña,,Santiago Bernabéu,Teixeira Vitienes,Relatório da Partida,
20,dom,2009-01-25,,Sevilla,0–2,Racing Sant,,Ramón Sánchez Pizjuán,Álvarez Izquierdo,Relatório da Partida,
20,dom,2009-01-25,,Málaga,1–1,Atlético Madrid,,La Rosaleda,Clos Gómez,Relatório da Partida,
20,dom,2009-01-25,,Getafe,5–1,Sporting Gijón,,Coliseum Alfonso Pérez,Turienzo Álvarez,Relatório da Partida,
20,dom,2009-01-25,,Valladolid,1–1,Espanyol,,Nuevo Zorrilla,Medina Cantalejo,Relatório da Partida,
20,dom,2009-01-25,,Recreativo,1–0,Betis,,Nuevo Colombino,Rubinos Pérez,Relatório da Partida,
20,dom,2009-01-25,,Almería,2–1,Athletic Club,,Juegos del Mediterráneo,Mateu Lahoz,Relatório da Partida,
20,dom,2009-01-25,,Mallorca,3–1,Valencia,,Ono Estadi,Iturralde González,Relatório da Partida,
,,,,,,,,,,,
21,sáb,2009-01-31,,Athletic Club,3–2,Málaga,,San Mamés,Rodríguez Santiago,Relatório da Partida,
21,sáb,2009-01-31,,Numancia,0–2,Real Madrid,,Los Pajaritos,Delgado Ferreiro,Relatório da Partida,
21,dom,2009-02-01,,Atlético Madrid,1–2,Valladolid,,Vicente Calderón,Ayza Gámez,Relatório da Partida,
21,dom,2009-02-01,,Espanyol,1–1,Recreativo,,Olímpic Lluís Companys,Undiano Mallenco,Relatório da Partida,
21,dom,2009-02-01,,Valencia,3–2,Almería,,Mestalla,Mejuto González,Relatório da Partida,
21,dom,2009-02-01,,Betis,2–2,Getafe,,Manuel Ruiz de Lopera,Muñiz Fernández,Relatório da Partida,
21,dom,2009-02-01,,Osasuna,1–0,Mallorca,,Reyno de Navarra,González Vázquez,Relatório da Partida,
21,dom,2009-02-01,,La Coruña,3–0,Villarreal,,Nuevo Riazor,Velasco Carballo,Relatório da Partida,
21,dom,2009-02-01,,Sporting Gijón,1–0,Sevilla,,El Molinón,Megía Dávila,Relatório da Partida,
21,dom,2009-02-01,,Racing Sant,1–2,Barcelona,,Campos de Sport del Sardinero,Fernández Borbalán,Relatório da Partida,
,,,,,,,,,,,
22,sáb,2009-02-07,,Real Madrid,1–0,Racing Sant,,Santiago Bernabéu,Clos Gómez,Relatório da Partida,
22,sáb,2009-02-07,,Sevilla,1–2,Betis,,Ramón Sánchez Pizjuán,González Vázquez,Relatório da Partida,
22,dom,2009-02-08,,Barcelona,3–1,Sporting Gijón,,Nou Camp,Rubinos Pérez,Relatório da Partida,
22,dom,2009-02-08,,Getafe,1–1,Espanyol,,Coliseum Alfonso Pérez,Teixeira Vitienes,Relatório da Partida,
22,dom,2009-02-08,,Osasuna,1–0,Valencia,,Reyno de Navarra,Velasco Carballo,Relatório da Partida,
22,dom,2009-02-08,,Recreativo,0–3,Atlético Madrid,,Nuevo Colombino,Mejuto González,Relatório da Partida,
22,dom,2009-02-08,,Málaga,3–2,Almería,,La Rosaleda,Pérez Lasa,Relatório da Partida,
22,dom,2009-02-08,,Mallorca,1–1,La Coruña,,Ono Estadi,Ayza Gámez,Relatório da Partida,
22,dom,2009-02-08,,Villarreal,2–1,Numancia,,El Madrigal,Fernández Borbalán,Relatório da Partida,
22,dom,2009-02-08,,Valladolid,2–1,Athletic Club,,Nuevo Zorrilla,Paradas Romero,Relatório da Partida,
,,,,,,,,,,,
23,sáb,2009-02-14,,Valencia,1–1,Málaga,,Mestalla,Delgado Ferreiro,Relatório da Partida,
23,sáb,2009-02-14,,La Coruña,0–0,Osasuna,,Nuevo Riazor,Megía Dávila,Relatório da Partida,
23,sáb,2009-02-14,,Betis,2–2,Barcelona,,Manuel Ruiz de Lopera,Iturralde González,Relatório da Partida,
23,dom,2009-02-15,,Almería,3–2,Valladolid,,Juegos del Mediterráneo,Muñiz Fernández,Relatório da Partida,
23,dom,2009-02-15,,Sporting Gijón,0–4,Real Madrid,,El Molinón,Mateu Lahoz,Relatório da Partida,
23,dom,2009-02-15,,Athletic Club,1–1,Recreativo,,San Mamés,Álvarez Izquierdo,Relatório da Partida,
