Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
1,sáb,2009-08-29,,Zaragoza,1–0,Tenerife,,La Romareda,González González,Relatório da Partida,
1,sáb,2009-08-29,,Real Madrid,3–2,La Coruña,,Santiago Bernabéu,Fernández Borbalán,Relatório da Partida,
1,dom,2009-08-30,,Málaga,3–0,Atlético Madrid,,La Rosaleda,Muñiz Fernández,Relatório da Partida,
1,dom,2009-08-30,,Mallorca,2–0,Xerez,,Ono Estadi,Estrada Fernández,Relatório da Partida,
1,dom,2009-08-30,,Racing Sant,1–4,Getafe,,El Sardinero,Delgado Ferreiro,Relatório da Partida,
1,dom,2009-08-30,,Osasuna,1–1,Villarreal,,Reyno de Navarra,Teixeira Vitienes,Relatório da Partida,
1,dom,2009-08-30,,Almería,0–0,Valladolid,,Juegos del Mediterráneo,Mateu Lahoz,Relatório da Partida,
1,dom,2009-08-30,,Athletic Club,1–0,Espanyol,,San Mamés,Clos Gómez,Relatório da Partida,
1,dom,2009-08-30,,Valencia,2–0,Sevilla,,Mestalla,Rubinos Pérez,Relatório da Partida,
1,seg,2009-08-31,,Barcelona,3–0,Sporting Gijón,,Nou Camp,Ramírez Domínguez,Relatório da Partida,
,,,,,,,,,,,
2,sáb,2009-09-12,,Atlético Madrid,1–1,Racing Sant,,Vicente Calderón,Álvarez Izquierdo,Relatório da Partida,
2,sáb,2009-09-12,,Sevilla,4–1,Zaragoza,,Ramón Sánchez Pizjuán,González Vázquez,Relatório da Partida,
2,sáb,2009-09-12,,Espanyol,0–3,Real Madrid,,CornellÃ -El Prat,Pérez Burrull,Relatório da Partida,
2,sáb,2009-09-12,,Getafe,0–2,Barcelona,,Coliseum Alfonso Pérez,Iturralde González,Relatório da Partida,
2,dom,2009-09-13,,La Coruña,1–0,Málaga,,Nuevo Riazor,Turienzo Álvarez,Relatório da Partida,
2,dom,2009-09-13,,Valladolid,2–4,Valencia,,Nuevo Zorrilla,Undiano Mallenco,Relatório da Partida,
2,dom,2009-09-13,,Tenerife,2–1,Osasuna,,Heliodoro Rodríguez,Velasco Carballo,Relatório da Partida,
2,dom,2009-09-13,,Sporting Gijón,1–0,Almería,,El Molinón,Delgado Ferreiro,Relatório da Partida,
2,dom,2009-09-13,,Villarreal,1–1,Mallorca,,El Madrigal,Paradas Romero,Relatório da Partida,
2,dom,2009-09-13,,Xerez,0–1,Athletic Club,,Chapín,Ayza Gámez,Relatório da Partida,
,,,,,,,,,,,
3,sáb,2009-09-19,,La Coruña,2–3,Espanyol,,Nuevo Riazor,Teixeira Vitienes,Relatório da Partida,
3,sáb,2009-09-19,,Málaga,1–2,Racing Sant,,La Rosaleda,González González,Relatório da Partida,
3,sáb,2009-09-19,,Barcelona,5–2,Atlético Madrid,,Nou Camp,Mejuto González,Relatório da Partida,
3,sáb,2009-09-19,,Osasuna,0–2,Sevilla,,Reyno de Navarra,Clos Gómez,Relatório da Partida,
3,sáb,2009-09-19,,Mallorca,4–0,Tenerife,,Ono Estadi,Rubinos Pérez,Relatório da Partida,
3,dom,2009-09-20,,Zaragoza,1–2,Valladolid,,La Romareda,Ramírez Domínguez,Relatório da Partida,
3,dom,2009-09-20,,Real Madrid,5–0,Xerez,,Santiago Bernabéu,Delgado Ferreiro,Relatório da Partida,
3,dom,2009-09-20,,Athletic Club,3–2,Villarreal,,San Mamés,Muñiz Fernández,Relatório da Partida,
3,dom,2009-09-20,,Almería,1–0,Getafe,,Juegos del Mediterráneo,Estrada Fernández,Relatório da Partida,
3,dom,2009-09-20,,Valencia,2–2,Sporting Gijón,,Mestalla,Fernández Borbalán,Relatório da Partida,
,,,,,,,,,,,
4,ter,2009-09-22,,Racing Sant,1–4,Barcelona,,El Sardinero,Mateu Lahoz,Relatório da Partida,
4,ter,2009-09-22,,Sevilla,2–0,Mallorca,,Ramón Sánchez Pizjuán,Velasco Carballo,Relatório da Partida,
4,qua,2009-09-23,,Xerez,0–3,La Coruña,,Chapín,Pérez Burrull,Relatório da Partida,
4,qua,2009-09-23,,Espanyol,2–1,Málaga,,CornellÃ -El Prat,Ayza Gámez,Relatório da Partida,
4,qua,2009-09-23,,Atlético Madrid,2–2,Almería,,Vicente Calderón,Iturralde González,Relatório da Partida,
4,qua,2009-09-23,,Getafe,3–1,Valencia,,Coliseum Alfonso Pérez,González Vázquez,Relatório da Partida,
4,qua,2009-09-23,,Tenerife,1–0,Athletic Club,,Heliodoro Rodríguez,Álvarez Izquierdo,Relatório da Partida,
4,qua,2009-09-23,,Valladolid,1–2,Osasuna,,Nuevo Zorrilla,Paradas Romero,Relatório da Partida,
4,qua,2009-09-23,,Villarreal,0–2,Real Madrid,,El Madrigal,Mejuto González,Relatório da Partida,
4,qui,2009-09-24,,Sporting Gijón,1–1,Zaragoza,,El Molinón,Turienzo Álvarez,Relatório da Partida,
,,,,,,,,,,,
5,sáb,2009-09-26,,Valencia,2–2,Atlético Madrid,,Mestalla,Clos Gómez,Relatório da Partida,
5,sáb,2009-09-26,,Real Madrid,3–0,Tenerife,,Santiago Bernabéu,Muñiz Fernández,Relatório da Partida,
5,sáb,2009-09-26,,Athletic Club,0–4,Sevilla,,San Mamés,Teixeira Vitienes,Relatório da Partida,
5,sáb,2009-09-26,,Málaga,0–2,Barcelona,,La Rosaleda,Delgado Ferreiro,Relatório da Partida,
5,dom,2009-09-27,,Almería,2–2,Racing Sant,,Juegos del Mediterráneo,Rubinos Pérez,Relatório da Partida,
5,dom,2009-09-27,,Mallorca,3–0,Valladolid,,Ono Estadi,Fernández Borbalán,Relatório da Partida,
5,dom,2009-09-27,,Espanyol,0–0,Xerez,,CornellÃ -El Prat,González González,Relatório da Partida,
5,dom,2009-09-27,,Osasuna,1–0,Sporting Gijón,,Reyno de Navarra,Estrada Fernández,Relatório da Partida,
5,dom,2009-09-27,,La Coruña,1–0,Villarreal,,Nuevo Riazor,Ramírez Domínguez,Relatório da Partida,
5,dom,2009-09-27,,Zaragoza,3–0,Getafe,,La Romareda,Ayza Gámez,Relatório da Partida,
,,,,,,,,,,,
6,sáb,2009-10-03,,Tenerife,0–1,La Coruña,,Heliodoro Rodríguez,Paradas Romero,Relatório da Partida,
6,sáb,2009-10-03,,Atlético Madrid,2–1,Zaragoza,,Vicente Calderón,Pérez Burrull,Relatório da Partida,
6,sáb,2009-10-03,,Barcelona,1–0,Almería,,Nou Camp,Velasco Carballo,Relatório da Partida,
6,dom,2009-10-04,,Valladolid,2–2,Athletic Club,,Nuevo Zorrilla,Mateu Lahoz,Relatório da Partida,
6,dom,2009-10-04,,Sporting Gijón,4–1,Mallorca,,El Molinón,González González,Relatório da Partida,
6,dom,2009-10-04,,Sevilla,2–1,Real Madrid,,Ramón Sánchez Pizjuán,Iturralde González,Relatório da Partida,
6,dom,2009-10-04,,Racing Sant,0–1,Valencia,,El Sardinero,Mejuto González,Relatório da Partida,
6,dom,2009-10-04,,Getafe,2–1,Osasuna,,Coliseum Alfonso Pérez,Turienzo Álvarez,Relatório da Partida,
6,dom,2009-10-04,,Xerez,1–1,Málaga,,Chapín,Álvarez Izquierdo,Relatório da Partida,
6,dom,2009-10-04,,Villarreal,0–0,Espanyol,,El Madrigal,González Vázquez,Relatório da Partida,
,,,,,,,,,,,
7,sáb,2009-10-17,,Real Madrid,4–2,Valladolid,,Santiago Bernabéu,Ayza Gámez,Relatório da Partida,
7,sáb,2009-10-17,,Valencia,0–0,Barcelona,,Mestalla,Pérez Burrull,Relatório da Partida,
7,sáb,2009-10-17,,La Coruña,1–0,Sevilla,,Nuevo Riazor,Mateu Lahoz,Relatório da Partida,
7,dom,2009-10-18,,Athletic Club,1–2,Sporting Gijón,,San Mamés,González Vázquez,Relatório da Partida,
7,dom,2009-10-18,,Osasuna,3–0,Atlético Madrid,,Reyno de Navarra,Fernández Borbalán,Relatório da Partida,
7,dom,2009-10-18,,Málaga,1–2,Almería,,La Rosaleda,Mejuto González,Relatório da Partida,
7,dom,2009-10-18,,Zaragoza,2–2,Racing Sant,,La Romareda,Estrada Fernández,Relatório da Partida,
7,dom,2009-10-18,,Mallorca,3–1,Getafe,,Ono Estadi,Álvarez Izquierdo,Relatório da Partida,
7,dom,2009-10-18,,Espanyol,2–1,Tenerife,,CornellÃ -El Prat,Ramírez Domínguez,Relatório da Partida,
7,dom,2009-10-18,,Xerez,2–1,Villarreal,,Chapín,Rubinos Pérez,Relatório da Partida,
,,,,,,,,,,,
8,sáb,2009-10-24,,Sporting Gijón,0–0,Real Madrid,,El Molinón,Teixeira Vitienes,Relatório da Partida,
8,sáb,2009-10-24,,Sevilla,0–0,Espanyol,,Ramón Sánchez Pizjuán,Turienzo Álvarez,Relatório da Partida,
