Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
13,sáb,2012-11-24,,Málaga,4–0,Valencia,,La Rosaleda,Muñiz Fernández,Relatório da Partida,
13,sáb,2012-11-24,,Rayo Vallecano,2–0,Mallorca,,Estadio de Vallecas Teresa Rivero,Teixeira Vitienes,Relatório da Partida,
13,dom,2012-11-25,,Atlético Madrid,4–0,Sevilla,,Vicente Calderón,Iglesias Villanueva,Relatório da Partida,
13,dom,2012-11-25,,Levante,0–4,Barcelona,,Ciutat de Valencia,Pérez Montero,Relatório da Partida,
13,dom,2012-11-25,,Espanyol,0–2,Getafe,,Cornellá - El Prat,Hernández Hernández,Relatório da Partida,
13,dom,2012-11-25,,Athletic Club,1–1,La Coruña,,San Mamés,Álvarez Izquierdo,Relatório da Partida,
13,seg,2012-11-26,,Zaragoza,0–1,Celta Vigo,,La Romareda,Delgado Ferreiro,Relatório da Partida,
,,,,,,,,,,,
14,sex,2012-11-30,,Osasuna,1–0,Rayo Vallecano,,Reyno de Navarra,Delgado Ferreiro,Relatório da Partida,
14,sáb,2012-12-01,,Real Madrid,2–0,Atlético Madrid,,Santiago Bernabéu,Undiano Mallenco,Relatório da Partida,
14,sáb,2012-12-01,,Valencia,2–5,Real Sociedad,,Mestalla,Clos Gómez,Relatório da Partida,
14,sáb,2012-12-01,,Barcelona,5–1,Athletic Club,,Camp Nou,Mateu Lahoz,Relatório da Partida,
14,sáb,2012-12-01,,Getafe,1–0,Málaga,,Coliseum Alfonso Pérez,González González,Relatório da Partida,
14,dom,2012-12-02,,Celta Vigo,1–1,Levante,,Balaídos,Estrada Fernández,Relatório da Partida,
14,dom,2012-12-02,,La Coruña,2–3,Betis,,Riazor,Del Cerro Grande,Relatório da Partida,
14,dom,2012-12-02,,Granada,0–0,Espanyol,,Nuevo Los Cármenes,Ayza Gámez,Relatório da Partida,
14,dom,2012-12-02,,Mallorca,1–1,Zaragoza,,Son Moix,Pérez Lasa,Relatório da Partida,
14,seg,2012-12-03,,Sevilla,1–2,Valladolid,,Ramón Sánchez Pizjuán,Teixeira Vitienes,Relatório da Partida,
,,,,,,,,,,,
15,sex,2012-12-07,,Espanyol,2–2,Sevilla,,Cornellá - El Prat,Muñiz Fernández,Relatório da Partida,
15,sáb,2012-12-08,,Real Sociedad,1–1,Getafe,,Anoeta,Estrada Fernández,Relatório da Partida,
15,sáb,2012-12-08,,Málaga,4–0,Granada,,La Rosaleda,Clos Gómez,Relatório da Partida,
15,sáb,2012-12-08,,Valladolid,2–3,Real Madrid,,José Zorrilla,Pérez Montero,Relatório da Partida,
15,sáb,2012-12-08,,Osasuna,0–1,Valencia,,Reyno de Navarra,Iglesias Villanueva,Relatório da Partida,
15,dom,2012-12-09,,Levante,4–0,Mallorca,,Ciutat de Valencia,Delgado Ferreiro,Relatório da Partida,
15,dom,2012-12-09,,Betis,1–2,Barcelona,,Benito Villamarín,Velasco Carballo,Relatório da Partida,
15,dom,2012-12-09,,Athletic Club,1–0,Celta Vigo,,San Mamés,Teixeira Vitienes,Relatório da Partida,
15,dom,2012-12-09,,Atlético Madrid,6–0,La Coruña,,Vicente Calderón,Hernández Hernández,Relatório da Partida,
15,seg,2012-12-10,,Rayo Vallecano,0–2,Zaragoza,,Estadio de Vallecas Teresa Rivero,Undiano Mallenco,Relatório da Partida,
,,,,,,,,,,,
16,sáb,2012-12-15,,Sevilla,0–2,Málaga,,Ramón Sánchez Pizjuán,Ayza Gámez,Relatório da Partida,
16,sáb,2012-12-15,,Getafe,1–1,Osasuna,,Coliseum Alfonso Pérez,Teixeira Vitienes,Relatório da Partida,
16,sáb,2012-12-15,,Mallorca,0–1,Athletic Club,,Son Moix,Del Cerro Grande,Relatório da Partida,
16,sáb,2012-12-15,,Granada,0–0,Real Sociedad,,Nuevo Los Cármenes,Teixeira Vitienes,Relatório da Partida,
16,dom,2012-12-16,,Barcelona,4–1,Atlético Madrid,,Camp Nou,Pérez Lasa,Relatório da Partida,
16,dom,2012-12-16,,Real Madrid,2–2,Espanyol,,Santiago Bernabéu,Mateu Lahoz,Relatório da Partida,
16,dom,2012-12-16,,Zaragoza,0–1,Levante,,La Romareda,Iglesias Villanueva,Relatório da Partida,
16,dom,2012-12-16,,Valencia,0–1,Rayo Vallecano,,Mestalla,Álvarez Izquierdo,Relatório da Partida,
16,seg,2012-12-17,,Celta Vigo,0–1,Betis,,Balaídos,González González,Relatório da Partida,
16,seg,2012-12-17,,La Coruña,0–0,Valladolid,,Riazor,Gil Manzano,Relatório da Partida,
,,,,,,,,,,,
17,qui,2012-12-20,,Real Sociedad,2–1,Sevilla,,Anoeta,Álvarez Izquierdo,Relatório da Partida,
17,qui,2012-12-20,,Rayo Vallecano,3–0,Levante,,Estadio de Vallecas Teresa Rivero,Teixeira Vitienes,Relatório da Partida,
17,qui,2012-12-20,,Espanyol,2–0,La Coruña,,Cornellá - El Prat,Velasco Carballo,Relatório da Partida,
17,sex,2012-12-21,,Valencia,4–2,Getafe,,Mestalla,Delgado Ferreiro,Relatório da Partida,
17,sex,2012-12-21,,Atlético Madrid,1–0,Celta Vigo,,Vicente Calderón,Pérez Montero,Relatório da Partida,
17,sáb,2012-12-22,,Betis,1–2,Mallorca,,Benito Villamarín,Undiano Mallenco,Relatório da Partida,
