Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
3,seg,2017-09-11,21:00 (16:00),Málaga,1.0,1–3,2.0,Las Palmas,22.697,Estadio La Rosaleda,Xavi Estrada,Relatório da Partida,
,,,,,,,,,,,,,
4,sex,2017-09-15,21:00 (16:00),Eibar,0.5,1–0,0.3,Leganés,4.986,Estadio Municipal de Ipurúa,Juan Martínez,Relatório da Partida,
4,sáb,2017-09-16,13:00 (08:00),Levante,0.9,1–1,1.7,Valencia,23.084,Estadio Ciudad de Valencia,Carlos del Cerro,Relatório da Partida,
4,sáb,2017-09-16,16:15 (11:15),Getafe,1.0,1–2,0.4,Barcelona,15.164,Coliseum Alfonso Pérez,David Fernández,Relatório da Partida,
4,sáb,2017-09-16,18:30 (13:30),Betis,2.6,2–1,0.5,La Coruña,46.174,Estadio Benito Villamarín,Alberto Undiano,Relatório da Partida,
4,sáb,2017-09-16,20:45 (15:45),Atlético Madrid,1.5,1–0,0.6,Málaga,63.114,Estadio Wanda Metropolitano,José Sánchez,Relatório da Partida,
4,dom,2017-09-17,12:00 (07:00),Alavés,0.7,0–3,2.1,Villarreal,18.124,Estadio de Mendizorroza,Santiago Jaime,Relatório da Partida,
4,dom,2017-09-17,16:15 (11:15),Girona,1.7,0–1,1.2,Sevilla,11.032,Estadi Municipal de Montilivi,Ricardo de Burgos,Relatório da Partida,
4,dom,2017-09-17,17:30 (13:30),Las Palmas,1.0,1–0,1.2,Athletic Club,19.213,Estadio de Gran Canaria,Pablo González,Relatório da Partida,
4,dom,2017-09-17,20:45 (15:45),Real Sociedad,0.5,1–3,2.8,Real Madrid,24.966,Estadio Municipal de Anoeta,Ignacio Iglesias,Relatório da Partida,
4,seg,2017-09-18,21:00 (16:00),Espanyol,0.8,2–1,1.1,Celta Vigo,15.026,RCDE Stadium,Alberola Rojas,Relatório da Partida,
,,,,,,,,,,,,,
5,ter,2017-09-19,20:00 (15:00),Valencia,3.0,5–0,0.8,Málaga,36.215,Estadio de Mestalla,Alfonso Álvarez,Relatório da Partida,
5,ter,2017-09-19,22:00 (17:00),Barcelona,2.4,6–1,1.3,Eibar,51.645,Camp Nou,Alejandro Hernández,Relatório da Partida,
5,qua,2017-09-20,20:00 (15:00),Leganés,0.6,0–0,1.2,Girona,9.781,Estadio Municipal de Butarque,Mario Melero,Relatório da Partida,
5,qua,2017-09-20,20:00 (15:00),Athletic Club,2.0,1–2,2.2,Atlético Madrid,43.381,San Mamés,Javier Estrada,Relatório da Partida,
5,qua,2017-09-20,21:00 (16:00),La Coruña,1.7,1–0,0.4,Alavés,18.518,Estadio Municipal de Riazor,David Medié,Relatório da Partida,
5,qua,2017-09-20,22:00 (17:00),Sevilla,1.4,1–0,0.4,Las Palmas,35.317,Estadio Ramón Sánchez Pizjuán,José González,Relatório da Partida,
5,qua,2017-09-20,22:00 (17:00),Real Madrid,3.5,0–1,1.1,Betis,65.102,Estadio Santiago Bernabéu,Antonio Matéu Lahoz,Relatório da Partida,
5,qui,2017-09-21,20:00 (15:00),Villarreal,1.5,0–0,1.0,Espanyol,17.094,Estadio de la Cerámica,José Munuera,Relatório da Partida,
5,qui,2017-09-21,21:00 (16:00),Celta Vigo,0.6,1–1,0.8,Getafe,14.700,Estadio de Balaídos,Daniel Trujillo,Relatório da Partida,
5,qui,2017-09-21,22:00 (17:00),Levante,1.9,3–0,0.7,Real Sociedad,17.415,Estadio Ciudad de Valencia,Jesús Gil,Relatório da Partida,
,,,,,,,,,,,,,
6,sáb,2017-09-23,13:00 (08:00),Atlético Madrid,1.3,2–0,0.5,Sevilla,60.823,Estadio Wanda Metropolitano,Juan Martínez,Relatório da Partida,
6,sáb,2017-09-23,16:15 (11:15),Alavés,0.7,1–2,2.4,Real Madrid,19.159,Estadio de Mendizorroza,Alberto Undiano,Relatório da Partida,
6,sáb,2017-09-23,18:30 (13:30),Málaga,2.2,3–3,1.9,Athletic Club,23.425,Estadio La Rosaleda,Carlos del Cerro,Relatório da Partida,
6,sáb,2017-09-23,20:45 (15:45),Girona,0.7,0–3,1.0,Barcelona,13.305,Estadi Municipal de Montilivi,José Sánchez,Relatório da Partida,
6,dom,2017-09-24,12:00 (07:00),Espanyol,2.7,4–1,1.6,La Coruña,19.585,RCDE Stadium,Ricardo de Burgos,Relatório da Partida,
6,dom,2017-09-24,16:15 (11:15),Getafe,2.3,4–0,1.1,Villarreal,10.874,Coliseum Alfonso Pérez,Ignacio Iglesias,Relatório da Partida,
6,dom,2017-09-24,17:30 (13:30),Las Palmas,0.7,0–2,1.6,Leganés,17.560,Estadio de Gran Canaria,Alberola Rojas,Relatório da Partida,
6,dom,2017-09-24,18:30 (13:30),Eibar,1.1,0–4,1.2,Celta Vigo,5.345,Estadio Municipal de Ipurúa,David Fernández,Relatório da Partida,
6,dom,2017-09-24,20:45 (15:45),Real Sociedad,1.1,2–3,1.8,Valencia,20.266,Estadio Municipal de Anoeta,Santiago Jaime,Relatório da Partida,
6,seg,2017-09-25,21:00 (16:00),Betis,2.2,4–0,0.4,Levante,48.237,Estadio Benito Villamarín,Pablo González,Relatório da Partida,
,,,,,,,,,,,,,
7,sex,2017-09-29,21:00 (16:00),Celta Vigo,2.3,3–3,1.4,Girona,16.126,Estadio de Balaídos,Pablo González,Relatório da Partida,
7,sáb,2017-09-30,13:00 (08:00),La Coruña,2.3,2–1,1.3,Getafe,19.323,Estadio Municipal de Riazor,Javier Estrada,Relatório da Partida,
7,sáb,2017-09-30,16:15 (11:15),Sevilla,2.2,2–0,0.4,Málaga,34.430,Estadio Ramón Sánchez Pizjuán,Daniel Trujillo,Relatório da Partida,
7,sáb,2017-09-30,18:30 (13:30),Levante,1.1,0–2,2.2,Alavés,18.528,Estadio Ciudad de Valencia,David Fernández,Relatório da Partida,
7,sáb,2017-09-30,20:45 (15:45),Leganés,0.4,0–0,1.1,Atlético Madrid,11.454,Estadio Municipal de Butarque,Jesús Gil,Relatório da Partida,
7,dom,2017-10-01,12:00 (07:00),Real Sociedad,1.7,4–4,2.1,Betis,19.669,Estadio Municipal de Anoeta,Alfonso Álvarez,Relatório da Partida,
7,dom,2017-10-01,16:15 (11:15),Barcelona,4.0,3–0,0.7,Las Palmas,,Camp Nou,José Munuera,Relatório da Partida,
7,dom,2017-10-01,18:30 (13:30),Valencia,2.6,3–2,2.2,Athletic Club,42.070,Estadio de Mestalla,Alejandro Hernández,Relatório da Partida,
7,dom,2017-10-01,18:30 (13:30),Villarreal,2.5,3–0,0.4,Eibar,17.090,Estadio de la Cerámica,Mario Melero,Relatório da Partida,
7,dom,2017-10-01,20:45 (15:45),Real Madrid,2.8,2–0,0.4,Espanyol,71.205,Estadio Santiago Bernabéu,José González,Relatório da Partida,
,,,,,,,,,,,,,
8,sex,2017-10-13,21:00 (16:00),Espanyol,2.4,0–0,0.9,Levante,19.365,RCDE Stadium,Alberto Undiano,Relatório da Partida,
8,sáb,2017-10-14,13:00 (08:00),Athletic Club,1.2,1–0,2.3,Sevilla,40.197,San Mamés,Ignacio Iglesias,Relatório da Partida,
8,sáb,2017-10-14,16:15 (11:15),Getafe,1.0,1–2,2.0,Real Madrid,15.350,Coliseum Alfonso Pérez,Juan Martínez,Relatório da Partida,
8,sáb,2017-10-14,18:30 (13:30),Alavés,0.6,0–2,0.8,Real Sociedad,19.840,Estadio de Mendizorroza,Alberola Rojas,Relatório da Partida,
8,sáb,2017-10-14,20:45 (15:45),Atlético Madrid,0.2,1–1,1.4,Barcelona,64.393,Estadio Wanda Metropolitano,Antonio Matéu Lahoz,Relatório da Partida,
8,dom,2017-10-15,12:00 (08:00),Eibar,0.6,0–0,0.6,La Coruña,5.125,Estadio Municipal de Ipurúa,Santiago Jaime,Relatório da Partida,
8,dom,2017-10-15,16:15 (12:15),Girona,2.4,1–2,1.4,Villarreal,9.935,Estadi Municipal de Montilivi,Carlos del Cerro,Relatório da Partida,
8,dom,2017-10-15,18:30 (14:30),Málaga,1.0,0–2,2.2,Leganés,23.951,Estadio La Rosaleda,José González,Relatório da Partida,
8,dom,2017-10-15,20:45 (16:45),Betis,2.6,3–6,1.7,Valencia,48.792,Estadio Benito Villamarín,José Sánchez,Relatório da Partida,
8,seg,2017-10-16,20:00 (17:00),Las Palmas,2.1,2–5,1.8,Celta Vigo,15.799,Estadio de Gran Canaria,David Medié,Relatório da Partida,
,,,,,,,,,,,,,
9,sáb,2017-10-21,13:00 (09:00),Levante,0.5,1–1,0.8,Getafe,18.064,Estadio Ciudad de Valencia,Ricardo de Burgos,Relatório da Partida,
9,sáb,2017-10-21,16:15 (12:15),Betis,0.8,2–0,0.7,Alavés,49.243,Estadio Benito Villamarín,Daniel Trujillo,Relatório da Partida,
9,sáb,2017-10-21,18:30 (14:30),Valencia,2.2,4–0,0.8,Sevilla,44.307,Estadio de Mestalla,Javier Estrada,Relatório da Partida,
9,sáb,2017-10-21,20:45 (16:45),Barcelona,1.9,2–0,0.6,Málaga,74.397,Camp Nou,Pablo González,Relatório da Partida,
9,dom,2017-10-22,12:00 (08:00),Villarreal,2.7,4–0,0.9,Las Palmas,16.606,Estadio de la Cerámica,David Fernández,Relatório da Partida,
9,dom,2017-10-22,16:15 (12:15),Celta Vigo,1.1,0–1,0.9,Atlético Madrid,12.978,Estadio de Balaídos,José Munuera,Relatório da Partida,
9,dom,2017-10-22,18:30 (14:30),Leganés,1.1,1–0,0.7,Athletic Club,11.454,Estadio Municipal de Butarque,Antonio Matéu Lahoz,Relatório da Partida,
9,dom,2017-10-22,20:45 (16:45),Real Madrid,1.4,3–0,0.3,Eibar,66.781,Estadio Santiago Bernabéu,Alfonso Álvarez,Relatório da Partida,
9,seg,2017-10-23,20:00 (16:00),Real Sociedad,1.3,1–1,0.5,Espanyol,18.515,Estadio Municipal de Anoeta,Mario Melero,Relatório da Partida,
9,seg,2017-10-23,21:00 (17:00),La Coruña,2.4,1–2,1.8,Girona,17.463,Estadio Municipal de Riazor,Jesús Gil,Relatório da Partida,
,,,,,,,,,,,,,
10,sáb,2017-10-28,13:00 (09:00),Alavés,0.9,1–2,1.0,Valencia,18.638,Estadio de Mendizorroza,José González,Relatório da Partida,
10,sáb,2017-10-28,18:30 (14:30),Atlético Madrid,1.6,1–1,0.7,Villarreal,61.421,Estadio Wanda Metropolitano,Alberto Undiano,Relatório da Partida,
10,sáb,2017-10-28,20:45 (16:45),Athletic Club,1.1,0–2,2.7,Barcelona,43.570,San Mamés,Juan Martínez,Relatório da Partida,
10,sáb,2017-10-28,22:30 (18:30),Sevilla,1.7,2–1,1.2,Leganés,32.097,Estadio Ramón Sánchez Pizjuán,David Medié,Relatório da Partida,
10,dom,2017-10-29,12:00 (09:00),Getafe,2.2,2–1,1.2,Real Sociedad,11.010,Coliseum Alfonso Pérez,José Sánchez,Relatório da Partida,
10,dom,2017-10-29,16:15 (13:15),Girona,2.2,2–1,1.5,Real Madrid,13.382,Estadi Municipal de Montilivi,Alejandro Hernández,Relatório da Partida,
10,dom,2017-10-29,18:30 (15:30),Eibar,1.6,2–2,1.0,Levante,5.131,Estadio Municipal de Ipurúa,Alberola Rojas,Relatório da Partida,
10,dom,2017-10-29,20:45 (17:45),Málaga,1.9,2–1,1.2,Celta Vigo,19.541,Estadio La Rosaleda,Santiago Jaime,Relatório da Partida,
10,seg,2017-10-30,20:00 (18:00),Las Palmas,0.6,1–3,1.7,La Coruña,14.805,Estadio de Gran Canaria,Carlos del Cerro,Relatório da Partida,
10,seg,2017-10-30,21:00 (18:00),Espanyol,0.9,1–0,0.4,Betis,17.856,RCDE Stadium,Ignacio Iglesias,Relatório da Partida,
,,,,,,,,,,,,,
11,sex,2017-11-03,21:00 (18:00),Betis,1.3,2–2,0.8,Getafe,42.323,Estadio Benito Villamarín,Antonio Matéu Lahoz,Relatório da Partida,
11,sáb,2017-11-04,13:00 (10:00),Valencia,2.2,3–0,1.2,Leganés,39.694,Estadio de Mestalla,Ricardo de Burgos,Relatório da Partida,
11,sáb,2017-11-04,16:15 (13:15),La Coruña,0.6,0–1,0.5,Atlético Madrid,22.733,Estadio Municipal de Riazor,Alfonso Álvarez,Relatório da Partida,
11,sáb,2017-11-04,18:30 (15:30),Alavés,0.7,1–0,0.9,Espanyol,19.368,Estadio de Mendizorroza,Pablo González,Relatório da Partida,
11,sáb,2017-11-04,20:45 (17:45),Barcelona,2.1,2–1,0.6,Sevilla,70.723,Camp Nou,José González,Relatório da Partida,
11,dom,2017-11-05,12:00 (09:00),Levante,0.8,1–2,1.5,Girona,18.324,Estadio Ciudad de Valencia,José Munuera,Relatório da Partida,
11,dom,2017-11-05,16:15 (13:15),Celta Vigo,1.0,3–1,0.9,Athletic Club,19.779,Estadio de Balaídos,Jesús Gil,Relatório da Partida,
11,dom,2017-11-05,18:30 (15:30),Real Sociedad,2.4,3–1,0.3,Eibar,20.387,Estadio Municipal de Anoeta,Daniel Trujillo,Relatório da Partida,
11,dom,2017-11-05,18:30 (15:30),Villarreal,1.2,2–0,0.5,Málaga,17.755,Estadio de la Cerámica,Javier Estrada,Relatório da Partida,
11,dom,2017-11-05,20:45 (17:45),Real Madrid,2.2,3–0,0.2,Las Palmas,67.120,Estadio Santiago Bernabéu,José Sánchez,Relatório da Partida,
,,,,,,,,,,,,,
12,sex,2017-11-17,21:00 (18:00),Girona,1.2,1–1,1.4,Real Sociedad,10.136,Estadi Municipal de Montilivi,Ignacio Iglesias,Relatório da Partida,
12,sáb,2017-11-18,13:00 (10:00),Getafe,3.2,4–1,0.8,Alavés,10.014,Coliseum Alfonso Pérez,Santiago Jaime,Relatório da Partida,
12,sáb,2017-11-18,16:15 (13:15),Leganés,1.5,0–3,2.6,Barcelona,11.454,Estadio Municipal de Butarque,Alberto Undiano,Relatório da Partida,
12,sáb,2017-11-18,18:30 (15:30),Sevilla,1.3,2–1,1.8,Celta Vigo,35.030,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Relatório da Partida,
12,sáb,2017-11-18,20:45 (17:45),Atlético Madrid,0.7,0–0,1.4,Real Madrid,66.496,Estadio Wanda Metropolitano,David Fernández,Relatório da Partida,
12,dom,2017-11-19,12:00 (09:00),Málaga,1.8,3–2,1.2,La Coruña,24.563,Estadio La Rosaleda,Juan Martínez,Relatório da Partida,
12,dom,2017-11-19,16:15 (13:15),Espanyol,1.1,0–2,1.0,Valencia,25.529,RCDE Stadium,Alejandro Hernández,Relatório da Partida,
12,dom,2017-11-19,17:30 (15:30),Las Palmas,0.8,0–2,0.9,Levante,26.212,Estadio de Gran Canaria,Mario Melero,Relatório da Partida,
12,dom,2017-11-19,20:45 (17:45),Athletic Club,1.0,1–1,1.4,Villarreal,36.666,San Mamés,David Medié,Relatório da Partida,
12,seg,2017-11-20,21:00 (18:00),Eibar,2.2,5–0,0.8,Betis,4.638,Estadio Municipal de Ipurúa,José González,Relatório da Partida,
,,,,,,,,,,,,,
13,sex,2017-11-24,21:00 (18:00),Celta Vigo,1.8,1–0,0.8,Leganés,10.611,Estadio de Balaídos,Alejandro Hernández,Relatório da Partida,
13,sáb,2017-11-25,13:00 (10:00),Alavés,0.4,1–2,1.0,Eibar,19.272,Estadio de Mendizorroza,José Munuera,Relatório da Partida,
13,sáb,2017-11-25,16:15 (13:15),Real Madrid,2.9,3–2,0.6,Málaga,75.671,Estadio Santiago Bernabéu,Jesús Gil,Relatório da Partida,
13,sáb,2017-11-25,18:30 (15:30),Betis,1.1,2–2,1.6,Girona,45.681,Estadio Benito Villamarín,Carlos del Cerro,Relatório da Partida,
13,sáb,2017-11-25,20:45 (17:45),Levante,1.3,0–5,3.4,Atlético Madrid,21.549,Estadio Ciudad de Valencia,Daniel Trujillo,Relatório da Partida,
13,dom,2017-11-26,12:00 (09:00),La Coruña,1.8,2–2,1.7,Athletic Club,20.879,Estadio Municipal de Riazor,José González,Relatório da Partida,
13,dom,2017-11-26,16:15 (13:15),Real Sociedad,2.2,2–2,1.9,Las Palmas,19.780,Estadio Municipal de Anoeta,Pablo González,Relatório da Partida,
13,dom,2017-11-26,18:30 (15:30),Villarreal,2.1,2–3,1.6,Sevilla,18.698,Estadio de la Cerámica,Alberola Rojas,Relatório da Partida,
13,dom,2017-11-26,20:45 (17:45),Valencia,1.2,1–1,1.0,Barcelona,47.775,Estadio de Mestalla,Ignacio Iglesias,Relatório da Partida,
13,seg,2017-11-27,21:00 (18:00),Espanyol,0.9,1–0,0.8,Getafe,11.756,RCDE Stadium,Juan Martínez,Relatório da Partida,
,,,,,,,,,,,,,
14,sex,2017-12-01,21:00 (18:00),Málaga,1.0,0–0,0.5,Levante,17.886,Estadio La Rosaleda,Ricardo de Burgos,Relatório da Partida,
14,sáb,2017-12-02,13:00 (10:00),Barcelona,3.7,2–2,2.0,Celta Vigo,63.208,Camp Nou,Mario Melero,Relatório da Partida,
14,sáb,2017-12-02,16:15 (13:15),Atlético Madrid,3.6,2–1,1.7,Real Sociedad,57.394,Estadio Wanda Metropolitano,Santiago Jaime,Relatório da Partida,
14,sáb,2017-12-02,18:30 (15:30),Sevilla,1.2,2–0,0.9,La Coruña,32.017,Estadio Ramón Sánchez Pizjuán,José Sánchez,Relatório da Partida,
14,sáb,2017-12-02,20:45 (17:45),Athletic Club,1.2,0–0,1.6,Real Madrid,44.884,San Mamés,Antonio Matéu Lahoz,Relatório da Partida,
14,dom,2017-12-03,12:00 (09:00),Leganés,1.1,3–1,0.8,Villarreal,10.017,Estadio Municipal de Butarque,David Fernández,Relatório da Partida,
14,dom,2017-12-03,16:15 (13:15),Getafe,0.9,1–0,0.9,Valencia,12.480,Coliseum Alfonso Pérez,David Medié,Relatório da Partida,
14,dom,2017-12-03,18:30 (15:30),Eibar,1.5,3–1,0.3,Espanyol,4.693,Estadio Municipal de Ipurúa,Alberto Undiano,Relatório da Partida,
14,dom,2017-12-03,19:45 (17:45),Las Palmas,2.4,1–0,0.3,Betis,16.313,Estadio de Gran Canaria,Javier Estrada,Relatório da Partida,
14,seg,2017-12-04,21:00 (18:00),Girona,0.5,2–3,1.8,Alavés,7.316,Estadi Municipal de Montilivi,Alberola Rojas,Relatório da Partida,
,,,,,,,,,,,,,
15,sex,2017-12-08,21:00 (18:00),Alavés,3.1,2–0,0.3,Las Palmas,18.567,Estadio de Mendizorroza,David Medié,Relatório da Partida,
15,sáb,2017-12-09,13:00 (10:00),Getafe,0.3,0–0,1.0,Eibar,9.317,Coliseum Alfonso Pérez,Alberola Rojas,Relatório da Partida,
15,sáb,2017-12-09,16:15 (13:15),Real Madrid,3.2,5–0,0.4,Sevilla,76.924,Estadio Santiago Bernabéu,Juan Martínez,Relatório da Partida,
15,sáb,2017-12-09,18:30 (15:30),La Coruña,0.8,1–0,0.2,Leganés,18.366,Estadio Municipal de Riazor,Mario Melero,Relatório da Partida,
15,sáb,2017-12-09,20:45 (17:45),Valencia,1.6,2–1,1.2,Celta Vigo,35.633,Estadio de Mestalla,José Munuera,Relatório da Partida,
15,dom,2017-12-10,12:00 (09:00),Real Sociedad,1.8,0–2,1.8,Málaga,16.834,Estadio Municipal de Anoeta,Carlos del Cerro,Relatório da Partida,
15,dom,2017-12-10,16:15 (13:15),Betis,0.3,0–1,0.6,Atlético Madrid,45.517,Estadio Benito Villamarín,Alejandro Hernández,Relatório da Partida,
15,dom,2017-12-10,18:30 (15:30),Levante,0.7,1–2,2.0,Athletic Club,18.005,Estadio Ciudad de Valencia,Javier Estrada,Relatório da Partida,
15,dom,2017-12-10,20:45 (17:45),Villarreal,0.7,0–2,3.5,Barcelona,21.087,Estadio de la Cerámica,Ricardo de Burgos,Relatório da Partida,
15,seg,2017-12-11,21:00 (18:00),Espanyol,0.4,0–1,1.4,Girona,13.846,RCDE Stadium,José González,Relatório da Partida,
,,,,,,,,,,,,,
16,sex,2017-12-15,21:00 (18:00),Sevilla,2.0,0–0,0.9,Levante,25.934,Estadio Ramón Sánchez Pizjuán,Ignacio Iglesias,Relatório da Partida,
16,sáb,2017-12-16,16:15 (13:15),Athletic Club,0.7,0–0,0.5,Real Sociedad,45.504,San Mamés,David Fernández,Relatório da Partida,
16,sáb,2017-12-16,18:30 (15:30),Eibar,0.7,2–1,0.9,Valencia,5.219,Estadio Municipal de Ipurúa,Pablo González,Relatório da Partida,
16,sáb,2017-12-16,20:45 (17:45),Atlético Madrid,1.1,1–0,0.6,Alavés,49.937,Estadio Wanda Metropolitano,Jesús Gil,Relatório da Partida,
16,dom,2017-12-17,12:00 (09:00),Girona,0.3,1–0,0.2,Getafe,10.095,Estadi Municipal de Montilivi,Alberto Undiano,Relatório da Partida,
16,dom,2017-12-17,16:15 (13:15),Celta Vigo,1.0,0–1,0.6,Villarreal,18.215,Estadio de Balaídos,Javier Estrada,Relatório da Partida,
16,dom,2017-12-17,17:30 (15:30),Las Palmas,1.8,2–2,1.9,Espanyol,14.020,Estadio de Gran Canaria,José Sánchez,Relatório da Partida,
16,dom,2017-12-17,20:45 (17:45),Barcelona,5.6,4–0,0.3,La Coruña,53.607,Camp Nou,Antonio Matéu Lahoz,Relatório da Partida,
16,seg,2017-12-18,21:00 (18:00),Málaga,0.8,0–2,1.8,Betis,22.488,Estadio La Rosaleda,Alberola Rojas,Relatório da Partida,
,,,,,,,,,,,,,
17,ter,2017-12-19,21:30 (18:30),Levante,0.8,0–0,0.4,Leganés,14.639,Estadio Ciudad de Valencia,Santiago Jaime,Relatório da Partida,
17,qua,2017-12-20,19:30 (16:30),Getafe,2.7,2–0,2.1,Las Palmas,9.231,Coliseum Alfonso Pérez,Ricardo de Burgos,Relatório da Partida,
17,qua,2017-12-20,21:30 (18:30),Real Sociedad,1.6,3–1,0.4,Sevilla,17.205,Estadio Municipal de Anoeta,Alejandro Hernández,Relatório da Partida,
17,qui,2017-12-21,19:30 (16:30),Eibar,2.1,4–1,0.5,Girona,4.867,Estadio Municipal de Ipurúa,Ignacio Iglesias,Relatório da Partida,
17,qui,2017-12-21,21:30 (18:30),Alavés,2.1,1–0,0.4,Málaga,18.733,Estadio de Mendizorroza,Alfonso Álvarez,Relatório da Partida,
17,sex,2017-12-22,19:30 (16:30),Betis,1.2,0–2,2.8,Athletic Club,42.713,Estadio Benito Villamarín,Juan Martínez,Relatório da Partida,
17,sex,2017-12-22,21:30 (18:30),Espanyol,0.9,1–0,1.0,Atlético Madrid,19.327,RCDE Stadium,Mario Melero,Relatório da Partida,
17,sáb,2017-12-23,13:00 (10:00),Real Madrid,1.0,0–3,2.6,Barcelona,80.264,Estadio Santiago Bernabéu,José Sánchez,Relatório da Partida,
17,sáb,2017-12-23,16:15 (13:15),Valencia,1.9,0–1,1.1,Villarreal,39.181,Estadio de Mestalla,Daniel Trujillo,Relatório da Partida,
17,sáb,2017-12-23,18:30 (15:30),La Coruña,2.1,1–3,1.3,Celta Vigo,27.877,Estadio Municipal de Riazor,Alberto Undiano,Relatório da Partida,
,,,,,,,,,,,,,
