Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2014-08-16;Manchester Utd;1–2;Swansea City;Relatório da Partida;2014;1;2
2014-08-16;Stoke City;0–1;Aston Villa;Relatório da Partida;2014;0;1
2014-08-16;Leicester City;2–2;Everton;Relatório da Partida;2014;2;2
2014-08-16;QPR;0–1;Hull City;Relatório da Partida;2014;0;1
2014-08-16;West Ham;0–1;Tottenham;Relatório da Partida;2014;0;1
2014-08-16;West Brom;2–2;Sunderland;Relatório da Partida;2014;2;2
2014-08-16;Arsenal;2–1;Crystal Palace;Relatório da Partida;2014;2;1
2014-08-17;Liverpool;2–1;Southampton;Relatório da Partida;2014;2;1
2014-08-17;Newcastle Utd;0–2;Manchester City;Relatório da Partida;2014;0;2
2014-08-18;Burnley;1–3;Chelsea;Relatório da Partida;2014;1;3
2014-08-23;Aston Villa;0–0;Newcastle Utd;Relatório da Partida;2014;0;0
2014-08-23;Swansea City;1–0;Burnley;Relatório da Partida;2014;1;0
2014-08-23;Crystal Palace;1–3;West Ham;Relatório da Partida;2014;1;3
2014-08-23;Chelsea;2–0;Leicester City;Relatório da Partida;2014;2;0
2014-08-23;Southampton;0–0;West Brom;Relatório da Partida;2014;0;0
2014-08-23;Everton;2–2;Arsenal;Relatório da Partida;2014;2;2
2014-08-24;Tottenham;4–0;QPR;Relatório da Partida;2014;4;0
2014-08-24;Hull City;1–1;Stoke City;Relatório da Partida;2014;1;1
2014-08-24;Sunderland;1–1;Manchester Utd;Relatório da Partida;2014;1;1
2014-08-25;Manchester City;3–1;Liverpool;Relatório da Partida;2014;3;1
2014-08-30;Burnley;0–0;Manchester Utd;Relatório da Partida;2014;0;0
2014-08-30;QPR;1–0;Sunderland;Relatório da Partida;2014;1;0
2014-08-30;Manchester City;0–1;Stoke City;Relatório da Partida;2014;0;1
2014-08-30;West Ham;1–3;Southampton;Relatório da Partida;2014;1;3
2014-08-30;Swansea City;3–0;West Brom;Relatório da Partida;2014;3;0
2014-08-30;Newcastle Utd;3–3;Crystal Palace;Relatório da Partida;2014;3;3
2014-08-30;Everton;3–6;Chelsea;Relatório da Partida;2014;3;6
2014-08-31;Tottenham;0–3;Liverpool;Relatório da Partida;2014;0;3
2014-08-31;Aston Villa;2–1;Hull City;Relatório da Partida;2014;2;1
2014-08-31;Leicester City;1–1;Arsenal;Relatório da Partida;2014;1;1
2014-09-13;Arsenal;2–2;Manchester City;Relatório da Partida;2014;2;2
2014-09-13;Stoke City;0–1;Leicester City;Relatório da Partida;2014;0;1
2014-09-13;West Brom;0–2;Everton;Relatório da Partida;2014;0;2
2014-09-13;Southampton;4–0;Newcastle Utd;Relatório da Partida;2014;4;0
2014-09-13;Sunderland;2–2;Tottenham;Relatório da Partida;2014;2;2
2014-09-13;Crystal Palace;0–0;Burnley;Relatório da Partida;2014;0;0
2014-09-13;Chelsea;4–2;Swansea City;Relatório da Partida;2014;4;2
2014-09-13;Liverpool;0–1;Aston Villa;Relatório da Partida;2014;0;1
2014-09-14;Manchester Utd;4–0;QPR;Relatório da Partida;2014;4;0
2014-09-15;Hull City;2–2;West Ham;Relatório da Partida;2014;2;2
2014-09-20;QPR;2–2;Stoke City;Relatório da Partida;2014;2;2
2014-09-20;Burnley;0–0;Sunderland;Relatório da Partida;2014;0;0
2014-09-20;Newcastle Utd;2–2;Hull City;Relatório da Partida;2014;2;2
2014-09-20;Swansea City;0–1;Southampton;Relatório da Partida;2014;0;1
2014-09-20;Aston Villa;0–3;Arsenal;Relatório da Partida;2014;0;3
2014-09-20;West Ham;3–1;Liverpool;Relatório da Partida;2014;3;1
2014-09-21;Tottenham;0–1;West Brom;Relatório da Partida;2014;0;1
2014-09-21;Leicester City;5–3;Manchester Utd;Relatório da Partida;2014;5;3
2014-09-21;Everton;2–3;Crystal Palace;Relatório da Partida;2014;2;3
2014-09-21;Manchester City;1–1;Chelsea;Relatório da Partida;2014;1;1
2014-09-27;Liverpool;1–1;Everton;Relatório da Partida;2014;1;1
2014-09-27;Hull City;2–4;Manchester City;Relatório da Partida;2014;2;4
2014-09-27;Sunderland;0–0;Swansea City;Relatório da Partida;2014;0;0
2014-09-27;Crystal Palace;2–0;Leicester City;Relatório da Partida;2014;2;0
2014-09-27;Manchester Utd;2–1;West Ham;Relatório da Partida;2014;2;1
2014-09-27;Chelsea;3–0;Aston Villa;Relatório da Partida;2014;3;0
2014-09-27;Southampton;2–1;QPR;Relatório da Partida;2014;2;1
2014-09-27;Arsenal;1–1;Tottenham;Relatório da Partida;2014;1;1
2014-09-28;West Brom;4–0;Burnley;Relatório da Partida;2014;4;0
2014-09-29;Stoke City;1–0;Newcastle Utd;Relatório da Partida;2014;1;0
2014-10-04;Hull City;2–0;Crystal Palace;Relatório da Partida;2014;2;0
2014-10-04;Liverpool;2–1;West Brom;Relatório da Partida;2014;2;1
2014-10-04;Swansea City;2–2;Newcastle Utd;Relatório da Partida;2014;2;2
2014-10-04;Sunderland;3–1;Stoke City;Relatório da Partida;2014;3;1
2014-10-04;Leicester City;2–2;Burnley;Relatório da Partida;2014;2;2
2014-10-04;Aston Villa;0–2;Manchester City;Relatório da Partida;2014;0;2
2014-10-05;Manchester Utd;2–1;Everton;Relatório da Partida;2014;2;1
2014-10-05;Chelsea;2–0;Arsenal;Relatório da Partida;2014;2;0
2014-10-05;Tottenham;1–0;Southampton;Relatório da Partida;2014;1;0
2014-10-05;West Ham;2–0;QPR;Relatório da Partida;2014;2;0
2014-10-18;Manchester City;4–1;Tottenham;Relatório da Partida;2014;4;1
2014-10-18;Crystal Palace;1–2;Chelsea;Relatório da Partida;2014;1;2
2014-10-18;Everton;3–0;Aston Villa;Relatório da Partida;2014;3;0
2014-10-18;Arsenal;2–2;Hull City;Relatório da Partida;2014;2;2
2014-10-18;Burnley;1–3;West Ham;Relatório da Partida;2014;1;3
2014-10-18;Southampton;8–0;Sunderland;Relatório da Partida;2014;8;0
2014-10-18;Newcastle Utd;1–0;Leicester City;Relatório da Partida;2014;1;0
2014-10-19;QPR;2–3;Liverpool;Relatório da Partida;2014;2;3
2014-10-19;Stoke City;2–1;Swansea City;Relatório da Partida;2014;2;1
2014-10-20;West Brom;2–2;Manchester Utd;Relatório da Partida;2014;2;2
2014-10-25;West Ham;2–1;Manchester City;Relatório da Partida;2014;2;1
2014-10-25;Southampton;1–0;Stoke City;Relatório da Partida;2014;1;0
2014-10-25;Liverpool;0–0;Hull City;Relatório da Partida;2014;0;0
2014-10-25;West Brom;2–2;Crystal Palace;Relatório da Partida;2014;2;2
2014-10-25;Sunderland;0–2;Arsenal;Relatório da Partida;2014;0;2
