Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2004-08-14;Norwich City;1–1;Crystal Palace;Relatório da Partida;2004;1;1
2004-08-14;Manchester City;1–1;Fulham;Relatório da Partida;2004;1;1
2004-08-14;Middlesbrough;2–2;Newcastle Utd;Relatório da Partida;2004;2;2
2004-08-14;Portsmouth;1–1;Birmingham City;Relatório da Partida;2004;1;1
2004-08-14;Bolton;4–1;Charlton Ath;Relatório da Partida;2004;4;1
2004-08-14;Tottenham;1–1;Liverpool;Relatório da Partida;2004;1;1
2004-08-14;Aston Villa;2–0;Southampton;Relatório da Partida;2004;2;0
2004-08-14;Blackburn;1–1;West Brom;Relatório da Partida;2004;1;1
2004-08-15;Chelsea;1–0;Manchester Utd;Relatório da Partida;2004;1;0
2004-08-15;Everton;1–4;Arsenal;Relatório da Partida;2004;1;4
2004-08-21;Southampton;3–2;Blackburn;Relatório da Partida;2004;3;2
2004-08-21;Charlton Ath;2–1;Portsmouth;Relatório da Partida;2004;2;1
2004-08-21;Crystal Palace;1–3;Everton;Relatório da Partida;2004;1;3
2004-08-21;Birmingham City;0–1;Chelsea;Relatório da Partida;2004;0;1
2004-08-21;Newcastle Utd;0–1;Tottenham;Relatório da Partida;2004;0;1
2004-08-21;Manchester Utd;2–1;Norwich City;Relatório da Partida;2004;2;1
2004-08-21;Fulham;2–0;Bolton;Relatório da Partida;2004;2;0
2004-08-21;Liverpool;2–1;Manchester City;Relatório da Partida;2004;2;1
2004-08-22;Arsenal;5–3;Middlesbrough;Relatório da Partida;2004;5;3
2004-08-22;West Brom;1–1;Aston Villa;Relatório da Partida;2004;1;1
2004-08-24;Crystal Palace;0–2;Chelsea;Relatório da Partida;2004;0;2
2004-08-24;Birmingham City;1–0;Manchester City;Relatório da Partida;2004;1;0
2004-08-25;Fulham;0–2;Middlesbrough;Relatório da Partida;2004;0;2
2004-08-25;West Brom;1–1;Tottenham;Relatório da Partida;2004;1;1
2004-08-25;Southampton;1–2;Bolton;Relatório da Partida;2004;1;2
2004-08-25;Arsenal;3–0;Blackburn;Relatório da Partida;2004;3;0
2004-08-25;Charlton Ath;3–0;Aston Villa;Relatório da Partida;2004;3;0
2004-08-25;Newcastle Utd;2–2;Norwich City;Relatório da Partida;2004;2;2
2004-08-28;Middlesbrough;2–1;Crystal Palace;Relatório da Partida;2004;2;1
2004-08-28;Everton;2–1;West Brom;Relatório da Partida;2004;2;1
2004-08-28;Blackburn;1–1;Manchester Utd;Relatório da Partida;2004;1;1
2004-08-28;Tottenham;1–0;Birmingham City;Relatório da Partida;2004;1;0
2004-08-28;Chelsea;2–1;Southampton;Relatório da Partida;2004;2;1
2004-08-28;Manchester City;4–0;Charlton Ath;Relatório da Partida;2004;4;0
2004-08-28;Aston Villa;4–2;Newcastle Utd;Relatório da Partida;2004;4;2
2004-08-28;Norwich City;1–4;Arsenal;Relatório da Partida;2004;1;4
2004-08-29;Bolton;1–0;Liverpool;Relatório da Partida;2004;1;0
2004-08-30;Manchester Utd;0–0;Everton;Relatório da Partida;2004;0;0
2004-08-30;Portsmouth;4–3;Fulham;Relatório da Partida;2004;4;3
2004-09-11;Liverpool;3–0;West Brom;Relatório da Partida;2004;3;0
2004-09-11;Aston Villa;0–0;Chelsea;Relatório da Partida;2004;0;0
2004-09-11;Fulham;0–3;Arsenal;Relatório da Partida;2004;0;3
