Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2012-08-18;Arsenal;0–0;Sunderland;Relatório da Partida;2012;0;0
2012-08-18;West Brom;3–0;Liverpool;Relatório da Partida;2012;3;0
2012-08-18;West Ham;1–0;Aston Villa;Relatório da Partida;2012;1;0
2012-08-18;Reading;1–1;Stoke City;Relatório da Partida;2012;1;1
2012-08-18;QPR;0–5;Swansea City;Relatório da Partida;2012;0;5
2012-08-18;Newcastle Utd;2–1;Tottenham;Relatório da Partida;2012;2;1
2012-08-18;Fulham;5–0;Norwich City;Relatório da Partida;2012;5;0
2012-08-19;Manchester City;3–2;Southampton;Relatório da Partida;2012;3;2
2012-08-19;Wigan Athletic;0–2;Chelsea;Relatório da Partida;2012;0;2
2012-08-20;Everton;1–0;Manchester Utd;Relatório da Partida;2012;1;0
2012-08-22;Chelsea;4–2;Reading;Relatório da Partida;2012;4;2
2012-08-25;Southampton;0–2;Wigan Athletic;Relatório da Partida;2012;0;2
2012-08-25;Manchester Utd;3–2;Fulham;Relatório da Partida;2012;3;2
2012-08-25;Norwich City;1–1;QPR;Relatório da Partida;2012;1;1
2012-08-25;Chelsea;2–0;Newcastle Utd;Relatório da Partida;2012;2;0
2012-08-25;Aston Villa;1–3;Everton;Relatório da Partida;2012;1;3
2012-08-25;Swansea City;3–0;West Ham;Relatório da Partida;2012;3;0
2012-08-25;Tottenham;1–1;West Brom;Relatório da Partida;2012;1;1
2012-08-26;Liverpool;2–2;Manchester City;Relatório da Partida;2012;2;2
2012-08-26;Stoke City;0–0;Arsenal;Relatório da Partida;2012;0;0
2012-09-01;Manchester City;3–1;QPR;Relatório da Partida;2012;3;1
2012-09-01;Wigan Athletic;2–2;Stoke City;Relatório da Partida;2012;2;2
2012-09-01;West Brom;2–0;Everton;Relatório da Partida;2012;2;0
2012-09-01;Swansea City;2–2;Sunderland;Relatório da Partida;2012;2;2
2012-09-01;West Ham;3–0;Fulham;Relatório da Partida;2012;3;0
2012-09-01;Tottenham;1–1;Norwich City;Relatório da Partida;2012;1;1
2012-09-02;Liverpool;0–2;Arsenal;Relatório da Partida;2012;0;2
2012-09-02;Newcastle Utd;1–1;Aston Villa;Relatório da Partida;2012;1;1
2012-09-02;Southampton;2–3;Manchester Utd;Relatório da Partida;2012;2;3
2012-09-15;Stoke City;1–1;Manchester City;Relatório da Partida;2012;1;1
2012-09-15;Fulham;3–0;West Brom;Relatório da Partida;2012;3;0
2012-09-15;QPR;0–0;Chelsea;Relatório da Partida;2012;0;0
2012-09-15;Norwich City;0–0;West Ham;Relatório da Partida;2012;0;0
2012-09-15;Sunderland;1–1;Liverpool;Relatório da Partida;2012;1;1
2012-09-15;Arsenal;6–1;Southampton;Relatório da Partida;2012;6;1
2012-09-15;Manchester Utd;4–0;Wigan Athletic;Relatório da Partida;2012;4;0
2012-09-15;Aston Villa;2–0;Swansea City;Relatório da Partida;2012;2;0
2012-09-16;Reading;1–3;Tottenham;Relatório da Partida;2012;1;3
2012-09-17;Everton;2–2;Newcastle Utd;Relatório da Partida;2012;2;2
2012-09-22;Chelsea;1–0;Stoke City;Relatório da Partida;2012;1;0
2012-09-22;Wigan Athletic;1–2;Fulham;Relatório da Partida;2012;1;2
2012-09-22;West Ham;1–1;Sunderland;Relatório da Partida;2012;1;1
2012-09-22;Swansea City;0–3;Everton;Relatório da Partida;2012;0;3
2012-09-22;West Brom;1–0;Reading;Relatório da Partida;2012;1;0
2012-09-22;Southampton;4–1;Aston Villa;Relatório da Partida;2012;4;1
2012-09-23;Manchester City;1–1;Arsenal;Relatório da Partida;2012;1;1
2012-09-23;Liverpool;1–2;Manchester Utd;Relatório da Partida;2012;1;2
2012-09-23;Tottenham;2–1;QPR;Relatório da Partida;2012;2;1
2012-09-23;Newcastle Utd;1–0;Norwich City;Relatório da Partida;2012;1;0
2012-09-29;Arsenal;1–2;Chelsea;Relatório da Partida;2012;1;2
2012-09-29;Sunderland;1–0;Wigan Athletic;Relatório da Partida;2012;1;0
2012-09-29;Norwich City;2–5;Liverpool;Relatório da Partida;2012;2;5
2012-09-29;Reading;2–2;Newcastle Utd;Relatório da Partida;2012;2;2
2012-09-29;Fulham;1–2;Manchester City;Relatório da Partida;2012;1;2
2012-09-29;Everton;3–1;Southampton;Relatório da Partida;2012;3;1
2012-09-29;Stoke City;2–0;Swansea City;Relatório da Partida;2012;2;0
2012-09-29;Manchester Utd;2–3;Tottenham;Relatório da Partida;2012;2;3
2012-09-30;Aston Villa;1–1;West Brom;Relatório da Partida;2012;1;1
2012-10-01;QPR;1–2;West Ham;Relatório da Partida;2012;1;2
2012-10-06;West Brom;3–2;QPR;Relatório da Partida;2012;3;2
2012-10-06;Chelsea;4–1;Norwich City;Relatório da Partida;2012;4;1
2012-10-06;Swansea City;2–2;Reading;Relatório da Partida;2012;2;2
2012-10-06;West Ham;1–3;Arsenal;Relatório da Partida;2012;1;3
2012-10-06;Wigan Athletic;2–2;Everton;Relatório da Partida;2012;2;2
2012-10-06;Manchester City;3–0;Sunderland;Relatório da Partida;2012;3;0
2012-10-07;Liverpool;0–0;Stoke City;Relatório da Partida;2012;0;0
2012-10-07;Newcastle Utd;0–3;Manchester Utd;Relatório da Partida;2012;0;3
2012-10-07;Tottenham;2–0;Aston Villa;Relatório da Partida;2012;2;0
2012-10-07;Southampton;2–2;Fulham;Relatório da Partida;2012;2;2
2012-10-20;Fulham;1–0;Aston Villa;Relatório da Partida;2012;1;0
2012-10-20;Norwich City;1–0;Arsenal;Relatório da Partida;2012;1;0
