Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2019-08-09;Liverpool;4–1;Norwich City;Relatório da Partida;2019;4;1
2019-08-10;West Ham;0–5;Manchester City;Relatório da Partida;2019;0;5
2019-08-10;Burnley;3–0;Southampton;Relatório da Partida;2019;3;0
2019-08-10;Watford;0–3;Brighton;Relatório da Partida;2019;0;3
2019-08-10;Crystal Palace;0–0;Everton;Relatório da Partida;2019;0;0
2019-08-10;Bournemouth;1–1;Sheffield Utd;Relatório da Partida;2019;1;1
2019-08-10;Tottenham;3–1;Aston Villa;Relatório da Partida;2019;3;1
2019-08-11;Newcastle Utd;0–1;Arsenal;Relatório da Partida;2019;0;1
2019-08-11;Leicester City;0–0;Wolves;Relatório da Partida;2019;0;0
2019-08-11;Manchester Utd;4–0;Chelsea;Relatório da Partida;2019;4;0
2019-08-17;Arsenal;2–1;Burnley;Relatório da Partida;2019;2;1
2019-08-17;Norwich City;3–1;Newcastle Utd;Relatório da Partida;2019;3;1
2019-08-17;Aston Villa;1–2;Bournemouth;Relatório da Partida;2019;1;2
2019-08-17;Brighton;1–1;West Ham;Relatório da Partida;2019;1;1
2019-08-17;Southampton;1–2;Liverpool;Relatório da Partida;2019;1;2
2019-08-17;Everton;1–0;Watford;Relatório da Partida;2019;1;0
2019-08-17;Manchester City;2–2;Tottenham;Relatório da Partida;2019;2;2
2019-08-18;Sheffield Utd;1–0;Crystal Palace;Relatório da Partida;2019;1;0
2019-08-18;Chelsea;1–1;Leicester City;Relatório da Partida;2019;1;1
2019-08-19;Wolves;1–1;Manchester Utd;Relatório da Partida;2019;1;1
2019-08-23;Aston Villa;2–0;Everton;Relatório da Partida;2019;2;0
2019-08-24;Norwich City;2–3;Chelsea;Relatório da Partida;2019;2;3
2019-08-24;Sheffield Utd;1–2;Leicester City;Relatório da Partida;2019;1;2
2019-08-24;Manchester Utd;1–2;Crystal Palace;Relatório da Partida;2019;1;2
2019-08-24;Watford;1–3;West Ham;Relatório da Partida;2019;1;3
2019-08-24;Brighton;0–2;Southampton;Relatório da Partida;2019;0;2
2019-08-24;Liverpool;3–1;Arsenal;Relatório da Partida;2019;3;1
2019-08-25;Bournemouth;1–3;Manchester City;Relatório da Partida;2019;1;3
2019-08-25;Wolves;1–1;Burnley;Relatório da Partida;2019;1;1
2019-08-25;Tottenham;0–1;Newcastle Utd;Relatório da Partida;2019;0;1
2019-08-31;Southampton;1–1;Manchester Utd;Relatório da Partida;2019;1;1
2019-08-31;West Ham;2–0;Norwich City;Relatório da Partida;2019;2;0
2019-08-31;Crystal Palace;1–0;Aston Villa;Relatório da Partida;2019;1;0
2019-08-31;Leicester City;3–1;Bournemouth;Relatório da Partida;2019;3;1
2019-08-31;Chelsea;2–2;Sheffield Utd;Relatório da Partida;2019;2;2
2019-08-31;Newcastle Utd;1–1;Watford;Relatório da Partida;2019;1;1
2019-08-31;Manchester City;4–0;Brighton;Relatório da Partida;2019;4;0
2019-08-31;Burnley;0–3;Liverpool;Relatório da Partida;2019;0;3
2019-09-01;Everton;3–2;Wolves;Relatório da Partida;2019;3;2
2019-09-01;Arsenal;2–2;Tottenham;Relatório da Partida;2019;2;2
2019-09-14;Liverpool;3–1;Newcastle Utd;Relatório da Partida;2019;3;1
2019-09-14;Wolves;2–5;Chelsea;Relatório da Partida;2019;2;5
2019-09-14;Brighton;1–1;Burnley;Relatório da Partida;2019;1;1
2019-09-14;Tottenham;4–0;Crystal Palace;Relatório da Partida;2019;4;0
2019-09-14;Manchester Utd;1–0;Leicester City;Relatório da Partida;2019;1;0
2019-09-14;Sheffield Utd;0–1;Southampton;Relatório da Partida;2019;0;1
2019-09-14;Norwich City;3–2;Manchester City;Relatório da Partida;2019;3;2
2019-09-15;Bournemouth;3–1;Everton;Relatório da Partida;2019;3;1
2019-09-15;Watford;2–2;Arsenal;Relatório da Partida;2019;2;2
2019-09-16;Aston Villa;0–0;West Ham;Relatório da Partida;2019;0;0
2019-09-20;Southampton;1–3;Bournemouth;Relatório da Partida;2019;1;3
2019-09-21;Leicester City;2–1;Tottenham;Relatório da Partida;2019;2;1
2019-09-21;Manchester City;8–0;Watford;Relatório da Partida;2019;8;0
2019-09-21;Everton;0–2;Sheffield Utd;Relatório da Partida;2019;0;2
