Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2003-08-16;Portsmouth;2–1;Aston Villa;Relatório da Partida;2003;2;1
2003-08-16;Blackburn;5–1;Wolves;Relatório da Partida;2003;5;1
2003-08-16;Leicester City;2–2;Southampton;Relatório da Partida;2003;2;2
2003-08-16;Arsenal;2–1;Everton;Relatório da Partida;2003;2;1
2003-08-16;Fulham;3–2;Middlesbrough;Relatório da Partida;2003;3;2
2003-08-16;Manchester Utd;4–0;Bolton;Relatório da Partida;2003;4;0
2003-08-16;Birmingham City;1–0;Tottenham;Relatório da Partida;2003;1;0
2003-08-17;Charlton Ath;0–3;Manchester City;Relatório da Partida;2003;0;3
2003-08-17;Liverpool;1–2;Chelsea;Relatório da Partida;2003;1;2
2003-08-17;Leeds United;2–2;Newcastle Utd;Relatório da Partida;2003;2;2
2003-08-23;Wolves;0–4;Charlton Ath;Relatório da Partida;2003;0;4
2003-08-23;Tottenham;2–1;Leeds United;Relatório da Partida;2003;2;1
2003-08-23;Newcastle Utd;1–2;Manchester Utd;Relatório da Partida;2003;1;2
2003-08-23;Everton;3–1;Fulham;Relatório da Partida;2003;3;1
2003-08-23;Chelsea;2–1;Leicester City;Relatório da Partida;2003;2;1
2003-08-23;Manchester City;1–1;Portsmouth;Relatório da Partida;2003;1;1
2003-08-23;Southampton;0–0;Birmingham City;Relatório da Partida;2003;0;0
2003-08-23;Bolton;2–2;Blackburn;Relatório da Partida;2003;2;2
2003-08-24;Middlesbrough;0–4;Arsenal;Relatório da Partida;2003;0;4
2003-08-24;Aston Villa;0–0;Liverpool;Relatório da Partida;2003;0;0
2003-08-25;Blackburn;2–3;Manchester City;Relatório da Partida;2003;2;3
2003-08-26;Portsmouth;4–0;Bolton;Relatório da Partida;2003;4;0
2003-08-26;Charlton Ath;2–2;Everton;Relatório da Partida;2003;2;2
2003-08-26;Leicester City;0–0;Middlesbrough;Relatório da Partida;2003;0;0
2003-08-26;Leeds United;0–0;Southampton;Relatório da Partida;2003;0;0
2003-08-27;Liverpool;0–0;Tottenham;Relatório da Partida;2003;0;0
2003-08-27;Arsenal;2–0;Aston Villa;Relatório da Partida;2003;2;0
2003-08-27;Manchester Utd;1–0;Wolves;Relatório da Partida;2003;1;0
2003-08-30;Wolves;0–0;Portsmouth;Relatório da Partida;2003;0;0
2003-08-30;Bolton;0–0;Charlton Ath;Relatório da Partida;2003;0;0
2003-08-30;Tottenham;0–3;Fulham;Relatório da Partida;2003;0;3
2003-08-30;Chelsea;2–2;Blackburn;Relatório da Partida;2003;2;2
2003-08-30;Newcastle Utd;0–1;Birmingham City;Relatório da Partida;2003;0;1
2003-08-30;Aston Villa;3–1;Leicester City;Relatório da Partida;2003;3;1
2003-08-30;Everton;0–3;Liverpool;Relatório da Partida;2003;0;3
2003-08-30;Middlesbrough;2–3;Leeds United;Relatório da Partida;2003;2;3
2003-08-31;Manchester City;1–2;Arsenal;Relatório da Partida;2003;1;2
2003-08-31;Southampton;1–0;Manchester Utd;Relatório da Partida;2003;1;0
2003-09-13;Bolton;2–0;Middlesbrough;Relatório da Partida;2003;2;0
2003-09-13;Charlton Ath;0–2;Manchester Utd;Relatório da Partida;2003;0;2
2003-09-13;Blackburn;1–3;Liverpool;Relatório da Partida;2003;1;3
2003-09-13;Southampton;2–0;Wolves;Relatório da Partida;2003;2;0
2003-09-13;Arsenal;1–1;Portsmouth;Relatório da Partida;2003;1;1
2003-09-13;Chelsea;4–2;Tottenham;Relatório da Partida;2003;4;2
2003-09-13;Everton;2–2;Newcastle Utd;Relatório da Partida;2003;2;2
2003-09-14;Manchester City;4–1;Aston Villa;Relatório da Partida;2003;4;1
2003-09-14;Birmingham City;2–2;Fulham;Relatório da Partida;2003;2;2
2003-09-15;Leicester City;4–0;Leeds United;Relatório da Partida;2003;4;0
2003-09-20;Wolves;0–5;Chelsea;Relatório da Partida;2003;0;5
2003-09-20;Newcastle Utd;0–0;Bolton;Relatório da Partida;2003;0;0
2003-09-20;Liverpool;2–1;Leicester City;Relatório da Partida;2003;2;1
2003-09-20;Fulham;2–2;Manchester City;Relatório da Partida;2003;2;2
2003-09-20;Portsmouth;1–2;Blackburn;Relatório da Partida;2003;1;2
2003-09-20;Tottenham;1–3;Southampton;Relatório da Partida;2003;1;3
2003-09-20;Leeds United;0–2;Birmingham City;Relatório da Partida;2003;0;2
2003-09-20;Aston Villa;2–1;Charlton Ath;Relatório da Partida;2003;2;1
2003-09-21;Middlesbrough;1–0;Everton;Relatório da Partida;2003;1;0
2003-09-21;Manchester Utd;0–0;Arsenal;Relatório da Partida;2003;0;0
2003-09-26;Arsenal;3–2;Newcastle Utd;Relatório da Partida;2003;3;2
2003-09-27;Birmingham City;2–0;Portsmouth;Relatório da Partida;2003;2;0
2003-09-27;Chelsea;1–0;Aston Villa;Relatório da Partida;2003;1;0
2003-09-27;Leicester City;1–4;Manchester Utd;Relatório da Partida;2003;1;4
2003-09-27;Bolton;1–1;Wolves;Relatório da Partida;2003;1;1
2003-09-27;Southampton;0–1;Middlesbrough;Relatório da Partida;2003;0;1
2003-09-28;Charlton Ath;3–2;Liverpool;Relatório da Partida;2003;3;2
2003-09-28;Manchester City;0–0;Tottenham;Relatório da Partida;2003;0;0
