Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2015-08-08;Manchester Utd;1–0;Tottenham;Relatório da Partida;2015;1;0
2015-08-08;Norwich City;1–3;Crystal Palace;Relatório da Partida;2015;1;3
2015-08-08;Leicester City;4–2;Sunderland;Relatório da Partida;2015;4;2
2015-08-08;Everton;2–2;Watford;Relatório da Partida;2015;2;2
2015-08-08;Bournemouth;0–1;Aston Villa;Relatório da Partida;2015;0;1
2015-08-08;Chelsea;2–2;Swansea City;Relatório da Partida;2015;2;2
2015-08-09;Newcastle Utd;2–2;Southampton;Relatório da Partida;2015;2;2
2015-08-09;Arsenal;0–2;West Ham;Relatório da Partida;2015;0;2
2015-08-09;Stoke City;0–1;Liverpool;Relatório da Partida;2015;0;1
2015-08-10;West Brom;0–3;Manchester City;Relatório da Partida;2015;0;3
2015-08-14;Aston Villa;0–1;Manchester Utd;Relatório da Partida;2015;0;1
2015-08-15;Southampton;0–3;Everton;Relatório da Partida;2015;0;3
2015-08-15;Sunderland;1–3;Norwich City;Relatório da Partida;2015;1;3
2015-08-15;Watford;0–0;West Brom;Relatório da Partida;2015;0;0
2015-08-15;West Ham;1–2;Leicester City;Relatório da Partida;2015;1;2
2015-08-15;Swansea City;2–0;Newcastle Utd;Relatório da Partida;2015;2;0
2015-08-15;Tottenham;2–2;Stoke City;Relatório da Partida;2015;2;2
2015-08-16;Crystal Palace;1–2;Arsenal;Relatório da Partida;2015;1;2
2015-08-16;Manchester City;3–0;Chelsea;Relatório da Partida;2015;3;0
2015-08-17;Liverpool;1–0;Bournemouth;Relatório da Partida;2015;1;0
2015-08-22;Manchester Utd;0–0;Newcastle Utd;Relatório da Partida;2015;0;0
2015-08-22;Leicester City;1–1;Tottenham;Relatório da Partida;2015;1;1
2015-08-22;Crystal Palace;2–1;Aston Villa;Relatório da Partida;2015;2;1
2015-08-22;Norwich City;1–1;Stoke City;Relatório da Partida;2015;1;1
2015-08-22;West Ham;3–4;Bournemouth;Relatório da Partida;2015;3;4
2015-08-22;Sunderland;1–1;Swansea City;Relatório da Partida;2015;1;1
2015-08-23;West Brom;2–3;Chelsea;Relatório da Partida;2015;2;3
2015-08-23;Watford;0–0;Southampton;Relatório da Partida;2015;0;0
2015-08-23;Everton;0–2;Manchester City;Relatório da Partida;2015;0;2
2015-08-24;Arsenal;0–0;Liverpool;Relatório da Partida;2015;0;0
2015-08-29;Newcastle Utd;0–1;Arsenal;Relatório da Partida;2015;0;1
2015-08-29;Chelsea;1–2;Crystal Palace;Relatório da Partida;2015;1;2
2015-08-29;Bournemouth;1–1;Leicester City;Relatório da Partida;2015;1;1
2015-08-29;Stoke City;0–1;West Brom;Relatório da Partida;2015;0;1
2015-08-29;Liverpool;0–3;West Ham;Relatório da Partida;2015;0;3
2015-08-29;Aston Villa;2–2;Sunderland;Relatório da Partida;2015;2;2
2015-08-29;Manchester City;2–0;Watford;Relatório da Partida;2015;2;0
2015-08-29;Tottenham;0–0;Everton;Relatório da Partida;2015;0;0
2015-08-30;Southampton;3–0;Norwich City;Relatório da Partida;2015;3;0
2015-08-30;Swansea City;2–1;Manchester Utd;Relatório da Partida;2015;2;1
2015-09-12;Everton;3–1;Chelsea;Relatório da Partida;2015;3;1
2015-09-12;Norwich City;3–1;Bournemouth;Relatório da Partida;2015;3;1
2015-09-12;Arsenal;2–0;Stoke City;Relatório da Partida;2015;2;0
2015-09-12;Watford;1–0;Swansea City;Relatório da Partida;2015;1;0
2015-09-12;West Brom;0–0;Southampton;Relatório da Partida;2015;0;0
2015-09-12;Crystal Palace;0–1;Manchester City;Relatório da Partida;2015;0;1
2015-09-12;Manchester Utd;3–1;Liverpool;Relatório da Partida;2015;3;1
2015-09-13;Sunderland;0–1;Tottenham;Relatório da Partida;2015;0;1
2015-09-13;Leicester City;3–2;Aston Villa;Relatório da Partida;2015;3;2
2015-09-14;West Ham;2–0;Newcastle Utd;Relatório da Partida;2015;2;0
2015-09-19;Chelsea;2–0;Arsenal;Relatório da Partida;2015;2;0
2015-09-19;Newcastle Utd;1–2;Watford;Relatório da Partida;2015;1;2
2015-09-19;Swansea City;0–0;Everton;Relatório da Partida;2015;0;0
2015-09-19;Aston Villa;0–1;West Brom;Relatório da Partida;2015;0;1
2015-09-19;Bournemouth;2–0;Sunderland;Relatório da Partida;2015;2;0
2015-09-19;Stoke City;2–2;Leicester City;Relatório da Partida;2015;2;2
2015-09-19;Manchester City;1–2;West Ham;Relatório da Partida;2015;1;2
2015-09-20;Tottenham;1–0;Crystal Palace;Relatório da Partida;2015;1;0
2015-09-20;Liverpool;1–1;Norwich City;Relatório da Partida;2015;1;1
2015-09-20;Southampton;2–3;Manchester Utd;Relatório da Partida;2015;2;3
2015-09-26;Tottenham;4–1;Manchester City;Relatório da Partida;2015;4;1
2015-09-26;Stoke City;2–1;Bournemouth;Relatório da Partida;2015;2;1
2015-09-26;Manchester Utd;3–0;Sunderland;Relatório da Partida;2015;3;0
2015-09-26;Leicester City;2–5;Arsenal;Relatório da Partida;2015;2;5
2015-09-26;Southampton;3–1;Swansea City;Relatório da Partida;2015;3;1
2015-09-26;Liverpool;3–2;Aston Villa;Relatório da Partida;2015;3;2
2015-09-26;West Ham;2–2;Norwich City;Relatório da Partida;2015;2;2
2015-09-26;Newcastle Utd;2–2;Chelsea;Relatório da Partida;2015;2;2
2015-09-27;Watford;0–1;Crystal Palace;Relatório da Partida;2015;0;1
2015-09-28;West Brom;2–3;Everton;Relatório da Partida;2015;2;3
2015-10-03;Crystal Palace;2–0;West Brom;Relatório da Partida;2015;2;0
2015-10-03;Aston Villa;0–1;Stoke City;Relatório da Partida;2015;0;1
2015-10-03;Norwich City;1–2;Leicester City;Relatório da Partida;2015;1;2
2015-10-03;Manchester City;6–1;Newcastle Utd;Relatório da Partida;2015;6;1
2015-10-03;Sunderland;2–2;West Ham;Relatório da Partida;2015;2;2
2015-10-03;Bournemouth;1–1;Watford;Relatório da Partida;2015;1;1
2015-10-03;Chelsea;1–3;Southampton;Relatório da Partida;2015;1;3
2015-10-04;Everton;1–1;Liverpool;Relatório da Partida;2015;1;1
2015-10-04;Arsenal;3–0;Manchester Utd;Relatório da Partida;2015;3;0
2015-10-04;Swansea City;2–2;Tottenham;Relatório da Partida;2015;2;2
2015-10-17;Tottenham;0–0;Liverpool;Relatório da Partida;2015;0;0
2015-10-17;West Brom;1–0;Sunderland;Relatório da Partida;2015;1;0
2015-10-17;Southampton;2–2;Leicester City;Relatório da Partida;2015;2;2
2015-10-17;Chelsea;2–0;Aston Villa;Relatório da Partida;2015;2;0
2015-10-17;Manchester City;5–1;Bournemouth;Relatório da Partida;2015;5;1
2015-10-17;Crystal Palace;1–3;West Ham;Relatório da Partida;2015;1;3
2015-10-17;Everton;0–3;Manchester Utd;Relatório da Partida;2015;0;3
2015-10-17;Watford;0–3;Arsenal;Relatório da Partida;2015;0;3
2015-10-18;Newcastle Utd;6–2;Norwich City;Relatório da Partida;2015;6;2
2015-10-19;Swansea City;0–1;Stoke City;Relatório da Partida;2015;0;1
2015-10-24;Stoke City;0–2;Watford;Relatório da Partida;2015;0;2
2015-10-24;West Ham;2–1;Chelsea;Relatório da Partida;2015;2;1
2015-10-24;Norwich City;0–1;West Brom;Relatório da Partida;2015;0;1
2015-10-24;Aston Villa;1–2;Swansea City;Relatório da Partida;2015;1;2
2015-10-24;Leicester City;1–0;Crystal Palace;Relatório da Partida;2015;1;0
2015-10-24;Arsenal;2–1;Everton;Relatório da Partida;2015;2;1
2015-10-25;Sunderland;3–0;Newcastle Utd;Relatório da Partida;2015;3;0
2015-10-25;Manchester Utd;0–0;Manchester City;Relatório da Partida;2015;0;0
2015-10-25;Bournemouth;1–5;Tottenham;Relatório da Partida;2015;1;5
2015-10-25;Liverpool;1–1;Southampton;Relatório da Partida;2015;1;1
2015-10-31;Chelsea;1–3;Liverpool;Relatório da Partida;2015;1;3
2015-10-31;Crystal Palace;0–0;Manchester Utd;Relatório da Partida;2015;0;0
2015-10-31;Manchester City;2–1;Norwich City;Relatório da Partida;2015;2;1
2015-10-31;Swansea City;0–3;Arsenal;Relatório da Partida;2015;0;3
2015-10-31;Newcastle Utd;0–0;Stoke City;Relatório da Partida;2015;0;0
2015-10-31;West Brom;2–3;Leicester City;Relatório da Partida;2015;2;3
2015-10-31;Watford;2–0;West Ham;Relatório da Partida;2015;2;0
2015-11-01;Everton;6–2;Sunderland;Relatório da Partida;2015;6;2
2015-11-01;Southampton;2–0;Bournemouth;Relatório da Partida;2015;2;0
2015-11-02;Tottenham;3–1;Aston Villa;Relatório da Partida;2015;3;1
2015-11-07;Bournemouth;0–1;Newcastle Utd;Relatório da Partida;2015;0;1
2015-11-07;West Ham;1–1;Everton;Relatório da Partida;2015;1;1
2015-11-07;Sunderland;0–1;Southampton;Relatório da Partida;2015;0;1
2015-11-07;Leicester City;2–1;Watford;Relatório da Partida;2015;2;1
2015-11-07;Norwich City;1–0;Swansea City;Relatório da Partida;2015;1;0
2015-11-07;Manchester Utd;2–0;West Brom;Relatório da Partida;2015;2;0
2015-11-07;Stoke City;1–0;Chelsea;Relatório da Partida;2015;1;0
2015-11-08;Aston Villa;0–0;Manchester City;Relatório da Partida;2015;0;0
2015-11-08;Liverpool;1–2;Crystal Palace;Relatório da Partida;2015;1;2
2015-11-08;Arsenal;1–1;Tottenham;Relatório da Partida;2015;1;1
2015-11-21;Watford;1–2;Manchester Utd;Relatório da Partida;2015;1;2
2015-11-21;Newcastle Utd;0–3;Leicester City;Relatório da Partida;2015;0;3
2015-11-21;Swansea City;2–2;Bournemouth;Relatório da Partida;2015;2;2
2015-11-21;Southampton;0–1;Stoke City;Relatório da Partida;2015;0;1
2015-11-21;Everton;4–0;Aston Villa;Relatório da Partida;2015;4;0
2015-11-21;Chelsea;1–0;Norwich City;Relatório da Partida;2015;1;0
2015-11-21;West Brom;2–1;Arsenal;Relatório da Partida;2015;2;1
2015-11-21;Manchester City;1–4;Liverpool;Relatório da Partida;2015;1;4
2015-11-22;Tottenham;4–1;West Ham;Relatório da Partida;2015;4;1
2015-11-23;Crystal Palace;0–1;Sunderland;Relatório da Partida;2015;0;1
2015-11-28;Sunderland;2–0;Stoke City;Relatório da Partida;2015;2;0
2015-11-28;Bournemouth;3–3;Everton;Relatório da Partida;2015;3;3
2015-11-28;Crystal Palace;5–1;Newcastle Utd;Relatório da Partida;2015;5;1
2015-11-28;Manchester City;3–1;Southampton;Relatório da Partida;2015;3;1
2015-11-28;Aston Villa;2–3;Watford;Relatório da Partida;2015;2;3
2015-11-28;Leicester City;1–1;Manchester Utd;Relatório da Partida;2015;1;1
2015-11-29;Tottenham;0–0;Chelsea;Relatório da Partida;2015;0;0
