Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2002-08-17;Manchester Utd;1–0;West Brom;Relatório da Partida;2002;1;0
2002-08-17;Leeds United;3–0;Manchester City;Relatório da Partida;2002;3;0
2002-08-17;Everton;2–2;Tottenham;Relatório da Partida;2002;2;2
2002-08-17;Fulham;4–1;Bolton;Relatório da Partida;2002;4;1
2002-08-17;Charlton Ath;2–3;Chelsea;Relatório da Partida;2002;2;3
2002-08-17;Southampton;0–0;Middlesbrough;Relatório da Partida;2002;0;0
2002-08-17;Blackburn;0–0;Sunderland;Relatório da Partida;2002;0;0
2002-08-18;Aston Villa;0–1;Liverpool;Relatório da Partida;2002;0;1
2002-08-18;Arsenal;2–0;Birmingham City;Relatório da Partida;2002;2;0
2002-08-19;Newcastle Utd;4–0;West Ham;Relatório da Partida;2002;4;0
2002-08-23;Chelsea;2–2;Manchester Utd;Relatório da Partida;2002;2;2
2002-08-24;Sunderland;0–1;Everton;Relatório da Partida;2002;0;1
2002-08-24;Middlesbrough;2–2;Fulham;Relatório da Partida;2002;2;2
2002-08-24;West Ham;2–2;Arsenal;Relatório da Partida;2002;2;2
2002-08-24;Manchester City;1–0;Newcastle Utd;Relatório da Partida;2002;1;0
2002-08-24;Birmingham City;0–1;Blackburn;Relatório da Partida;2002;0;1
2002-08-24;Tottenham;1–0;Aston Villa;Relatório da Partida;2002;1;0
2002-08-24;Liverpool;3–0;Southampton;Relatório da Partida;2002;3;0
2002-08-24;West Brom;1–3;Leeds United;Relatório da Partida;2002;1;3
2002-08-24;Bolton;1–2;Charlton Ath;Relatório da Partida;2002;1;2
2002-08-27;Arsenal;5–2;West Brom;Relatório da Partida;2002;5;2
2002-08-27;Charlton Ath;0–1;Tottenham;Relatório da Partida;2002;0;1
2002-08-28;Everton;1–1;Birmingham City;Relatório da Partida;2002;1;1
2002-08-28;Southampton;1–1;Chelsea;Relatório da Partida;2002;1;1
2002-08-28;Aston Villa;1–0;Manchester City;Relatório da Partida;2002;1;0
2002-08-28;Blackburn;2–2;Liverpool;Relatório da Partida;2002;2;2
2002-08-28;Leeds United;0–1;Sunderland;Relatório da Partida;2002;0;1
2002-08-31;Middlesbrough;1–0;Blackburn;Relatório da Partida;2002;1;0
2002-08-31;Sunderland;1–1;Manchester Utd;Relatório da Partida;2002;1;1
2002-08-31;Manchester City;3–1;Everton;Relatório da Partida;2002;3;1
2002-08-31;Tottenham;2–1;Southampton;Relatório da Partida;2002;2;1
2002-08-31;West Ham;0–2;Charlton Ath;Relatório da Partida;2002;0;2
2002-08-31;West Brom;1–0;Fulham;Relatório da Partida;2002;1;0
2002-08-31;Birmingham City;2–1;Leeds United;Relatório da Partida;2002;2;1
2002-09-01;Bolton;1–0;Aston Villa;Relatório da Partida;2002;1;0
2002-09-01;Chelsea;1–1;Arsenal;Relatório da Partida;2002;1;1
2002-09-02;Liverpool;2–2;Newcastle Utd;Relatório da Partida;2002;2;2
2002-09-03;Manchester Utd;1–0;Middlesbrough;Relatório da Partida;2002;1;0
2002-09-10;Arsenal;2–1;Manchester City;Relatório da Partida;2002;2;1
2002-09-10;Middlesbrough;3–0;Sunderland;Relatório da Partida;2002;3;0
2002-09-11;West Ham;0–1;West Brom;Relatório da Partida;2002;0;1
2002-09-11;Liverpool;2–2;Birmingham City;Relatório da Partida;2002;2;2
2002-09-11;Newcastle Utd;0–2;Leeds United;Relatório da Partida;2002;0;2
2002-09-11;Manchester Utd;0–1;Bolton;Relatório da Partida;2002;0;1
2002-09-11;Blackburn;2–3;Chelsea;Relatório da Partida;2002;2;3
2002-09-11;Southampton;1–0;Everton;Relatório da Partida;2002;1;0
2002-09-11;Fulham;3–2;Tottenham;Relatório da Partida;2002;3;2
2002-09-11;Aston Villa;2–0;Charlton Ath;Relatório da Partida;2002;2;0
2002-09-14;Sunderland;0–3;Fulham;Relatório da Partida;2002;0;3
2002-09-14;Charlton Ath;0–3;Arsenal;Relatório da Partida;2002;0;3
2002-09-14;Chelsea;3–0;Newcastle Utd;Relatório da Partida;2002;3;0
2002-09-14;Everton;2–1;Middlesbrough;Relatório da Partida;2002;2;1
2002-09-14;Bolton;2–3;Liverpool;Relatório da Partida;2002;2;3
2002-09-14;West Brom;1–0;Southampton;Relatório da Partida;2002;1;0
2002-09-14;Leeds United;1–0;Manchester Utd;Relatório da Partida;2002;1;0
2002-09-15;Tottenham;3–2;West Ham;Relatório da Partida;2002;3;2
2002-09-15;Manchester City;2–2;Blackburn;Relatório da Partida;2002;2;2
2002-09-16;Birmingham City;3–0;Aston Villa;Relatório da Partida;2002;3;0
2002-09-21;Arsenal;2–1;Bolton;Relatório da Partida;2002;2;1
2002-09-21;Newcastle Utd;2–0;Sunderland;Relatório da Partida;2002;2;0
2002-09-21;Manchester Utd;1–0;Tottenham;Relatório da Partida;2002;1;0
2002-09-21;Southampton;0–0;Charlton Ath;Relatório da Partida;2002;0;0
2002-09-21;Liverpool;2–0;West Brom;Relatório da Partida;2002;2;0
2002-09-21;West Ham;0–0;Manchester City;Relatório da Partida;2002;0;0
2002-09-21;Middlesbrough;1–0;Birmingham City;Relatório da Partida;2002;1;0
2002-09-22;Aston Villa;3–2;Everton;Relatório da Partida;2002;3;2
2002-09-22;Blackburn;1–0;Leeds United;Relatório da Partida;2002;1;0
2002-09-23;Fulham;0–0;Chelsea;Relatório da Partida;2002;0;0
2002-09-28;Sunderland;1–0;Aston Villa;Relatório da Partida;2002;1;0
2002-09-28;Chelsea;2–3;West Ham;Relatório da Partida;2002;2;3
2002-09-28;Leeds United;1–4;Arsenal;Relatório da Partida;2002;1;4
