Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2016-08-13;Hull City;2–1;Leicester City;Relatório da Partida;2016;2;1
2016-08-13;Burnley;0–1;Swansea City;Relatório da Partida;2016;0;1
2016-08-13;Southampton;1–1;Watford;Relatório da Partida;2016;1;1
2016-08-13;Crystal Palace;0–1;West Brom;Relatório da Partida;2016;0;1
2016-08-13;Middlesbrough;1–1;Stoke City;Relatório da Partida;2016;1;1
2016-08-13;Everton;1–1;Tottenham;Relatório da Partida;2016;1;1
2016-08-13;Manchester City;2–1;Sunderland;Relatório da Partida;2016;2;1
2016-08-14;Bournemouth;1–3;Manchester Utd;Relatório da Partida;2016;1;3
2016-08-14;Arsenal;3–4;Liverpool;Relatório da Partida;2016;3;4
2016-08-15;Chelsea;2–1;West Ham;Relatório da Partida;2016;2;1
2016-08-19;Manchester Utd;2–0;Southampton;Relatório da Partida;2016;2;0
2016-08-20;Stoke City;1–4;Manchester City;Relatório da Partida;2016;1;4
2016-08-20;Swansea City;0–2;Hull City;Relatório da Partida;2016;0;2
2016-08-20;West Brom;1–2;Everton;Relatório da Partida;2016;1;2
2016-08-20;Tottenham;1–0;Crystal Palace;Relatório da Partida;2016;1;0
2016-08-20;Burnley;2–0;Liverpool;Relatório da Partida;2016;2;0
2016-08-20;Watford;1–2;Chelsea;Relatório da Partida;2016;1;2
2016-08-20;Leicester City;0–0;Arsenal;Relatório da Partida;2016;0;0
2016-08-21;Sunderland;1–2;Middlesbrough;Relatório da Partida;2016;1;2
2016-08-21;West Ham;1–0;Bournemouth;Relatório da Partida;2016;1;0
2016-08-27;Tottenham;1–1;Liverpool;Relatório da Partida;2016;1;1
2016-08-27;Everton;1–0;Stoke City;Relatório da Partida;2016;1;0
2016-08-27;Crystal Palace;1–1;Bournemouth;Relatório da Partida;2016;1;1
2016-08-27;Chelsea;3–0;Burnley;Relatório da Partida;2016;3;0
2016-08-27;Southampton;1–1;Sunderland;Relatório da Partida;2016;1;1
2016-08-27;Watford;1–3;Arsenal;Relatório da Partida;2016;1;3
2016-08-27;Leicester City;2–1;Swansea City;Relatório da Partida;2016;2;1
2016-08-27;Hull City;0–1;Manchester Utd;Relatório da Partida;2016;0;1
2016-08-28;West Brom;0–0;Middlesbrough;Relatório da Partida;2016;0;0
2016-08-28;Manchester City;3–1;West Ham;Relatório da Partida;2016;3;1
2016-09-10;Manchester Utd;1–2;Manchester City;Relatório da Partida;2016;1;2
2016-09-10;Middlesbrough;1–2;Crystal Palace;Relatório da Partida;2016;1;2
2016-09-10;West Ham;2–4;Watford;Relatório da Partida;2016;2;4
2016-09-10;Arsenal;2–1;Southampton;Relatório da Partida;2016;2;1
2016-09-10;Stoke City;0–4;Tottenham;Relatório da Partida;2016;0;4
2016-09-10;Burnley;1–1;Hull City;Relatório da Partida;2016;1;1
2016-09-10;Bournemouth;1–0;West Brom;Relatório da Partida;2016;1;0
2016-09-10;Liverpool;4–1;Leicester City;Relatório da Partida;2016;4;1
2016-09-11;Swansea City;2–2;Chelsea;Relatório da Partida;2016;2;2
2016-09-12;Sunderland;0–3;Everton;Relatório da Partida;2016;0;3
2016-09-16;Chelsea;1–2;Liverpool;Relatório da Partida;2016;1;2
2016-09-17;West Brom;4–2;West Ham;Relatório da Partida;2016;4;2
2016-09-17;Leicester City;3–0;Burnley;Relatório da Partida;2016;3;0
2016-09-17;Manchester City;4–0;Bournemouth;Relatório da Partida;2016;4;0
2016-09-17;Hull City;1–4;Arsenal;Relatório da Partida;2016;1;4
2016-09-17;Everton;3–1;Middlesbrough;Relatório da Partida;2016;3;1
2016-09-18;Watford;3–1;Manchester Utd;Relatório da Partida;2016;3;1
2016-09-18;Southampton;1–0;Swansea City;Relatório da Partida;2016;1;0
2016-09-18;Crystal Palace;4–1;Stoke City;Relatório da Partida;2016;4;1
2016-09-18;Tottenham;1–0;Sunderland;Relatório da Partida;2016;1;0
2016-09-24;Manchester Utd;4–1;Leicester City;Relatório da Partida;2016;4;1
2016-09-24;Liverpool;5–1;Hull City;Relatório da Partida;2016;5;1
2016-09-24;Middlesbrough;1–2;Tottenham;Relatório da Partida;2016;1;2
2016-09-24;Swansea City;1–3;Manchester City;Relatório da Partida;2016;1;3
2016-09-24;Sunderland;2–3;Crystal Palace;Relatório da Partida;2016;2;3
2016-09-24;Stoke City;1–1;West Brom;Relatório da Partida;2016;1;1
2016-09-24;Bournemouth;1–0;Everton;Relatório da Partida;2016;1;0
2016-09-24;Arsenal;3–0;Chelsea;Relatório da Partida;2016;3;0
2016-09-25;West Ham;0–3;Southampton;Relatório da Partida;2016;0;3
2016-09-26;Burnley;2–0;Watford;Relatório da Partida;2016;2;0
2016-09-30;Everton;1–1;Crystal Palace;Relatório da Partida;2016;1;1
2016-10-01;Swansea City;1–2;Liverpool;Relatório da Partida;2016;1;2
2016-10-01;West Ham;1–1;Middlesbrough;Relatório da Partida;2016;1;1
2016-10-01;Sunderland;1–1;West Brom;Relatório da Partida;2016;1;1
2016-10-01;Hull City;0–2;Chelsea;Relatório da Partida;2016;0;2
2016-10-01;Watford;2–2;Bournemouth;Relatório da Partida;2016;2;2
2016-10-02;Manchester Utd;1–1;Stoke City;Relatório da Partida;2016;1;1
2016-10-02;Tottenham;2–0;Manchester City;Relatório da Partida;2016;2;0
2016-10-02;Leicester City;0–0;Southampton;Relatório da Partida;2016;0;0
2016-10-02;Burnley;0–1;Arsenal;Relatório da Partida;2016;0;1
2016-10-15;Chelsea;3–0;Leicester City;Relatório da Partida;2016;3;0
2016-10-15;Stoke City;2–0;Sunderland;Relatório da Partida;2016;2;0
2016-10-15;Manchester City;1–1;Everton;Relatório da Partida;2016;1;1
2016-10-15;Bournemouth;6–1;Hull City;Relatório da Partida;2016;6;1
2016-10-15;West Brom;1–1;Tottenham;Relatório da Partida;2016;1;1
2016-10-15;Arsenal;3–2;Swansea City;Relatório da Partida;2016;3;2
2016-10-15;Crystal Palace;0–1;West Ham;Relatório da Partida;2016;0;1
2016-10-16;Middlesbrough;0–1;Watford;Relatório da Partida;2016;0;1
2016-10-16;Southampton;3–1;Burnley;Relatório da Partida;2016;3;1
2016-10-17;Liverpool;0–0;Manchester Utd;Relatório da Partida;2016;0;0
2016-10-22;Bournemouth;0–0;Tottenham;Relatório da Partida;2016;0;0
2016-10-22;Leicester City;3–1;Crystal Palace;Relatório da Partida;2016;3;1
2016-10-22;Hull City;0–2;Stoke City;Relatório da Partida;2016;0;2
2016-10-22;Arsenal;0–0;Middlesbrough;Relatório da Partida;2016;0;0
2016-10-22;West Ham;1–0;Sunderland;Relatório da Partida;2016;1;0
2016-10-22;Swansea City;0–0;Watford;Relatório da Partida;2016;0;0
2016-10-22;Burnley;2–1;Everton;Relatório da Partida;2016;2;1
2016-10-22;Liverpool;2–1;West Brom;Relatório da Partida;2016;2;1
2016-10-23;Manchester City;1–1;Southampton;Relatório da Partida;2016;1;1
2016-10-23;Chelsea;4–0;Manchester Utd;Relatório da Partida;2016;4;0
2016-10-29;Sunderland;1–4;Arsenal;Relatório da Partida;2016;1;4
2016-10-29;Manchester Utd;0–0;Burnley;Relatório da Partida;2016;0;0
2016-10-29;West Brom;0–4;Manchester City;Relatório da Partida;2016;0;4
2016-10-29;Watford;1–0;Hull City;Relatório da Partida;2016;1;0
2016-10-29;Middlesbrough;2–0;Bournemouth;Relatório da Partida;2016;2;0
2016-10-29;Tottenham;1–1;Leicester City;Relatório da Partida;2016;1;1
2016-10-29;Crystal Palace;2–4;Liverpool;Relatório da Partida;2016;2;4
2016-10-30;Everton;2–0;West Ham;Relatório da Partida;2016;2;0
2016-10-30;Southampton;0–2;Chelsea;Relatório da Partida;2016;0;2
2016-10-31;Stoke City;3–1;Swansea City;Relatório da Partida;2016;3;1
2016-11-05;Burnley;3–2;Crystal Palace;Relatório da Partida;2016;3;2
2016-11-05;West Ham;1–1;Stoke City;Relatório da Partida;2016;1;1
2016-11-05;Manchester City;1–1;Middlesbrough;Relatório da Partida;2016;1;1
2016-11-05;Bournemouth;1–2;Sunderland;Relatório da Partida;2016;1;2
2016-11-05;Chelsea;5–0;Everton;Relatório da Partida;2016;5;0
2016-11-06;Arsenal;1–1;Tottenham;Relatório da Partida;2016;1;1
2016-11-06;Liverpool;6–1;Watford;Relatório da Partida;2016;6;1
2016-11-06;Hull City;2–1;Southampton;Relatório da Partida;2016;2;1
2016-11-06;Swansea City;1–3;Manchester Utd;Relatório da Partida;2016;1;3
2016-11-06;Leicester City;1–2;West Brom;Relatório da Partida;2016;1;2
2016-11-19;Manchester Utd;1–1;Arsenal;Relatório da Partida;2016;1;1
2016-11-19;Crystal Palace;1–2;Manchester City;Relatório da Partida;2016;1;2
2016-11-19;Everton;1–1;Swansea City;Relatório da Partida;2016;1;1
2016-11-19;Sunderland;3–0;Hull City;Relatório da Partida;2016;3;0
2016-11-19;Stoke City;0–1;Bournemouth;Relatório da Partida;2016;0;1
2016-11-19;Southampton;0–0;Liverpool;Relatório da Partida;2016;0;0
2016-11-19;Watford;2–1;Leicester City;Relatório da Partida;2016;2;1
2016-11-19;Tottenham;3–2;West Ham;Relatório da Partida;2016;3;2
2016-11-20;Middlesbrough;0–1;Chelsea;Relatório da Partida;2016;0;1
2016-11-21;West Brom;4–0;Burnley;Relatório da Partida;2016;4;0
2016-11-26;Burnley;1–2;Manchester City;Relatório da Partida;2016;1;2
2016-11-26;Leicester City;2–2;Middlesbrough;Relatório da Partida;2016;2;2
2016-11-26;Hull City;1–1;West Brom;Relatório da Partida;2016;1;1
2016-11-26;Liverpool;2–0;Sunderland;Relatório da Partida;2016;2;0
2016-11-26;Swansea City;5–4;Crystal Palace;Relatório da Partida;2016;5;4
2016-11-26;Chelsea;2–1;Tottenham;Relatório da Partida;2016;2;1
2016-11-27;Watford;0–1;Stoke City;Relatório da Partida;2016;0;1
2016-11-27;Arsenal;3–1;Bournemouth;Relatório da Partida;2016;3;1
2016-11-27;Manchester Utd;1–1;West Ham;Relatório da Partida;2016;1;1
2016-11-27;Southampton;1–0;Everton;Relatório da Partida;2016;1;0
2016-12-03;Manchester City;1–3;Chelsea;Relatório da Partida;2016;1;3
2016-12-03;Crystal Palace;3–0;Southampton;Relatório da Partida;2016;3;0
2016-12-03;West Brom;3–1;Watford;Relatório da Partida;2016;3;1
2016-12-03;Stoke City;2–0;Burnley;Relatório da Partida;2016;2;0
2016-12-03;Sunderland;2–1;Leicester City;Relatório da Partida;2016;2;1
2016-12-03;Tottenham;5–0;Swansea City;Relatório da Partida;2016;5;0
2016-12-03;West Ham;1–5;Arsenal;Relatório da Partida;2016;1;5
2016-12-04;Bournemouth;4–3;Liverpool;Relatório da Partida;2016;4;3
2016-12-04;Everton;1–1;Manchester Utd;Relatório da Partida;2016;1;1
2016-12-05;Middlesbrough;1–0;Hull City;Relatório da Partida;2016;1;0
2016-12-10;Watford;3–2;Everton;Relatório da Partida;2016;3;2
2016-12-10;Hull City;3–3;Crystal Palace;Relatório da Partida;2016;3;3
2016-12-10;Swansea City;3–0;Sunderland;Relatório da Partida;2016;3;0
2016-12-10;Burnley;3–2;Bournemouth;Relatório da Partida;2016;3;2
2016-12-10;Arsenal;3–1;Stoke City;Relatório da Partida;2016;3;1
2016-12-10;Leicester City;4–2;Manchester City;Relatório da Partida;2016;4;2
2016-12-11;Chelsea;1–0;West Brom;Relatório da Partida;2016;1;0
2016-12-11;Southampton;1–0;Middlesbrough;Relatório da Partida;2016;1;0
2016-12-11;Manchester Utd;1–0;Tottenham;Relatório da Partida;2016;1;0
2016-12-11;Liverpool;2–2;West Ham;Relatório da Partida;2016;2;2
2016-12-13;Everton;2–1;Arsenal;Relatório da Partida;2016;2;1
2016-12-13;Bournemouth;1–0;Leicester City;Relatório da Partida;2016;1;0
2016-12-14;Sunderland;0–1;Chelsea;Relatório da Partida;2016;0;1
2016-12-14;Middlesbrough;0–3;Liverpool;Relatório da Partida;2016;0;3
2016-12-14;West Ham;1–0;Burnley;Relatório da Partida;2016;1;0
2016-12-14;West Brom;3–1;Swansea City;Relatório da Partida;2016;3;1
2016-12-14;Crystal Palace;1–2;Manchester Utd;Relatório da Partida;2016;1;2
2016-12-14;Tottenham;3–0;Hull City;Relatório da Partida;2016;3;0
2016-12-14;Manchester City;2–0;Watford;Relatório da Partida;2016;2;0
2016-12-14;Stoke City;0–0;Southampton;Relatório da Partida;2016;0;0
2016-12-17;Crystal Palace;0–1;Chelsea;Relatório da Partida;2016;0;1
2016-12-17;Sunderland;1–0;Watford;Relatório da Partida;2016;1;0
2016-12-17;Stoke City;2–2;Leicester City;Relatório da Partida;2016;2;2
2016-12-17;West Ham;1–0;Hull City;Relatório da Partida;2016;1;0
2016-12-17;Middlesbrough;3–0;Swansea City;Relatório da Partida;2016;3;0
2016-12-17;West Brom;0–2;Manchester Utd;Relatório da Partida;2016;0;2
2016-12-18;Bournemouth;1–3;Southampton;Relatório da Partida;2016;1;3
2016-12-18;Manchester City;2–1;Arsenal;Relatório da Partida;2016;2;1
