Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2005-08-13;Aston Villa;2–2;Bolton;Relatório da Partida;2005;2;2
2005-08-13;West Ham;3–1;Blackburn;Relatório da Partida;2005;3;1
2005-08-13;Manchester City;0–0;West Brom;Relatório da Partida;2005;0;0
2005-08-13;Portsmouth;0–2;Tottenham;Relatório da Partida;2005;0;2
2005-08-13;Everton;0–2;Manchester Utd;Relatório da Partida;2005;0;2
2005-08-13;Fulham;0–0;Birmingham City;Relatório da Partida;2005;0;0
2005-08-13;Sunderland;1–3;Charlton Ath;Relatório da Partida;2005;1;3
2005-08-13;Middlesbrough;0–0;Liverpool;Relatório da Partida;2005;0;0
2005-08-14;Wigan Athletic;0–1;Chelsea;Relatório da Partida;2005;0;1
2005-08-14;Arsenal;2–0;Newcastle Utd;Relatório da Partida;2005;2;0
2005-08-20;Tottenham;2–0;Middlesbrough;Relatório da Partida;2005;2;0
2005-08-20;Newcastle Utd;0–0;West Ham;Relatório da Partida;2005;0;0
2005-08-20;Charlton Ath;1–0;Wigan Athletic;Relatório da Partida;2005;1;0
2005-08-20;Liverpool;1–0;Sunderland;Relatório da Partida;2005;1;0
2005-08-20;West Brom;2–1;Portsmouth;Relatório da Partida;2005;2;1
2005-08-20;Birmingham City;1–2;Manchester City;Relatório da Partida;2005;1;2
2005-08-20;Blackburn;2–1;Fulham;Relatório da Partida;2005;2;1
2005-08-20;Manchester Utd;1–0;Aston Villa;Relatório da Partida;2005;1;0
2005-08-21;Bolton;0–1;Everton;Relatório da Partida;2005;0;1
2005-08-21;Chelsea;1–0;Arsenal;Relatório da Partida;2005;1;0
2005-08-23;Birmingham City;0–3;Middlesbrough;Relatório da Partida;2005;0;3
2005-08-23;Sunderland;1–2;Manchester City;Relatório da Partida;2005;1;2
2005-08-23;Portsmouth;1–1;Aston Villa;Relatório da Partida;2005;1;1
2005-08-24;Bolton;2–0;Newcastle Utd;Relatório da Partida;2005;2;0
2005-08-24;Blackburn;0–0;Tottenham;Relatório da Partida;2005;0;0
2005-08-24;Arsenal;4–1;Fulham;Relatório da Partida;2005;4;1
2005-08-24;Chelsea;4–0;West Brom;Relatório da Partida;2005;4;0
2005-08-27;Manchester City;2–1;Portsmouth;Relatório da Partida;2005;2;1
2005-08-27;West Brom;2–3;Birmingham City;Relatório da Partida;2005;2;3
2005-08-27;West Ham;1–2;Bolton;Relatório da Partida;2005;1;2
2005-08-27;Aston Villa;1–0;Blackburn;Relatório da Partida;2005;1;0
2005-08-27;Fulham;1–0;Everton;Relatório da Partida;2005;1;0
2005-08-27;Wigan Athletic;1–0;Sunderland;Relatório da Partida;2005;1;0
2005-08-27;Tottenham;0–2;Chelsea;Relatório da Partida;2005;0;2
2005-08-28;Newcastle Utd;0–2;Manchester Utd;Relatório da Partida;2005;0;2
2005-08-28;Middlesbrough;0–3;Charlton Ath;Relatório da Partida;2005;0;3
2005-09-10;Chelsea;2–0;Sunderland;Relatório da Partida;2005;2;0
2005-09-10;West Brom;1–2;Wigan Athletic;Relatório da Partida;2005;1;2
2005-09-10;Middlesbrough;2–1;Arsenal;Relatório da Partida;2005;2;1
2005-09-10;Tottenham;0–0;Liverpool;Relatório da Partida;2005;0;0
2005-09-10;Newcastle Utd;1–1;Fulham;Relatório da Partida;2005;1;1
2005-09-10;Everton;0–1;Portsmouth;Relatório da Partida;2005;0;1
2005-09-10;Manchester Utd;1–1;Manchester City;Relatório da Partida;2005;1;1
2005-09-10;Birmingham City;0–1;Charlton Ath;Relatório da Partida;2005;0;1
2005-09-11;Bolton;0–0;Blackburn;Relatório da Partida;2005;0;0
2005-09-12;West Ham;4–0;Aston Villa;Relatório da Partida;2005;4;0
2005-09-17;Fulham;1–2;West Ham;Relatório da Partida;2005;1;2
2005-09-17;Portsmouth;1–1;Birmingham City;Relatório da Partida;2005;1;1
2005-09-17;Charlton Ath;0–2;Chelsea;Relatório da Partida;2005;0;2
2005-09-17;Aston Villa;1–1;Tottenham;Relatório da Partida;2005;1;1
2005-09-17;Sunderland;1–1;West Brom;Relatório da Partida;2005;1;1
2005-09-18;Wigan Athletic;1–1;Middlesbrough;Relatório da Partida;2005;1;1
2005-09-18;Blackburn;0–3;Newcastle Utd;Relatório da Partida;2005;0;3
2005-09-18;Liverpool;0–0;Manchester Utd;Relatório da Partida;2005;0;0
2005-09-18;Manchester City;0–1;Bolton;Relatório da Partida;2005;0;1
2005-09-19;Arsenal;2–0;Everton;Relatório da Partida;2005;2;0
2005-09-24;West Brom;1–2;Charlton Ath;Relatório da Partida;2005;1;2
2005-09-24;West Ham;0–0;Arsenal;Relatório da Partida;2005;0;0
2005-09-24;Everton;0–1;Wigan Athletic;Relatório da Partida;2005;0;1
2005-09-24;Manchester Utd;1–2;Blackburn;Relatório da Partida;2005;1;2
2005-09-24;Newcastle Utd;1–0;Manchester City;Relatório da Partida;2005;1;0
2005-09-24;Bolton;1–0;Portsmouth;Relatório da Partida;2005;1;0
2005-09-24;Chelsea;2–1;Aston Villa;Relatório da Partida;2005;2;1
2005-09-24;Birmingham City;2–2;Liverpool;Relatório da Partida;2005;2;2
2005-09-25;Middlesbrough;0–2;Sunderland;Relatório da Partida;2005;0;2
2005-09-26;Tottenham;1–0;Fulham;Relatório da Partida;2005;1;0
2005-10-01;Portsmouth;0–0;Newcastle Utd;Relatório da Partida;2005;0;0
2005-10-01;Charlton Ath;2–3;Tottenham;Relatório da Partida;2005;2;3
2005-10-01;Fulham;2–3;Manchester Utd;Relatório da Partida;2005;2;3
2005-10-01;Blackburn;2–0;West Brom;Relatório da Partida;2005;2;0
2005-10-01;Sunderland;1–1;West Ham;Relatório da Partida;2005;1;1
2005-10-02;Manchester City;2–0;Everton;Relatório da Partida;2005;2;0
2005-10-02;Wigan Athletic;2–1;Bolton;Relatório da Partida;2005;2;1
2005-10-02;Arsenal;1–0;Birmingham City;Relatório da Partida;2005;1;0
2005-10-02;Liverpool;1–4;Chelsea;Relatório da Partida;2005;1;4
2005-10-02;Aston Villa;2–3;Middlesbrough;Relatório da Partida;2005;2;3
2005-10-15;Tottenham;2–0;Everton;Relatório da Partida;2005;2;0
2005-10-15;Chelsea;5–1;Bolton;Relatório da Partida;2005;5;1
2005-10-15;Liverpool;1–0;Blackburn;Relatório da Partida;2005;1;0
2005-10-15;West Brom;2–1;Arsenal;Relatório da Partida;2005;2;1
2005-10-15;Wigan Athletic;1–0;Newcastle Utd;Relatório da Partida;2005;1;0
2005-10-15;Middlesbrough;1–1;Portsmouth;Relatório da Partida;2005;1;1
2005-10-15;Sunderland;1–3;Manchester Utd;Relatório da Partida;2005;1;3
2005-10-16;Birmingham City;0–1;Aston Villa;Relatório da Partida;2005;0;1
2005-10-16;Manchester City;2–1;West Ham;Relatório da Partida;2005;2;1
2005-10-17;Charlton Ath;1–1;Fulham;Relatório da Partida;2005;1;1
2005-10-22;Fulham;2–0;Liverpool;Relatório da Partida;2005;2;0
2005-10-22;Manchester Utd;1–1;Tottenham;Relatório da Partida;2005;1;1
2005-10-22;Portsmouth;1–2;Charlton Ath;Relatório da Partida;2005;1;2
2005-10-22;Aston Villa;0–2;Wigan Athletic;Relatório da Partida;2005;0;2
2005-10-22;Arsenal;1–0;Manchester City;Relatório da Partida;2005;1;0
2005-10-22;Blackburn;2–0;Birmingham City;Relatório da Partida;2005;2;0
2005-10-23;Bolton;2–0;West Brom;Relatório da Partida;2005;2;0
2005-10-23;Newcastle Utd;3–2;Sunderland;Relatório da Partida;2005;3;2
2005-10-23;West Ham;2–1;Middlesbrough;Relatório da Partida;2005;2;1
2005-10-23;Everton;1–1;Chelsea;Relatório da Partida;2005;1;1
2005-10-29;Sunderland;1–4;Portsmouth;Relatório da Partida;2005;1;4
2005-10-29;Charlton Ath;0–1;Bolton;Relatório da Partida;2005;0;1
2005-10-29;Chelsea;4–2;Blackburn;Relatório da Partida;2005;4;2
2005-10-29;Birmingham City;0–1;Everton;Relatório da Partida;2005;0;1
2005-10-29;Middlesbrough;4–1;Manchester Utd;Relatório da Partida;2005;4;1
2005-10-29;Liverpool;2–0;West Ham;Relatório da Partida;2005;2;0
2005-10-29;Wigan Athletic;1–0;Fulham;Relatório da Partida;2005;1;0
2005-10-29;Tottenham;1–1;Arsenal;Relatório da Partida;2005;1;1
2005-10-30;West Brom;0–3;Newcastle Utd;Relatório da Partida;2005;0;3
2005-10-31;Manchester City;3–1;Aston Villa;Relatório da Partida;2005;3;1
2005-11-05;Newcastle Utd;1–0;Birmingham City;Relatório da Partida;2005;1;0
2005-11-05;West Ham;1–0;West Brom;Relatório da Partida;2005;1;0
2005-11-05;Portsmouth;0–2;Wigan Athletic;Relatório da Partida;2005;0;2
