Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
2,dom,2013-08-18,,Paris S-G,1–1,Ajaccio,,Parc des Princes,Nicolas Rainville,Relatório da Partida,
2,dom,2013-08-18,,Monaco,4–1,Montpellier,,Stade Louis II,Benoît Millot,Relatório da Partida,
,,,,,,,,,,,
3,sex,2013-08-23,,Monaco,0–0,Toulouse,,Stade Louis II,Philippe Kalt,Relatório da Partida,
3,sáb,2013-08-24,,Bordeaux,1–0,Bastia,,Stade Chaban,Wilfried Bien,Relatório da Partida,
3,sáb,2013-08-24,,Valenciennes,0–1,Marseille,,Stade du Hainaut,Lionel Jaffredo,Relatório da Partida,
3,sáb,2013-08-24,,Guingamp,2–0,Lorient,,Stade Municipal du Roudourou,Stéphane Lannoy,Relatório da Partida,
3,sáb,2013-08-24,,Montpellier,2–1,Sochaux,,Stade de la Mosson et du Mondial 98,Alexandre Castro,Relatório da Partida,
3,sáb,2013-08-24,,Lyon,0–1,Reims,,Stade Municipal de Gerland,Ruddy Buquet,Relatório da Partida,
3,sáb,2013-08-24,,Evian,1–2,Rennes,,Parc des Sports d’Annecy,Stéphane Jochem,Relatório da Partida,
3,dom,2013-08-25,,Ajaccio,0–0,Nice,,Stade François Coty,Laurent Duhamel,Relatório da Partida,
3,dom,2013-08-25,,Lille,1–0,Saint-Étienne,,Stade Pierre Mauroy,Clément Turpin,Relatório da Partida,
3,dom,2013-08-25,,Nantes,1–2,Paris S-G,,Stade de la Beaujoire,Fredy Fautrel,Relatório da Partida,
,,,,,,,,,,,
4,sáb,2013-08-31,,Reims,0–0,Nantes,,Stade Auguste Delaune,Bartolomeu Varela,Relatório da Partida,
4,sáb,2013-08-31,,Rennes,0–0,Lille,,ROAZHON PARK,Nicolas Rainville,Relatório da Partida,
4,sáb,2013-08-31,,Bastia,2–1,Toulouse,,Stade Armand Cesari,Amaury Delerue,Relatório da Partida,
4,sáb,2013-08-31,,Lorient,1–0,Valenciennes,,Stade Yves Allainmat,Mikael Lesage,Relatório da Partida,
4,sáb,2013-08-31,,Paris S-G,2–0,Guingamp,,Parc des Princes,Benoît Bastien,Relatório da Partida,
4,sáb,2013-08-31,,Sochaux,0–0,Ajaccio,,Stade Bonal,Sébastien Desiage,Relatório da Partida,
4,sáb,2013-08-31,,Evian,2–1,Lyon,,Parc des Sports d’Annecy,Clément Turpin,Relatório da Partida,
4,dom,2013-09-01,,Saint-Étienne,2–1,Bordeaux,,Stade Geoffroy,Benoît Millot,Relatório da Partida,
4,dom,2013-09-01,,Nice,2–2,Montpellier,,Allianz Riviera,Saïd Ennjimi,Relatório da Partida,
4,dom,2013-09-01,,Marseille,1–2,Monaco,,Stade Vélodrome,Ruddy Buquet,Relatório da Partida,
,,,,,,,,,,,
5,sex,2013-09-13,,Bordeaux,0–2,Paris S-G,,Stade Chaban,Antony Gautier,Relatório da Partida,
5,sáb,2013-09-14,,Toulouse,1–1,Marseille,,Stadium,Stéphane Lannoy,Relatório da Partida,
5,sáb,2013-09-14,,Ajaccio,2–3,Evian,,Stade François Coty,Fredy Fautrel,Relatório da Partida,
5,sáb,2013-09-14,,Valenciennes,1–3,Saint-Étienne,,Stade du Hainaut,Philippe Kalt,Relatório da Partida,
5,sáb,2013-09-14,,Nantes,1–0,Sochaux,,Stade de la Beaujoire,Wilfried Bien,Relatório da Partida,
5,sáb,2013-09-14,,Montpellier,0–0,Reims,,Stade de la Mosson et du Mondial 98,Olivier Thual,Relatório da Partida,
5,sáb,2013-09-14,,Guingamp,1–1,Bastia,,Stade Municipal du Roudourou,Tony Chapron,Relatório da Partida,
5,dom,2013-09-15,,Lyon,0–0,Rennes,,Stade Municipal de Gerland,Laurent Duhamel,Relatório da Partida,
5,dom,2013-09-15,,Monaco,1–0,Lorient,,Stade Louis II,Alexandre Castro,Relatório da Partida,
5,dom,2013-09-15,,Lille,0–2,Nice,,Stade Pierre Mauroy,Sébastien Desiage,Relatório da Partida,
,,,,,,,,,,,
6,sex,2013-09-20,,Saint-Étienne,1–2,Toulouse,,Stade Geoffroy,Lionel Jaffredo,Relatório da Partida,
6,sáb,2013-09-21,,Reims,1–1,Guingamp,,Stade Auguste Delaune,Stéphane Jochem,Relatório da Partida,
6,sáb,2013-09-21,,Sochaux,0–2,Lille,,Stade Bonal,Benoît Millot,Relatório da Partida,
6,sáb,2013-09-21,,Rennes,2–0,Ajaccio,,ROAZHON PARK,Mikael Lesage,Relatório da Partida,
6,sáb,2013-09-21,,Bastia,0–0,Marseille,,Stade Armand Cesari,Laurent Duhamel,Relatório da Partida,
6,sáb,2013-09-21,,Evian,2–2,Montpellier,,Parc des Sports d’Annecy,Bartolomeu Varela,Relatório da Partida,
6,dom,2013-09-22,,Paris S-G,1–1,Monaco,,Parc des Princes,Tony Chapron,Relatório da Partida,
6,dom,2013-09-22,,Lorient,3–3,Bordeaux,,Stade Yves Allainmat,Benoît Bastien,Relatório da Partida,
6,dom,2013-09-22,,Lyon,3–1,Nantes,,Stade Municipal de Gerland,Amaury Delerue,Relatório da Partida,
6,dom,2013-09-22,,Nice,4–0,Valenciennes,,,Clément Turpin,Relatório da Partida,
,,,,,,,,,,,
7,ter,2013-09-24,,Lille,3–0,Evian,,Stade Pierre Mauroy,Olivier Thual,Relatório da Partida,
7,ter,2013-09-24,,Marseille,2–1,Saint-Étienne,,Stade Vélodrome,Saïd Ennjimi,Relatório da Partida,
7,qua,2013-09-25,,Monaco,3–0,Bastia,,Stade Louis II,Lionel Jaffredo,Relatório da Partida,
7,qua,2013-09-25,,Ajaccio,2–1,Lyon,,Stade François Coty,Antony Gautier,Relatório da Partida,
7,qua,2013-09-25,,Valenciennes,0–1,Paris S-G,,Stade du Hainaut,Ruddy Buquet,Relatório da Partida,
7,qua,2013-09-25,,Guingamp,5–1,Sochaux,,Stade Municipal du Roudourou,Fredy Fautrel,Relatório da Partida,
7,qua,2013-09-25,,Toulouse,1–0,Lorient,,Stadium,Wilfried Bien,Relatório da Partida,
7,qua,2013-09-25,,Bordeaux,0–0,Reims,,Stade Chaban,Alexandre Castro,Relatório da Partida,
7,qua,2013-09-25,,Nantes,2–0,Nice,,Stade de la Beaujoire,Stéphane Lannoy,Relatório da Partida,
7,qui,2013-09-26,,Montpellier,0–0,Rennes,,Stade de la Mosson et du Mondial 98,Philippe Kalt,Relatório da Partida,
,,,,,,,,,,,
8,sáb,2013-09-28,,Nice,1–0,Guingamp,,,Benoît Millot,Relatório da Partida,
8,sáb,2013-09-28,,Evian,1–1,Bordeaux,,Parc des Sports d’Annecy,Mikael Lesage,Relatório da Partida,
8,sáb,2013-09-28,,Paris S-G,2–0,Toulouse,,Parc des Princes,Saïd Ennjimi,Relatório da Partida,
8,sáb,2013-09-28,,Saint-Étienne,2–2,Bastia,,Stade Geoffroy,Antony Gautier,Relatório da Partida,
8,sáb,2013-09-28,,Lyon,0–0,Lille,,Stade Municipal de Gerland,Bartolomeu Varela,Relatório da Partida,
8,sáb,2013-09-28,,Sochaux,2–0,Valenciennes,,Stade Bonal,Amaury Delerue,Relatório da Partida,
8,sáb,2013-09-28,,Lorient,0–2,Marseille,,Stade Yves Allainmat,Olivier Thual,Relatório da Partida,
8,dom,2013-09-29,,Reims,1–1,Monaco,,Stade Auguste Delaune,Benoît Bastien,Relatório da Partida,
8,dom,2013-09-29,,Ajaccio,1–1,Montpellier,,Stade François Coty,Sébastien Desiage,Relatório da Partida,
8,dom,2013-09-29,,Rennes,1–3,Nantes,,ROAZHON PARK,Tony Chapron,Relatório da Partida,
,,,,,,,,,,,
9,sex,2013-10-04,,Bastia,4–1,Lorient,,Stade Armand Cesari,Ruddy Buquet,Relatório da Partida,
9,sáb,2013-10-05,,Nantes,3–0,Evian,,Stade de la Beaujoire,Laurent Duhamel,Relatório da Partida,
9,sáb,2013-10-05,,Guingamp,2–0,Rennes,,Stade Municipal du Roudourou,Lionel Jaffredo,Relatório da Partida,
9,sáb,2013-10-05,,Toulouse,1–0,Nice,,Stadium,Alexandre Castro,Relatório da Partida,
9,sáb,2013-10-05,,Valenciennes,1–1,Reims,,Stade du Hainaut,Wilfried Bien,Relatório da Partida,
9,sáb,2013-10-05,,Monaco,2–1,Saint-Étienne,,Stade Louis II,Fredy Fautrel,Relatório da Partida,
9,sáb,2013-10-05,,Lille,3–0,Ajaccio,,Stade Pierre Mauroy,Stéphane Jochem,Relatório da Partida,
9,dom,2013-10-06,,Montpellier,5–1,Lyon,,Stade de la Mosson et du Mondial 98,Stéphane Lannoy,Relatório da Partida,
9,dom,2013-10-06,,Bordeaux,4–1,Sochaux,,Stade Chaban,Philippe Kalt,Relatório da Partida,
9,dom,2013-10-06,,Marseille,1–2,Paris S-G,,Stade Vélodrome,Clément Turpin,Relatório da Partida,
,,,,,,,,,,,
10,sex,2013-10-18,,Reims,1–2,Toulouse,,Stade Auguste Delaune,Mikael Lesage,Relatório da Partida,
10,sex,2013-10-18,,Nice,1–0,Marseille,,,Antony Gautier,Relatório da Partida,
10,sáb,2013-10-19,,Ajaccio,0–1,Nantes,,Stade François Coty,Benoît Millot,Relatório da Partida,
10,sáb,2013-10-19,,Paris S-G,4–0,Bastia,,Parc des Princes,Bartolomeu Varela,Relatório da Partida,
10,sáb,2013-10-19,,Montpellier,0–1,Lille,,Stade de la Mosson et du Mondial 98,Benoît Bastien,Relatório da Partida,
10,sáb,2013-10-19,,Rennes,2–2,Valenciennes,,ROAZHON PARK,Sébastien Desiage,Relatório da Partida,
10,sáb,2013-10-19,,Evian,1–2,Guingamp,,Parc des Sports d’Annecy,Philippe Kalt,Relatório da Partida,
10,dom,2013-10-20,,Sochaux,2–2,Monaco,,Stade Bonal,Olivier Thual,Relatório da Partida,
10,dom,2013-10-20,,Lyon,1–1,Bordeaux,,Stade Municipal de Gerland,Nicolas Rainville,Relatório da Partida,
10,dom,2013-10-20,,Saint-Étienne,3–2,Lorient,,Stade Geoffroy,Amaury Delerue,Relatório da Partida,
,,,,,,,,,,,
11,sex,2013-10-25,,Nantes,0–1,Lille,,Stade de la Beaujoire,Alexandre Castro,Relatório da Partida,
11,sáb,2013-10-26,,Guingamp,2–1,Ajaccio,,Stade Municipal du Roudourou,Wilfried Bien,Relatório da Partida,
11,sáb,2013-10-26,,Marseille,2–3,Reims,,Stade Vélodrome,Amaury Delerue,Relatório da Partida,
11,sáb,2013-10-26,,Toulouse,0–5,Rennes,,Stadium,Benoît Bastien,Relatório da Partida,
11,sáb,2013-10-26,,Valenciennes,0–1,Evian,,Stade du Hainaut,Fredy Fautrel,Relatório da Partida,
11,sáb,2013-10-26,,Lorient,2–1,Sochaux,,Stade Yves Allainmat,Stéphane Jochem,Relatório da Partida,
11,sáb,2013-10-26,,Bastia,1–0,Nice,,Stade Armand Cesari,Lionel Jaffredo,Relatório da Partida,
11,dom,2013-10-27,,Saint-Étienne,2–2,Paris S-G,,Stade Geoffroy,Ruddy Buquet,Relatório da Partida,
11,dom,2013-10-27,,Bordeaux,2–0,Montpellier,,Stade Chaban,Tony Chapron,Relatório da Partida,
11,dom,2013-10-27,,Monaco,2–1,Lyon,,Stade Louis II,Laurent Duhamel,Relatório da Partida,
,,,,,,,,,,,
12,sex,2013-11-01,,Paris S-G,4–0,Lorient,,Parc des Princes,Laurent Duhamel,Relatório da Partida,
12,sáb,2013-11-02,,Ajaccio,1–3,Valenciennes,,Stade François Coty,Saïd Ennjimi,Relatório da Partida,
12,sáb,2013-11-02,,Lyon,2–0,Guingamp,,Stade Municipal de Gerland,Olivier Thual,Relatório da Partida,
12,sáb,2013-11-02,,Reims,4–2,Bastia,,Stade Auguste Delaune,Clément Turpin,Relatório da Partida,
12,sáb,2013-11-02,,Sochaux,0–0,Saint-Étienne,,Stade Bonal,Bartolomeu Varela,Relatório da Partida,
12,sáb,2013-11-02,,Evian,2–1,Toulouse,,Parc des Sports d’Annecy,Stéphane Lannoy,Relatório da Partida,
12,sáb,2013-11-02,,Rennes,1–1,Marseille,,ROAZHON PARK,Alexandre Castro,Relatório da Partida,
12,dom,2013-11-03,,Lille,2–0,Monaco,,Stade Pierre Mauroy,Wilfried Bien,Relatório da Partida,
12,dom,2013-11-03,,Montpellier,1–1,Nantes,,Stade de la Mosson et du Mondial 98,Mikael Lesage,Relatório da Partida,
12,dom,2013-11-03,,Nice,1–2,Bordeaux,,,Benoît Millot,Relatório da Partida,
,,,,,,,,,,,
13,sex,2013-11-08,,Monaco,1–1,Evian,,Stade Louis II,Saïd Ennjimi,Relatório da Partida,
13,sáb,2013-11-09,,Paris S-G,3–1,Nice,,Parc des Princes,Amaury Delerue,Relatório da Partida,
13,sáb,2013-11-09,,Guingamp,0–0,Lille,,Stade Municipal du Roudourou,Tony Chapron,Relatório da Partida,
13,sáb,2013-11-09,,Bastia,1–0,Rennes,,Stade Armand Cesari,Philippe Kalt,Relatório da Partida,
13,sáb,2013-11-09,,Lorient,0–0,Reims,,Stade Yves Allainmat,Sébastien Desiage,Relatório da Partida,
13,sáb,2013-11-09,,Toulouse,1–1,Ajaccio,,Stadium,Laurent Duhamel,Relatório da Partida,
13,sáb,2013-11-09,,Valenciennes,1–1,Montpellier,,Stade du Hainaut,Alexandre Castro,Relatório da Partida,
13,dom,2013-11-10,,Bordeaux,0–3,Nantes,,Stade Chaban,Fredy Fautrel,Relatório da Partida,
13,dom,2013-11-10,,Saint-Étienne,1–2,Lyon,,Stade Geoffroy,Stéphane Lannoy,Relatório da Partida,
13,dom,2013-11-10,,Marseille,2–1,Sochaux,,Stade Vélodrome,Ruddy Buquet,Relatório da Partida,
,,,,,,,,,,,
14,sex,2013-11-22,,Ajaccio,1–3,Marseille,,Stade François Coty,Lionel Jaffredo,Relatório da Partida,
14,sáb,2013-11-23,,Rennes,1–1,Bordeaux,,ROAZHON PARK,Antony Gautier,Relatório da Partida,
14,sáb,2013-11-23,,Lyon,1–1,Valenciennes,,Stade Municipal de Gerland,Amaury Delerue,Relatório da Partida,
14,sáb,2013-11-23,,Montpellier,1–1,Guingamp,,Stade de la Mosson et du Mondial 98,Stéphane Jochem,Relatório da Partida,
14,sáb,2013-11-23,,Evian,0–4,Lorient,,Parc des Sports d’Annecy,Olivier Thual,Relatório da Partida,
14,sáb,2013-11-23,,Reims,0–3,Paris S-G,,Stade Auguste Delaune,Benoît Bastien,Relatório da Partida,
14,sáb,2013-11-23,,Sochaux,1–1,Bastia,,Stade Bonal,Wilfried Bien,Relatório da Partida,
14,dom,2013-11-24,,Nantes,0–1,Monaco,,Stade de la Beaujoire,Tony Chapron,Relatório da Partida,
14,dom,2013-11-24,,Lille,1–0,Toulouse,,Stade Pierre Mauroy,Philippe Kalt,Relatório da Partida,
14,dom,2013-11-24,,Nice,0–1,Saint-Étienne,,,Clément Turpin,Relatório da Partida,
,,,,,,,,,,,
15,sex,2013-11-29,,Marseille,2–0,Montpellier,,Stade Vélodrome,Fredy Fautrel,Relatório da Partida,
15,sáb,2013-11-30,,Saint-Étienne,4–0,Reims,,Stade Geoffroy,Philippe Kalt,Relatório da Partida,
15,sáb,2013-11-30,,Guingamp,1–0,Nantes,,Stade Municipal du Roudourou,Benoît Bastien,Relatório da Partida,
15,sáb,2013-11-30,,Toulouse,5–1,Sochaux,,Stadium,Sébastien Desiage,Relatório da Partida,
15,sáb,2013-11-30,,Valenciennes,0–1,Lille,,Stade du Hainaut,Bartolomeu Varela,Relatório da Partida,
15,sáb,2013-11-30,,Lorient,3–0,Nice,,Stade Yves Allainmat,Saïd Ennjimi,Relatório da Partida,
15,sáb,2013-11-30,,Monaco,2–0,Rennes,,Stade Louis II,Amaury Delerue,Relatório da Partida,
15,dom,2013-12-01,,Bordeaux,4–0,Ajaccio,,Stade Chaban,Ruddy Buquet,Relatório da Partida,
15,dom,2013-12-01,,Bastia,2–0,Evian,,Stade Armand Cesari,Stéphane Jochem,Relatório da Partida,
15,dom,2013-12-01,,Paris S-G,4–0,Lyon,,Parc des Princes,Antony Gautier,Relatório da Partida,
,,,,,,,,,,,
16,ter,2013-12-03,,Lille,1–0,Marseille,,Stade Pierre Mauroy,Laurent Duhamel,Relatório da Partida,
16,ter,2013-12-03,,Nantes,2–1,Valenciennes,,Stade de la Beaujoire,Ruddy Buquet,Relatório da Partida,
16,ter,2013-12-03,,Nice,0–3,Monaco,,,Stéphane Lannoy,Relatório da Partida,
16,qua,2013-12-04,,Rennes,3–1,Saint-Étienne,,ROAZHON PARK,Olivier Thual,Relatório da Partida,
16,qua,2013-12-04,,Evian,2–0,Paris S-G,,Parc des Sports d’Annecy,Lionel Jaffredo,Relatório da Partida,
16,qua,2013-12-04,,Guingamp,0–1,Bordeaux,,Stade Municipal du Roudourou,Sébastien Desiage,Relatório da Partida,
16,qua,2013-12-04,,Ajaccio,1–1,Bastia,,Stade Parsemain,Alexandre Castro,Relatório da Partida,
16,qua,2013-12-04,,Montpellier,0–2,Lorient,,Stade de la Mosson et du Mondial 98,Wilfried Bien,Relatório da Partida,
16,qua,2013-12-04,,Sochaux,0–2,Reims,,Stade Bonal,Tony Chapron,Relatório da Partida,
16,qui,2013-12-05,,Lyon,1–1,Toulouse,,Stade Municipal de Gerland,Benoît Millot,Relatório da Partida,
,,,,,,,,,,,
17,sex,2013-12-06,,Marseille,0–1,Nantes,,Stade Vélodrome,Clément Turpin,Relatório da Partida,
17,sáb,2013-12-07,,Paris S-G,5–0,Sochaux,,Parc des Princes,Saïd Ennjimi,Relatório da Partida,
17,sáb,2013-12-07,,Valenciennes,1–1,Guingamp,,Stade du Hainaut,Philippe Kalt,Relatório da Partida,
17,sáb,2013-12-07,,Reims,1–0,Nice,,Stade Auguste Delaune,Stéphane Jochem,Relatório da Partida,
17,sáb,2013-12-07,,Lorient,2–0,Rennes,,Stade Yves Allainmat,Fredy Fautrel,Relatório da Partida,
17,dom,2013-12-08,,Bastia,1–3,Lyon,,Stade Armand Cesari,Bartolomeu Varela,Relatório da Partida,
17,dom,2013-12-08,,Monaco,1–0,Ajaccio,,Stade Louis II,Antony Gautier,Relatório da Partida,
17,dom,2013-12-08,,Bordeaux,1–0,Lille,,Stade Chaban,Nicolas Rainville,Relatório da Partida,
17,dom,2013-12-08,,Toulouse,1–1,Montpellier,,Stadium,Benoît Bastien,Relatório da Partida,
,,,,,,,,,,,
18,sex,2013-12-13,,Montpellier,0–1,Saint-Étienne,,Stade de la Mosson et du Mondial 98,Bartolomeu Varela,Relatório da Partida,
18,sáb,2013-12-14,,Ajaccio,1–2,Lorient,,Stade François Coty,Benoît Millot,Relatório da Partida,
18,sáb,2013-12-14,,Nice,1–0,Sochaux,,,Olivier Thual,Relatório da Partida,
18,sáb,2013-12-14,,Rennes,1–3,Paris S-G,,ROAZHON PARK,Stéphane Lannoy,Relatório da Partida,
18,sáb,2013-12-14,,Guingamp,0–2,Monaco,,Stade Municipal du Roudourou,Laurent Duhamel,Relatório da Partida,
18,sáb,2013-12-14,,Evian,1–1,Reims,,Parc des Sports d’Annecy,Antony Gautier,Relatório da Partida,
18,sáb,2013-12-14,,Nantes,1–2,Toulouse,,Stade de la Beaujoire,Alexandre Castro,Relatório da Partida,
18,dom,2013-12-15,,Bordeaux,2–1,Valenciennes,,Stade Chaban,Mikael Lesage,Relatório da Partida,
18,dom,2013-12-15,,Lille,2–1,Bastia,,Stade Pierre Mauroy,Sébastien Desiage,Relatório da Partida,
18,dom,2013-12-15,,Lyon,2–2,Marseille,,Stade Municipal de Gerland,Ruddy Buquet,Relatório da Partida,
,,,,,,,,,,,
19,sex,2013-12-20,,Monaco,1–2,Valenciennes,,Stade Louis II,Olivier Thual,Relatório da Partida,
19,sáb,2013-12-21,,Nice,3–1,Evian,,,Nicolas Rainville,Relatório da Partida,
19,sáb,2013-12-21,,Toulouse,0–0,Guingamp,,Stadium,Wilfried Bien,Relatório da Partida,
19,sáb,2013-12-21,,Reims,4–1,Ajaccio,,Stade Auguste Delaune,Stéphane Lannoy,Relatório da Partida,
19,sáb,2013-12-21,,Sochaux,2–1,Rennes,,Stade Bonal,Mikael Lesage,Relatório da Partida,
19,sáb,2013-12-21,,Saint-Étienne,2–0,Nantes,,Stade Geoffroy,Lionel Jaffredo,Relatório da Partida,
19,sáb,2013-12-21,,Bastia,0–0,Montpellier,,Stade Armand Cesari,Antony Gautier,Relatório da Partida,
19,dom,2013-12-22,,Paris S-G,2–2,Lille,,Parc des Princes,Fredy Fautrel,Relatório da Partida,
19,dom,2013-12-22,,Marseille,2–2,Bordeaux,,Stade Vélodrome,Benoît Bastien,Relatório da Partida,
19,dom,2013-12-22,,Lorient,2–2,Lyon,,Stade Yves Allainmat,Clément Turpin,Relatório da Partida,
,,,,,,,,,,,
17,qua,2014-01-08,,Saint-Étienne,1–0,Evian,,Stade Geoffroy,Ruddy Buquet,Relatório da Partida,
,,,,,,,,,,,
20,sex,2014-01-10,,Montpellier,1–1,Monaco,,Stade de la Mosson et du Mondial 98,Amaury Delerue,Relatório da Partida,
20,sáb,2014-01-11,,Rennes,0–0,Nice,,ROAZHON PARK,Sébastien Desiage,Relatório da Partida,
20,sáb,2014-01-11,,Ajaccio,1–2,Paris S-G,,Stade François Coty,Nicolas Rainville,Relatório da Partida,
20,sáb,2014-01-11,,Lyon,2–0,Sochaux,,Stade Municipal de Gerland,Stéphane Lannoy,Relatório da Partida,
20,sáb,2014-01-11,,Bordeaux,0–1,Toulouse,,Stade Chaban,Laurent Duhamel,Relatório da Partida,
20,sáb,2014-01-11,,Valenciennes,3–2,Bastia,,Stade du Hainaut,Clément Turpin,Relatório da Partida,
20,sáb,2014-01-11,,Guingamp,0–0,Saint-Étienne,,Stade Municipal du Roudourou,Stéphane Jochem,Relatório da Partida,
20,dom,2014-01-12,,Nantes,1–0,Lorient,,Stade de la Beaujoire,Saïd Ennjimi,Relatório da Partida,
20,dom,2014-01-12,,Evian,1–2,Marseille,,Parc des Sports d’Annecy,Philippe Kalt,Relatório da Partida,
20,dom,2014-01-12,,Lille,1–2,Reims,,Stade Pierre Mauroy,Alexandre Castro,Relatório da Partida,
,,,,,,,,,,,
21,sex,2014-01-17,,Saint-Étienne,2–0,Lille,,Stade Geoffroy,Benoît Bastien,Relatório da Partida,
21,sáb,2014-01-18,,Nice,2–0,Ajaccio,,,Lionel Jaffredo,Relatório da Partida,
21,sáb,2014-01-18,,Bastia,1–0,Bordeaux,,Stade Armand Cesari,Wilfried Bien,Relatório da Partida,
21,sáb,2014-01-18,,Lorient,2–0,Guingamp,,Stade Yves Allainmat,Antony Gautier,Relatório da Partida,
21,sáb,2014-01-18,,Rennes,0–0,Evian,,ROAZHON PARK,Benoît Millot,Relatório da Partida,
21,sáb,2014-01-18,,Sochaux,0–2,Montpellier,,Stade Bonal,Alexandre Castro,Relatório da Partida,
21,dom,2014-01-19,,Toulouse,0–2,Monaco,,Stadium,Tony Chapron,Relatório da Partida,
21,dom,2014-01-19,,Paris S-G,5–0,Nantes,,Parc des Princes,Amaury Delerue,Relatório da Partida,
21,dom,2014-01-19,,Reims,0–2,Lyon,,Stade Auguste Delaune,Olivier Thual,Relatório da Partida,
,,,,,,,,,,,
22,sex,2014-01-24,,Lille,1–1,Rennes,,Stade Pierre Mauroy,Ruddy Buquet,Relatório da Partida,
22,sáb,2014-01-25,,Nantes,0–0,Reims,,Stade de la Beaujoire,Mikael Lesage,Relatório da Partida,
22,sáb,2014-01-25,,Guingamp,1–1,Paris S-G,,Stade Municipal du Roudourou,Saïd Ennjimi,Relatório da Partida,
22,sáb,2014-01-25,,Ajaccio,1–1,Sochaux,,Stade François Coty,Laurent Duhamel,Relatório da Partida,
22,sáb,2014-01-25,,Montpellier,3–1,Nice,,Stade de la Mosson et du Mondial 98,Benoît Millot,Relatório da Partida,
22,sáb,2014-01-25,,Valenciennes,1–1,Lorient,,Stade du Hainaut,Stéphane Jochem,Relatório da Partida,
22,dom,2014-01-26,,Monaco,2–0,Marseille,,Stade Louis II,Clément Turpin,Relatório da Partida,
22,dom,2014-01-26,,Bordeaux,2–0,Saint-Étienne,,Stade Chaban,Nicolas Rainville,Relatório da Partida,
22,dom,2014-01-26,,Lyon,3–0,Evian,,Stade Municipal de Gerland,Tony Chapron,Relatório da Partida,
,,,,,,,,,,,
21,qua,2014-01-29,,Marseille,2–1,Valenciennes,,Stade Vélodrome,Bartolomeu Varela,Relatório da Partida,
,,,,,,,,,,,
23,sex,2014-01-31,,Paris S-G,2–0,Bordeaux,,Parc des Princes,Tony Chapron,Relatório da Partida,
23,sáb,2014-02-01,,Evian,1–1,Ajaccio,,Parc des Sports d’Annecy,Amaury Delerue,Relatório da Partida,
23,sáb,2014-02-01,,Reims,2–4,Montpellier,,Stade Auguste Delaune,Bartolomeu Varela,Relatório da Partida,
23,sáb,2014-02-01,,Lorient,2–2,Monaco,,Stade Yves Allainmat,Sébastien Desiage,Relatório da Partida,
23,sáb,2014-02-01,,Sochaux,1–0,Nantes,,Stade Bonal,Olivier Thual,Relatório da Partida,
23,sáb,2014-02-01,,Bastia,3–2,Guingamp,,Stade Armand Cesari,Nicolas Rainville,Relatório da Partida,
23,sáb,2014-02-01,,Saint-Étienne,3–0,Valenciennes,,Stade Geoffroy,Lionel Jaffredo,Relatório da Partida,
23,dom,2014-02-02,,Marseille,2–2,Toulouse,,Stade Vélodrome,Saïd Ennjimi,Relatório da Partida,
23,dom,2014-02-02,,Rennes,2–0,Lyon,,ROAZHON PARK,Philippe Kalt,Relatório da Partida,
