Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
8,sáb,2008-10-04,,Grenoble,0–1,Nantes,,Stade des Alpes,Alain Hamer,Relatório da Partida,
8,sáb,2008-10-04,,Marseille,2–1,Caen,,Stade Vélodrome,Antony Gautier,Relatório da Partida,
8,dom,2008-10-05,,Saint-Étienne,2–0,Monaco,,Stade Geoffroy,Clément Turpin,Relatório da Partida,
8,dom,2008-10-05,,Nancy,1–1,Paris S-G,,Stade Marcel Picot,Olivier Thual,Relatório da Partida,
8,dom,2008-10-05,,Rennes,3–0,Lyon,,ROAZHON PARK,Damien Ledentu,Relatório da Partida,
,,,,,,,,,,,
9,sáb,2008-10-18,,Paris S-G,3–2,Lorient,,Parc des Princes,Damien Ledentu,Relatório da Partida,
9,sáb,2008-10-18,,Lyon,2–2,Lille,,Stade Municipal de Gerland,Thierry Auriac,Relatório da Partida,
9,sáb,2008-10-18,,Bordeaux,2–1,Toulouse,,Stade Chaban,Hervé Piccirillo,Relatório da Partida,
9,sáb,2008-10-18,,Nantes,1–0,Saint-Étienne,,Stade de la Beaujoire,Stéphane Lannoy,Relatório da Partida,
9,sáb,2008-10-18,,Sochaux,1–1,Le Havre,,Stade Bonal,Alexandre Castro,Relatório da Partida,
9,sáb,2008-10-18,,Monaco,1–2,Nice,,Stade Louis II,Stéphane Bré,Relatório da Partida,
9,sáb,2008-10-18,,Caen,2–2,Grenoble,,Stade Michel d'Ornano,Saïd Ennjimi,Relatório da Partida,
9,dom,2008-10-19,,Le Mans,2–0,Nancy,,Stade Omnisports Léon,Bruno Coué,Relatório da Partida,
9,dom,2008-10-19,,Auxerre,0–0,Rennes,,Stade Abbé Deschamps,Jean-Charles Cailleux,Relatório da Partida,
9,dom,2008-10-19,,Valenciennes,1–3,Marseille,,Stade Nungesser,Lionel Jaffredo,Relatório da Partida,
,,,,,,,,,,,
10,sáb,2008-10-25,,Toulouse,0–0,Monaco,,Stadium,Damien Ledentu,Relatório da Partida,
10,sáb,2008-10-25,,Lorient,3–0,Nantes,,Stade Yves Allainmat,Bruno Coué,Relatório da Partida,
10,sáb,2008-10-25,,Le Havre,2–1,Valenciennes,,Stade Municipal Jules Deschaseaux,Jean-Charles Cailleux,Relatório da Partida,
10,sáb,2008-10-25,,Rennes,2–2,Le Mans,,ROAZHON PARK,Philippe Kalt,Relatório da Partida,
10,sáb,2008-10-25,,Auxerre,0–0,Lyon,,Stade Abbé Deschamps,Saïd Ennjimi,Relatório da Partida,
10,sáb,2008-10-25,,Nice,2–2,Bordeaux,,Allianz Riviera,Tony Chapron,Relatório da Partida,
10,sáb,2008-10-25,,Lille,2–2,Caen,,Stadium Lille Métropole,Ruddy Buquet,Relatório da Partida,
10,dom,2008-10-26,,Marseille,2–4,Paris S-G,,Stade Vélodrome,Laurent Duhamel,Relatório da Partida,
10,dom,2008-10-26,,Saint-Étienne,0–2,Grenoble,,Stade Geoffroy,Bertrand Layec,Relatório da Partida,
10,dom,2008-10-26,,Nancy,1–1,Sochaux,,Stade Marcel Picot,Didier Falcone,Relatório da Partida,
,,,,,,,,,,,
11,ter,2008-10-28,,Bordeaux,4–0,Le Havre,,Stade Chaban,Lionel Jaffredo,Relatório da Partida,
11,qua,2008-10-29,,Valenciennes,0–0,Rennes,,Stade Nungesser,Bruno Coué,Relatório da Partida,
11,qua,2008-10-29,,Saint-Étienne,1–4,Lorient,,Stade Geoffroy,Fredy Fautrel,Relatório da Partida,
11,qua,2008-10-29,,Caen,1–1,Nice,,Stade Michel d'Ornano,Bertrand Layec,Relatório da Partida,
11,qua,2008-10-29,,Nantes,1–1,Marseille,,Stade de la Beaujoire,Hervé Piccirillo,Relatório da Partida,
11,qua,2008-10-29,,Le Mans,0–2,Auxerre,,Stade Omnisports Léon,Stéphane Lannoy,Relatório da Partida,
11,qua,2008-10-29,,Sochaux,0–2,Lyon,,Stade Bonal,Antony Gautier,Relatório da Partida,
11,qua,2008-10-29,,Paris S-G,0–1,Toulouse,,Parc des Princes,Tony Chapron,Relatório da Partida,
11,qua,2008-10-29,,Grenoble,0–0,Lille,,Stade des Alpes,Stéphane Bré,Relatório da Partida,
11,qua,2008-10-29,,Monaco,3–1,Nancy,,Stade Louis II,Alexandre Castro,Relatório da Partida,
,,,,,,,,,,,
12,sáb,2008-11-01,,Toulouse,0–1,Caen,,Stadium,Didier Falcone,Relatório da Partida,
12,sáb,2008-11-01,,Auxerre,0–0,Valenciennes,,Stade Abbé Deschamps,Philippe Kalt,Relatório da Partida,
12,sáb,2008-11-01,,Nice,1–0,Paris S-G,,Allianz Riviera,Alain Hamer,Relatório da Partida,
12,sáb,2008-11-01,,Lille,2–0,Nantes,,Stadium Lille Métropole,Saïd Ennjimi,Relatório da Partida,
12,sáb,2008-11-01,,Marseille,3–1,Saint-Étienne,,Stade Vélodrome,Damien Ledentu,Relatório da Partida,
12,sáb,2008-11-01,,Nancy,1–0,Bordeaux,,Stade Marcel Picot,Stéphane Lannoy,Relatório da Partida,
12,sáb,2008-11-01,,Lorient,1–1,Grenoble,,Stade Yves Allainmat,Hervé Piccirillo,Relatório da Partida,
12,dom,2008-11-02,,Lyon,2–0,Le Mans,,Stade Municipal de Gerland,Lionel Jaffredo,Relatório da Partida,
12,dom,2008-11-02,,Rennes,1–0,Sochaux,,ROAZHON PARK,Fredy Fautrel,Relatório da Partida,
12,dom,2008-11-02,,Le Havre,2–3,Monaco,,Stade Municipal Jules Deschaseaux,Antony Gautier,Relatório da Partida,
,,,,,,,,,,,
13,sáb,2008-11-08,,Bordeaux,2–0,Auxerre,,Stade Chaban,Jean-Charles Cailleux,Relatório da Partida,
13,sáb,2008-11-08,,Lorient,0–1,Nice,,Stade Yves Allainmat,Ruddy Buquet,Relatório da Partida,
13,sáb,2008-11-08,,Grenoble,0–3,Marseille,,Stade des Alpes,Thierry Auriac,Relatório da Partida,
13,sáb,2008-11-08,,Nantes,1–1,Toulouse,,Stade de la Beaujoire,Lionel Jaffredo,Relatório da Partida,
13,sáb,2008-11-08,,Caen,0–1,Le Havre,,Stade Michel d'Ornano,Stéphane Bré,Relatório da Partida,
13,sáb,2008-11-08,,Monaco,0–1,Lyon,,Stade Louis II,Hervé Piccirillo,Relatório da Partida,
13,sáb,2008-11-08,,Sochaux,2–1,Le Mans,,Stade Bonal,Saïd Ennjimi,Relatório da Partida,
13,dom,2008-11-09,,Paris S-G,1–0,Lille,,Parc des Princes,Philippe Kalt,Relatório da Partida,
13,dom,2008-11-09,,Saint-Étienne,0–3,Rennes,,Stade Geoffroy,Antony Gautier,Relatório da Partida,
13,dom,2008-11-09,,Valenciennes,0–1,Nancy,,Stade Nungesser,Tony Chapron,Relatório da Partida,
,,,,,,,,,,,
14,sáb,2008-11-15,,Lille,3–0,Saint-Étienne,,Stadium Lille Métropole,Lionel Jaffredo,Relatório da Partida,
14,sáb,2008-11-15,,Toulouse,2–0,Grenoble,,Stadium,Ruddy Buquet,Relatório da Partida,
14,sáb,2008-11-15,,Nancy,1–1,Caen,,Stade Marcel Picot,Philippe Kalt,Relatório da Partida,
14,sáb,2008-11-15,,Le Havre,1–3,Paris S-G,,Stade Municipal Jules Deschaseaux,Damien Ledentu,Relatório da Partida,
14,sáb,2008-11-15,,Le Mans,1–0,Valenciennes,,Stade Omnisports Léon,Clément Turpin,Relatório da Partida,
14,sáb,2008-11-15,,Marseille,2–3,Lorient,,Stade Vélodrome,Tony Chapron,Relatório da Partida,
14,sáb,2008-11-15,,Auxerre,1–0,Sochaux,,Stade Abbé Deschamps,Bruno Coué,Relatório da Partida,
14,dom,2008-11-16,,Lyon,2–1,Bordeaux,,Stade Municipal de Gerland,Bertrand Layec,Relatório da Partida,
14,dom,2008-11-16,,Rennes,2–1,Monaco,,ROAZHON PARK,Olivier Thual,Relatório da Partida,
14,dom,2008-11-16,,Nice,2–1,Nantes,,Allianz Riviera,Thierry Auriac,Relatório da Partida,
,,,,,,,,,,,
15,sáb,2008-11-22,,Saint-Étienne,0–1,Nice,,Stade Geoffroy,Laurent Duhamel,Relatório da Partida,
15,sáb,2008-11-22,,Caen,1–0,Auxerre,,Stade Michel d'Ornano,Antony Gautier,Relatório da Partida,
15,sáb,2008-11-22,,Valenciennes,2–2,Sochaux,,Stade Nungesser,Hervé Piccirillo,Relatório da Partida,
15,sáb,2008-11-22,,Paris S-G,1–0,Lyon,,Parc des Princes,Stéphane Lannoy,Relatório da Partida,
15,sáb,2008-11-22,,Grenoble,0–0,Le Havre,,Stade des Alpes,Lionel Jaffredo,Relatório da Partida,
15,sáb,2008-11-22,,Lorient,1–0,Toulouse,,Stade Yves Allainmat,Alexandre Castro,Relatório da Partida,
15,sáb,2008-11-22,,Bordeaux,1–1,Rennes,,Stade Chaban,Thierry Auriac,Relatório da Partida,
15,dom,2008-11-23,,Marseille,2–2,Lille,,Stade Vélodrome,Clément Turpin,Relatório da Partida,
15,dom,2008-11-23,,Nantes,0–1,Nancy,,Stade de la Beaujoire,Bertrand Layec,Relatório da Partida,
15,dom,2008-11-23,,Monaco,3–0,Le Mans,,Stade Louis II,Fredy Fautrel,Relatório da Partida,
,,,,,,,,,,,
16,sáb,2008-11-29,,Lille,1–1,Lorient,,Stadium Lille Métropole,Damien Ledentu,Relatório da Partida,
16,sáb,2008-11-29,,Le Havre,0–2,Nantes,,Stade Municipal Jules Deschaseaux,Alexandre Castro,Relatório da Partida,
16,sáb,2008-11-29,,Sochaux,0–0,Bordeaux,,Stade Bonal,Alain Hamer,Relatório da Partida,
16,sáb,2008-11-29,,Le Mans,2–0,Caen,,Stade Omnisports Léon,Thierry Auriac,Relatório da Partida,
16,sáb,2008-11-29,,Auxerre,0–1,Monaco,,Stade Abbé Deschamps,Stéphane Bré,Relatório da Partida,
16,sáb,2008-11-29,,Lyon,0–0,Valenciennes,,Stade Municipal de Gerland,Bruno Coué,Relatório da Partida,
16,dom,2008-11-30,,Rennes,1–0,Paris S-G,,ROAZHON PARK,Saïd Ennjimi,Relatório da Partida,
16,dom,2008-11-30,,Toulouse,0–0,Marseille,,Stadium,Bertrand Layec,Relatório da Partida,
16,dom,2008-11-30,,Nancy,1–2,Saint-Étienne,,Stade Marcel Picot,Jean-Charles Cailleux,Relatório da Partida,
,,,,,,,,,,,
17,sex,2008-12-05,,Bordeaux,2–1,Valenciennes,,Stade Chaban,Alexandre Castro,Relatório da Partida,
17,sáb,2008-12-06,,Caen,1–1,Rennes,,Stade Michel d'Ornano,Jean-Charles Cailleux,Relatório da Partida,
17,sáb,2008-12-06,,Nantes,2–1,Lyon,,Stade de la Beaujoire,Damien Ledentu,Relatório da Partida,
17,sáb,2008-12-06,,Marseille,2–1,Nice,,Stade Vélodrome,Stéphane Lannoy,Relatório da Partida,
17,sáb,2008-12-06,,Saint-Étienne,2–0,Le Havre,,Stade Geoffroy,Hervé Piccirillo,Relatório da Partida,
17,sáb,2008-12-06,,Lille,1–1,Toulouse,,Stadium Lille Métropole,Laurent Duhamel,Relatório da Partida,
17,dom,2008-12-07,,Monaco,1–1,Sochaux,,Stade Louis II,Philippe Kalt,Relatório da Partida,
17,dom,2008-12-07,,Lorient,1–0,Nancy,,Stade Yves Allainmat,Antony Gautier,Relatório da Partida,
17,dom,2008-12-07,,Grenoble,0–0,Auxerre,,Stade des Alpes,Olivier Thual,Relatório da Partida,
17,dom,2008-12-07,,Paris S-G,3–1,Le Mans,,Parc des Princes,Lionel Jaffredo,Relatório da Partida,
,,,,,,,,,,,
16,qua,2008-12-10,,Nice,0–0,Grenoble,,Allianz Riviera,Philippe Kalt,Relatório da Partida,
,,,,,,,,,,,
18,sáb,2008-12-13,,Toulouse,3–1,Saint-Étienne,,Stadium,Clément Turpin,Relatório da Partida,
18,sáb,2008-12-13,,Auxerre,1–2,Paris S-G,,Stade Abbé Deschamps,Éric Poulat,Relatório da Partida,
18,sáb,2008-12-13,,Sochaux,2–2,Caen,,Stade Bonal,Philippe Malige,Relatório da Partida,
18,sáb,2008-12-13,,Rennes,0–0,Nantes,,ROAZHON PARK,Tony Chapron,Relatório da Partida,
18,sáb,2008-12-13,,Le Mans,1–3,Bordeaux,,Stade Omnisports Léon,Saïd Ennjimi,Relatório da Partida,
18,sáb,2008-12-13,,Nancy,2–0,Grenoble,,Stade Marcel Picot,Bruno Coué,Relatório da Partida,
18,sáb,2008-12-13,,Valenciennes,3–1,Monaco,,Stade Nungesser,Ruddy Buquet,Relatório da Partida,
18,dom,2008-12-14,,Nice,0–1,Lille,,Allianz Riviera,Hervé Piccirillo,Relatório da Partida,
18,dom,2008-12-14,,Le Havre,1–3,Lorient,,Stade Municipal Jules Deschaseaux,Didier Falcone,Relatório da Partida,
18,dom,2008-12-14,,Lyon,0–0,Marseille,,Stade Municipal de Gerland,Stéphane Bré,Relatório da Partida,
,,,,,,,,,,,
19,sáb,2008-12-20,,Lorient,1–2,Rennes,,Stade Yves Allainmat,Fredy Fautrel,Relatório da Partida,
19,sáb,2008-12-20,,Grenoble,2–1,Le Mans,,Stade des Alpes,Philippe Malige,Relatório da Partida,
19,sáb,2008-12-20,,Nantes,1–1,Sochaux,,Stade de la Beaujoire,Olivier Thual,Relatório da Partida,
19,sáb,2008-12-20,,Caen,0–1,Lyon,,Stade Michel d'Ornano,Lionel Jaffredo,Relatório da Partida,
19,sáb,2008-12-20,,Saint-Étienne,2–0,Auxerre,,Stade Geoffroy,Damien Ledentu,Relatório da Partida,
19,sáb,2008-12-20,,Lille,3–1,Le Havre,,Stadium Lille Métropole,Tony Chapron,Relatório da Partida,
19,sáb,2008-12-20,,Toulouse,2–2,Nice,,Stadium,Antony Gautier,Relatório da Partida,
19,dom,2008-12-21,,Monaco,3–4,Bordeaux,,Stade Louis II,Laurent Duhamel,Relatório da Partida,
19,dom,2008-12-21,,Paris S-G,2–2,Valenciennes,,Parc des Princes,Bertrand Layec,Relatório da Partida,
19,dom,2008-12-21,,Marseille,0–3,Nancy,,Stade Vélodrome,Thierry Auriac,Relatório da Partida,
,,,,,,,,,,,
20,sáb,2009-01-10,,Auxerre,0–2,Marseille,,Stade Abbé Deschamps,Saïd Ennjimi,Relatório da Partida,
20,sáb,2009-01-10,,Le Havre,0–1,Toulouse,,Stade Municipal Jules Deschaseaux,Ruddy Buquet,Relatório da Partida,
20,sáb,2009-01-10,,Lyon,1–1,Lorient,,Stade Municipal de Gerland,Hervé Piccirillo,Relatório da Partida,
20,sáb,2009-01-10,,Rennes,1–0,Grenoble,,ROAZHON PARK,Didier Falcone,Relatório da Partida,
20,sáb,2009-01-10,,Monaco,1–2,Nantes,,Stade Louis II,Éric Poulat,Relatório da Partida,
20,sáb,2009-01-10,,Sochaux,1–0,Saint-Étienne,,Stade Bonal,Bruno Coué,Relatório da Partida,
20,dom,2009-01-11,,Bordeaux,4–0,Paris S-G,,Stade Chaban,Stéphane Lannoy,Relatório da Partida,
,,,,,,,,,,,
21,sáb,2009-01-17,,Nantes,1–2,Bordeaux,,Stade de la Beaujoire,Bruno Coué,Relatório da Partida,
21,sáb,2009-01-17,,Marseille,2–0,Le Havre,,Stade Vélodrome,Philippe Malige,Relatório da Partida,
21,sáb,2009-01-17,,Saint-Étienne,1–1,Le Mans,,Stade Geoffroy,Olivier Thual,Relatório da Partida,
21,sáb,2009-01-17,,Toulouse,3–0,Nancy,,Stadium,Stéphane Bré,Relatório da Partida,
21,sáb,2009-01-17,,Grenoble,0–2,Lyon,,Stade des Alpes,Thierry Auriac,Relatório da Partida,
21,sáb,2009-01-17,,Nice,2–0,Auxerre,,Allianz Riviera,Stéphane Lannoy,Relatório da Partida,
21,sáb,2009-01-17,,Lorient,1–1,Valenciennes,,Stade Yves Allainmat,Laurent Duhamel,Relatório da Partida,
21,dom,2009-01-18,,Paris S-G,2–1,Sochaux,,Parc des Princes,Éric Poulat,Relatório da Partida,
21,dom,2009-01-18,,Caen,2–2,Monaco,,Stade Michel d'Ornano,Damien Ledentu,Relatório da Partida,
21,dom,2009-01-18,,Lille,1–0,Rennes,,Stadium Lille Métropole,Jean-Charles Cailleux,Relatório da Partida,
,,,,,,,,,,,
22,sáb,2009-01-31,,Paris S-G,2–0,Caen,,Parc des Princes,Antony Gautier,Relatório da Partida,
22,sáb,2009-01-31,,Monaco,1–0,Grenoble,,Stade Louis II,Bertrand Layec,Relatório da Partida,
22,sáb,2009-01-31,,Rennes,0–0,Toulouse,,ROAZHON PARK,Clément Turpin,Relatório da Partida,
22,sáb,2009-01-31,,Auxerre,0–0,Lorient,,Stade Abbé Deschamps,Didier Falcone,Relatório da Partida,
22,sáb,2009-01-31,,Valenciennes,1–0,Nice,,Stade Nungesser,Saïd Ennjimi,Relatório da Partida,
22,sáb,2009-01-31,,Le Mans,0–2,Nantes,,Stade Omnisports Léon,Fredy Fautrel,Relatório da Partida,
22,sáb,2009-01-31,,Le Havre,2–3,Nancy,,Stade Municipal Jules Deschaseaux,Hervé Piccirillo,Relatório da Partida,
22,dom,2009-02-01,,Bordeaux,2–2,Lille,,Stade Chaban,Laurent Duhamel,Relatório da Partida,
22,dom,2009-02-01,,Sochaux,1–0,Marseille,,Stade Bonal,Lionel Jaffredo,Relatório da Partida,
22,dom,2009-02-01,,Lyon,1–1,Saint-Étienne,,Stade Municipal de Gerland,Stéphane Lannoy,Relatório da Partida,
,,,,,,,,,,,
23,sáb,2009-02-07,,Lille,3–2,Sochaux,,Stadium Lille Métropole,Philippe Malige,Relatório da Partida,
23,sáb,2009-02-07,,Nancy,0–2,Auxerre,,Stade Marcel Picot,Olivier Thual,Relatório da Partida,
23,sáb,2009-02-07,,Nantes,1–4,Paris S-G,,Stade de la Beaujoire,Alexandre Castro,Relatório da Partida,
23,sáb,2009-02-07,,Le Havre,1–0,Rennes,,Stade Municipal Jules Deschaseaux,Éric Poulat,Relatório da Partida,
23,sáb,2009-02-07,,Lorient,1–1,Monaco,,Stade Yves Allainmat,Jean-Charles Cailleux,Relatório da Partida,
23,sáb,2009-02-07,,Saint-Étienne,3–2,Caen,,Stade Geoffroy,Ruddy Buquet,Relatório da Partida,
23,sáb,2009-02-07,,Toulouse,2–0,Le Mans,,Stadium,Damien Ledentu,Relatório da Partida,
23,dom,2009-02-08,,Marseille,1–0,Bordeaux,,Stade Vélodrome,Stéphane Bré,Relatório da Partida,
23,dom,2009-02-08,,Nice,1–3,Lyon,,Allianz Riviera,Bertrand Layec,Relatório da Partida,
23,dom,2009-02-08,,Grenoble,0–0,Valenciennes,,Stade des Alpes,Bruno Coué,Relatório da Partida,
