Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
1,sex,2005-07-29,,Paris S-G,4–1,Metz,,Parc des Princes,Philippe Malige,Relatório da Partida,
1,sáb,2005-07-30,,Lille,1–0,Rennes,,Stadium Lille Métropole,Éric Poulat,Relatório da Partida,
1,sáb,2005-07-30,,Sochaux,0–1,Toulouse,,Stade Bonal,Bruno Coué,Relatório da Partida,
1,sáb,2005-07-30,,Nantes,2–0,Lens,,Stade de la Beaujoire,Bruno Derrien,Relatório da Partida,
1,sáb,2005-07-30,,Nice,1–1,Troyes,,Allianz Riviera,Alain Hamer,Relatório da Partida,
1,sáb,2005-07-30,,Nancy,0–1,Monaco,,Stade Marcel Picot,Philippe Kalt,Relatório da Partida,
1,sáb,2005-07-30,,Marseille,0–2,Bordeaux,,Stade Vélodrome,Bertrand Layec,Relatório da Partida,
1,sáb,2005-07-30,,Saint-Étienne,0–0,Ajaccio,,Stade Geoffroy,Claude Colombo,Relatório da Partida,
1,sáb,2005-07-30,,Strasbourg,0–0,Auxerre,,Stade de la Meinau,Tony Chapron,Relatório da Partida,
1,dom,2005-07-31,,Le Mans,1–2,Lyon,,Stade Omnisports Léon,Hervé Piccirillo,Relatório da Partida,
,,,,,,,,,,,
2,sáb,2005-08-06,,Metz,0–0,Le Mans,,Stade Saint,Saïd Ennjimi,Relatório da Partida,
2,sáb,2005-08-06,,Lens,2–0,Marseille,,Stade Bollaert,Alain Sars,Relatório da Partida,
2,sáb,2005-08-06,,Troyes,0–0,Saint-Étienne,,Stade de l'Aube,Bruno Ruffray,Relatório da Partida,
2,sáb,2005-08-06,,Bordeaux,1–0,Nancy,,Stade Chaban,Jean-Charles Cailleux,Relatório da Partida,
2,sáb,2005-08-06,,Ajaccio,3–3,Lille,,Stade François Coty,Stéphane Moulin,Relatório da Partida,
2,sáb,2005-08-06,,Toulouse,0–2,Nice,,Stadium,Fredy Fautrel,Relatório da Partida,
2,sáb,2005-08-06,,Monaco,0–2,Auxerre,,Stade Louis II,Olivier Thual,Relatório da Partida,
2,sáb,2005-08-06,,Sochaux,0–1,Paris S-G,,Stade Bonal,Laurent Duhamel,Relatório da Partida,
2,dom,2005-08-07,,Lyon,1–0,Strasbourg,,Stade Municipal de Gerland,Bertrand Layec,Relatório da Partida,
2,dom,2005-08-07,,Rennes,0–3,Nantes,,ROAZHON PARK,Damien Ledentu,Relatório da Partida,
,,,,,,,,,,,
3,sáb,2005-08-13,,Nancy,1–2,Lens,,Stade Marcel Picot,Stéphane Bré,Relatório da Partida,
3,sáb,2005-08-13,,Nice,1–2,Sochaux,,Allianz Riviera,Patrick Lhermite,Relatório da Partida,
3,sáb,2005-08-13,,Auxerre,1–0,Bordeaux,,Stade Abbé Deschamps,Claude Colombo,Relatório da Partida,
3,sáb,2005-08-13,,Lille,1–2,Troyes,,Stadium Lille Métropole,Bruno Derrien,Relatório da Partida,
3,sáb,2005-08-13,,Paris S-G,2–0,Toulouse,,Parc des Princes,Philippe Kalt,Relatório da Partida,
3,sáb,2005-08-13,,Nantes,0–2,Ajaccio,,Stade de la Beaujoire,Hervé Piccirillo,Relatório da Partida,
3,sáb,2005-08-13,,Saint-Étienne,2–0,Metz,,Stade Geoffroy,Pascal Garibian,Relatório da Partida,
3,sáb,2005-08-13,,Le Mans,4–0,Rennes,,Stade Omnisports Léon,Bruno Coué,Relatório da Partida,
3,dom,2005-08-14,,Strasbourg,1–2,Monaco,,Stade de la Meinau,Éric Poulat,Relatório da Partida,
3,dom,2005-08-14,,Marseille,1–1,Lyon,,Stade Vélodrome,Laurent Duhamel,Relatório da Partida,
,,,,,,,,,,,
4,sáb,2005-08-20,,Metz,0–0,Strasbourg,,Stade Saint,Olivier Thual,Relatório da Partida,
4,sáb,2005-08-20,,Ajaccio,0–0,Le Mans,,Stade François Coty,Stéphane Lannoy,Relatório da Partida,
4,sáb,2005-08-20,,Lyon,1–0,Nancy,,Stade Municipal de Gerland,Stéphane Moulin,Relatório da Partida,
4,sáb,2005-08-20,,Nice,1–1,Nantes,,Allianz Riviera,Stéphane Bré,Relatório da Partida,
4,sáb,2005-08-20,,Lens,7–0,Auxerre,,Stade Bollaert,Damien Ledentu,Relatório da Partida,
4,sáb,2005-08-20,,Rennes,3–2,Marseille,,ROAZHON PARK,Fredy Fautrel,Relatório da Partida,
4,sáb,2005-08-20,,Bordeaux,1–0,Monaco,,Stade Chaban,Alain Hamer,Relatório da Partida,
4,sáb,2005-08-20,,Sochaux,0–0,Lille,,Stade Bonal,Bruno Ruffray,Relatório da Partida,
4,dom,2005-08-21,,Troyes,1–1,Paris S-G,,Stade de l'Aube,Éric Poulat,Relatório da Partida,
4,dom,2005-08-21,,Toulouse,1–1,Saint-Étienne,,Stadium,Saïd Ennjimi,Relatório da Partida,
,,,,,,,,,,,
5,qua,2005-08-24,,Lille,0–0,Toulouse,,Stadium Lille Métropole,Claude Colombo,Relatório da Partida,
5,sáb,2005-08-27,,Nancy,6–0,Rennes,,Stade Marcel Picot,Stéphane Lannoy,Relatório da Partida,
5,sáb,2005-08-27,,Le Mans,1–0,Troyes,,Stade Omnisports Léon,Jean-Charles Cailleux,Relatório da Partida,
5,sáb,2005-08-27,,Strasbourg,0–0,Bordeaux,,Stade de la Meinau,Bruno Coué,Relatório da Partida,
5,sáb,2005-08-27,,Marseille,1–1,Ajaccio,,Stade Vélodrome,Philippe Malige,Relatório da Partida,
5,sáb,2005-08-27,,Paris S-G,1–2,Nice,,Parc des Princes,Bertrand Layec,Relatório da Partida,
5,sáb,2005-08-27,,Saint-Étienne,0–0,Sochaux,,Stade Geoffroy,Alain Hamer,Relatório da Partida,
5,sáb,2005-08-27,,Nantes,0–0,Metz,,Stade de la Beaujoire,Fredy Fautrel,Relatório da Partida,
5,dom,2005-08-28,,Auxerre,0–2,Lyon,,Stade Abbé Deschamps,Stéphane Bré,Relatório da Partida,
5,dom,2005-08-28,,Monaco,0–0,Lens,,Stade Louis II,Laurent Duhamel,Relatório da Partida,
,,,,,,,,,,,
6,sáb,2005-09-10,,Ajaccio,1–0,Nancy,,Stade François Coty,Stéphane Bré,Relatório da Partida,
6,sáb,2005-09-10,,Troyes,1–0,Nantes,,Stade de l'Aube,Olivier Thual,Relatório da Partida,
