Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
4,sáb,2007-08-18,,Lorient,2–1,Lyon,,Stade Yves Allainmat,Saïd Ennjimi,Relatório da Partida,
4,sáb,2007-08-18,,Metz,0–0,Paris S-G,,Stade Saint,Thierry Auriac,Relatório da Partida,
4,sáb,2007-08-18,,Saint-Étienne,0–0,Bordeaux,,Stade Geoffroy,Lionel Jaffredo,Relatório da Partida,
4,sáb,2007-08-18,,Sochaux,0–3,Monaco,,Stade Bonal,Stéphane Bré,Relatório da Partida,
4,sáb,2007-08-18,,Le Mans,1–1,Lille,,Stade Omnisports Léon,Bruno Ruffray,Relatório da Partida,
4,sáb,2007-08-18,,Auxerre,1–0,Caen,,Stade Abbé Deschamps,Philippe Kalt,Relatório da Partida,
4,sáb,2007-08-18,,Toulouse,1–3,Strasbourg,,Stadium,Antony Gautier,Relatório da Partida,
4,dom,2007-08-19,,Marseille,2–2,Nancy,,Stade Vélodrome,Éric Poulat,Relatório da Partida,
4,dom,2007-08-19,,Lens,0–0,Valenciennes,,Stade Bollaert,Tony Chapron,Relatório da Partida,
4,dom,2007-08-19,,Nice,1–1,Rennes,,Allianz Riviera,Alain Hamer,Relatório da Partida,
,,,,,,,,,,,
5,sáb,2007-08-25,,Bordeaux,2–2,Lorient,,Stade Chaban,Bruno Coué,Relatório da Partida,
5,sáb,2007-08-25,,Caen,1–2,Marseille,,Stade Michel d'Ornano,Thierry Auriac,Relatório da Partida,
5,sáb,2007-08-25,,Nancy,4–1,Auxerre,,Stade Marcel Picot,Hervé Piccirillo,Relatório da Partida,
5,sáb,2007-08-25,,Valenciennes,3–1,Sochaux,,Stade Nungesser,Philippe Kalt,Relatório da Partida,
5,sáb,2007-08-25,,Nice,1–1,Toulouse,,Allianz Riviera,Philippe Malige,Relatório da Partida,
5,sáb,2007-08-25,,Monaco,3–1,Le Mans,,Stade Louis II,Lionel Jaffredo,Relatório da Partida,
5,sáb,2007-08-25,,Strasbourg,2–1,Lens,,Stade de la Meinau,Jean-Charles Cailleux,Relatório da Partida,
5,sáb,2007-08-25,,Rennes,2–0,Metz,,ROAZHON PARK,Olivier Thual,Relatório da Partida,
5,dom,2007-08-26,,Paris S-G,1–1,Lille,,Parc des Princes,Fredy Fautrel,Relatório da Partida,
5,dom,2007-08-26,,Lyon,1–0,Saint-Étienne,,Stade Municipal de Gerland,Stéphane Bré,Relatório da Partida,
,,,,,,,,,,,
6,ter,2007-08-28,,Lorient,1–3,Valenciennes,,Stade Yves Allainmat,Bruno Ruffray,Relatório da Partida,
6,qua,2007-08-29,,Metz,0–1,Bordeaux,,Stade Saint,Philippe Kalt,Relatório da Partida,
6,qua,2007-08-29,,Le Mans,0–2,Paris S-G,,Stade Omnisports Léon,Éric Poulat,Relatório da Partida,
6,qua,2007-08-29,,Lille,0–1,Monaco,,Stadium Lille Métropole,Olivier Thual,Relatório da Partida,
6,qua,2007-08-29,,Sochaux,1–2,Lyon,,Stade Bonal,Jean-Charles Cailleux,Relatório da Partida,
6,qua,2007-08-29,,Auxerre,0–2,Rennes,,Stade Abbé Deschamps,Bruno Coué,Relatório da Partida,
6,qua,2007-08-29,,Saint-Étienne,2–0,Strasbourg,,Stade Geoffroy,Hervé Piccirillo,Relatório da Partida,
6,qua,2007-08-29,,Marseille,0–2,Nice,,Stade Vélodrome,Saïd Ennjimi,Relatório da Partida,
,,,,,,,,,,,
7,sáb,2007-09-01,,Strasbourg,0–0,Lorient,,Stade de la Meinau,Thierry Auriac,Relatório da Partida,
7,sáb,2007-09-01,,Toulouse,2–0,Auxerre,,Stadium,Stéphane Bré,Relatório da Partida,
7,sáb,2007-09-01,,Rennes,2–2,Lille,,ROAZHON PARK,Philippe Kalt,Relatório da Partida,
7,sáb,2007-09-01,,Nancy,2–0,Saint-Étienne,,Stade Marcel Picot,Saïd Ennjimi,Relatório da Partida,
7,sáb,2007-09-01,,Caen,2–2,Sochaux,,Stade Michel d'Ornano,Antony Gautier,Relatório da Partida,
7,sáb,2007-09-01,,Lyon,3–2,Le Mans,,Stade Municipal de Gerland,Bruno Coué,Relatório da Partida,
7,sáb,2007-09-01,,Valenciennes,0–0,Metz,,Stade Nungesser,Lionel Jaffredo,Relatório da Partida,
7,sáb,2007-09-01,,Bordeaux,2–1,Monaco,,Stade Chaban,Fredy Fautrel,Relatório da Partida,
7,dom,2007-09-02,,Paris S-G,1–1,Marseille,,Parc des Princes,Stéphane Lannoy,Relatório da Partida,
7,dom,2007-09-02,,Nice,1–0,Lens,,Allianz Riviera,Hervé Piccirillo,Relatório da Partida,
,,,,,,,,,,,
8,sáb,2007-09-15,,Sochaux,0–0,Strasbourg,,Stade Bonal,Alain Hamer,Relatório da Partida,
8,sáb,2007-09-15,,Metz,1–5,Lyon,,Stade Saint,Philippe Malige,Relatório da Partida,
8,sáb,2007-09-15,,Le Mans,2–0,Valenciennes,,Stade Omnisports Léon,Saïd Ennjimi,Relatório da Partida,
8,sáb,2007-09-15,,Lille,1–1,Bordeaux,,Stadium Lille Métropole,Stéphane Bré,Relatório da Partida,
8,sáb,2007-09-15,,Marseille,1–2,Toulouse,,Stade Vélodrome,Jean-Charles Cailleux,Relatório da Partida,
8,sáb,2007-09-15,,Auxerre,2–0,Nice,,Stade Abbé Deschamps,Bruno Ruffray,Relatório da Partida,
8,sáb,2007-09-15,,Saint-Étienne,3–0,Caen,,Stade Geoffroy,Damien Ledentu,Relatório da Partida,
8,sáb,2007-09-15,,Lens,1–0,Nancy,,Stade Bollaert,Bruno Coué,Relatório da Partida,
8,dom,2007-09-16,,Lorient,0–1,Rennes,,Stade Yves Allainmat,Stéphane Lannoy,Relatório da Partida,
8,dom,2007-09-16,,Monaco,1–2,Paris S-G,,Stade Louis II,Bertrand Layec,Relatório da Partida,
,,,,,,,,,,,
9,sáb,2007-09-22,,Nice,3–0,Saint-Étienne,,Allianz Riviera,Bertrand Layec,Relatório da Partida,
9,sáb,2007-09-22,,Toulouse,1–1,Lens,,Stadium,Damien Ledentu,Relatório da Partida,
9,sáb,2007-09-22,,Valenciennes,1–0,Monaco,,Stade Nungesser,Thierry Auriac,Relatório da Partida,
9,sáb,2007-09-22,,Auxerre,2–0,Marseille,,Stade Abbé Deschamps,Lionel Jaffredo,Relatório da Partida,
9,sáb,2007-09-22,,Nancy,2–0,Lorient,,Stade Marcel Picot,Philippe Kalt,Relatório da Partida,
9,sáb,2007-09-22,,Caen,1–2,Metz,,Stade Michel d'Ornano,Éric Poulat,Relatório da Partida,
9,sáb,2007-09-22,,Strasbourg,0–1,Le Mans,,Stade de la Meinau,Fredy Fautrel,Relatório da Partida,
9,dom,2007-09-23,,Paris S-G,0–2,Bordeaux,,Parc des Princes,Tony Chapron,Relatório da Partida,
9,dom,2007-09-23,,Rennes,0–2,Sochaux,,ROAZHON PARK,Bruno Ruffray,Relatório da Partida,
9,dom,2007-09-23,,Lyon,1–1,Lille,,Stade Municipal de Gerland,Saïd Ennjimi,Relatório da Partida,
,,,,,,,,,,,
3,sáb,2007-09-29,,Lyon,3–0,Lens,,Stade Municipal de Gerland,Thierry Auriac,Relatório da Partida,
3,dom,2007-09-30,,Caen,2–1,Toulouse,,Stade Michel d'Ornano,Lionel Jaffredo,Relatório da Partida,
,,,,,,,,,,,
10,sex,2007-10-05,,Monaco,1–3,Nancy,,Stade Louis II,Éric Poulat,Relatório da Partida,
10,sáb,2007-10-06,,Paris S-G,1–3,Rennes,,Parc des Princes,Philippe Malige,Relatório da Partida,
10,sáb,2007-10-06,,Lorient,0–0,Caen,,Stade Yves Allainmat,Tony Chapron,Relatório da Partida,
10,sáb,2007-10-06,,Lille,3–0,Valenciennes,,Stadium Lille Métropole,Damien Ledentu,Relatório da Partida,
10,sáb,2007-10-06,,Metz,1–2,Strasbourg,,Stade Saint,Bruno Ruffray,Relatório da Partida,
10,sáb,2007-10-06,,Le Mans,2–0,Nice,,Stade Omnisports Léon,Lionel Jaffredo,Relatório da Partida,
10,sáb,2007-10-06,,Saint-Étienne,1–0,Marseille,,Stade Geoffroy,Thierry Auriac,Relatório da Partida,
10,sáb,2007-10-06,,Lens,2–0,Auxerre,,Stade Bollaert,Fredy Fautrel,Relatório da Partida,
10,dom,2007-10-07,,Bordeaux,1–3,Lyon,,Stade Chaban,Stéphane Lannoy,Relatório da Partida,
10,dom,2007-10-07,,Sochaux,0–1,Toulouse,,Stade Bonal,Bruno Coué,Relatório da Partida,
,,,,,,,,,,,
11,sáb,2007-10-20,,Valenciennes,0–0,Paris S-G,,Stade Nungesser,Olivier Thual,Relatório da Partida,
11,sáb,2007-10-20,,Auxerre,5–3,Lorient,,Stade Abbé Deschamps,Philippe Malige,Relatório da Partida,
11,sáb,2007-10-20,,Rennes,3–0,Le Mans,,ROAZHON PARK,Bruno Coué,Relatório da Partida,
11,sáb,2007-10-20,,Strasbourg,1–1,Bordeaux,,Stade de la Meinau,Éric Poulat,Relatório da Partida,
11,sáb,2007-10-20,,Caen,1–0,Lille,,Stade Michel d'Ornano,Laurent Duhamel,Relatório da Partida,
11,sáb,2007-10-20,,Lyon,3–1,Monaco,,Stade Municipal de Gerland,Philippe Kalt,Relatório da Partida,
11,sáb,2007-10-20,,Nice,3–1,Metz,,Allianz Riviera,Stéphane Lannoy,Relatório da Partida,
11,sáb,2007-10-20,,Toulouse,0–2,Saint-Étienne,,Stadium,Hervé Piccirillo,Relatório da Partida,
11,dom,2007-10-21,,Marseille,1–0,Lens,,Stade Vélodrome,Stéphane Bré,Relatório da Partida,
11,dom,2007-10-21,,Nancy,1–1,Sochaux,,Stade Marcel Picot,Bertrand Layec,Relatório da Partida,
,,,,,,,,,,,
12,sáb,2007-10-27,,Monaco,0–0,Caen,,Stade Louis II,Olivier Lamarre,Relatório da Partida,
12,sáb,2007-10-27,,Lorient,0–0,Nice,,Stade Yves Allainmat,Fredy Fautrel,Relatório da Partida,
12,sáb,2007-10-27,,Lille,0–3,Strasbourg,,Stadium Lille Métropole,Alain Hamer,Relatório da Partida,
12,sáb,2007-10-27,,Saint-Étienne,0–0,Auxerre,,Stade Geoffroy,Bertrand Layec,Relatório da Partida,
12,sáb,2007-10-27,,Sochaux,2–1,Marseille,,Stade Bonal,Saïd Ennjimi,Relatório da Partida,
12,sáb,2007-10-27,,Bordeaux,2–1,Valenciennes,,Stade Chaban,Bruno Ruffray,Relatório da Partida,
12,sáb,2007-10-27,,Metz,0–0,Nancy,,Stade Saint,Tony Chapron,Relatório da Partida,
12,dom,2007-10-28,,Paris S-G,2–3,Lyon,,Parc des Princes,Laurent Duhamel,Relatório da Partida,
12,dom,2007-10-28,,Le Mans,1–1,Toulouse,,Stade Omnisports Léon,Antony Gautier,Relatório da Partida,
12,dom,2007-10-28,,Lens,1–2,Rennes,,Stade Bollaert,Olivier Thual,Relatório da Partida,
,,,,,,,,,,,
13,sáb,2007-11-03,,Auxerre,0–1,Lille,,Stade Abbé Deschamps,Olivier Lamarre,Relatório da Partida,
13,sáb,2007-11-03,,Nice,0–0,Sochaux,,Allianz Riviera,Antony Gautier,Relatório da Partida,
13,sáb,2007-11-03,,Rennes,0–1,Monaco,,ROAZHON PARK,Tony Chapron,Relatório da Partida,
13,sáb,2007-11-03,,Strasbourg,1–2,Paris S-G,,Stade de la Meinau,Saïd Ennjimi,Relatório da Partida,
13,sáb,2007-11-03,,Nancy,1–0,Bordeaux,,Stade Marcel Picot,Stéphane Bré,Relatório da Partida,
13,sáb,2007-11-03,,Marseille,0–0,Lorient,,Stade Vélodrome,Olivier Thual,Relatório da Partida,
13,sáb,2007-11-03,,Lyon,2–0,Valenciennes,,Stade Municipal de Gerland,Alain Hamer,Relatório da Partida,
13,dom,2007-11-04,,Toulouse,0–0,Metz,,Stadium,Philippe Malige,Relatório da Partida,
13,dom,2007-11-04,,Lens,3–2,Saint-Étienne,,Stade Bollaert,Damien Ledentu,Relatório da Partida,
13,dom,2007-11-04,,Caen,3–2,Le Mans,,Stade Michel d'Ornano,Philippe Kalt,Relatório da Partida,
,,,,,,,,,,,
14,sáb,2007-11-10,,Monaco,3–0,Strasbourg,,Stade Louis II,Bruno Ruffray,Relatório da Partida,
14,sáb,2007-11-10,,Valenciennes,3–0,Caen,,Stade Nungesser,Jean-Charles Cailleux,Relatório da Partida,
14,sáb,2007-11-10,,Metz,1–2,Lens,,Stade Saint,Hervé Piccirillo,Relatório da Partida,
14,sáb,2007-11-10,,Paris S-G,0–0,Nancy,,Parc des Princes,Lionel Jaffredo,Relatório da Partida,
14,sáb,2007-11-10,,Le Mans,3–2,Saint-Étienne,,Stade Omnisports Léon,Olivier Lamarre,Relatório da Partida,
14,sáb,2007-11-10,,Lille,1–1,Nice,,Stadium Lille Métropole,Philippe Malige,Relatório da Partida,
14,sáb,2007-11-10,,Sochaux,1–1,Auxerre,,Stade Bonal,Stéphane Lannoy,Relatório da Partida,
14,dom,2007-11-11,,Lorient,1–0,Toulouse,,Stade Yves Allainmat,Bruno Coué,Relatório da Partida,
14,dom,2007-11-11,,Lyon,1–2,Marseille,,Stade Municipal de Gerland,Bertrand Layec,Relatório da Partida,
14,dom,2007-11-11,,Bordeaux,3–0,Rennes,,Stade Chaban,Damien Ledentu,Relatório da Partida,
,,,,,,,,,,,
15,sáb,2007-11-24,,Marseille,3–1,Metz,,Stade Vélodrome,Lionel Jaffredo,Relatório da Partida,
15,sáb,2007-11-24,,Caen,5–0,Bordeaux,,Stade Michel d'Ornano,Philippe Malige,Relatório da Partida,
15,sáb,2007-11-24,,Lens,1–1,Lorient,,Stade Bollaert,Laurent Duhamel,Relatório da Partida,
15,sáb,2007-11-24,,Toulouse,0–0,Monaco,,Stadium,Stéphane Lannoy,Relatório da Partida,
15,sáb,2007-11-24,,Strasbourg,0–0,Valenciennes,,Stade de la Meinau,Bruno Coué,Relatório da Partida,
15,sáb,2007-11-24,,Rennes,0–2,Lyon,,ROAZHON PARK,Saïd Ennjimi,Relatório da Partida,
15,sáb,2007-11-24,,Nancy,2–0,Lille,,Stade Marcel Picot,Jean-Charles Cailleux,Relatório da Partida,
15,sáb,2007-11-24,,Saint-Étienne,1–0,Sochaux,,Stade Geoffroy,Stéphane Bré,Relatório da Partida,
15,dom,2007-11-25,,Auxerre,3–0,Le Mans,,Stade Abbé Deschamps,Olivier Thual,Relatório da Partida,
15,dom,2007-11-25,,Nice,2–1,Paris S-G,,Allianz Riviera,Tony Chapron,Relatório da Partida,
,,,,,,,,,,,
6,qua,2007-11-28,,Lens,1–1,Caen,,Stade Bollaert,Thierry Auriac,Relatório da Partida,
,,,,,,,,,,,
16,sáb,2007-12-01,,Monaco,1–1,Nice,,Stade Louis II,Stéphane Bré,Relatório da Partida,
16,sáb,2007-12-01,,Lorient,1–1,Saint-Étienne,,Stade Yves Allainmat,Stéphane Lannoy,Relatório da Partida,
16,sáb,2007-12-01,,Paris S-G,0–1,Caen,,Parc des Princes,Antony Gautier,Relatório da Partida,
16,sáb,2007-12-01,,Lille,1–1,Marseille,,Stadium Lille Métropole,Philippe Kalt,Relatório da Partida,
16,sáb,2007-12-01,,Metz,0–1,Auxerre,,Stade Saint,Damien Ledentu,Relatório da Partida,
16,sáb,2007-12-01,,Le Mans,2–1,Nancy,,Stade Omnisports Léon,Laurent Duhamel,Relatório da Partida,
16,sáb,2007-12-01,,Sochaux,0–2,Lens,,Stade Bonal,Lionel Jaffredo,Relatório da Partida,
16,dom,2007-12-02,,Valenciennes,3–0,Rennes,,Stade Nungesser,Olivier Lamarre,Relatório da Partida,
16,dom,2007-12-02,,Lyon,5–0,Strasbourg,,Stade Municipal de Gerland,Fredy Fautrel,Relatório da Partida,
16,dom,2007-12-02,,Bordeaux,4–3,Toulouse,,Stade Chaban,Bertrand Layec,Relatório da Partida,
,,,,,,,,,,,
6,qua,2007-12-05,,Toulouse,1–1,Nancy,,Stadium,Saïd Ennjimi,Relatório da Partida,
,,,,,,,,,,,
17,sáb,2007-12-08,,Saint-Étienne,2–0,Metz,,Stade Geoffroy,Bruno Coué,Relatório da Partida,
17,sáb,2007-12-08,,Marseille,2–0,Monaco,,Stade Vélodrome,Damien Ledentu,Relatório da Partida,
17,sáb,2007-12-08,,Lens,1–3,Le Mans,,Stade Bollaert,Jean-Charles Cailleux,Relatório da Partida,
17,sáb,2007-12-08,,Lorient,2–1,Sochaux,,Stade Yves Allainmat,Olivier Lamarre,Relatório da Partida,
17,sáb,2007-12-08,,Nancy,0–0,Valenciennes,,Stade Marcel Picot,Philippe Malige,Relatório da Partida,
17,sáb,2007-12-08,,Toulouse,1–0,Lille,,Stadium,Bruno Ruffray,Relatório da Partida,
17,sáb,2007-12-08,,Strasbourg,3–0,Rennes,,Stade de la Meinau,Olivier Thual,Relatório da Partida,
17,sáb,2007-12-08,,Caen,1–0,Lyon,,Stade Michel d'Ornano,Alain Hamer,Relatório da Partida,
17,dom,2007-12-09,,Auxerre,0–1,Paris S-G,,Stade Abbé Deschamps,Bertrand Layec,Relatório da Partida,
17,dom,2007-12-09,,Nice,1–1,Bordeaux,,Allianz Riviera,Thierry Auriac,Relatório da Partida,
,,,,,,,,,,,
18,sáb,2007-12-15,,Le Mans,0–0,Lorient,,Stade Omnisports Léon,Philippe Kalt,Relatório da Partida,
18,sáb,2007-12-15,,Metz,1–2,Sochaux,,Stade Saint,Olivier Thual,Relatório da Partida,
18,sáb,2007-12-15,,Lille,3–0,Saint-Étienne,,Stadium Lille Métropole,Bertrand Layec,Relatório da Partida,
18,sáb,2007-12-15,,Valenciennes,3–0,Auxerre,,Stade Nungesser,Saïd Ennjimi,Relatório da Partida,
18,sáb,2007-12-15,,Lyon,0–0,Nice,,Stade Municipal de Gerland,Lionel Jaffredo,Relatório da Partida,
18,sáb,2007-12-15,,Monaco,2–0,Lens,,Stade Louis II,Fredy Fautrel,Relatório da Partida,
18,sáb,2007-12-15,,Rennes,1–2,Caen,,ROAZHON PARK,Stéphane Moulin,Relatório da Partida,
18,sáb,2007-12-15,,Paris S-G,1–2,Toulouse,,Parc des Princes,Stéphane Bré,Relatório da Partida,
18,dom,2007-12-16,,Strasbourg,0–0,Nancy,,Stade de la Meinau,Antony Gautier,Relatório da Partida,
18,dom,2007-12-16,,Bordeaux,2–2,Marseille,,Stade Chaban,Laurent Duhamel,Relatório da Partida,
,,,,,,,,,,,
19,sáb,2007-12-22,,Sochaux,0–1,Bordeaux,,Stade Bonal,Philippe Kalt,Relatório da Partida,
19,sáb,2007-12-22,,Nice,1–0,Valenciennes,,Allianz Riviera,Bruno Ruffray,Relatório da Partida,
19,sáb,2007-12-22,,Caen,2–0,Strasbourg,,Stade Michel d'Ornano,Lionel Jaffredo,Relatório da Partida,
19,sáb,2007-12-22,,Lorient,2–0,Metz,,Stade Yves Allainmat,Stéphane Moulin,Relatório da Partida,
19,sáb,2007-12-22,,Marseille,1–0,Le Mans,,Stade Vélodrome,Philippe Malige,Relatório da Partida,
19,sáb,2007-12-22,,Nancy,1–1,Lyon,,Stade Marcel Picot,Bertrand Layec,Relatório da Partida,
19,sáb,2007-12-22,,Auxerre,1–0,Monaco,,Stade Abbé Deschamps,Thierry Auriac,Relatório da Partida,
19,dom,2007-12-23,,Toulouse,0–0,Rennes,,Stadium,Jean-Charles Cailleux,Relatório da Partida,
19,dom,2007-12-23,,Saint-Étienne,0–1,Paris S-G,,Stade Geoffroy,Fredy Fautrel,Relatório da Partida,
,,,,,,,,,,,
20,sáb,2008-01-12,,Caen,0–0,Nancy,,Stade Michel d'Ornano,Laurent Duhamel,Relatório da Partida,
20,sáb,2008-01-12,,Monaco,1–0,Lorient,,Stade Louis II,Antony Gautier,Relatório da Partida,
20,sáb,2008-01-12,,Valenciennes,2–0,Saint-Étienne,,Stade Nungesser,Stéphane Moulin,Relatório da Partida,
20,sáb,2008-01-12,,Lille,1–1,Metz,,Stadium Lille Métropole,Philippe Malige,Relatório da Partida,
20,sáb,2008-01-12,,Strasbourg,0–1,Nice,,Stade de la Meinau,Tony Chapron,Relatório da Partida,
20,sáb,2008-01-12,,Le Mans,0–2,Sochaux,,Stade Omnisports Léon,Stéphane Lannoy,Relatório da Partida,
20,sáb,2008-01-12,,Lyon,3–2,Toulouse,,Stade Municipal de Gerland,Hervé Piccirillo,Relatório da Partida,
20,sáb,2008-01-12,,Bordeaux,4–1,Auxerre,,Stade Chaban,Olivier Lamarre,Relatório da Partida,
20,dom,2008-01-13,,Paris S-G,3–0,Lens,,Parc des Princes,Éric Poulat,Relatório da Partida,
20,dom,2008-01-13,,Rennes,3–1,Marseille,,ROAZHON PARK,Bruno Coué,Relatório da Partida,
,,,,,,,,,,,
21,sáb,2008-01-19,,Saint-Étienne,2–0,Rennes,,Stade Geoffroy,Bruno Ruffray,Relatório da Partida,
21,sáb,2008-01-19,,Lorient,1–0,Paris S-G,,Stade Yves Allainmat,Thierry Auriac,Relatório da Partida,
21,sáb,2008-01-19,,Le Mans,1–2,Bordeaux,,Stade Omnisports Léon,Damien Ledentu,Relatório da Partida,
21,sáb,2008-01-19,,Toulouse,1–1,Caen,,Stadium,Bertrand Layec,Relatório da Partida,
21,sáb,2008-01-19,,Metz,1–4,Monaco,,Stade Saint,Fredy Fautrel,Relatório da Partida,
21,sáb,2008-01-19,,Marseille,3–1,Valenciennes,,Stade Vélodrome,Tony Chapron,Relatório da Partida,
21,sáb,2008-01-19,,Auxerre,1–1,Strasbourg,,Stade Abbé Deschamps,Stéphane Lannoy,Relatório da Partida,
21,sáb,2008-01-19,,Sochaux,1–1,Lille,,Stade Bonal,Hervé Piccirillo,Relatório da Partida,
21,dom,2008-01-20,,Lens,3–0,Lyon,,Stade Bollaert,Philippe Kalt,Relatório da Partida,
21,dom,2008-01-20,,Nice,1–0,Nancy,,Allianz Riviera,Stéphane Bré,Relatório da Partida,
,,,,,,,,,,,
22,qua,2008-01-23,,Rennes,1–1,Nice,,ROAZHON PARK,Éric Poulat,Relatório da Partida,
22,qua,2008-01-23,,Strasbourg,2–0,Toulouse,,Stade de la Meinau,Laurent Duhamel,Relatório da Partida,
22,qua,2008-01-23,,Caen,0–0,Auxerre,,Stade Michel d'Ornano,Antony Gautier,Relatório da Partida,
22,qua,2008-01-23,,Lyon,2–0,Lorient,,Stade Municipal de Gerland,Damien Ledentu,Relatório da Partida,
22,qua,2008-01-23,,Valenciennes,1–2,Lens,,Stade Nungesser,Hervé Piccirillo,Relatório da Partida,
22,qua,2008-01-23,,Lille,3–1,Le Mans,,Stadium Lille Métropole,Lionel Jaffredo,Relatório da Partida,
22,qua,2008-01-23,,Monaco,1–0,Sochaux,,Stade Louis II,Jean-Charles Cailleux,Relatório da Partida,
22,qua,2008-01-23,,Nancy,1–1,Marseille,,Stade Marcel Picot,Stéphane Lannoy,Relatório da Partida,
22,qua,2008-01-23,,Paris S-G,3–0,Metz,,Parc des Princes,Alain Hamer,Relatório da Partida,
22,qui,2008-01-24,,Bordeaux,1–0,Saint-Étienne,,Stade Chaban,Philippe Malige,Relatório da Partida,
,,,,,,,,,,,
23,sáb,2008-01-26,,Lens,2–2,Strasbourg,,Stade Bollaert,Olivier Lamarre,Relatório da Partida,
23,sáb,2008-01-26,,Sochaux,1–0,Valenciennes,,Stade Bonal,Thierry Auriac,Relatório da Partida,
23,sáb,2008-01-26,,Toulouse,1–1,Nice,,Stadium,Fredy Fautrel,Relatório da Partida,
23,sáb,2008-01-26,,Metz,1–1,Rennes,,Stade Saint,Philippe Kalt,Relatório da Partida,
23,sáb,2008-01-26,,Marseille,6–1,Caen,,Stade Vélodrome,Damien Ledentu,Relatório da Partida,
23,sáb,2008-01-26,,Lille,0–0,Paris S-G,,Stadium Lille Métropole,Bruno Ruffray,Relatório da Partida,
23,sáb,2008-01-26,,Auxerre,0–0,Nancy,,Stade Abbé Deschamps,Éric Poulat,Relatório da Partida,
23,sáb,2008-01-26,,Le Mans,1–0,Monaco,,Stade Omnisports Léon,Stéphane Bré,Relatório da Partida,
23,dom,2008-01-27,,Saint-Étienne,1–1,Lyon,,Stade Geoffroy,Bertrand Layec,Relatório da Partida,
23,dom,2008-01-27,,Lorient,1–0,Bordeaux,,Stade Yves Allainmat,Alain Hamer,Relatório da Partida,
,,,,,,,,,,,
