Sem,Dia,Data,Horário,Em casa,xG,Resultado,xG,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
18,sáb,2019-12-14,20:00 (16:00),Toulouse,0.8,0–1,1.3,Reims,12.577,Stadium Municipal,Clément Turpin,Relatório da Partida,
18,sáb,2019-12-14,20:00 (16:00),Nîmes,0.8,0–1,1.4,Nantes,12.098,Stade des Costières,Karim Abed,Relatório da Partida,
18,sáb,2019-12-14,20:00 (16:00),Amiens,0.4,1–1,1.0,Dijon,10.530,Stade de la Licorne,Thomas Léonard,Relatório da Partida,
18,dom,2019-12-15,15:00 (11:00),Bordeaux,1.4,0–1,0.6,Strasbourg,18.710,Stade Matmut-Atlantique,Florent Batta,Relatório da Partida,
18,dom,2019-12-15,17:00 (13:00),Lyon,0.6,0–1,2.1,Rennes,45.010,Groupama Stadium,Benoît Bastien,Relatório da Partida,
18,dom,2019-12-15,21:00 (17:00),Saint-Étienne,1.1,0–4,4.3,Paris S-G,36.391,Stade Geoffroy-Guichard,Ruddy Buquet,Relatório da Partida,
,,,,,,,,,,,,,
19,sáb,2019-12-21,20:45 (16:45),Montpellier,2.1,4–0,0.9,Brest,12.975,Stade de la Mosson,Jeremy Stinat,Relatório da Partida,
19,sáb,2019-12-21,20:45 (16:45),Strasbourg,0.6,2–1,1.6,Saint-Étienne,25.471,Stade de la Meinau,Olivier Thual,Relatório da Partida,
19,sáb,2019-12-21,20:45 (16:45),Monaco,3.4,5–1,0.8,Lille,5.388,Stade Louis II.,Mikael Lesage,Relatório da Partida,
19,sáb,2019-12-21,20:45 (16:45),Dijon,1.2,2–2,1.1,Metz,12.309,Stade Gaston Gérard,Johan Hamel,Relatório da Partida,
19,sáb,2019-12-21,20:45 (16:45),Nantes,0.4,1–2,1.3,Angers,29.807,Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,Relatório da Partida,
19,sáb,2019-12-21,20:45 (16:45),Paris S-G,4.6,4–1,0.6,Amiens,47.693,Parc des Princes,Eric Wattellier,Relatório da Partida,
19,sáb,2019-12-21,20:45 (16:45),Reims,1.5,1–1,1.5,Lyon,17.257,Stade Auguste-Delaune II,Amaury Delerue,Relatório da Partida,
19,sáb,2019-12-21,20:45 (16:45),Rennes,0.9,1–0,0.7,Bordeaux,26.403,Roazhon Park,Thomas Léonard,Relatório da Partida,
19,sáb,2019-12-21,20:45 (16:45),Marseille,2.0,3–1,1.0,Nîmes,59.043,Orange Vélodrome,François Letexier,Relatório da Partida,
19,sáb,2019-12-21,20:45 (16:45),Nice,1.6,3–0,0.5,Toulouse,17.945,Stade de Nice,Stéphanie Frappart,Relatório da Partida,
,,,,,,,,,,,,,
20,sex,2020-01-10,20:45 (16:45),Rennes,0.6,0–1,0.7,Marseille,28.896,Roazhon Park,Benoît Millot,Relatório da Partida,
20,sáb,2020-01-11,17:30 (13:30),Bordeaux,0.8,1–2,2.6,Lyon,28.737,Stade Matmut-Atlantique,Clément Turpin,Relatório da Partida,
20,sáb,2020-01-11,20:00 (16:00),Angers,1.1,1–1,1.2,Nice,9.105,Stade Raymond Kopa,Willy Delajod,Relatório da Partida,
20,sáb,2020-01-11,20:00 (16:00),Nîmes,1.7,2–0,0.3,Reims,11.867,Stade des Costières,Olivier Thual,Relatório da Partida,
20,sáb,2020-01-11,20:00 (16:00),Amiens,0.9,1–2,0.7,Montpellier,10.205,Stade de la Licorne,Karim Abed,Relatório da Partida,
20,sáb,2020-01-11,20:00 (16:00),Metz,0.9,1–0,1.1,Strasbourg,18.079,Stade Saint-Symphorien,Jérôme Brisard,Relatório da Partida,
20,sáb,2020-01-11,20:00 (16:00),Toulouse,0.9,2–5,1.8,Brest,13.666,Stadium Municipal,Hakim Ben El Hadj Salem,Relatório da Partida,
20,dom,2020-01-12,15:00 (11:00),Saint-Étienne,0.5,0–2,1.2,Nantes,,Stade Geoffroy-Guichard,Benoît Bastien,Relatório da Partida,
20,dom,2020-01-12,17:00 (13:00),Dijon,1.2,1–0,0.6,Lille,12.115,Stade Gaston Gérard,Franck Schneider,Relatório da Partida,
20,dom,2020-01-12,21:00 (17:00),Paris S-G,2.5,3–3,2.3,Monaco,47.580,Parc des Princes,Antony Gautier,Relatório da Partida,
,,,,,,,,,,,,,
12,qua,2020-01-15,19:00 (15:00),Nîmes,0.3,0–1,0.6,Rennes,12.388,Stade des Costières,Willy Delajod,Relatório da Partida,
,,,,,,,,,,,,,
16,qua,2020-01-15,19:00 (15:00),Amiens,1.0,1–1,0.3,Reims,10.712,Stade de la Licorne,Johan Hamel,Relatório da Partida,
,,,,,,,,,,,,,
15,qua,2020-01-15,21:00 (17:00),Monaco,1.1,1–4,3.6,Paris S-G,11.214,Stade Louis II.,François Letexier,Relatório da Partida,
,,,,,,,,,,,,,
21,sex,2020-01-24,20:45 (16:45),Nice,2.1,1–1,2.4,Rennes,15.199,Stade de Nice,Hakim Ben El Hadj Salem,Relatório da Partida,
21,sáb,2020-01-25,17:30 (13:30),Marseille,0.4,0–0,0.2,Angers,55.761,Orange Vélodrome,Johan Hamel,Relatório da Partida,
21,sáb,2020-01-25,20:00 (16:00),Montpellier,1.7,2–1,0.4,Dijon,11.129,Stade de la Mosson,Jérôme Miguelgorry,Relatório da Partida,
21,sáb,2020-01-25,20:00 (16:00),Monaco,1.0,1–3,1.1,Strasbourg,4.800,Stade Louis II.,Eric Wattellier,Relatório da Partida,
21,sáb,2020-01-25,20:00 (16:00),Reims,0.8,0–1,1.1,Metz,11.818,Stade Auguste-Delaune II,Jérémie Pignard,Relatório da Partida,
21,sáb,2020-01-25,20:00 (16:00),Saint-Étienne,2.0,2–1,0.9,Nîmes,23.927,Stade Geoffroy-Guichard,Jeremy Stinat,Relatório da Partida,
21,sáb,2020-01-25,20:00 (16:00),Brest,0.8,2–1,1.1,Amiens,12.866,Stade Francis-Le Blé,Thomas Léonard,Relatório da Partida,
21,dom,2020-01-26,15:00 (11:00),Lyon,0.8,3–0,0.4,Toulouse,42.582,Groupama Stadium,Antony Gautier,Relatório da Partida,
21,dom,2020-01-26,17:00 (13:00),Nantes,0.2,0–1,0.7,Bordeaux,29.839,Stade de la Beaujoire - Louis Fonteneau,Karim Abed,Relatório da Partida,
21,dom,2020-01-26,21:00 (17:00),Lille,0.5,0–2,2.0,Paris S-G,49.132,Stade Pierre-Mauroy,Amaury Delerue,Relatório da Partida,
,,,,,,,,,,,,,
22,sex,2020-01-31,20:45 (16:45),Rennes,2.3,3–2,0.9,Nantes,27.836,Roazhon Park,Benoît Millot,Relatório da Partida,
22,sáb,2020-02-01,17:30 (13:30),Paris S-G,2.9,5–0,0.2,Montpellier,47.701,Parc des Princes,Jérôme Brisard,Relatório da Partida,
22,sáb,2020-02-01,20:00 (16:00),Angers,1.3,1–4,1.4,Reims,8.467,Stade Raymond Kopa,Amaury Delerue,Relatório da Partida,
22,sáb,2020-02-01,20:00 (16:00),Strasbourg,1.3,1–2,1.5,Lille,25.139,Stade de la Meinau,Stéphanie Frappart,Relatório da Partida,
22,sáb,2020-02-01,20:00 (16:00),Nîmes,1.8,3–1,0.8,Monaco,12.580,Stade des Costières,Mikael Lesage,Relatório da Partida,
22,sáb,2020-02-01,20:00 (16:00),Amiens,0.9,0–0,1.0,Toulouse,10.992,Stade de la Licorne,François Letexier,Relatório da Partida,
22,sáb,2020-02-01,20:00 (16:00),Dijon,1.5,3–0,1.4,Brest,11.212,Stade Gaston Gérard,Olivier Thual,Relatório da Partida,
22,dom,2020-02-02,15:00 (11:00),Nice,1.5,2–1,1.7,Lyon,23.553,Stade de Nice,Benoît Bastien,Relatório da Partida,
22,dom,2020-02-02,17:00 (13:00),Metz,0.9,3–1,2.4,Saint-Étienne,15.636,Stade Saint-Symphorien,Antony Gautier,Relatório da Partida,
22,dom,2020-02-02,21:00 (17:00),Bordeaux,1.3,0–0,0.6,Marseille,36.196,Stade Matmut-Atlantique,Ruddy Buquet,Relatório da Partida,
,,,,,,,,,,,,,
23,ter,2020-02-04,19:00 (15:00),Monaco,0.3,1–0,1.2,Angers,3.585,Stade Louis II.,Jeremy Stinat,Relatório da Partida,
23,ter,2020-02-04,19:00 (15:00),Lille,0.8,1–0,0.5,Rennes,35.030,Stade Pierre-Mauroy,Johan Hamel,Relatório da Partida,
23,ter,2020-02-04,21:05 (17:05),Nantes,2.7,1–2,3.6,Paris S-G,34.307,Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,Relatório da Partida,
23,qua,2020-02-05,19:00 (15:00),Brest,2.1,1–1,1.1,Bordeaux,13.034,Stade Francis-Le Blé,Willy Delajod,Relatório da Partida,
23,qua,2020-02-05,19:00 (15:00),Lyon,0.5,0–0,0.3,Amiens,36.670,Groupama Stadium,Jérôme Miguelgorry,Relatório da Partida,
23,qua,2020-02-05,19:00 (15:00),Montpellier,0.5,1–1,1.7,Metz,10.786,Stade de la Mosson,Hakim Ben El Hadj Salem,Relatório da Partida,
23,qua,2020-02-05,19:00 (15:00),Reims,1.6,1–1,0.8,Nice,11.384,Stade Auguste-Delaune II,Eric Wattellier,Relatório da Partida,
23,qua,2020-02-05,19:00 (15:00),Nîmes,1.4,2–0,0.6,Dijon,11.705,Stade des Costières,Florent Batta,Relatório da Partida,
23,qua,2020-02-05,19:00 (15:00),Toulouse,0.8,0–1,1.4,Strasbourg,16.596,Stadium Municipal,Karim Abed,Relatório da Partida,
23,qua,2020-02-05,21:00 (17:00),Saint-Étienne,0.6,0–2,0.5,Marseille,29.074,Stade Geoffroy-Guichard,Jérôme Brisard,Relatório da Partida,
,,,,,,,,,,,,,
24,sex,2020-02-07,20:45 (16:45),Angers,0.6,0–2,1.6,Lille,9.145,Stade Raymond Kopa,Benoît Bastien,Relatório da Partida,
24,sáb,2020-02-08,17:30 (13:30),Marseille,0.8,1–0,1.7,Toulouse,53.995,Orange Vélodrome,Stéphanie Frappart,Relatório da Partida,
24,sáb,2020-02-08,20:00 (16:00),Nice,0.7,1–3,1.3,Nîmes,15.603,Stade de Nice,Antony Gautier,Relatório da Partida,
24,sáb,2020-02-08,20:00 (16:00),Metz,0.7,1–2,2.3,Bordeaux,15.054,Stade Saint-Symphorien,François Letexier,Relatório da Partida,
24,sáb,2020-02-08,20:00 (16:00),Dijon,1.2,3–3,0.6,Nantes,11.780,Stade Gaston Gérard,Jérémie Pignard,Relatório da Partida,
24,sáb,2020-02-08,20:00 (16:00),Amiens,0.4,1–2,1.3,Monaco,11.683,Stade de la Licorne,Olivier Thual,Relatório da Partida,
24,sáb,2020-02-08,20:00 (16:00),Rennes,1.0,0–0,0.5,Brest,28.436,Roazhon Park,Ruddy Buquet,Relatório da Partida,
24,dom,2020-02-09,15:00 (11:00),Montpellier,0.7,1–0,1.5,Saint-Étienne,14.669,Stade de la Mosson,Amaury Delerue,Relatório da Partida,
24,dom,2020-02-09,17:00 (13:00),Strasbourg,2.8,3–0,0.3,Reims,25.241,Stade de la Meinau,Thomas Léonard,Relatório da Partida,
24,dom,2020-02-09,21:00 (17:00),Paris S-G,1.7,4–2,1.0,Lyon,47.000,Parc des Princes,Clément Turpin,Relatório da Partida,
,,,,,,,,,,,,,
25,sex,2020-02-14,20:45 (16:45),Monaco,1.9,1–0,1.0,Montpellier,4.384,Stade Louis II.,Ruddy Buquet,Relatório da Partida,
25,sáb,2020-02-15,17:30 (13:30),Amiens,1.3,4–4,3.2,Paris S-G,12.964,Stade de la Licorne,Hakim Ben El Hadj Salem,Relatório da Partida,
25,sáb,2020-02-15,20:00 (16:00),Bordeaux,1.4,2–2,0.9,Dijon,13.701,Stade Matmut-Atlantique,Mikael Lesage,Relatório da Partida,
25,sáb,2020-02-15,20:00 (16:00),Toulouse,2.3,0–2,1.4,Nice,12.903,Stadium Municipal,Jérôme Miguelgorry,Relatório da Partida,
25,sáb,2020-02-15,20:00 (16:00),Nantes,1.4,0–0,0.4,Metz,20.444,Stade de la Beaujoire - Louis Fonteneau,Jeremy Stinat,Relatório da Partida,
25,sáb,2020-02-15,20:00 (16:00),Nîmes,1.2,1–0,0.5,Angers,12.417,Stade des Costières,Karim Abed,Relatório da Partida,
25,dom,2020-02-16,15:00 (11:00),Lyon,1.0,1–1,1.4,Strasbourg,45.141,Groupama Stadium,Johan Hamel,Relatório da Partida,
25,dom,2020-02-16,17:00 (13:00),Brest,2.0,3–2,1.7,Saint-Étienne,13.399,Stade Francis-Le Blé,Eric Wattellier,Relatório da Partida,
25,dom,2020-02-16,17:00 (13:00),Reims,1.3,1–0,0.2,Rennes,13.026,Stade Auguste-Delaune II,Florent Batta,Relatório da Partida,
25,dom,2020-02-16,21:00 (17:00),Lille,1.3,1–2,1.6,Marseille,47.314,Stade Pierre-Mauroy,Franck Schneider,Relatório da Partida,
,,,,,,,,,,,,,
26,sex,2020-02-21,19:00 (15:00),Nice,1.8,2–2,0.8,Brest,15.856,Stade de Nice,Jérémie Pignard,Relatório da Partida,
26,sex,2020-02-21,20:45 (16:45),Metz,0.3,0–2,1.9,Lyon,18.247,Stade Saint-Symphorien,Eric Wattellier,Relatório da Partida,
26,sáb,2020-02-22,17:30 (13:30),Marseille,0.9,1–3,0.7,Nantes,60.430,Orange Vélodrome,Jérôme Miguelgorry,Relatório da Partida,
26,sáb,2020-02-22,20:00 (16:00),Lille,2.3,3–0,0.4,Toulouse,37.034,Stade Pierre-Mauroy,Thomas Léonard,Relatório da Partida,
26,sáb,2020-02-22,20:00 (16:00),Dijon,1.9,1–1,2.1,Monaco,13.657,Stade Gaston Gérard,François Letexier,Relatório da Partida,
26,sáb,2020-02-22,20:00 (16:00),Strasbourg,0.8,0–0,0.1,Amiens,26.109,Stade de la Meinau,Amaury Delerue,Relatório da Partida,
26,sáb,2020-02-22,20:00 (16:00),Angers,1.1,1–0,0.8,Montpellier,9.453,Stade Raymond Kopa,Antony Gautier,Relatório da Partida,
26,dom,2020-02-23,15:00 (11:00),Saint-Étienne,0.6,1–1,1.2,Reims,24.868,Stade Geoffroy-Guichard,Benoît Bastien,Relatório da Partida,
26,dom,2020-02-23,17:00 (13:00),Rennes,2.5,2–1,0.4,Nîmes,28.084,Roazhon Park,Stéphanie Frappart,Relatório da Partida,
26,dom,2020-02-23,21:00 (17:00),Paris S-G,5.1,4–3,1.5,Bordeaux,47.771,Parc des Princes,Willy Delajod,Relatório da Partida,
,,,,,,,,,,,,,
27,sex,2020-02-28,20:45 (16:45),Nîmes,1.8,2–3,1.9,Marseille,13.755,Stade des Costières,Clément Turpin,Relatório da Partida,
27,sáb,2020-02-29,17:30 (13:30),Paris S-G,3.6,4–0,0.4,Dijon,47.542,Parc des Princes,Karim Abed,Relatório da Partida,
27,sáb,2020-02-29,20:00 (16:00),Brest,1.2,0–1,0.3,Angers,13.313,Stade Francis-Le Blé,Florent Batta,Relatório da Partida,
27,sáb,2020-02-29,20:00 (16:00),Monaco,2.1,1–1,1.2,Reims,4.237,Stade Louis II.,Hakim Ben El Hadj Salem,Relatório da Partida,
27,sáb,2020-02-29,20:00 (16:00),Montpellier,3.5,3–0,0.9,Strasbourg,11.799,Stade de la Mosson,Mikael Lesage,Relatório da Partida,
27,sáb,2020-02-29,20:00 (16:00),Amiens,1.3,0–1,0.8,Metz,12.375,Stade de la Licorne,Johan Hamel,Relatório da Partida,
27,sáb,2020-02-29,20:00 (16:00),Toulouse,0.9,0–2,1.2,Rennes,13.301,Stadium Municipal,Jeremy Stinat,Relatório da Partida,
27,dom,2020-03-01,15:00 (11:00),Nantes,0.4,0–1,2.2,Lille,20.704,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,Relatório da Partida,
27,dom,2020-03-01,17:00 (13:00),Bordeaux,1.8,1–1,0.5,Nice,15.799,Stade Matmut-Atlantique,Benoît Millot,Relatório da Partida,
27,dom,2020-03-01,21:00 (17:00),Lyon,2.9,2–0,0.4,Saint-Étienne,52.772,Groupama Stadium,Franck Schneider,Relatório da Partida,
,,,,,,,,,,,,,
28,sex,2020-03-06,21:00 (17:00),Marseille,1.1,2–2,2.1,Amiens,49.748,Orange Vélodrome,François Letexier,Relatório da Partida,
28,sáb,2020-03-07,20:00 (16:00),Nice,1.7,2–1,1.4,Monaco,21.001,Stade de Nice,Amaury Delerue,Relatório da Partida,
28,sáb,2020-03-07,20:00 (16:00),Angers,0.8,2–0,1.4,Nantes,12.132,Stade Raymond Kopa,Stéphanie Frappart,Relatório da Partida,
28,sáb,2020-03-07,20:00 (16:00),Dijon,1.0,2–1,1.0,Toulouse,12.549,Stade Gaston Gérard,Jérôme Brisard,Relatório da Partida,
28,sáb,2020-03-07,20:00 (16:00),Metz,1.2,2–1,1.3,Nîmes,14.797,Stade Saint-Symphorien,Ruddy Buquet,Relatório da Partida,
28,sáb,2020-03-07,20:00 (16:00),Reims,1.7,1–0,1.3,Brest,11.062,Stade Auguste-Delaune II,Karim Abed,Relatório da Partida,
28,dom,2020-03-08,15:00 (11:00),Saint-Étienne,0.9,1–1,0.8,Bordeaux,24.912,Stade Geoffroy-Guichard,Thomas Léonard,Relatório da Partida,
28,dom,2020-03-08,17:00 (13:00),Rennes,3.1,5–0,1.0,Montpellier,24.818,Roazhon Park,Jérémie Pignard,Relatório da Partida,
28,dom,2020-03-08,21:00 (17:00),Lille,1.1,1–0,1.3,Lyon,40.164,Stade Pierre-Mauroy,Benoît Bastien,Relatório da Partida,
,,,,,,,,,,,,,
29,sex,2020-03-13,20:45 (16:45),Lyon,,,,Reims,,Groupama Stadium,,Relatório da Partida,Partida Cancelada
29,sáb,2020-03-14,17:30 (13:30),Montpellier,,,,Marseille,,Stade de la Mosson,,Relatório da Partida,Partida Cancelada
29,sáb,2020-03-14,20:00 (16:00),Nantes,,,,Nîmes,,Stade de la Beaujoire - Louis Fonteneau,,Relatório da Partida,Partida Cancelada
29,sáb,2020-03-14,20:00 (16:00),Strasbourg,,,,Dijon,,Stade de la Meinau,,Relatório da Partida,Partida Cancelada
29,sáb,2020-03-14,20:00 (16:00),Toulouse,,,,Metz,,Stadium Municipal,,Relatório da Partida,Partida Cancelada
29,sáb,2020-03-14,20:00 (16:00),Brest,,,,Lille,,Stade Francis-Le Blé,,Relatório da Partida,Partida Cancelada
29,sáb,2020-03-14,20:00 (16:00),Amiens,,,,Angers,,Stade de la Licorne,,Relatório da Partida,Partida Cancelada
29,dom,2020-03-15,15:00 (11:00),Bordeaux,,,,Rennes,,Stade Matmut-Atlantique,,Relatório da Partida,Partida Cancelada
29,dom,2020-03-15,17:00 (13:00),Monaco,,,,Saint-Étienne,,Stade Louis II.,,Relatório da Partida,Partida Cancelada
29,dom,2020-03-15,21:00 (17:00),Paris S-G,,,,Nice,,Parc des Princes,,Relatório da Partida,Partida Cancelada
,,,,,,,,,,,,,
28,qua,2020-03-18,,Strasbourg,,,,Paris S-G,,Stade de la Meinau,,Relatório da Partida,Partida Cancelada
,,,,,,,,,,,,,
30,sex,2020-03-20,20:45 (16:45),Lille,,,,Monaco,,Stade Pierre-Mauroy,,Relatório da Partida,Partida Cancelada
30,sáb,2020-03-21,17:30 (13:30),Rennes,,,,Lyon,,Roazhon Park,,Relatório da Partida,Partida Cancelada
30,sáb,2020-03-21,20:00 (16:00),Dijon,,,,Amiens,,Stade Gaston Gérard,,Relatório da Partida,Partida Cancelada
30,sáb,2020-03-21,20:00 (16:00),Metz,,,,Brest,,Stade Saint-Symphorien,,Relatório da Partida,Partida Cancelada
30,sáb,2020-03-21,20:00 (16:00),Nîmes,,,,Bordeaux,,Stade des Costières,,Relatório da Partida,Partida Cancelada
30,sáb,2020-03-21,20:00 (16:00),Angers,,,,Toulouse,,Stade Raymond Kopa,,Relatório da Partida,Partida Cancelada
30,sáb,2020-03-21,20:00 (16:00),Nice,,,,Montpellier,,Stade de Nice,,Relatório da Partida,Partida Cancelada
30,dom,2020-03-22,15:00 (11:00),Saint-Étienne,,,,Strasbourg,,Stade Geoffroy-Guichard,,Relatório da Partida,Partida Cancelada
30,dom,2020-03-22,17:00 (13:00),Reims,,,,Nantes,,Stade Auguste-Delaune II,,Relatório da Partida,Partida Cancelada
30,dom,2020-03-22,21:00 (17:00),Marseille,,,,Paris S-G,,Orange Vélodrome,,Relatório da Partida,Partida Cancelada
,,,,,,,,,,,,,
31,dom,2020-04-05,,Lyon,,,,Nîmes,,Groupama Stadium,,Relatório da Partida,Partida Cancelada
31,dom,2020-04-05,,Paris S-G,,,,Metz,,Parc des Princes,,Relatório da Partida,Partida Cancelada
31,sáb,2020-04-04,17:30 (12:30),Montpellier,,,,Lille,,Stade de la Mosson,,Relatório da Partida,Partida Cancelada
31,sáb,2020-04-04,19:15 (14:15),Toulouse,,,,Saint-Étienne,,Stadium Municipal,,Relatório da Partida,Partida Cancelada
31,dom,2020-04-05,15:00 (10:00),Monaco,,,,Nantes,,Stade Louis II.,,Relatório da Partida,Partida Cancelada
31,dom,2020-04-05,17:00 (12:00),Strasbourg,,,,Angers,,Stade de la Meinau,,Relatório da Partida,Partida Cancelada
31,dom,2020-04-05,17:00 (12:00),Dijon,,,,Nice,,Stade Gaston Gérard,,Relatório da Partida,Partida Cancelada
31,dom,2020-04-05,17:00 (12:00),Bordeaux,,,,Reims,,Stade Matmut-Atlantique,,Relatório da Partida,Partida Cancelada
31,dom,2020-04-05,17:00 (12:00),Amiens,,,,Rennes,,Stade de la Licorne,,Relatório da Partida,Partida Cancelada
31,dom,2020-04-05,21:00 (16:00),Brest,,,,Marseille,,Stade Francis-Le Blé,,Relatório da Partida,Partida Cancelada
,,,,,,,,,,,,,
32,sáb,2020-04-11,,Nîmes,,,,Montpellier,,Stade des Costières,,Relatório da Partida,Partida Cancelada
32,sáb,2020-04-11,,Reims,,,,Toulouse,,Stade Auguste-Delaune II,,Relatório da Partida,Partida Cancelada
32,sáb,2020-04-11,,Brest,,,,Monaco,,Stade Francis-Le Blé,,Relatório da Partida,Partida Cancelada
32,sáb,2020-04-11,,Angers,,,,Paris S-G,,Stade Raymond Kopa,,Relatório da Partida,Partida Cancelada
32,sáb,2020-04-11,,Nantes,,,,Lyon,,Stade de la Beaujoire - Louis Fonteneau,,Relatório da Partida,Partida Cancelada
32,sáb,2020-04-11,,Bordeaux,,,,Amiens,,Stade Matmut-Atlantique,,Relatório da Partida,Partida Cancelada
32,sáb,2020-04-11,,Marseille,,,,Dijon,,Orange Vélodrome,,Relatório da Partida,Partida Cancelada
32,sáb,2020-04-11,,Saint-Étienne,,,,Rennes,,Stade Geoffroy-Guichard,,Relatório da Partida,Partida Cancelada
32,sáb,2020-04-11,,Metz,,,,Lille,,Stade Saint-Symphorien,,Relatório da Partida,Partida Cancelada
32,sáb,2020-04-11,,Nice,,,,Strasbourg,,Stade de Nice,,Relatório da Partida,Partida Cancelada
,,,,,,,,,,,,,
33,sáb,2020-04-18,,Monaco,,,,Bordeaux,,Stade Louis II.,,Relatório da Partida,Partida Cancelada
33,sáb,2020-04-18,,Lyon,,,,Marseille,,Groupama Stadium,,Relatório da Partida,Partida Cancelada
33,sáb,2020-04-18,,Paris S-G,,,,Saint-Étienne,,Parc des Princes,,Relatório da Partida,Partida Cancelada
33,sáb,2020-04-18,,Toulouse,,,,Nantes,,Stadium Municipal,,Relatório da Partida,Partida Cancelada
33,sáb,2020-04-18,,Dijon,,,,Angers,,Stade Gaston Gérard,,Relatório da Partida,Partida Cancelada
33,sáb,2020-04-18,,Strasbourg,,,,Brest,,Stade de la Meinau,,Relatório da Partida,Partida Cancelada
33,sáb,2020-04-18,,Montpellier,,,,Reims,,Stade de la Mosson,,Relatório da Partida,Partida Cancelada
33,sáb,2020-04-18,,Lille,,,,Nice,,Stade Pierre-Mauroy,,Relatório da Partida,Partida Cancelada
33,sáb,2020-04-18,,Amiens,,,,Nîmes,,Stade de la Licorne,,Relatório da Partida,Partida Cancelada
33,sáb,2020-04-18,,Rennes,,,,Metz,,Roazhon Park,,Relatório da Partida,Partida Cancelada
,,,,,,,,,,,,,
34,dom,2020-04-26,,Rennes,,,,Strasbourg,,Roazhon Park,,Relatório da Partida,Partida Cancelada
34,dom,2020-04-26,,Nîmes,,,,Lille,,Stade des Costières,,Relatório da Partida,Partida Cancelada
34,dom,2020-04-26,,Nantes,,,,Amiens,,Stade de la Beaujoire - Louis Fonteneau,,Relatório da Partida,Partida Cancelada
34,dom,2020-04-26,,Saint-Étienne,,,,Angers,,Stade Geoffroy-Guichard,,Relatório da Partida,Partida Cancelada
34,dom,2020-04-26,,Bordeaux,,,,Toulouse,,Stade Matmut-Atlantique,,Relatório da Partida,Partida Cancelada
34,dom,2020-04-26,,Brest,,,,Montpellier,,Stade Francis-Le Blé,,Relatório da Partida,Partida Cancelada
34,dom,2020-04-26,,Metz,,,,Dijon,,Stade Saint-Symphorien,,Relatório da Partida,Partida Cancelada
34,dom,2020-04-26,,Reims,,,,Paris S-G,,Stade Auguste-Delaune II,,Relatório da Partida,Partida Cancelada
34,dom,2020-04-26,,Lyon,,,,Monaco,,Groupama Stadium,,Relatório da Partida,Partida Cancelada
34,dom,2020-04-26,,Marseille,,,,Nice,,Orange Vélodrome,,Relatório da Partida,Partida Cancelada
,,,,,,,,,,,,,
35,sáb,2020-05-02,,Angers,,,,Rennes,,Stade Raymond Kopa,,Relatório da Partida,Partida Cancelada
35,sáb,2020-05-02,,Dijon,,,,Lyon,,Stade Gaston Gérard,,Relatório da Partida,Partida Cancelada
35,sáb,2020-05-02,,Paris S-G,,,,Brest,,Parc des Princes,,Relatório da Partida,Partida Cancelada
35,sáb,2020-05-02,,Monaco,,,,Metz,,Stade Louis II.,,Relatório da Partida,Partida Cancelada
35,sáb,2020-05-02,,Lille,,,,Reims,,Stade Pierre-Mauroy,,Relatório da Partida,Partida Cancelada
35,sáb,2020-05-02,,Toulouse,,,,Nîmes,,Stadium Municipal,,Relatório da Partida,Partida Cancelada
35,sáb,2020-05-02,,Nice,,,,Nantes,,Stade de Nice,,Relatório da Partida,Partida Cancelada
35,sáb,2020-05-02,,Amiens,,,,Saint-Étienne,,Stade de la Licorne,,Relatório da Partida,Partida Cancelada
35,sáb,2020-05-02,,Strasbourg,,,,Marseille,,Stade de la Meinau,,Relatório da Partida,Partida Cancelada
35,sáb,2020-05-02,,Montpellier,,,,Bordeaux,,Stade de la Mosson,,Relatório da Partida,Partida Cancelada
,,,,,,,,,,,,,
36,sáb,2020-05-09,,Saint-Étienne,,,,Lille,,Stade Geoffroy-Guichard,,Relatório da Partida,Partida Cancelada
36,sáb,2020-05-09,,Toulouse,,,,Paris S-G,,Stadium Municipal,,Relatório da Partida,Partida Cancelada
36,sáb,2020-05-09,,Rennes,,,,Dijon,,Roazhon Park,,Relatório da Partida,Partida Cancelada
36,sáb,2020-05-09,,Nîmes,,,,Strasbourg,,Stade des Costières,,Relatório da Partida,Partida Cancelada
36,sáb,2020-05-09,,Marseille,,,,Monaco,,Orange Vélodrome,,Relatório da Partida,Partida Cancelada
36,sáb,2020-05-09,,Lyon,,,,Montpellier,,Groupama Stadium,,Relatório da Partida,Partida Cancelada
36,sáb,2020-05-09,,Nantes,,,,Brest,,Stade de la Beaujoire - Louis Fonteneau,,Relatório da Partida,Partida Cancelada
36,sáb,2020-05-09,,Bordeaux,,,,Angers,,Stade Matmut-Atlantique,,Relatório da Partida,Partida Cancelada
36,sáb,2020-05-09,,Metz,,,,Nice,,Stade Saint-Symphorien,,Relatório da Partida,Partida Cancelada
36,sáb,2020-05-09,,Reims,,,,Amiens,,Stade Auguste-Delaune II,,Relatório da Partida,Partida Cancelada
,,,,,,,,,,,,,
37,sáb,2020-05-16,,Nice,,,,Saint-Étienne,,Stade de Nice,,Relatório da Partida,Partida Cancelada
37,sáb,2020-05-16,,Lille,,,,Amiens,,Stade Pierre-Mauroy,,Relatório da Partida,Partida Cancelada
