Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
1,sex,2006-08-04,,Nantes,1–3,Lyon,,Stade de la Beaujoire,Stéphane Lannoy,Relatório da Partida,
1,sáb,2006-08-05,,Paris S-G,2–3,Lorient,,Parc des Princes,Philippe Kalt,Relatório da Partida,
1,sáb,2006-08-05,,Auxerre,1–1,Valenciennes,,Stade Abbé Deschamps,Sandryk Biton,Relatório da Partida,
1,sáb,2006-08-05,,Bordeaux,2–0,Toulouse,,Stade Chaban,Laurent Duhamel,Relatório da Partida,
1,sáb,2006-08-05,,Lens,1–0,Troyes,,Stade Bollaert,Jean-Charles Cailleux,Relatório da Partida,
1,sáb,2006-08-05,,Rennes,1–2,Lille,,ROAZHON PARK,Alain Hamer,Relatório da Partida,
1,sáb,2006-08-05,,Saint-Étienne,1–2,Sochaux,,Stade Geoffroy,Thierry Auriac,Relatório da Partida,
1,sáb,2006-08-05,,Nancy,1–0,Monaco,,Stade Marcel Picot,Fredy Fautrel,Relatório da Partida,
1,sáb,2006-08-05,,Le Mans,1–0,Nice,,Stade Omnisports Léon,Stéphane Bré,Relatório da Partida,
1,dom,2006-08-06,,Sedan,0–0,Marseille,,Stade Louis,Olivier Thual,Relatório da Partida,
,,,,,,,,,,,
2,sáb,2006-08-12,,Sochaux,1–1,Auxerre,,Stade Bonal,Bruno Ruffray,Relatório da Partida,
2,sáb,2006-08-12,,Valenciennes,0–0,Paris S-G,,Stade Nungesser,Bruno Coué,Relatório da Partida,
2,sáb,2006-08-12,,Lorient,0–1,Bordeaux,,Stade Yves Allainmat,Saïd Ennjimi,Relatório da Partida,
2,sáb,2006-08-12,,Monaco,1–2,Saint-Étienne,,Stade Louis II,Hervé Piccirillo,Relatório da Partida,
2,sáb,2006-08-12,,Nice,1–1,Nantes,,Allianz Riviera,Laurent Duhamel,Relatório da Partida,
2,sáb,2006-08-12,,Nancy,3–1,Sedan,,Stade Marcel Picot,Stéphane Moulin,Relatório da Partida,
2,sáb,2006-08-12,,Troyes,2–2,Le Mans,,Stade de l'Aube,Lionel Jaffredo,Relatório da Partida,
2,sáb,2006-08-12,,Lyon,1–1,Toulouse,,Stade Municipal de Gerland,Philippe Malige,Relatório da Partida,
2,dom,2006-08-13,,Marseille,2–0,Rennes,,Stade Vélodrome,Thierry Auriac,Relatório da Partida,
2,dom,2006-08-13,,Lille,4–0,Lens,,Stadium Lille Métropole,Stéphane Bré,Relatório da Partida,
,,,,,,,,,,,
3,sáb,2006-08-19,,Rennes,1–1,Monaco,,ROAZHON PARK,Bruno Ruffray,Relatório da Partida,
3,sáb,2006-08-19,,Saint-Étienne,1–0,Nancy,,Stade Geoffroy,Sandryk Biton,Relatório da Partida,
3,sáb,2006-08-19,,Lens,1–1,Lorient,,Stade Bollaert,Olivier Thual,Relatório da Partida,
3,sáb,2006-08-19,,Le Mans,3–2,Valenciennes,,Stade Omnisports Léon,Alexandre Castro,Relatório da Partida,
3,sáb,2006-08-19,,Paris S-G,1–0,Lille,,Parc des Princes,Laurent Duhamel,Relatório da Partida,
3,sáb,2006-08-19,,Nantes,1–1,Troyes,,Stade de la Beaujoire,Fredy Fautrel,Relatório da Partida,
3,sáb,2006-08-19,,Sedan,1–1,Sochaux,,Stade Louis,Philippe Kalt,Relatório da Partida,
3,sáb,2006-08-19,,Auxerre,0–3,Marseille,,Stade Abbé Deschamps,Stéphane Lannoy,Relatório da Partida,
3,dom,2006-08-20,,Bordeaux,1–2,Lyon,,Stade Chaban,Stéphane Bré,Relatório da Partida,
3,dom,2006-08-20,,Toulouse,1–0,Nice,,Stadium,Jean-Charles Cailleux,Relatório da Partida,
,,,,,,,,,,,
4,sáb,2006-08-26,,Troyes,1–2,Toulouse,,Stade de l'Aube,Saïd Ennjimi,Relatório da Partida,
4,sáb,2006-08-26,,Nice,1–4,Lyon,,Allianz Riviera,Hervé Piccirillo,Relatório da Partida,
4,sáb,2006-08-26,,Lille,3–0,Bordeaux,,Stadium Lille Métropole,Bertrand Layec,Relatório da Partida,
