Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
1,sex,2015-08-07,20:30 (15:30),Lille,0–1,Paris S-G,39.601,Stade Pierre-Mauroy,Frédy Fautrel,Relatório da Partida,
1,sáb,2015-08-08,21:00 (16:00),Montpellier,0–2,Angers,11.789,Stade de la Mosson,Hakim Ben El Hadj Salem,Relatório da Partida,
1,sáb,2015-08-08,21:00 (16:00),Nantes,1–0,Guingamp,27.248,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,Relatório da Partida,
1,sáb,2015-08-08,21:00 (16:00),Troyes,0–0,Gazélec Ajaccio,10.858,Stade Ange Casanova,Jérôme Miguelgorry,Relatório da Partida,
1,sáb,2015-08-08,21:00 (16:00),Nice,1–2,Monaco,25.173,Stade de Nice,Lionel Jaffredo,Relatório da Partida,
1,sáb,2015-08-08,21:00 (16:00),Marseille,0–1,Caen,60.458,Orange Vélodrome,Franck Schneider,Relatório da Partida,
1,sáb,2015-08-08,21:00 (16:00),Bastia,2–1,Rennes,14.702,Stade Armand Césari,Sébastien Moreira,Relatório da Partida,
1,dom,2015-08-09,17:00 (12:00),Bordeaux,1–2,Reims,31.583,Stade Jacques Chaban-Delmas,Ruddy Buquet,Relatório da Partida,
1,dom,2015-08-09,17:00 (12:00),Toulouse,2–1,Saint-Étienne,15.158,Stadium Municipal,Bartolomeu Varela,Relatório da Partida,
1,dom,2015-08-09,21:00 (16:00),Lyon,0–0,Lorient,28.116,Matmut Stadium de Gerland,Benoît Millot,Relatório da Partida,
,,,,,,,,,,,
2,sex,2015-08-14,20:30 (15:30),Monaco,0–0,Lille,13.331,Stade Louis II.,Benoît Millot,Relatório da Partida,
2,sáb,2015-08-15,17:00 (12:00),Saint-Étienne,1–1,Bordeaux,34.063,Stade Geoffroy-Guichard,Nicolas Rainville,Relatório da Partida,
2,sáb,2015-08-15,20:00 (15:00),Rennes,1–0,Montpellier,18.748,Roazhon Park,Mikael Lesage,Relatório da Partida,
2,sáb,2015-08-15,20:00 (15:00),Troyes,3–3,Nice,11.468,Stade de l'Aube,Johan Hamel,Relatório da Partida,
2,sáb,2015-08-15,20:00 (15:00),Guingamp,0–1,Lyon,17.728,Stade du Roudourou,Antony Gautier,Relatório da Partida,
2,sáb,2015-08-15,20:00 (15:00),Angers,0–0,Nantes,15.969,Stade Raymond Kopa,Amaury Delerue,Relatório da Partida,
2,sáb,2015-08-15,20:00 (15:00),Caen,1–0,Toulouse,16.791,Stade Michel d'Ornano,Stéphane Jochem,Relatório da Partida,
2,dom,2015-08-16,14:00 (09:00),Reims,1–0,Marseille,20.950,Stade Auguste-Delaune II,Benoît Bastien,Relatório da Partida,
2,dom,2015-08-16,17:00 (12:00),Lorient,1–1,Bastia,12.235,Stade Yves Allainmat - Le Moustoir,Clément Turpin,Relatório da Partida,
2,dom,2015-08-16,21:00 (16:00),Paris S-G,2–0,Gazélec Ajaccio,46.524,Parc des Princes,Wilfried Bien,Relatório da Partida,
,,,,,,,,,,,
3,sex,2015-08-21,20:30 (15:30),Montpellier,0–1,Paris S-G,27.163,Stade de la Mosson,Sébastien Moreira,Relatório da Partida,
3,sáb,2015-08-22,17:00 (12:00),Lyon,1–2,Rennes,31.470,Matmut Stadium de Gerland,Ruddy Buquet,Relatório da Partida,
3,sáb,2015-08-22,20:00 (15:00),Toulouse,1–1,Monaco,12.748,Stadium Municipal,Stéphane Lannoy,Relatório da Partida,
3,sáb,2015-08-22,20:00 (15:00),Nantes,1–0,Reims,23.854,Stade de la Beaujoire - Louis Fonteneau,Hakim Ben El Hadj Salem,Relatório da Partida,
3,sáb,2015-08-22,20:00 (15:00),Nice,2–1,Caen,15.908,Stade de Nice,Jérôme Miguelgorry,Relatório da Partida,
3,sáb,2015-08-22,20:00 (15:00),Bastia,3–0,Guingamp,13.966,Stade Armand Césari,Frédy Fautrel,Relatório da Partida,
3,sáb,2015-08-22,20:00 (15:00),Gazélec Ajaccio,0–2,Angers,3.911,Stade Ange Casanova,Bartolomeu Varela,Relatório da Partida,
3,dom,2015-08-23,14:00 (09:00),Lille,0–0,Bordeaux,28.035,Stade Pierre-Mauroy,Lionel Jaffredo,Relatório da Partida,
3,dom,2015-08-23,17:00 (12:00),Lorient,0–1,Saint-Étienne,13.075,Stade Yves Allainmat - Le Moustoir,Franck Schneider,Relatório da Partida,
3,dom,2015-08-23,21:00 (16:00),Marseille,6–0,Troyes,58.356,Orange Vélodrome,Tony Chapron,Relatório da Partida,
,,,,,,,,,,,
4,sex,2015-08-28,20:30 (15:30),Guingamp,2–0,Marseille,18.022,Stade du Roudourou,Amaury Delerue,Relatório da Partida,
4,sáb,2015-08-29,17:00 (12:00),Caen,0–4,Lyon,19.795,Stade Michel d'Ornano,Nicolas Rainville,Relatório da Partida,
4,sáb,2015-08-29,20:00 (15:00),Lille,1–0,Gazélec Ajaccio,27.138,Stade Pierre-Mauroy,Mikael Lesage,Relatório da Partida,
4,sáb,2015-08-29,20:00 (15:00),Angers,1–1,Nice,13.485,Stade Raymond Kopa,Stéphane Jochem,Relatório da Partida,
4,sáb,2015-08-29,20:00 (15:00),Reims,4–1,Lorient,11.041,Stade Auguste-Delaune II,Johan Hamel,Relatório da Partida,
4,sáb,2015-08-29,20:00 (15:00),Rennes,3–1,Toulouse,18.560,Roazhon Park,Benoît Millot,Relatório da Partida,
4,sáb,2015-08-29,20:00 (15:00),Troyes,0–0,Montpellier,11.094,Stade de l'Aube,Wilfried Bien,Relatório da Partida,
4,dom,2015-08-30,14:00 (09:00),Saint-Étienne,2–1,Bastia,26.249,Stade Geoffroy-Guichard,Antony Gautier,Relatório da Partida,
