Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
14,sáb,2009-11-21,,Lens,2–1,Nancy,,Stade Bollaert,Bruno Coué,Relatório da Partida,
14,sáb,2009-11-21,,Auxerre,2–0,Monaco,,Stade Abbé Deschamps,Tony Chapron,Relatório da Partida,
14,sáb,2009-11-21,,Grenoble,1–1,Lyon,,Stade des Alpes,Clément Turpin,Relatório da Partida,
14,sáb,2009-11-21,,Bordeaux,0–1,Valenciennes,,Stade Chaban,Alexandre Castro,Relatório da Partida,
14,dom,2009-11-22,,Montpellier,2–0,Lille,,Stade de la Mosson et du Mondial 98,Philippe Kalt,Relatório da Partida,
14,dom,2009-11-22,,Saint-Étienne,0–2,Lorient,,Stade Geoffroy,Ruddy Buquet,Relatório da Partida,
14,dom,2009-11-22,,Nice,1–0,Toulouse,,Allianz Riviera,Olivier Thual,Relatório da Partida,
,,,,,,,,,,,
15,sáb,2009-11-28,,Lorient,2–2,Grenoble,,Stade Yves Allainmat,Christian Guillard,Relatório da Partida,
15,sáb,2009-11-28,,Paris S-G,1–0,Auxerre,,Parc des Princes,Saïd Ennjimi,Relatório da Partida,
15,sáb,2009-11-28,,Toulouse,1–0,Boulogne,,Stadium,Wilfried Bien,Relatório da Partida,
15,sáb,2009-11-28,,Lille,4–0,Valenciennes,,Stadium Lille Métropole,Lionel Jaffredo,Relatório da Partida,
15,sáb,2009-11-28,,Lens,1–0,Marseille,,Stade Bollaert,Damien Ledentu,Relatório da Partida,
15,sáb,2009-11-28,,Sochaux,1–0,Nice,,Stade Bonal,Ruddy Buquet,Relatório da Partida,
15,dom,2009-11-29,,Nancy,0–3,Bordeaux,,Stade Marcel Picot,Sébastien Moreira,Relatório da Partida,
15,dom,2009-11-29,,Lyon,1–1,Rennes,,Stade Municipal de Gerland,Philippe Malige,Relatório da Partida,
15,dom,2009-11-29,,Le Mans,1–1,Saint-Étienne,,Stade Omnisports Léon,Hervé Piccirillo,Relatório da Partida,
,,,,,,,,,,,
14,qua,2009-12-02,,Boulogne,2–5,Paris S-G,,Stade de la Libération,Stéphane Bré,Relatório da Partida,
,,,,,,,,,,,
16,sáb,2009-12-05,,Montpellier,2–1,Le Mans,,Stade de la Mosson et du Mondial 98,Wilfried Bien,Relatório da Partida,
16,sáb,2009-12-05,,Valenciennes,3–1,Monaco,,Stade Nungesser,Saïd Ennjimi,Relatório da Partida,
16,sáb,2009-12-05,,Bordeaux,1–0,Paris S-G,,Stade Chaban,Damien Ledentu,Relatório da Partida,
16,sáb,2009-12-05,,Nice,1–3,Marseille,,Allianz Riviera,Lionel Jaffredo,Relatório da Partida,
16,sáb,2009-12-05,,Saint-Étienne,0–0,Sochaux,,Stade Geoffroy,Philippe Malige,Relatório da Partida,
16,sáb,2009-12-05,,Rennes,1–0,Lorient,,ROAZHON PARK,Philippe Kalt,Relatório da Partida,
16,dom,2009-12-06,,Lille,4–3,Lyon,,Stadium Lille Métropole,Fredy Fautrel,Relatório da Partida,
16,dom,2009-12-06,,Auxerre,1–3,Nancy,,Stade Abbé Deschamps,Didier Falcone,Relatório da Partida,
16,dom,2009-12-06,,Grenoble,1–0,Toulouse,,Stade des Alpes,Laurent Duhamel,Relatório da Partida,
16,dom,2009-12-06,,Boulogne,2–1,Lens,,Stade de la Libération,Ruddy Buquet,Relatório da Partida,
,,,,,,,,,,,
11,qui,2009-12-10,,Toulouse,2–0,Sochaux,,Stadium,Clément Turpin,Relatório da Partida,
11,qui,2009-12-10,,Lille,4–0,Saint-Étienne,,Stadium Lille Métropole,Stéphane Bré,Relatório da Partida,
,,,,,,,,,,,
17,sáb,2009-12-12,,Lens,2–0,Nice,,Stade Bollaert,Tony Chapron,Relatório da Partida,
17,sáb,2009-12-12,,Marseille,2–0,Boulogne,,Stade Vélodrome,Alexandre Castro,Relatório da Partida,
17,sáb,2009-12-12,,Lorient,0–0,Auxerre,,Stade Yves Allainmat,Antony Gautier,Relatório da Partida,
17,sáb,2009-12-12,,Nancy,1–2,Rennes,,Stade Marcel Picot,Christian Guillard,Relatório da Partida,
17,sáb,2009-12-12,,Le Mans,2–1,Valenciennes,,Stade Omnisports Léon,Sébastien Moreira,Relatório da Partida,
17,dom,2009-12-13,,Paris S-G,3–0,Saint-Étienne,,Parc des Princes,Olivier Thual,Relatório da Partida,
17,dom,2009-12-13,,Monaco,0–4,Lille,,Stade Louis II,Wilfried Bien,Relatório da Partida,
17,dom,2009-12-13,,Toulouse,0–1,Montpellier,,Stadium,Hervé Piccirillo,Relatório da Partida,
17,dom,2009-12-13,,Lyon,0–1,Bordeaux,,Stade Municipal de Gerland,Stéphane Lannoy,Relatório da Partida,
17,dom,2009-12-13,,Sochaux,1–0,Grenoble,,Stade Bonal,Saïd Ennjimi,Relatório da Partida,
,,,,,,,,,,,
11,ter,2009-12-15,,Valenciennes,0–0,Auxerre,,Stade Nungesser,Fredy Fautrel,Relatório da Partida,
11,qua,2009-12-16,,Monaco,1–0,Rennes,,Stade Louis II,Laurent Duhamel,Relatório da Partida,
11,qua,2009-12-16,,Lyon,2–0,Boulogne,,Stade Municipal de Gerland,Sébastien Moreira,Relatório da Partida,
11,qua,2009-12-16,,Paris S-G,1–1,Lens,,Parc des Princes,Pascal Viléo,Relatório da Partida,
11,qua,2009-12-16,,Le Mans,1–0,Grenoble,,Stade Omnisports Léon,Philippe Kalt,Relatório da Partida,
11,qua,2009-12-16,,Montpellier,0–1,Bordeaux,,Stade de la Mosson et du Mondial 98,Lionel Jaffredo,Relatório da Partida,
11,qua,2009-12-16,,Nancy,2–0,Nice,,Stade Marcel Picot,Damien Ledentu,Relatório da Partida,
11,qua,2009-12-16,,Lorient,1–2,Marseille,,Stade Yves Allainmat,Clément Turpin,Relatório da Partida,
,,,,,,,,,,,
18,sáb,2009-12-19,,Rennes,1–0,Paris S-G,,ROAZHON PARK,Wilfried Bien,Relatório da Partida,
18,sáb,2009-12-19,,Bordeaux,4–1,Lorient,,Stade Chaban,Pascal Viléo,Relatório da Partida,
18,sáb,2009-12-19,,Montpellier,0–2,Nancy,,Stade de la Mosson et du Mondial 98,Alexandre Castro,Relatório da Partida,
18,sáb,2009-12-19,,Saint-Étienne,0–0,Marseille,,Stade Geoffroy,Antony Gautier,Relatório da Partida,
18,sáb,2009-12-19,,Valenciennes,0–0,Lens,,Stade Nungesser,Hervé Piccirillo,Relatório da Partida,
18,sáb,2009-12-19,,Grenoble,1–1,Nice,,Stade des Alpes,Philippe Malige,Relatório da Partida,
18,dom,2009-12-20,,Monaco,1–1,Lyon,,Stade Louis II,Stéphane Bré,Relatório da Partida,
18,dom,2009-12-20,,Auxerre,1–1,Toulouse,,Stade Abbé Deschamps,Ruddy Buquet,Relatório da Partida,
18,dom,2009-12-20,,Lille,3–0,Le Mans,,Stadium Lille Métropole,Olivier Thual,Relatório da Partida,
,,,,,,,,,,,
19,ter,2009-12-22,,Lens,1–0,Saint-Étienne,,Stade Bollaert,Fredy Fautrel,Relatório da Partida,
19,qua,2009-12-23,,Nice,2–2,Boulogne,,Allianz Riviera,Clément Turpin,Relatório da Partida,
19,qua,2009-12-23,,Lyon,1–2,Montpellier,,Stade Municipal de Gerland,Laurent Duhamel,Relatório da Partida,
19,qua,2009-12-23,,Nancy,0–4,Lille,,Stade Marcel Picot,Pascal Viléo,Relatório da Partida,
19,qua,2009-12-23,,Le Mans,1–1,Monaco,,Stade Omnisports Léon,Lionel Jaffredo,Relatório da Partida,
19,qua,2009-12-23,,Paris S-G,4–0,Grenoble,,Parc des Princes,Stéphane Lannoy,Relatório da Partida,
19,qua,2009-12-23,,Marseille,0–2,Auxerre,,Stade Vélodrome,Philippe Malige,Relatório da Partida,
19,qua,2009-12-23,,Lorient,3–2,Valenciennes,,Stade Yves Allainmat,Damien Ledentu,Relatório da Partida,
19,qua,2009-12-23,,Toulouse,1–2,Bordeaux,,Stadium,Tony Chapron,Relatório da Partida,
19,qua,2009-12-23,,Sochaux,2–0,Rennes,,Stade Bonal,Didier Falcone,Relatório da Partida,
,,,,,,,,,,,
15,qua,2010-01-13,,Monaco,4–0,Montpellier,,Stade Louis II,Stéphane Lannoy,Relatório da Partida,
,,,,,,,,,,,
18,qua,2010-01-13,,Boulogne,0–0,Sochaux,,Stade de la Libération,Christian Guillard,Relatório da Partida,
,,,,,,,,,,,
20,sáb,2010-01-16,,Lille,3–1,Paris S-G,,Stadium Lille Métropole,Saïd Ennjimi,Relatório da Partida,
20,sáb,2010-01-16,,Valenciennes,1–3,Toulouse,,Stade Nungesser,Philippe Malige,Relatório da Partida,
20,sáb,2010-01-16,,Montpellier,1–0,Nice,,Stade de la Mosson et du Mondial 98,Philippe Kalt,Relatório da Partida,
20,sáb,2010-01-16,,Nancy,0–2,Lyon,,Stade Marcel Picot,Hervé Piccirillo,Relatório da Partida,
20,sáb,2010-01-16,,Rennes,1–1,Lens,,ROAZHON PARK,Alexandre Castro,Relatório da Partida,
20,sáb,2010-01-16,,Monaco,2–0,Sochaux,,Stade Louis II,Fredy Fautrel,Relatório da Partida,
20,sáb,2010-01-16,,Auxerre,0–0,Boulogne,,Stade Abbé Deschamps,Pascal Viléo,Relatório da Partida,
20,sáb,2010-01-16,,Grenoble,1–2,Saint-Étienne,,Stade des Alpes,Stéphane Bré,Relatório da Partida,
20,sáb,2010-01-16,,Le Mans,0–3,Lorient,,Stade Omnisports Léon,Didier Falcone,Relatório da Partida,
20,dom,2010-01-17,,Bordeaux,1–1,Marseille,,Stade Chaban,Laurent Duhamel,Relatório da Partida,
,,,,,,,,,,,
21,ter,2010-01-19,,Saint-Étienne,0–0,Rennes,,Stade Geoffroy,Clément Turpin,Relatório da Partida,
21,qua,2010-01-20,,Sochaux,2–1,Lille,,Stade Bonal,Bruno Coué,Relatório da Partida,
21,qua,2010-01-20,,Nice,0–1,Auxerre,,Allianz Riviera,Wilfried Bien,Relatório da Partida,
21,qua,2010-01-20,,Lens,0–1,Montpellier,,Stade Bollaert,Sébastien Moreira,Relatório da Partida,
21,qua,2010-01-20,,Lorient,1–3,Lyon,,Stade Yves Allainmat,Stéphane Lannoy,Relatório da Partida,
21,qua,2010-01-20,,Marseille,2–1,Le Mans,,Stade Vélodrome,Damien Ledentu,Relatório da Partida,
21,qua,2010-01-20,,Grenoble,1–3,Bordeaux,,Stade des Alpes,Antony Gautier,Relatório da Partida,
21,qua,2010-01-20,,Boulogne,0–2,Valenciennes,,Stade de la Libération,Olivier Thual,Relatório da Partida,
21,qua,2010-01-20,,Toulouse,0–0,Nancy,,Stadium,Lionel Jaffredo,Relatório da Partida,
21,qua,2010-01-20,,Paris S-G,0–1,Monaco,,Parc des Princes,Ruddy Buquet,Relatório da Partida,
,,,,,,,,,,,
22,sáb,2010-01-30,,Lille,1–0,Lens,,Stadium Lille Métropole,Alain Hamer,Relatório da Partida,
22,sáb,2010-01-30,,Nancy,1–0,Lorient,,Stade Marcel Picot,Ruddy Buquet,Relatório da Partida,
22,sáb,2010-01-30,,Bordeaux,0–0,Boulogne,,Stade Chaban,Philippe Malige,Relatório da Partida,
22,sáb,2010-01-30,,Montpellier,2–0,Marseille,,Stade de la Mosson et du Mondial 98,Fredy Fautrel,Relatório da Partida,
22,sáb,2010-01-30,,Le Mans,1–3,Toulouse,,Stade Omnisports Léon,Stéphane Bré,Relatório da Partida,
22,sáb,2010-01-30,,Monaco,3–2,Nice,,Stade Louis II,Olivier Thual,Relatório da Partida,
22,sáb,2010-01-30,,Rennes,4–0,Grenoble,,ROAZHON PARK,Damien Ledentu,Relatório da Partida,
22,dom,2010-01-31,,Valenciennes,1–1,Sochaux,,Stade Nungesser,Alexandre Castro,Relatório da Partida,
22,dom,2010-01-31,,Lyon,2–1,Paris S-G,,Stade Municipal de Gerland,Philippe Kalt,Relatório da Partida,
22,dom,2010-01-31,,Auxerre,1–0,Saint-Étienne,,Stade Abbé Deschamps,Didier Falcone,Relatório da Partida,
,,,,,,,,,,,
23,sáb,2010-02-06,,Boulogne,0–2,Montpellier,,Stade de la Libération,Ruddy Buquet,Relatório da Partida,
23,sáb,2010-02-06,,Sochaux,1–1,Nancy,,Stade Bonal,Pascal Viléo,Relatório da Partida,
23,sáb,2010-02-06,,Rennes,4–2,Bordeaux,,ROAZHON PARK,Saïd Ennjimi,Relatório da Partida,
23,sáb,2010-02-06,,Nice,1–1,Lille,,Allianz Riviera,Damien Ledentu,Relatório da Partida,
23,sáb,2010-02-06,,Lens,2–1,Le Mans,,Stade Bollaert,Christian Guillard,Relatório da Partida,
23,sáb,2010-02-06,,Grenoble,5–0,Auxerre,,Stade des Alpes,Sébastien Moreira,Relatório da Partida,
23,sáb,2010-02-06,,Paris S-G,0–3,Lorient,,Parc des Princes,Philippe Malige,Relatório da Partida,
23,dom,2010-02-07,,Marseille,5–1,Valenciennes,,Stade Vélodrome,Wilfried Bien,Relatório da Partida,
23,dom,2010-02-07,,Toulouse,0–0,Lyon,,Stadium,Antony Gautier,Relatório da Partida,
