Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
,,,,,,,,,,,
5,sáb,2003-08-30,,Auxerre,2–1,Rennes,,Stade Abbé Deschamps,Damien Ledentu,Relatório da Partida,
5,sáb,2003-08-30,,Le Mans,0–3,Strasbourg,,Stade Omnisports Léon,Olivier Thual,Relatório da Partida,
5,sáb,2003-08-30,,Sochaux,2–1,Lille,,Stade Bonal,Bertrand Layec,Relatório da Partida,
5,sáb,2003-08-30,,Guingamp,2–0,Lyon,,Stade Municipal du Roudourou,Pascal Viléo,Relatório da Partida,
5,sáb,2003-08-30,,Montpellier,3–2,Paris S-G,,Stade de la Mosson et du Mondial 98,Claude Colombo,Relatório da Partida,
5,sáb,2003-08-30,,Toulouse,0–2,Bastia,,Stadium,Bruno Ruffray,Relatório da Partida,
5,sáb,2003-08-30,,Nantes,0–0,Bordeaux,,Stade de la Beaujoire,Gilles Veissière,Relatório da Partida,
5,dom,2003-08-31,,Lens,1–0,Nice,,Stade Bollaert,Laurent Duhamel,Relatório da Partida,
5,dom,2003-08-31,,Ajaccio,0–1,Marseille,,Stade François Coty,Pascal Garibian,Relatório da Partida,
5,dom,2003-08-31,,Monaco,1–0,Metz,,Stade Louis II,Hervé Piccirillo,Relatório da Partida,
,,,,,,,,,,,
6,sáb,2003-09-13,,Bordeaux,1–3,Sochaux,,Stade Chaban,Jean-Marc Bonnin,Relatório da Partida,
6,sáb,2003-09-13,,Lyon,1–1,Auxerre,,Stade Municipal de Gerland,Bertrand Layec,Relatório da Partida,
6,sáb,2003-09-13,,Lille,1–1,Monaco,,STADE GRIMONPREZ JOORIS,Bruno Derrien,Relatório da Partida,
6,sáb,2003-09-13,,Metz,2–1,Montpellier,,Stade Saint,Éric Poulat,Relatório da Partida,
6,sáb,2003-09-13,,Marseille,5–0,Le Mans,,Orange Vélodrome,Dominique Fraise,Relatório da Partida,
6,sáb,2003-09-13,,Strasbourg,3–2,Ajaccio,,Stade de la Meinau,Damien Ledentu,Relatório da Partida,
6,sáb,2003-09-13,,Rennes,2–0,Lens,,ROAZHON PARK,Fredy Fautrel,Relatório da Partida,
6,sáb,2003-09-13,,Nice,1–0,Nantes,,Allianz Riviera,Alain Sars,Relatório da Partida,
6,sáb,2003-09-13,,Bastia,4–2,Guingamp,,Stade Armand Cesari,Stéphane Lannoy,Relatório da Partida,
6,dom,2003-09-14,,Paris S-G,2–1,Toulouse,,Parc des Princes,Philippe Kalt,Relatório da Partida,
,,,,,,,,,,,
7,sáb,2003-09-20,,Lens,1–0,Bordeaux,,Stade Bollaert,Claude Colombo,Relatório da Partida,
7,sáb,2003-09-20,,Auxerre,4–1,Bastia,,Stade Abbé Deschamps,Gilles Veissière,Relatório da Partida,
7,sáb,2003-09-20,,Toulouse,1–0,Metz,,Stadium,Bruno Derrien,Relatório da Partida,
7,sáb,2003-09-20,,Nice,2–0,Lille,,Allianz Riviera,Stéphane Moulin,Relatório da Partida,
7,sáb,2003-09-20,,Guingamp,0–2,Paris S-G,,Stade Municipal du Roudourou,Bruno Ruffray,Relatório da Partida,
7,sáb,2003-09-20,,Sochaux,3–0,Strasbourg,,Stade Bonal,Pascal Garibian,Relatório da Partida,
7,sáb,2003-09-20,,Ajaccio,1–0,Rennes,,Stade François Coty,Pascal Viléo,Relatório da Partida,
7,dom,2003-09-21,,Le Mans,0–2,Lyon,,Stade Omnisports Léon,Hervé Piccirillo,Relatório da Partida,
7,dom,2003-09-21,,Nantes,1–0,Marseille,,Stade de la Beaujoire,Laurent Duhamel,Relatório da Partida,
7,dom,2003-09-21,,Montpellier,1–2,Monaco,,Stade de la Mosson et du Mondial 98,Stéphane Bré,Relatório da Partida,
,,,,,,,,,,,
8,sáb,2003-09-27,,Lille,1–1,Montpellier,,STADE GRIMONPREZ JOORIS,Thierry Auriac,Relatório da Partida,
8,sáb,2003-09-27,,Marseille,2–1,Nice,,Orange Vélodrome,Pascal Viléo,Relatório da Partida,
8,sáb,2003-09-27,,Metz,1–1,Guingamp,,Stade Saint,Jean-Marc Bonnin,Relatório da Partida,
8,sáb,2003-09-27,,Rennes,2–0,Le Mans,,ROAZHON PARK,Philippe Kalt,Relatório da Partida,
8,sáb,2003-09-27,,Monaco,3–0,Toulouse,,Stade Louis II,Stéphane Lannoy,Relatório da Partida,
8,sáb,2003-09-27,,Bastia,2–0,Sochaux,,Stade Armand Cesari,Olivier Thual,Relatório da Partida,
8,sáb,2003-09-27,,Paris S-G,1–0,Auxerre,,Parc des Princes,Alain Hamer,Relatório da Partida,
8,sáb,2003-09-27,,Lyon,4–0,Lens,,Stade Municipal de Gerland,Gilles Veissière,Relatório da Partida,
8,dom,2003-09-28,,Bordeaux,1–0,Ajaccio,,Stade Chaban,Fredy Fautrel,Relatório da Partida,
8,dom,2003-09-28,,Strasbourg,1–0,Nantes,,Stade de la Meinau,Dominique Fraise,Relatório da Partida,
,,,,,,,,,,,
9,sáb,2003-10-04,,Ajaccio,2–4,Lyon,,Stade François Coty,Stéphane Bré,Relatório da Partida,
9,sáb,2003-10-04,,Guingamp,1–2,Monaco,,Stade Municipal du Roudourou,Laurent Duhamel,Relatório da Partida,
9,sáb,2003-10-04,,Lens,0–2,Metz,,Stade Bollaert,Bruno Ruffray,Relatório da Partida,
9,sáb,2003-10-04,,Auxerre,3–0,Lille,,Stade Abbé Deschamps,Pascal Garibian,Relatório da Partida,
9,sáb,2003-10-04,,Le Mans,0–0,Bordeaux,,Stade Omnisports Léon,Alain Sars,Relatório da Partida,
9,sáb,2003-10-04,,Nantes,1–0,Rennes,,Stade de la Beaujoire,Thierry Auriac,Relatório da Partida,
9,sáb,2003-10-04,,Toulouse,2–2,Montpellier,,Stadium,Hervé Piccirillo,Relatório da Partida,
9,sáb,2003-10-04,,Sochaux,0–1,Paris S-G,,Stade Bonal,Damien Ledentu,Relatório da Partida,
9,sáb,2003-10-04,,Nice,0–0,Strasbourg,,Allianz Riviera,Éric Poulat,Relatório da Partida,
9,dom,2003-10-05,,Marseille,3–1,Bastia,,Orange Vélodrome,Bruno Derrien,Relatório da Partida,
,,,,,,,,,,,
10,sex,2003-10-17,,Strasbourg,4–1,Marseille,,Stade de la Meinau,Alain Sars,Relatório da Partida,
10,sáb,2003-10-18,,Metz,1–3,Nantes,,Stade Saint,Stéphane Bré,Relatório da Partida,
10,sáb,2003-10-18,,Rennes,0–0,Nice,,ROAZHON PARK,Hervé Piccirillo,Relatório da Partida,
10,sáb,2003-10-18,,Lyon,1–1,Sochaux,,Stade Municipal de Gerland,Claude Colombo,Relatório da Partida,
10,sáb,2003-10-18,,Paris S-G,5–1,Le Mans,,Parc des Princes,Stéphane Lannoy,Relatório da Partida,
10,sáb,2003-10-18,,Lille,0–0,Ajaccio,,STADE GRIMONPREZ JOORIS,Jean-Marc Bonnin,Relatório da Partida,
10,sáb,2003-10-18,,Bastia,3–1,Lens,,Stade Armand Cesari,Laurent Duhamel,Relatório da Partida,
10,sáb,2003-10-18,,Monaco,1–1,Auxerre,,Stade Louis II,Philippe Kalt,Relatório da Partida,
10,sáb,2003-10-18,,Montpellier,2–0,Guingamp,,Stade de la Mosson et du Mondial 98,Pascal Viléo,Relatório da Partida,
10,sáb,2003-10-18,,Bordeaux,1–2,Toulouse,,Stade Chaban,Gilles Veissière,Relatório da Partida,
,,,,,,,,,,,
11,sáb,2003-10-25,,Le Mans,1–1,Bastia,,Stade Omnisports Léon,Bruno Ruffray,Relatório da Partida,
11,sáb,2003-10-25,,Guingamp,1–0,Toulouse,,Stade Municipal du Roudourou,Fredy Fautrel,Relatório da Partida,
11,sáb,2003-10-25,,Nantes,0–1,Lyon,,Stade de la Beaujoire,Damien Ledentu,Relatório da Partida,
11,sáb,2003-10-25,,Ajaccio,0–0,Paris S-G,,Stade François Coty,Éric Poulat,Relatório da Partida,
11,sáb,2003-10-25,,Marseille,2–0,Rennes,,Orange Vélodrome,Claude Colombo,Relatório da Partida,
11,sáb,2003-10-25,,Auxerre,0–1,Montpellier,,Stade Abbé Deschamps,Olivier Thual,Relatório da Partida,
11,sáb,2003-10-25,,Nice,0–0,Bordeaux,,Allianz Riviera,Pascal Garibian,Relatório da Partida,
11,sáb,2003-10-25,,Strasbourg,0–2,Metz,,Stade de la Meinau,Bruno Derrien,Relatório da Partida,
11,sáb,2003-10-25,,Lens,2–1,Lille,,Stade Bollaert,Bertrand Layec,Relatório da Partida,
11,dom,2003-10-26,,Sochaux,1–1,Monaco,,Stade Bonal,Thierry Auriac,Relatório da Partida,
,,,,,,,,,,,
12,sáb,2003-11-01,,Bastia,1–1,Ajaccio,,Stade Armand Cesari,Pascal Garibian,Relatório da Partida,
12,sáb,2003-11-01,,Montpellier,4–1,Nantes,,Stade de la Mosson et du Mondial 98,Gilles Veissière,Relatório da Partida,
12,sáb,2003-11-01,,Toulouse,0–3,Auxerre,,Stadium,Stéphane Bré,Relatório da Partida,
12,sáb,2003-11-01,,Lyon,5–0,Nice,,Stade Municipal de Gerland,Stéphane Lannoy,Relatório da Partida,
12,sáb,2003-11-01,,Metz,0–1,Sochaux,,Stade Saint,Bertrand Layec,Relatório da Partida,
12,sáb,2003-11-01,,Bordeaux,1–0,Marseille,,Stade Chaban,Laurent Duhamel,Relatório da Partida,
12,sáb,2003-11-01,,Lille,1–3,Guingamp,,STADE GRIMONPREZ JOORIS,Dominique Fraise,Relatório da Partida,
12,sáb,2003-11-01,,Monaco,4–2,Le Mans,,Stade Louis II,Jean-Marc Bonnin,Relatório da Partida,
12,sáb,2003-11-01,,Rennes,1–1,Strasbourg,,ROAZHON PARK,Stéphane Moulin,Relatório da Partida,
12,dom,2003-11-02,,Paris S-G,0–1,Lens,,Parc des Princes,Pascal Viléo,Relatório da Partida,
,,,,,,,,,,,
13,sáb,2003-11-08,,Le Mans,2–0,Metz,,Stade Omnisports Léon,Stéphane Moulin,Relatório da Partida,
13,sáb,2003-11-08,,Nantes,0–1,Paris S-G,,Stade de la Beaujoire,Claude Colombo,Relatório da Partida,
13,sáb,2003-11-08,,Rennes,2–2,Lille,,ROAZHON PARK,Bruno Ruffray,Relatório da Partida,
13,sáb,2003-11-08,,Nice,2–0,Bastia,,Allianz Riviera,Alain Hamer,Relatório da Partida,
13,dom,2003-11-09,,Ajaccio,0–1,Monaco,,Stade François Coty,Bruno Derrien,Relatório da Partida,
13,dom,2003-11-09,,Strasbourg,1–1,Bordeaux,,Stade de la Meinau,Stéphane Lannoy,Relatório da Partida,
13,dom,2003-11-09,,Auxerre,3–0,Guingamp,,Stade Abbé Deschamps,Hervé Piccirillo,Relatório da Partida,
13,dom,2003-11-09,,Marseille,1–4,Lyon,,Orange Vélodrome,Bertrand Layec,Relatório da Partida,
13,dom,2003-11-09,,Lens,3–2,Montpellier,,Stade Bollaert,Éric Poulat,Relatório da Partida,
13,dom,2003-11-09,,Sochaux,3–1,Toulouse,,Stade Bonal,Olivier Thual,Relatório da Partida,
,,,,,,,,,,,
14,sex,2003-11-21,,Lyon,1–0,Strasbourg,,Stade Municipal de Gerland,Gilles Veissière,Relatório da Partida,
14,sáb,2003-11-22,,Toulouse,1–1,Le Mans,,Stadium,Hervé Piccirillo,Relatório da Partida,
14,sáb,2003-11-22,,Monaco,2–0,Lens,,Stade Louis II,Stéphane Bré,Relatório da Partida,
14,sáb,2003-11-22,,Bordeaux,2–1,Rennes,,Stade Chaban,Dominique Fraise,Relatório da Partida,
14,sáb,2003-11-22,,Lille,0–2,Marseille,,STADE GRIMONPREZ JOORIS,Pascal Garibian,Relatório da Partida,
14,sáb,2003-11-22,,Montpellier,3–1,Ajaccio,,Stade de la Mosson et du Mondial 98,Thierry Auriac,Relatório da Partida,
14,sáb,2003-11-22,,Metz,0–2,Auxerre,,Stade Saint,Fredy Fautrel,Relatório da Partida,
14,sáb,2003-11-22,,Bastia,1–3,Nantes,,Stade Armand Cesari,Alain Sars,Relatório da Partida,
14,sáb,2003-11-22,,Guingamp,1–2,Sochaux,,Stade Municipal du Roudourou,Éric Poulat,Relatório da Partida,
14,dom,2003-11-23,,Paris S-G,0–0,Nice,,Parc des Princes,Laurent Duhamel,Relatório da Partida,
,,,,,,,,,,,
15,sáb,2003-11-29,,Nice,1–1,Metz,,Allianz Riviera,Bruno Ruffray,Relatório da Partida,
15,sáb,2003-11-29,,Rennes,3–1,Lyon,,ROAZHON PARK,Bruno Derrien,Relatório da Partida,
15,sáb,2003-11-29,,Ajaccio,2–1,Toulouse,,Stade François Coty,Dominique Fraise,Relatório da Partida,
15,sáb,2003-11-29,,Strasbourg,2–2,Lille,,Stade de la Meinau,Jean-Marc Bonnin,Relatório da Partida,
15,sáb,2003-11-29,,Le Mans,4–0,Montpellier,,Stade Omnisports Léon,Fredy Fautrel,Relatório da Partida,
15,sáb,2003-11-29,,Nantes,0–1,Monaco,,Stade de la Beaujoire,Philippe Kalt,Relatório da Partida,
15,dom,2003-11-30,,Sochaux,3–2,Auxerre,,Stade Bonal,Gilles Veissière,Relatório da Partida,
15,dom,2003-11-30,,Marseille,0–1,Paris S-G,,Orange Vélodrome,Alain Sars,Relatório da Partida,
15,dom,2003-11-30,,Lens,2–1,Guingamp,,Stade Bollaert,Stéphane Moulin,Relatório da Partida,
15,dom,2003-11-30,,Bordeaux,1–1,Bastia,,Stade Chaban,Stéphane Bré,Relatório da Partida,
,,,,,,,,,,,
16,qua,2003-12-03,,Bastia,3–2,Rennes,,Stade Armand Cesari,Hervé Piccirillo,Relatório da Partida,
16,qua,2003-12-03,,Lille,2–0,Nantes,,STADE GRIMONPREZ JOORIS,Pascal Viléo,Relatório da Partida,
16,qua,2003-12-03,,Auxerre,1–0,Le Mans,,Stade Abbé Deschamps,Thierry Auriac,Relatório da Partida,
16,qua,2003-12-03,,Toulouse,1–2,Lens,,Stadium,Pascal Garibian,Relatório da Partida,
16,qua,2003-12-03,,Guingamp,2–0,Ajaccio,,Stade Municipal du Roudourou,Olivier Thual,Relatório da Partida,
16,qua,2003-12-03,,Paris S-G,3–2,Strasbourg,,Parc des Princes,Bertrand Layec,Relatório da Partida,
,,,,,,,,,,,
17,sex,2003-12-05,,Marseille,1–2,Monaco,,Orange Vélodrome,Éric Poulat,Relatório da Partida,
17,sex,2003-12-05,,Lyon,2–1,Metz,,Stade Municipal de Gerland,Alain Hamer,Relatório da Partida,
17,sáb,2003-12-06,,Rennes,1–1,Paris S-G,,ROAZHON PARK,Gilles Veissière,Relatório da Partida,
17,sáb,2003-12-06,,Ajaccio,1–2,Auxerre,,Stade François Coty,Philippe Kalt,Relatório da Partida,
17,sáb,2003-12-06,,Lens,0–3,Sochaux,,Stade Bollaert,Alain Sars,Relatório da Partida,
17,sáb,2003-12-06,,Bordeaux,2–1,Lille,,Stade Chaban,Claude Colombo,Relatório da Partida,
17,sáb,2003-12-06,,Strasbourg,4–2,Bastia,,Stade de la Meinau,Fredy Fautrel,Relatório da Partida,
17,sáb,2003-12-06,,Nantes,1–1,Toulouse,,Stade de la Beaujoire,Jean-Marc Bonnin,Relatório da Partida,
17,dom,2003-12-07,,Nice,2–1,Montpellier,,Allianz Riviera,Bruno Derrien,Relatório da Partida,
17,dom,2003-12-07,,Le Mans,2–0,Guingamp,,Stade Omnisports Léon,Stéphane Lannoy,Relatório da Partida,
,,,,,,,,,,,
18,sáb,2003-12-13,,Metz,1–1,Rennes,,Stade Saint,Thierry Auriac,Relatório da Partida,
18,sáb,2003-12-13,,Lille,1–1,Le Mans,,STADE GRIMONPREZ JOORIS,Olivier Thual,Relatório da Partida,
18,sáb,2003-12-13,,Toulouse,1–1,Nice,,Stadium,Fredy Fautrel,Relatório da Partida,
18,sáb,2003-12-13,,Guingamp,1–1,Nantes,,Stade Municipal du Roudourou,Hervé Piccirillo,Relatório da Partida,
18,sáb,2003-12-13,,Paris S-G,2–1,Bordeaux,,Parc des Princes,Philippe Kalt,Relatório da Partida,
18,sáb,2003-12-13,,Sochaux,2–0,Ajaccio,,Stade Bonal,Alain Hamer,Relatório da Partida,
18,sáb,2003-12-13,,Bastia,0–0,Lyon,,Stade Armand Cesari,Laurent Duhamel,Relatório da Partida,
18,sáb,2003-12-13,,Auxerre,2–0,Lens,,Stade Abbé Deschamps,Dominique Fraise,Relatório da Partida,
18,dom,2003-12-14,,Monaco,2–0,Strasbourg,,Stade Louis II,Bruno Ruffray,Relatório da Partida,
,,,,,,,,,,,
19,sex,2003-12-19,,Lyon,1–1,Paris S-G,,Stade Municipal de Gerland,Stéphane Bré,Relatório da Partida,
19,sáb,2003-12-20,,Nice,2–0,Guingamp,,Allianz Riviera,Jean-Marc Bonnin,Relatório da Partida,
19,sáb,2003-12-20,,Le Mans,2–2,Sochaux,,Stade Omnisports Léon,Pascal Garibian,Relatório da Partida,
19,sáb,2003-12-20,,Marseille,1–0,Toulouse,,Orange Vélodrome,Stéphane Lannoy,Relatório da Partida,
19,sáb,2003-12-20,,Nantes,1–0,Auxerre,,Stade de la Beaujoire,Alain Sars,Relatório da Partida,
19,sáb,2003-12-20,,Ajaccio,2–0,Lens,,Stade François Coty,Hervé Piccirillo,Relatório da Partida,
19,sáb,2003-12-20,,Bordeaux,2–0,Metz,,Stade Chaban,Bertrand Layec,Relatório da Partida,
19,sáb,2003-12-20,,Rennes,1–0,Monaco,,ROAZHON PARK,Damien Ledentu,Relatório da Partida,
19,sáb,2003-12-20,,Bastia,0–2,Lille,,Stade Armand Cesari,Stéphane Moulin,Relatório da Partida,
19,sáb,2003-12-20,,Strasbourg,4–2,Montpellier,,Stade de la Meinau,Claude Colombo,Relatório da Partida,
,,,,,,,,,,,
20,sex,2004-01-09,,Monaco,3–0,Lyon,,Stade Louis II,René Temmink,Relatório da Partida,
20,sáb,2004-01-10,,Sochaux,0–0,Nice,,Stade Bonal,Éric Poulat,Relatório da Partida,
20,sáb,2004-01-10,,Guingamp,3–2,Strasbourg,,Stade Municipal du Roudourou,Thierry Auriac,Relatório da Partida,
20,sáb,2004-01-10,,Montpellier,1–2,Bordeaux,,Stade de la Mosson et du Mondial 98,Fredy Fautrel,Relatório da Partida,
20,sáb,2004-01-10,,Ajaccio,2–0,Le Mans,,Stade François Coty,Damien Ledentu,Relatório da Partida,
20,sáb,2004-01-10,,Toulouse,2–0,Rennes,,Stadium,Philippe Kalt,Relatório da Partida,
20,sáb,2004-01-10,,Lens,0–0,Nantes,,Stade Bollaert,Olivier Thual,Relatório da Partida,
20,sáb,2004-01-10,,Auxerre,2–0,Marseille,,Stade Abbé Deschamps,Laurent Duhamel,Relatório da Partida,
20,sáb,2004-01-10,,Paris S-G,1–0,Lille,,Parc des Princes,Dominique Fraise,Relatório da Partida,
20,sáb,2004-01-10,,Metz,1–0,Bastia,,Stade Saint,Pascal Viléo,Relatório da Partida,
,,,,,,,,,,,
21,sáb,2004-01-17,,Nantes,4–0,Ajaccio,,Stade de la Beaujoire,Bruno Ruffray,Relatório da Partida,
21,sáb,2004-01-17,,Lille,0–1,Toulouse,,STADE GRIMONPREZ JOORIS,Fredy Fautrel,Relatório da Partida,
21,sáb,2004-01-17,,Strasbourg,0–2,Auxerre,,Stade de la Meinau,Gilles Veissière,Relatório da Partida,
21,sáb,2004-01-17,,Rennes,4–0,Sochaux,,ROAZHON PARK,Alain Sars,Relatório da Partida,
21,sáb,2004-01-17,,Bastia,0–0,Monaco,,Stade Armand Cesari,Éric Poulat,Relatório da Partida,
21,sáb,2004-01-17,,Paris S-G,0–0,Metz,,Parc des Princes,Claude Colombo,Relatório da Partida,
21,sáb,2004-01-17,,Lyon,3–0,Montpellier,,Stade Municipal de Gerland,Bruno Derrien,Relatório da Partida,
21,sáb,2004-01-17,,Nice,0–1,Le Mans,,Allianz Riviera,Laurent Duhamel,Relatório da Partida,
21,sáb,2004-01-17,,Bordeaux,2–0,Guingamp,,Stade Chaban,Stéphane Moulin,Relatório da Partida,
21,dom,2004-01-18,,Marseille,3–2,Lens,,Orange Vélodrome,Pascal Garibian,Relatório da Partida,
,,,,,,,,,,,
16,qua,2004-01-21,,Monaco,1–1,Nice,,Stade Louis II,Stéphane Bré,Relatório da Partida,
16,qua,2004-01-21,,Montpellier,1–3,Sochaux,,Stade de la Mosson et du Mondial 98,Laurent Duhamel,Relatório da Partida,
16,ter,2004-01-27,,Metz,1–1,Marseille,,Stade Saint,Philippe Kalt,Relatório da Partida,
16,qua,2004-01-28,,Lyon,3–0,Bordeaux,,Stade Municipal de Gerland,Damien Ledentu,Relatório da Partida,
,,,,,,,,,,,
22,sex,2004-01-30,,Monaco,1–1,Paris S-G,,Stade Louis II,Bertrand Layec,Relatório da Partida,
22,sáb,2004-01-31,,Guingamp,0–2,Rennes,,Stade Municipal du Roudourou,Gilles Veissière,Relatório da Partida,
22,sáb,2004-01-31,,Lens,2–1,Strasbourg,,Stade Bollaert,Hervé Piccirillo,Relatório da Partida,
22,sáb,2004-01-31,,Le Mans,0–1,Nantes,,Stade Omnisports Léon,Jean-Marc Bonnin,Relatório da Partida,
22,sáb,2004-01-31,,Ajaccio,1–1,Nice,,Stade François Coty,Bruno Derrien,Relatório da Partida,
22,sáb,2004-01-31,,Toulouse,0–1,Lyon,,Stadium,Pascal Viléo,Relatório da Partida,
22,sáb,2004-01-31,,Montpellier,1–1,Bastia,,Stade de la Mosson et du Mondial 98,Stéphane Lannoy,Relatório da Partida,
22,sáb,2004-01-31,,Metz,0–1,Lille,,Stade Saint,Olivier Thual,Relatório da Partida,
22,sáb,2004-01-31,,Sochaux,2–1,Marseille,,Stade Bonal,Stéphane Bré,Relatório da Partida,
22,sáb,2004-01-31,,Auxerre,5–0,Bordeaux,,Stade Abbé Deschamps,Alain Sars,Relatório da Partida,
,,,,,,,,,,,
18,qua,2004-02-04,,Montpellier,0–1,Marseille,,Stade de la Mosson et du Mondial 98,Claude Colombo,Relatório da Partida,
,,,,,,,,,,,
23,sex,2004-02-06,,Bordeaux,2–0,Nantes,,Stade Chaban,Bruno Derrien,Relatório da Partida,
23,sáb,2004-02-07,,Bastia,1–0,Toulouse,,Stade Armand Cesari,Damien Ledentu,Relatório da Partida,
23,sáb,2004-02-07,,Strasbourg,3–0,Le Mans,,Stade de la Meinau,Fredy Fautrel,Relatório da Partida,
23,sáb,2004-02-07,,Rennes,0–2,Auxerre,,ROAZHON PARK,Pascal Viléo,Relatório da Partida,
23,sáb,2004-02-07,,Metz,0–2,Monaco,,Stade Saint,Pascal Garibian,Relatório da Partida,
23,sáb,2004-02-07,,Paris S-G,6–1,Montpellier,,Parc des Princes,Bruno Ruffray,Relatório da Partida,
23,sáb,2004-02-07,,Marseille,2–1,Ajaccio,,Orange Vélodrome,Stéphane Moulin,Relatório da Partida,
23,sáb,2004-02-07,,Lille,2–0,Sochaux,,STADE GRIMONPREZ JOORIS,Philippe Kalt,Relatório da Partida,
