Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2021-08-13;Valencia;1–0;Getafe;Relatório da Partida;2021;1;0
2021-08-14;Mallorca;1–1;Betis;Relatório da Partida;2021;1;1
2021-08-14;Cádiz;1–1;Levante;Relatório da Partida;2021;1;1
2021-08-14;Alavés;1–4;Real Madrid;Relatório da Partida;2021;1;4
2021-08-14;Osasuna;0–0;Espanyol;Relatório da Partida;2021;0;0
2021-08-15;Celta Vigo;1–2;Atlético Madrid;Relatório da Partida;2021;1;2
2021-08-15;Barcelona;4–2;Real Sociedad;Relatório da Partida;2021;4;2
2021-08-15;Sevilla;3–0;Rayo Vallecano;Relatório da Partida;2021;3;0
2021-08-16;Villarreal;0–0;Granada;Relatório da Partida;2021;0;0
2021-08-16;Elche;0–0;Athletic Club;Relatório da Partida;2021;0;0
2021-08-20;Betis;1–1;Cádiz;Relatório da Partida;2021;1;1
2021-08-21;Alavés;0–1;Mallorca;Relatório da Partida;2021;0;1
2021-08-21;Espanyol;0–0;Villarreal;Relatório da Partida;2021;0;0
2021-08-21;Granada;1–1;Valencia;Relatório da Partida;2021;1;1
2021-08-21;Athletic Club;1–1;Barcelona;Relatório da Partida;2021;1;1
2021-08-22;Real Sociedad;1–0;Rayo Vallecano;Relatório da Partida;2021;1;0
2021-08-22;Atlético Madrid;1–0;Elche;Relatório da Partida;2021;1;0
2021-08-22;Levante;3–3;Real Madrid;Relatório da Partida;2021;3;3
2021-08-23;Getafe;0–1;Sevilla;Relatório da Partida;2021;0;1
2021-08-23;Osasuna;0–0;Celta Vigo;Relatório da Partida;2021;0;0
2021-08-27;Mallorca;1–0;Espanyol;Relatório da Partida;2021;1;0
2021-08-27;Valencia;3–0;Alavés;Relatório da Partida;2021;3;0
2021-08-28;Celta Vigo;0–1;Athletic Club;Relatório da Partida;2021;0;1
2021-08-28;Real Sociedad;1–0;Levante;Relatório da Partida;2021;1;0
2021-08-28;Elche;1–1;Sevilla;Relatório da Partida;2021;1;1
2021-08-28;Betis;0–1;Real Madrid;Relatório da Partida;2021;0;1
2021-08-29;Barcelona;2–1;Getafe;Relatório da Partida;2021;2;1
2021-08-29;Rayo Vallecano;4–0;Granada;Relatório da Partida;2021;4;0
2021-08-29;Cádiz;2–3;Osasuna;Relatório da Partida;2021;2;3
2021-08-29;Atlético Madrid;2–2;Villarreal;Relatório da Partida;2021;2;2
2021-09-11;Levante;1–1;Rayo Vallecano;Relatório da Partida;2021;1;1
2021-09-11;Athletic Club;2–0;Mallorca;Relatório da Partida;2021;2;0
2021-09-12;Espanyol;1–2;Atlético Madrid;Relatório da Partida;2021;1;2
2021-09-12;Osasuna;1–4;Valencia;Relatório da Partida;2021;1;4
2021-09-12;Cádiz;0–2;Real Sociedad;Relatório da Partida;2021;0;2
2021-09-12;Real Madrid;5–2;Celta Vigo;Relatório da Partida;2021;5;2
2021-09-13;Getafe;0–1;Elche;Relatório da Partida;2021;0;1
2021-09-13;Granada;1–2;Betis;Relatório da Partida;2021;1;2
2021-09-17;Celta Vigo;1–2;Cádiz;Relatório da Partida;2021;1;2
2021-09-18;Rayo Vallecano;3–0;Getafe;Relatório da Partida;2021;3;0
2021-09-18;Atlético Madrid;0–0;Athletic Club;Relatório da Partida;2021;0;0
2021-09-18;Elche;1–1;Levante;Relatório da Partida;2021;1;1
2021-09-18;Alavés;0–2;Osasuna;Relatório da Partida;2021;0;2
2021-09-19;Mallorca;0–0;Villarreal;Relatório da Partida;2021;0;0
2021-09-19;Real Sociedad;0–0;Sevilla;Relatório da Partida;2021;0;0
2021-09-19;Betis;2–2;Espanyol;Relatório da Partida;2021;2;2
2021-09-19;Valencia;1–2;Real Madrid;Relatório da Partida;2021;1;2
2021-09-20;Barcelona;1–1;Granada;Relatório da Partida;2021;1;1
2021-09-21;Getafe;1–2;Atlético Madrid;Relatório da Partida;2021;1;2
2021-09-21;Levante;0–2;Celta Vigo;Relatório da Partida;2021;0;2
2021-09-21;Athletic Club;1–2;Rayo Vallecano;Relatório da Partida;2021;1;2
