Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2017-08-18;Leganés;1–0;Alavés;Relatório da Partida;2017;1;0
2017-08-18;Valencia;1–0;Las Palmas;Relatório da Partida;2017;1;0
2017-08-19;Celta Vigo;2–3;Real Sociedad;Relatório da Partida;2017;2;3
2017-08-19;Girona;2–2;Atlético Madrid;Relatório da Partida;2017;2;2
2017-08-19;Sevilla;1–1;Espanyol;Relatório da Partida;2017;1;1
2017-08-20;Athletic Club;0–0;Getafe;Relatório da Partida;2017;0;0
2017-08-20;Barcelona;2–0;Betis;Relatório da Partida;2017;2;0
2017-08-20;La Coruña;0–3;Real Madrid;Relatório da Partida;2017;0;3
2017-08-21;Levante;1–0;Villarreal;Relatório da Partida;2017;1;0
2017-08-21;Málaga;0–1;Eibar;Relatório da Partida;2017;0;1
2017-08-25;Real Sociedad;3–0;Villarreal;Relatório da Partida;2017;3;0
2017-08-25;Betis;2–1;Celta Vigo;Relatório da Partida;2017;2;1
2017-08-26;Alavés;0–2;Barcelona;Relatório da Partida;2017;0;2
2017-08-26;Girona;1–0;Málaga;Relatório da Partida;2017;1;0
2017-08-26;Levante;2–2;La Coruña;Relatório da Partida;2017;2;2
2017-08-26;Las Palmas;1–5;Atlético Madrid;Relatório da Partida;2017;1;5
2017-08-27;Espanyol;0–1;Leganés;Relatório da Partida;2017;0;1
2017-08-27;Eibar;0–1;Athletic Club;Relatório da Partida;2017;0;1
2017-08-27;Getafe;0–1;Sevilla;Relatório da Partida;2017;0;1
2017-08-27;Real Madrid;2–2;Valencia;Relatório da Partida;2017;2;2
2017-09-08;Leganés;1–2;Getafe;Relatório da Partida;2017;1;2
2017-09-09;Real Madrid;1–1;Levante;Relatório da Partida;2017;1;1
2017-09-09;Valencia;0–0;Atlético Madrid;Relatório da Partida;2017;0;0
2017-09-09;Sevilla;3–0;Eibar;Relatório da Partida;2017;3;0
2017-09-09;Barcelona;5–0;Espanyol;Relatório da Partida;2017;5;0
2017-09-10;La Coruña;2–4;Real Sociedad;Relatório da Partida;2017;2;4
2017-09-10;Athletic Club;2–0;Girona;Relatório da Partida;2017;2;0
2017-09-10;Celta Vigo;1–0;Alavés;Relatório da Partida;2017;1;0
2017-09-10;Villarreal;3–1;Betis;Relatório da Partida;2017;3;1
2017-09-11;Málaga;1–3;Las Palmas;Relatório da Partida;2017;1;3
2017-09-15;Eibar;1–0;Leganés;Relatório da Partida;2017;1;0
2017-09-16;Levante;1–1;Valencia;Relatório da Partida;2017;1;1
2017-09-16;Getafe;1–2;Barcelona;Relatório da Partida;2017;1;2
2017-09-16;Betis;2–1;La Coruña;Relatório da Partida;2017;2;1
2017-09-16;Atlético Madrid;1–0;Málaga;Relatório da Partida;2017;1;0
2017-09-17;Alavés;0–3;Villarreal;Relatório da Partida;2017;0;3
2017-09-17;Girona;0–1;Sevilla;Relatório da Partida;2017;0;1
2017-09-17;Las Palmas;1–0;Athletic Club;Relatório da Partida;2017;1;0
2017-09-17;Real Sociedad;1–3;Real Madrid;Relatório da Partida;2017;1;3
2017-09-18;Espanyol;2–1;Celta Vigo;Relatório da Partida;2017;2;1
2017-09-19;Valencia;5–0;Málaga;Relatório da Partida;2017;5;0
2017-09-19;Barcelona;6–1;Eibar;Relatório da Partida;2017;6;1
2017-09-20;Leganés;0–0;Girona;Relatório da Partida;2017;0;0
2017-09-20;Athletic Club;1–2;Atlético Madrid;Relatório da Partida;2017;1;2
2017-09-20;La Coruña;1–0;Alavés;Relatório da Partida;2017;1;0
2017-09-20;Sevilla;1–0;Las Palmas;Relatório da Partida;2017;1;0
2017-09-20;Real Madrid;0–1;Betis;Relatório da Partida;2017;0;1
2017-09-21;Villarreal;0–0;Espanyol;Relatório da Partida;2017;0;0
2017-09-21;Celta Vigo;1–1;Getafe;Relatório da Partida;2017;1;1
2017-09-21;Levante;3–0;Real Sociedad;Relatório da Partida;2017;3;0
2017-09-23;Atlético Madrid;2–0;Sevilla;Relatório da Partida;2017;2;0
2017-09-23;Alavés;1–2;Real Madrid;Relatório da Partida;2017;1;2
2017-09-23;Málaga;3–3;Athletic Club;Relatório da Partida;2017;3;3
2017-09-23;Girona;0–3;Barcelona;Relatório da Partida;2017;0;3
2017-09-24;Espanyol;4–1;La Coruña;Relatório da Partida;2017;4;1
2017-09-24;Getafe;4–0;Villarreal;Relatório da Partida;2017;4;0
2017-09-24;Las Palmas;0–2;Leganés;Relatório da Partida;2017;0;2
2017-09-24;Eibar;0–4;Celta Vigo;Relatório da Partida;2017;0;4
2017-09-24;Real Sociedad;2–3;Valencia;Relatório da Partida;2017;2;3
2017-09-25;Betis;4–0;Levante;Relatório da Partida;2017;4;0
2017-09-29;Celta Vigo;3–3;Girona;Relatório da Partida;2017;3;3
2017-09-30;La Coruña;2–1;Getafe;Relatório da Partida;2017;2;1
2017-09-30;Sevilla;2–0;Málaga;Relatório da Partida;2017;2;0
2017-09-30;Levante;0–2;Alavés;Relatório da Partida;2017;0;2
2017-09-30;Leganés;0–0;Atlético Madrid;Relatório da Partida;2017;0;0
2017-10-01;Real Sociedad;4–4;Betis;Relatório da Partida;2017;4;4
2017-10-01;Barcelona;3–0;Las Palmas;Relatório da Partida;2017;3;0
2017-10-01;Valencia;3–2;Athletic Club;Relatório da Partida;2017;3;2
2017-10-01;Villarreal;3–0;Eibar;Relatório da Partida;2017;3;0
2017-10-01;Real Madrid;2–0;Espanyol;Relatório da Partida;2017;2;0
2017-10-13;Espanyol;0–0;Levante;Relatório da Partida;2017;0;0
2017-10-14;Athletic Club;1–0;Sevilla;Relatório da Partida;2017;1;0
2017-10-14;Getafe;1–2;Real Madrid;Relatório da Partida;2017;1;2
2017-10-14;Alavés;0–2;Real Sociedad;Relatório da Partida;2017;0;2
2017-10-14;Atlético Madrid;1–1;Barcelona;Relatório da Partida;2017;1;1
2017-10-15;Eibar;0–0;La Coruña;Relatório da Partida;2017;0;0
2017-10-15;Girona;1–2;Villarreal;Relatório da Partida;2017;1;2
2017-10-15;Málaga;0–2;Leganés;Relatório da Partida;2017;0;2
2017-10-15;Betis;3–6;Valencia;Relatório da Partida;2017;3;6
2017-10-16;Las Palmas;2–5;Celta Vigo;Relatório da Partida;2017;2;5
2017-10-21;Levante;1–1;Getafe;Relatório da Partida;2017;1;1
2017-10-21;Betis;2–0;Alavés;Relatório da Partida;2017;2;0
2017-10-21;Valencia;4–0;Sevilla;Relatório da Partida;2017;4;0
2017-10-21;Barcelona;2–0;Málaga;Relatório da Partida;2017;2;0
2017-10-22;Villarreal;4–0;Las Palmas;Relatório da Partida;2017;4;0
2017-10-22;Celta Vigo;0–1;Atlético Madrid;Relatório da Partida;2017;0;1
2017-10-22;Leganés;1–0;Athletic Club;Relatório da Partida;2017;1;0
2017-10-22;Real Madrid;3–0;Eibar;Relatório da Partida;2017;3;0
2017-10-23;Real Sociedad;1–1;Espanyol;Relatório da Partida;2017;1;1
2017-10-23;La Coruña;1–2;Girona;Relatório da Partida;2017;1;2
2017-10-28;Alavés;1–2;Valencia;Relatório da Partida;2017;1;2
2017-10-28;Atlético Madrid;1–1;Villarreal;Relatório da Partida;2017;1;1
2017-10-28;Athletic Club;0–2;Barcelona;Relatório da Partida;2017;0;2
2017-10-28;Sevilla;2–1;Leganés;Relatório da Partida;2017;2;1
2017-10-29;Getafe;2–1;Real Sociedad;Relatório da Partida;2017;2;1
2017-10-29;Girona;2–1;Real Madrid;Relatório da Partida;2017;2;1
2017-10-29;Eibar;2–2;Levante;Relatório da Partida;2017;2;2
2017-10-29;Málaga;2–1;Celta Vigo;Relatório da Partida;2017;2;1
2017-10-30;Las Palmas;1–3;La Coruña;Relatório da Partida;2017;1;3
2017-10-30;Espanyol;1–0;Betis;Relatório da Partida;2017;1;0
2017-11-03;Betis;2–2;Getafe;Relatório da Partida;2017;2;2
2017-11-04;Valencia;3–0;Leganés;Relatório da Partida;2017;3;0
2017-11-04;La Coruña;0–1;Atlético Madrid;Relatório da Partida;2017;0;1
2017-11-04;Alavés;1–0;Espanyol;Relatório da Partida;2017;1;0
2017-11-04;Barcelona;2–1;Sevilla;Relatório da Partida;2017;2;1
2017-11-05;Levante;1–2;Girona;Relatório da Partida;2017;1;2
2017-11-05;Celta Vigo;3–1;Athletic Club;Relatório da Partida;2017;3;1
2017-11-05;Real Sociedad;3–1;Eibar;Relatório da Partida;2017;3;1
2017-11-05;Villarreal;2–0;Málaga;Relatório da Partida;2017;2;0
2017-11-05;Real Madrid;3–0;Las Palmas;Relatório da Partida;2017;3;0
2017-11-17;Girona;1–1;Real Sociedad;Relatório da Partida;2017;1;1
2017-11-18;Getafe;4–1;Alavés;Relatório da Partida;2017;4;1
2017-11-18;Leganés;0–3;Barcelona;Relatório da Partida;2017;0;3
2017-11-18;Sevilla;2–1;Celta Vigo;Relatório da Partida;2017;2;1
2017-11-18;Atlético Madrid;0–0;Real Madrid;Relatório da Partida;2017;0;0
2017-11-19;Málaga;3–2;La Coruña;Relatório da Partida;2017;3;2
2017-11-19;Espanyol;0–2;Valencia;Relatório da Partida;2017;0;2
2017-11-19;Las Palmas;0–2;Levante;Relatório da Partida;2017;0;2
2017-11-19;Athletic Club;1–1;Villarreal;Relatório da Partida;2017;1;1
2017-11-20;Eibar;5–0;Betis;Relatório da Partida;2017;5;0
2017-11-24;Celta Vigo;1–0;Leganés;Relatório da Partida;2017;1;0
2017-11-25;Alavés;1–2;Eibar;Relatório da Partida;2017;1;2
2017-11-25;Real Madrid;3–2;Málaga;Relatório da Partida;2017;3;2
2017-11-25;Betis;2–2;Girona;Relatório da Partida;2017;2;2
2017-11-25;Levante;0–5;Atlético Madrid;Relatório da Partida;2017;0;5
2017-11-26;La Coruña;2–2;Athletic Club;Relatório da Partida;2017;2;2
2017-11-26;Real Sociedad;2–2;Las Palmas;Relatório da Partida;2017;2;2
2017-11-26;Villarreal;2–3;Sevilla;Relatório da Partida;2017;2;3
2017-11-26;Valencia;1–1;Barcelona;Relatório da Partida;2017;1;1
2017-11-27;Espanyol;1–0;Getafe;Relatório da Partida;2017;1;0
2017-12-01;Málaga;0–0;Levante;Relatório da Partida;2017;0;0
2017-12-02;Barcelona;2–2;Celta Vigo;Relatório da Partida;2017;2;2
2017-12-02;Atlético Madrid;2–1;Real Sociedad;Relatório da Partida;2017;2;1
2017-12-02;Sevilla;2–0;La Coruña;Relatório da Partida;2017;2;0
2017-12-02;Athletic Club;0–0;Real Madrid;Relatório da Partida;2017;0;0
2017-12-03;Leganés;3–1;Villarreal;Relatório da Partida;2017;3;1
2017-12-03;Getafe;1–0;Valencia;Relatório da Partida;2017;1;0
2017-12-03;Eibar;3–1;Espanyol;Relatório da Partida;2017;3;1
2017-12-03;Las Palmas;1–0;Betis;Relatório da Partida;2017;1;0
2017-12-04;Girona;2–3;Alavés;Relatório da Partida;2017;2;3
2017-12-08;Alavés;2–0;Las Palmas;Relatório da Partida;2017;2;0
2017-12-09;Getafe;0–0;Eibar;Relatório da Partida;2017;0;0
2017-12-09;Real Madrid;5–0;Sevilla;Relatório da Partida;2017;5;0
2017-12-09;La Coruña;1–0;Leganés;Relatório da Partida;2017;1;0
2017-12-09;Valencia;2–1;Celta Vigo;Relatório da Partida;2017;2;1
2017-12-10;Real Sociedad;0–2;Málaga;Relatório da Partida;2017;0;2
2017-12-10;Betis;0–1;Atlético Madrid;Relatório da Partida;2017;0;1
2017-12-10;Levante;1–2;Athletic Club;Relatório da Partida;2017;1;2
2017-12-10;Villarreal;0–2;Barcelona;Relatório da Partida;2017;0;2
2017-12-11;Espanyol;0–1;Girona;Relatório da Partida;2017;0;1
2017-12-15;Sevilla;0–0;Levante;Relatório da Partida;2017;0;0
2017-12-16;Athletic Club;0–0;Real Sociedad;Relatório da Partida;2017;0;0
2017-12-16;Eibar;2–1;Valencia;Relatório da Partida;2017;2;1
2017-12-16;Atlético Madrid;1–0;Alavés;Relatório da Partida;2017;1;0
2017-12-17;Girona;1–0;Getafe;Relatório da Partida;2017;1;0
2017-12-17;Celta Vigo;0–1;Villarreal;Relatório da Partida;2017;0;1
2017-12-17;Las Palmas;2–2;Espanyol;Relatório da Partida;2017;2;2
2017-12-17;Barcelona;4–0;La Coruña;Relatório da Partida;2017;4;0
2017-12-18;Málaga;0–2;Betis;Relatório da Partida;2017;0;2
2017-12-19;Levante;0–0;Leganés;Relatório da Partida;2017;0;0
2017-12-20;Getafe;2–0;Las Palmas;Relatório da Partida;2017;2;0
2017-12-20;Real Sociedad;3–1;Sevilla;Relatório da Partida;2017;3;1
2017-12-21;Eibar;4–1;Girona;Relatório da Partida;2017;4;1
2017-12-21;Alavés;1–0;Málaga;Relatório da Partida;2017;1;0
2017-12-22;Betis;0–2;Athletic Club;Relatório da Partida;2017;0;2
2017-12-22;Espanyol;1–0;Atlético Madrid;Relatório da Partida;2017;1;0
2017-12-23;Real Madrid;0–3;Barcelona;Relatório da Partida;2017;0;3
2017-12-23;Valencia;0–1;Villarreal;Relatório da Partida;2017;0;1
2017-12-23;La Coruña;1–3;Celta Vigo;Relatório da Partida;2017;1;3
2018-01-06;Atlético Madrid;2–0;Getafe;Relatório da Partida;2017;2;0
2018-01-06;Valencia;2–1;Girona;Relatório da Partida;2017;2;1
2018-01-06;Las Palmas;1–2;Eibar;Relatório da Partida;2017;1;2
2018-01-06;Sevilla;3–5;Betis;Relatório da Partida;2017;3;5
2018-01-07;Leganés;1–0;Real Sociedad;Relatório da Partida;2017;1;0
2018-01-07;Barcelona;3–0;Levante;Relatório da Partida;2017;3;0
2018-01-07;Villarreal;1–1;La Coruña;Relatório da Partida;2017;1;1
2018-01-07;Athletic Club;2–0;Alavés;Relatório da Partida;2017;2;0
2018-01-07;Celta Vigo;2–2;Real Madrid;Relatório da Partida;2017;2;2
2018-01-08;Málaga;0–1;Espanyol;Relatório da Partida;2017;0;1
2018-01-12;Getafe;1–0;Málaga;Relatório da Partida;2017;1;0
2018-01-13;Girona;6–0;Las Palmas;Relatório da Partida;2017;6;0
2018-01-13;Real Madrid;0–1;Villarreal;Relatório da Partida;2017;0;1
2018-01-13;Eibar;0–1;Atlético Madrid;Relatório da Partida;2017;0;1
2018-01-13;La Coruña;1–2;Valencia;Relatório da Partida;2017;1;2
2018-01-14;Levante;0–1;Celta Vigo;Relatório da Partida;2017;0;1
2018-01-14;Alavés;1–0;Sevilla;Relatório da Partida;2017;1;0
2018-01-14;Espanyol;1–1;Athletic Club;Relatório da Partida;2017;1;1
2018-01-14;Real Sociedad;2–4;Barcelona;Relatório da Partida;2017;2;4
2018-01-15;Betis;3–2;Leganés;Relatório da Partida;2017;3;2
2018-01-19;Getafe;2–2;Athletic Club;Relatório da Partida;2017;2;2
2018-01-20;Espanyol;0–3;Sevilla;Relatório da Partida;2017;0;3
2018-01-20;Atlético Madrid;1–1;Girona;Relatório da Partida;2017;1;1
2018-01-20;Villarreal;2–1;Levante;Relatório da Partida;2017;2;1
2018-01-20;Las Palmas;2–1;Valencia;Relatório da Partida;2017;2;1
2018-01-21;Alavés;2–2;Leganés;Relatório da Partida;2017;2;2
2018-01-21;Real Madrid;7–1;La Coruña;Relatório da Partida;2017;7;1
2018-01-21;Real Sociedad;1–2;Celta Vigo;Relatório da Partida;2017;1;2
2018-01-21;Betis;0–5;Barcelona;Relatório da Partida;2017;0;5
2018-01-22;Eibar;1–1;Málaga;Relatório da Partida;2017;1;1
2018-01-26;Athletic Club;1–1;Eibar;Relatório da Partida;2017;1;1
2018-01-27;La Coruña;2–2;Levante;Relatório da Partida;2017;2;2
2018-01-27;Valencia;1–4;Real Madrid;Relatório da Partida;2017;1;4
2018-01-27;Málaga;0–0;Girona;Relatório da Partida;2017;0;0
2018-01-27;Villarreal;4–2;Real Sociedad;Relatório da Partida;2017;4;2
2018-01-28;Leganés;3–2;Espanyol;Relatório da Partida;2017;3;2
2018-01-28;Atlético Madrid;3–0;Las Palmas;Relatório da Partida;2017;3;0
2018-01-28;Sevilla;1–1;Getafe;Relatório da Partida;2017;1;1
2018-01-28;Barcelona;2–1;Alavés;Relatório da Partida;2017;2;1
2018-01-29;Celta Vigo;3–2;Betis;Relatório da Partida;2017;3;2
2018-02-02;Real Sociedad;5–0;La Coruña;Relatório da Partida;2017;5;0
2018-02-03;Eibar;5–1;Sevilla;Relatório da Partida;2017;5;1
2018-02-03;Betis;2–1;Villarreal;Relatório da Partida;2017;2;1
2018-02-03;Alavés;2–1;Celta Vigo;Relatório da Partida;2017;2;1
2018-02-03;Levante;2–2;Real Madrid;Relatório da Partida;2017;2;2
2018-02-04;Getafe;0–0;Leganés;Relatório da Partida;2017;0;0
2018-02-04;Espanyol;1–1;Barcelona;Relatório da Partida;2017;1;1
2018-02-04;Girona;2–0;Athletic Club;Relatório da Partida;2017;2;0
2018-02-04;Atlético Madrid;1–0;Valencia;Relatório da Partida;2017;1;0
2018-02-05;Las Palmas;1–0;Málaga;Relatório da Partida;2017;1;0
2018-02-09;Athletic Club;0–0;Las Palmas;Relatório da Partida;2017;0;0
2018-02-10;Villarreal;1–2;Alavés;Relatório da Partida;2017;1;2
2018-02-10;Málaga;0–1;Atlético Madrid;Relatório da Partida;2017;0;1
2018-02-10;Leganés;0–1;Eibar;Relatório da Partida;2017;0;1
2018-02-10;Real Madrid;5–2;Real Sociedad;Relatório da Partida;2017;5;2
2018-02-11;Sevilla;1–0;Girona;Relatório da Partida;2017;1;0
2018-02-11;Barcelona;0–0;Getafe;Relatório da Partida;2017;0;0
2018-02-11;Celta Vigo;2–2;Espanyol;Relatório da Partida;2017;2;2
2018-02-11;Valencia;3–1;Levante;Relatório da Partida;2017;3;1
2018-02-12;La Coruña;0–1;Betis;Relatório da Partida;2017;0;1
2018-02-16;Girona;3–0;Leganés;Relatório da Partida;2017;3;0
2018-02-17;Las Palmas;1–2;Sevilla;Relatório da Partida;2017;1;2
2018-02-17;Eibar;0–2;Barcelona;Relatório da Partida;2017;0;2
2018-02-17;Alavés;1–0;La Coruña;Relatório da Partida;2017;1;0
2018-02-17;Málaga;1–2;Valencia;Relatório da Partida;2017;1;2
2018-02-18;Real Sociedad;3–0;Levante;Relatório da Partida;2017;3;0
2018-02-18;Atlético Madrid;2–0;Athletic Club;Relatório da Partida;2017;2;0
2018-02-18;Espanyol;1–1;Villarreal;Relatório da Partida;2017;1;1
2018-02-18;Betis;3–5;Real Madrid;Relatório da Partida;2017;3;5
2018-02-19;Getafe;3–0;Celta Vigo;Relatório da Partida;2017;3;0
2018-02-21;Leganés;1–3;Real Madrid;Relatório da Partida;2017;1;3
2018-02-23;La Coruña;0–0;Espanyol;Relatório da Partida;2017;0;0
2018-02-24;Celta Vigo;2–0;Eibar;Relatório da Partida;2017;2;0
2018-02-24;Real Madrid;4–0;Alavés;Relatório da Partida;2017;4;0
2018-02-24;Leganés;0–0;Las Palmas;Relatório da Partida;2017;0;0
2018-02-24;Barcelona;6–1;Girona;Relatório da Partida;2017;6;1
