Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2020-09-12;Eibar;0–0;Celta Vigo;Relatório da Partida;2020;0;0
2020-09-12;Granada;2–0;Athletic Club;Relatório da Partida;2020;2;0
2020-09-12;Cádiz;0–2;Osasuna;Relatório da Partida;2020;0;2
2020-09-13;Alavés;0–1;Betis;Relatório da Partida;2020;0;1
2020-09-13;Valladolid;1–1;Real Sociedad;Relatório da Partida;2020;1;1
2020-09-13;Villarreal;1–1;Huesca;Relatório da Partida;2020;1;1
2020-09-13;Valencia;4–2;Levante;Relatório da Partida;2020;4;2
2020-09-19;Villarreal;2–1;Eibar;Relatório da Partida;2020;2;1
2020-09-19;Getafe;1–0;Osasuna;Relatório da Partida;2020;1;0
2020-09-19;Celta Vigo;2–1;Valencia;Relatório da Partida;2020;2;1
2020-09-20;Huesca;0–2;Cádiz;Relatório da Partida;2020;0;2
2020-09-20;Granada;2–1;Alavés;Relatório da Partida;2020;2;1
2020-09-20;Betis;2–0;Valladolid;Relatório da Partida;2020;2;0
2020-09-20;Real Sociedad;0–0;Real Madrid;Relatório da Partida;2020;0;0
2020-09-26;Alavés;0–0;Getafe;Relatório da Partida;2020;0;0
2020-09-26;Valencia;1–1;Huesca;Relatório da Partida;2020;1;1
2020-09-26;Elche;0–3;Real Sociedad;Relatório da Partida;2020;0;3
2020-09-26;Betis;2–3;Real Madrid;Relatório da Partida;2020;2;3
2020-09-27;Osasuna;1–3;Levante;Relatório da Partida;2020;1;3
2020-09-27;Eibar;1–2;Athletic Club;Relatório da Partida;2020;1;2
2020-09-27;Atlético Madrid;6–1;Granada;Relatório da Partida;2020;6;1
2020-09-27;Valladolid;1–1;Celta Vigo;Relatório da Partida;2020;1;1
2020-09-27;Cádiz;1–3;Sevilla;Relatório da Partida;2020;1;3
2020-09-27;Barcelona;4–0;Villarreal;Relatório da Partida;2020;4;0
2020-09-29;Real Sociedad;0–1;Valencia;Relatório da Partida;2020;0;1
2020-09-29;Getafe;3–0;Betis;Relatório da Partida;2020;3;0
2020-09-30;Villarreal;3–1;Alavés;Relatório da Partida;2020;3;1
2020-09-30;Huesca;0–0;Atlético Madrid;Relatório da Partida;2020;0;0
2020-09-30;Eibar;0–1;Elche;Relatório da Partida;2020;0;1
2020-09-30;Real Madrid;1–0;Valladolid;Relatório da Partida;2020;1;0
2020-10-01;Sevilla;1–0;Levante;Relatório da Partida;2020;1;0
2020-10-01;Athletic Club;0–1;Cádiz;Relatório da Partida;2020;0;1
2020-10-01;Celta Vigo;0–3;Barcelona;Relatório da Partida;2020;0;3
2020-10-03;Valladolid;1–2;Eibar;Relatório da Partida;2020;1;2
2020-10-03;Atlético Madrid;0–0;Villarreal;Relatório da Partida;2020;0;0
2020-10-03;Real Sociedad;3–0;Getafe;Relatório da Partida;2020;3;0
2020-10-03;Elche;0–0;Huesca;Relatório da Partida;2020;0;0
2020-10-03;Valencia;0–2;Betis;Relatório da Partida;2020;0;2
2020-10-04;Osasuna;2–0;Celta Vigo;Relatório da Partida;2020;2;0
2020-10-04;Alavés;1–0;Athletic Club;Relatório da Partida;2020;1;0
2020-10-04;Levante;0–2;Real Madrid;Relatório da Partida;2020;0;2
2020-10-04;Cádiz;1–1;Granada;Relatório da Partida;2020;1;1
2020-10-04;Barcelona;1–1;Sevilla;Relatório da Partida;2020;1;1
2020-10-17;Granada;1–0;Sevilla;Relatório da Partida;2020;1;0
2020-10-17;Celta Vigo;0–2;Atlético Madrid;Relatório da Partida;2020;0;2
2020-10-17;Real Madrid;0–1;Cádiz;Relatório da Partida;2020;0;1
2020-10-17;Getafe;1–0;Barcelona;Relatório da Partida;2020;1;0
2020-10-18;Eibar;0–0;Osasuna;Relatório da Partida;2020;0;0
2020-10-18;Athletic Club;2–0;Levante;Relatório da Partida;2020;2;0
2020-10-18;Villarreal;2–1;Valencia;Relatório da Partida;2020;2;1
2020-10-18;Huesca;2–2;Valladolid;Relatório da Partida;2020;2;2
2020-10-18;Alavés;0–2;Elche;Relatório da Partida;2020;0;2
2020-10-18;Betis;0–3;Real Sociedad;Relatório da Partida;2020;0;3
2020-10-23;Elche;2–1;Valencia;Relatório da Partida;2020;2;1
2020-10-24;Barcelona;1–3;Real Madrid;Relatório da Partida;2020;1;3
2020-10-24;Osasuna;1–0;Athletic Club;Relatório da Partida;2020;1;0
2020-10-24;Sevilla;0–1;Eibar;Relatório da Partida;2020;0;1
2020-10-24;Atlético Madrid;2–0;Betis;Relatório da Partida;2020;2;0
2020-10-25;Valladolid;0–2;Alavés;Relatório da Partida;2020;0;2
2020-10-25;Cádiz;0–0;Villarreal;Relatório da Partida;2020;0;0
2020-10-25;Getafe;0–1;Granada;Relatório da Partida;2020;0;1
2020-10-25;Real Sociedad;4–1;Huesca;Relatório da Partida;2020;4;1
2020-10-26;Levante;1–1;Celta Vigo;Relatório da Partida;2020;1;1
2020-10-30;Eibar;0–2;Cádiz;Relatório da Partida;2020;0;2
2020-10-31;Real Madrid;4–1;Huesca;Relatório da Partida;2020;4;1
2020-10-31;Athletic Club;2–1;Sevilla;Relatório da Partida;2020;2;1
2020-10-31;Osasuna;1–3;Atlético Madrid;Relatório da Partida;2020;1;3
