Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2014-08-23;Málaga;1–0;Athletic Club;Relatório da Partida;2014;1;0
2014-08-23;Granada;2–1;La Coruña;Relatório da Partida;2014;2;1
2014-08-23;Sevilla;1–1;Valencia;Relatório da Partida;2014;1;1
2014-08-23;Almería;1–1;Espanyol;Relatório da Partida;2014;1;1
2014-08-24;Eibar;1–0;Real Sociedad;Relatório da Partida;2014;1;0
2014-08-24;Celta Vigo;3–1;Getafe;Relatório da Partida;2014;3;1
2014-08-24;Barcelona;3–0;Elche;Relatório da Partida;2014;3;0
2014-08-24;Levante;0–2;Villarreal;Relatório da Partida;2014;0;2
2014-08-25;Real Madrid;2–0;Córdoba;Relatório da Partida;2014;2;0
2014-08-25;Rayo Vallecano;0–0;Atlético Madrid;Relatório da Partida;2014;0;0
2014-08-29;Getafe;1–0;Almería;Relatório da Partida;2014;1;0
2014-08-29;Valencia;3–0;Málaga;Relatório da Partida;2014;3;0
2014-08-30;Córdoba;1–1;Celta Vigo;Relatório da Partida;2014;1;1
2014-08-30;Athletic Club;3–0;Levante;Relatório da Partida;2014;3;0
2014-08-30;Atlético Madrid;2–1;Eibar;Relatório da Partida;2014;2;1
2014-08-30;Espanyol;1–2;Sevilla;Relatório da Partida;2014;1;2
2014-08-31;Villarreal;0–1;Barcelona;Relatório da Partida;2014;0;1
2014-08-31;La Coruña;2–2;Rayo Vallecano;Relatório da Partida;2014;2;2
2014-08-31;Real Sociedad;4–2;Real Madrid;Relatório da Partida;2014;4;2
2014-08-31;Elche;1–1;Granada;Relatório da Partida;2014;1;1
2014-09-12;Almería;1–1;Córdoba;Relatório da Partida;2014;1;1
2014-09-13;Barcelona;2–0;Athletic Club;Relatório da Partida;2014;2;0
2014-09-13;Málaga;0–0;Levante;Relatório da Partida;2014;0;0
2014-09-13;Real Madrid;1–2;Atlético Madrid;Relatório da Partida;2014;1;2
2014-09-13;Celta Vigo;2–2;Real Sociedad;Relatório da Partida;2014;2;2
2014-09-14;Rayo Vallecano;2–3;Elche;Relatório da Partida;2014;2;3
2014-09-14;Valencia;3–1;Espanyol;Relatório da Partida;2014;3;1
2014-09-14;Sevilla;2–0;Getafe;Relatório da Partida;2014;2;0
2014-09-14;Granada;0–0;Villarreal;Relatório da Partida;2014;0;0
2014-09-15;Eibar;0–1;La Coruña;Relatório da Partida;2014;0;1
2014-09-19;Elche;0–2;Eibar;Relatório da Partida;2014;0;2
2014-09-20;La Coruña;2–8;Real Madrid;Relatório da Partida;2014;2;8
2014-09-20;Athletic Club;0–1;Granada;Relatório da Partida;2014;0;1
2014-09-20;Atlético Madrid;2–2;Celta Vigo;Relatório da Partida;2014;2;2
2014-09-20;Espanyol;2–2;Málaga;Relatório da Partida;2014;2;2
2014-09-21;Real Sociedad;1–2;Almería;Relatório da Partida;2014;1;2
2014-09-21;Villarreal;4–2;Rayo Vallecano;Relatório da Partida;2014;4;2
2014-09-21;Córdoba;1–3;Sevilla;Relatório da Partida;2014;1;3
2014-09-21;Levante;0–5;Barcelona;Relatório da Partida;2014;0;5
2014-09-22;Getafe;0–3;Valencia;Relatório da Partida;2014;0;3
2014-09-23;Real Madrid;5–1;Elche;Relatório da Partida;2014;5;1
2014-09-23;Celta Vigo;2–1;La Coruña;Relatório da Partida;2014;2;1
2014-09-24;Eibar;1–1;Villarreal;Relatório da Partida;2014;1;1
2014-09-24;Rayo Vallecano;2–1;Athletic Club;Relatório da Partida;2014;2;1
2014-09-24;Almería;0–1;Atlético Madrid;Relatório da Partida;2014;0;1
2014-09-24;Málaga;0–0;Barcelona;Relatório da Partida;2014;0;0
2014-09-24;Sevilla;1–0;Real Sociedad;Relatório da Partida;2014;1;0
2014-09-24;Granada;0–1;Levante;Relatório da Partida;2014;0;1
2014-09-25;Espanyol;2–0;Getafe;Relatório da Partida;2014;2;0
2014-09-25;Valencia;3–0;Córdoba;Relatório da Partida;2014;3;0
2014-09-26;Elche;0–1;Celta Vigo;Relatório da Partida;2014;0;1
2014-09-27;Villarreal;0–2;Real Madrid;Relatório da Partida;2014;0;2
2014-09-27;Barcelona;6–0;Granada;Relatório da Partida;2014;6;0
2014-09-27;Atlético Madrid;4–0;Sevilla;Relatório da Partida;2014;4;0
2014-09-27;Athletic Club;0–0;Eibar;Relatório da Partida;2014;0;0
2014-09-27;Levante;0–2;Rayo Vallecano;Relatório da Partida;2014;0;2
2014-09-28;Getafe;1–0;Málaga;Relatório da Partida;2014;1;0
2014-09-28;La Coruña;0–1;Almería;Relatório da Partida;2014;0;1
2014-09-28;Real Sociedad;1–1;Valencia;Relatório da Partida;2014;1;1
2014-09-28;Córdoba;0–0;Espanyol;Relatório da Partida;2014;0;0
2014-10-03;Getafe;1–1;Córdoba;Relatório da Partida;2014;1;1
2014-10-04;Valencia;3–1;Atlético Madrid;Relatório da Partida;2014;3;1
2014-10-04;Rayo Vallecano;0–2;Barcelona;Relatório da Partida;2014;0;2
2014-10-04;Eibar;3–3;Levante;Relatório da Partida;2014;3;3
2014-10-04;Málaga;2–1;Granada;Relatório da Partida;2014;2;1
2014-10-04;Almería;2–2;Elche;Relatório da Partida;2014;2;2
2014-10-05;Sevilla;4–1;La Coruña;Relatório da Partida;2014;4;1
2014-10-05;Celta Vigo;1–3;Villarreal;Relatório da Partida;2014;1;3
2014-10-05;Espanyol;2–0;Real Sociedad;Relatório da Partida;2014;2;0
2014-10-05;Real Madrid;5–0;Athletic Club;Relatório da Partida;2014;5;0
2014-10-17;Granada;0–1;Rayo Vallecano;Relatório da Partida;2014;0;1
2014-10-18;Levante;0–5;Real Madrid;Relatório da Partida;2014;0;5
2014-10-18;Athletic Club;1–1;Celta Vigo;Relatório da Partida;2014;1;1
2014-10-18;Barcelona;3–0;Eibar;Relatório da Partida;2014;3;0
2014-10-18;Córdoba;1–2;Málaga;Relatório da Partida;2014;1;2
2014-10-19;Atlético Madrid;2–0;Espanyol;Relatório da Partida;2014;2;0
2014-10-19;La Coruña;3–0;Valencia;Relatório da Partida;2014;3;0
2014-10-19;Elche;0–2;Sevilla;Relatório da Partida;2014;0;2
