Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2007-08-25;Real Madrid;2–1;Atlético Madrid;Relatório da Partida;2007;2;1
2007-08-25;Sevilla;4–1;Getafe;Relatório da Partida;2007;4;1
2007-08-25;Real Murcia;2–1;Zaragoza;Relatório da Partida;2007;2;1
2007-08-26;Recreativo;1–1;Betis;Relatório da Partida;2007;1;1
2007-08-26;Athletic Club;0–0;Osasuna;Relatório da Partida;2007;0;0
2007-08-26;La Coruña;0–3;Almería;Relatório da Partida;2007;0;3
2007-08-26;Valencia;0–3;Villarreal;Relatório da Partida;2007;0;3
2007-08-26;Racing Sant;0–0;Barcelona;Relatório da Partida;2007;0;0
2007-08-26;Mallorca;3–0;Levante;Relatório da Partida;2007;3;0
2007-08-26;Espanyol;0–1;Valladolid;Relatório da Partida;2007;0;1
2007-09-01;Zaragoza;1–1;Racing Sant;Relatório da Partida;2007;1;1
2007-09-01;Levante;0–0;Real Murcia;Relatório da Partida;2007;0;0
2007-09-02;Valladolid;2–2;La Coruña;Relatório da Partida;2007;2;2
2007-09-02;Getafe;1–1;Recreativo;Relatório da Partida;2007;1;1
2007-09-02;Atlético Madrid;1–1;Mallorca;Relatório da Partida;2007;1;1
2007-09-02;Barcelona;3–1;Athletic Club;Relatório da Partida;2007;3;1
2007-09-02;Betis;2–2;Espanyol;Relatório da Partida;2007;2;2
2007-09-02;Almería;1–2;Valencia;Relatório da Partida;2007;1;2
2007-09-02;Villarreal;0–5;Real Madrid;Relatório da Partida;2007;0;5
2007-09-15;Athletic Club;1–1;Zaragoza;Relatório da Partida;2007;1;1
2007-09-15;Valencia;2–1;Valladolid;Relatório da Partida;2007;2;1
2007-09-15;Real Madrid;3–1;Almería;Relatório da Partida;2007;3;1
2007-09-16;La Coruña;1–0;Betis;Relatório da Partida;2007;1;0
2007-09-16;Osasuna;0–0;Barcelona;Relatório da Partida;2007;0;0
2007-09-16;Mallorca;0–1;Villarreal;Relatório da Partida;2007;0;1
2007-09-16;Racing Sant;1–0;Levante;Relatório da Partida;2007;1;0
2007-09-16;Real Murcia;1–1;Atlético Madrid;Relatório da Partida;2007;1;1
2007-09-16;Sevilla;4–1;Recreativo;Relatório da Partida;2007;4;1
2007-09-16;Espanyol;1–0;Getafe;Relatório da Partida;2007;1;0
2007-09-22;Recreativo;2–1;Espanyol;Relatório da Partida;2007;2;1
2007-09-22;Barcelona;2–1;Sevilla;Relatório da Partida;2007;2;1
2007-09-23;Valladolid;1–1;Real Madrid;Relatório da Partida;2007;1;1
2007-09-23;Zaragoza;2–1;Osasuna;Relatório da Partida;2007;2;1
2007-09-23;Atlético Madrid;4–0;Racing Sant;Relatório da Partida;2007;4;0
2007-09-23;Betis;1–2;Valencia;Relatório da Partida;2007;1;2
2007-09-23;Levante;1–2;Athletic Club;Relatório da Partida;2007;1;2
