Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2019-08-16;Athletic Club;1–0;Barcelona;Relatório da Partida;2019;1;0
2019-08-17;Celta Vigo;1–3;Real Madrid;Relatório da Partida;2019;1;3
2019-08-17;Valencia;1–1;Real Sociedad;Relatório da Partida;2019;1;1
2019-08-17;Mallorca;2–1;Eibar;Relatório da Partida;2019;2;1
2019-08-17;Leganés;0–1;Osasuna;Relatório da Partida;2019;0;1
2019-08-17;Villarreal;4–4;Granada;Relatório da Partida;2019;4;4
2019-08-18;Alavés;1–0;Levante;Relatório da Partida;2019;1;0
2019-08-18;Espanyol;0–2;Sevilla;Relatório da Partida;2019;0;2
2019-08-18;Betis;1–2;Valladolid;Relatório da Partida;2019;1;2
2019-08-18;Atlético Madrid;1–0;Getafe;Relatório da Partida;2019;1;0
2019-08-23;Granada;0–1;Sevilla;Relatório da Partida;2019;0;1
2019-08-23;Levante;2–1;Villarreal;Relatório da Partida;2019;2;1
2019-08-24;Osasuna;0–0;Eibar;Relatório da Partida;2019;0;0
2019-08-24;Real Madrid;1–1;Valladolid;Relatório da Partida;2019;1;1
2019-08-24;Getafe;1–1;Athletic Club;Relatório da Partida;2019;1;1
2019-08-24;Celta Vigo;1–0;Valencia;Relatório da Partida;2019;1;0
2019-08-25;Alavés;0–0;Espanyol;Relatório da Partida;2019;0;0
2019-08-25;Mallorca;0–1;Real Sociedad;Relatório da Partida;2019;0;1
2019-08-25;Leganés;0–1;Atlético Madrid;Relatório da Partida;2019;0;1
2019-08-25;Barcelona;5–2;Betis;Relatório da Partida;2019;5;2
2019-08-30;Sevilla;1–1;Celta Vigo;Relatório da Partida;2019;1;1
2019-08-30;Athletic Club;2–0;Real Sociedad;Relatório da Partida;2019;2;0
2019-08-31;Osasuna;2–2;Barcelona;Relatório da Partida;2019;2;2
2019-08-31;Levante;2–0;Valladolid;Relatório da Partida;2019;2;0
2019-08-31;Getafe;1–1;Alavés;Relatório da Partida;2019;1;1
2019-08-31;Betis;2–1;Leganés;Relatório da Partida;2019;2;1
2019-09-01;Valencia;2–0;Mallorca;Relatório da Partida;2019;2;0
2019-09-01;Atlético Madrid;3–2;Eibar;Relatório da Partida;2019;3;2
2019-09-01;Espanyol;0–3;Granada;Relatório da Partida;2019;0;3
2019-09-01;Villarreal;2–2;Real Madrid;Relatório da Partida;2019;2;2
2019-09-13;Mallorca;0–0;Athletic Club;Relatório da Partida;2019;0;0
2019-09-14;Real Madrid;3–2;Levante;Relatório da Partida;2019;3;2
2019-09-14;Leganés;0–3;Villarreal;Relatório da Partida;2019;0;3
2019-09-14;Real Sociedad;2–0;Atlético Madrid;Relatório da Partida;2019;2;0
2019-09-14;Barcelona;5–2;Valencia;Relatório da Partida;2019;5;2
2019-09-15;Eibar;1–2;Espanyol;Relatório da Partida;2019;1;2
2019-09-15;Alavés;0–1;Sevilla;Relatório da Partida;2019;0;1
2019-09-15;Celta Vigo;0–2;Granada;Relatório da Partida;2019;0;2
2019-09-15;Valladolid;1–1;Osasuna;Relatório da Partida;2019;1;1
2019-09-15;Betis;1–1;Getafe;Relatório da Partida;2019;1;1
2019-09-20;Osasuna;0–0;Betis;Relatório da Partida;2019;0;0
2019-09-21;Villarreal;2–0;Valladolid;Relatório da Partida;2019;2;0
2019-09-21;Levante;0–0;Eibar;Relatório da Partida;2019;0;0
2019-09-21;Atlético Madrid;0–0;Celta Vigo;Relatório da Partida;2019;0;0
2019-09-21;Granada;2–0;Barcelona;Relatório da Partida;2019;2;0
