Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2009-08-29;Zaragoza;1–0;Tenerife;Relatório da Partida;2009;1;0
2009-08-29;Real Madrid;3–2;La Coruña;Relatório da Partida;2009;3;2
2009-08-30;Málaga;3–0;Atlético Madrid;Relatório da Partida;2009;3;0
2009-08-30;Mallorca;2–0;Xerez;Relatório da Partida;2009;2;0
2009-08-30;Racing Sant;1–4;Getafe;Relatório da Partida;2009;1;4
2009-08-30;Osasuna;1–1;Villarreal;Relatório da Partida;2009;1;1
2009-08-30;Almería;0–0;Valladolid;Relatório da Partida;2009;0;0
2009-08-30;Athletic Club;1–0;Espanyol;Relatório da Partida;2009;1;0
2009-08-30;Valencia;2–0;Sevilla;Relatório da Partida;2009;2;0
2009-08-31;Barcelona;3–0;Sporting Gijón;Relatório da Partida;2009;3;0
2009-09-12;Atlético Madrid;1–1;Racing Sant;Relatório da Partida;2009;1;1
2009-09-12;Sevilla;4–1;Zaragoza;Relatório da Partida;2009;4;1
2009-09-12;Espanyol;0–3;Real Madrid;Relatório da Partida;2009;0;3
2009-09-12;Getafe;0–2;Barcelona;Relatório da Partida;2009;0;2
2009-09-13;La Coruña;1–0;Málaga;Relatório da Partida;2009;1;0
2009-09-13;Valladolid;2–4;Valencia;Relatório da Partida;2009;2;4
2009-09-13;Tenerife;2–1;Osasuna;Relatório da Partida;2009;2;1
2009-09-13;Sporting Gijón;1–0;Almería;Relatório da Partida;2009;1;0
2009-09-13;Villarreal;1–1;Mallorca;Relatório da Partida;2009;1;1
2009-09-13;Xerez;0–1;Athletic Club;Relatório da Partida;2009;0;1
2009-09-19;La Coruña;2–3;Espanyol;Relatório da Partida;2009;2;3
2009-09-19;Málaga;1–2;Racing Sant;Relatório da Partida;2009;1;2
2009-09-19;Barcelona;5–2;Atlético Madrid;Relatório da Partida;2009;5;2
2009-09-19;Osasuna;0–2;Sevilla;Relatório da Partida;2009;0;2
2009-09-19;Mallorca;4–0;Tenerife;Relatório da Partida;2009;4;0
2009-09-20;Zaragoza;1–2;Valladolid;Relatório da Partida;2009;1;2
2009-09-20;Real Madrid;5–0;Xerez;Relatório da Partida;2009;5;0
2009-09-20;Athletic Club;3–2;Villarreal;Relatório da Partida;2009;3;2
2009-09-20;Almería;1–0;Getafe;Relatório da Partida;2009;1;0
2009-09-20;Valencia;2–2;Sporting Gijón;Relatório da Partida;2009;2;2
2009-09-22;Racing Sant;1–4;Barcelona;Relatório da Partida;2009;1;4
2009-09-22;Sevilla;2–0;Mallorca;Relatório da Partida;2009;2;0
2009-09-23;Xerez;0–3;La Coruña;Relatório da Partida;2009;0;3
2009-09-23;Espanyol;2–1;Málaga;Relatório da Partida;2009;2;1
2009-09-23;Atlético Madrid;2–2;Almería;Relatório da Partida;2009;2;2
2009-09-23;Getafe;3–1;Valencia;Relatório da Partida;2009;3;1
2009-09-23;Tenerife;1–0;Athletic Club;Relatório da Partida;2009;1;0
