Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2018-08-17;Girona;0–0;Valladolid;Relatório da Partida;2018;0;0
2018-08-17;Betis;0–3;Levante;Relatório da Partida;2018;0;3
2018-08-18;Celta Vigo;1–1;Espanyol;Relatório da Partida;2018;1;1
2018-08-18;Villarreal;1–2;Real Sociedad;Relatório da Partida;2018;1;2
2018-08-18;Barcelona;3–0;Alavés;Relatório da Partida;2018;3;0
2018-08-19;Eibar;1–2;Huesca;Relatório da Partida;2018;1;2
2018-08-19;Rayo Vallecano;1–4;Sevilla;Relatório da Partida;2018;1;4
2018-08-19;Real Madrid;2–0;Getafe;Relatório da Partida;2018;2;0
2018-08-20;Valencia;1–1;Atlético Madrid;Relatório da Partida;2018;1;1
2018-08-20;Athletic Club;2–1;Leganés;Relatório da Partida;2018;2;1
2018-08-24;Getafe;2–0;Eibar;Relatório da Partida;2018;2;0
2018-08-24;Leganés;2–2;Real Sociedad;Relatório da Partida;2018;2;2
2018-08-25;Alavés;0–0;Betis;Relatório da Partida;2018;0;0
2018-08-25;Atlético Madrid;1–0;Rayo Vallecano;Relatório da Partida;2018;1;0
2018-08-25;Valladolid;0–1;Barcelona;Relatório da Partida;2018;0;1
2018-08-26;Espanyol;2–0;Valencia;Relatório da Partida;2018;2;0
2018-08-26;Girona;1–4;Real Madrid;Relatório da Partida;2018;1;4
2018-08-26;Sevilla;0–0;Villarreal;Relatório da Partida;2018;0;0
2018-08-27;Levante;1–2;Celta Vigo;Relatório da Partida;2018;1;2
2018-08-27;Athletic Club;2–2;Huesca;Relatório da Partida;2018;2;2
2018-08-31;Getafe;0–0;Valladolid;Relatório da Partida;2018;0;0
2018-08-31;Villarreal;0–1;Girona;Relatório da Partida;2018;0;1
2018-08-31;Eibar;2–1;Real Sociedad;Relatório da Partida;2018;2;1
2018-09-01;Celta Vigo;2–0;Atlético Madrid;Relatório da Partida;2018;2;0
2018-09-01;Real Madrid;4–1;Leganés;Relatório da Partida;2018;4;1
2018-09-02;Levante;2–2;Valencia;Relatório da Partida;2018;2;2
2018-09-02;Alavés;2–1;Espanyol;Relatório da Partida;2018;2;1
2018-09-02;Barcelona;8–2;Huesca;Relatório da Partida;2018;8;2
