Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
1,sáb,2005-08-13,,Aston Villa,2–2,Bolton,,,Mike Riley,Relatório da Partida,
1,sáb,2005-08-13,,West Ham,3–1,Blackburn,,,Alan Wiley,Relatório da Partida,
1,sáb,2005-08-13,,Manchester City,0–0,West Brom,,,Chris Foy,Relatório da Partida,
1,sáb,2005-08-13,,Portsmouth,0–2,Tottenham,,,Barry Knight,Relatório da Partida,
1,sáb,2005-08-13,,Everton,0–2,Manchester Utd,,,Graham Poll,Relatório da Partida,
1,sáb,2005-08-13,,Fulham,0–0,Birmingham City,,,Rob Styles,Relatório da Partida,
1,sáb,2005-08-13,,Sunderland,1–3,Charlton Ath,,,Howard Webb,Relatório da Partida,
1,sáb,2005-08-13,,Middlesbrough,0–0,Liverpool,,,Mark Halsey,Relatório da Partida,
1,dom,2005-08-14,,Wigan Athletic,0–1,Chelsea,,,Mark Clattenburg,Relatório da Partida,
1,dom,2005-08-14,,Arsenal,2–0,Newcastle Utd,,,Stephen Bennett,Relatório da Partida,
,,,,,,,,,,,
2,sáb,2005-08-20,,Tottenham,2–0,Middlesbrough,,,Martin Atkinson,Relatório da Partida,
2,sáb,2005-08-20,,Newcastle Utd,0–0,West Ham,,,Dermot Gallagher,Relatório da Partida,
2,sáb,2005-08-20,,Charlton Ath,1–0,Wigan Athletic,,,Rob Styles,Relatório da Partida,
2,sáb,2005-08-20,,Liverpool,1–0,Sunderland,,,Barry Knight,Relatório da Partida,
2,sáb,2005-08-20,,West Brom,2–1,Portsmouth,,,Mike Riley,Relatório da Partida,
2,sáb,2005-08-20,,Birmingham City,1–2,Manchester City,,,Mark Clattenburg,Relatório da Partida,
2,sáb,2005-08-20,,Blackburn,2–1,Fulham,,,Howard Webb,Relatório da Partida,
2,sáb,2005-08-20,,Manchester Utd,1–0,Aston Villa,,,Phil Dowd,Relatório da Partida,
2,dom,2005-08-21,,Bolton,0–1,Everton,,,Alan Wiley,Relatório da Partida,
2,dom,2005-08-21,,Chelsea,1–0,Arsenal,,,Graham Poll,Relatório da Partida,
,,,,,,,,,,,
3,ter,2005-08-23,,Birmingham City,0–3,Middlesbrough,,,Dermot Gallagher,Relatório da Partida,
3,ter,2005-08-23,,Sunderland,1–2,Manchester City,,,Peter Walton,Relatório da Partida,
3,ter,2005-08-23,,Portsmouth,1–1,Aston Villa,,,Graham Poll,Relatório da Partida,
3,qua,2005-08-24,,Bolton,2–0,Newcastle Utd,,,Rob Styles,Relatório da Partida,
3,qua,2005-08-24,,Blackburn,0–0,Tottenham,,,Dermot Gallagher,Relatório da Partida,
3,qua,2005-08-24,,Arsenal,4–1,Fulham,,,Mark Clattenburg,Relatório da Partida,
3,qua,2005-08-24,,Chelsea,4–0,West Brom,,,Mark Halsey,Relatório da Partida,
,,,,,,,,,,,
4,sáb,2005-08-27,,Manchester City,2–1,Portsmouth,,,Alan Wiley,Relatório da Partida,
4,sáb,2005-08-27,,West Brom,2–3,Birmingham City,,,Graham Poll,Relatório da Partida,
4,sáb,2005-08-27,,West Ham,1–2,Bolton,,,Phil Dowd,Relatório da Partida,
4,sáb,2005-08-27,,Aston Villa,1–0,Blackburn,,,Mark Clattenburg,Relatório da Partida,
4,sáb,2005-08-27,,Fulham,1–0,Everton,,,Mike Riley,Relatório da Partida,
4,sáb,2005-08-27,,Wigan Athletic,1–0,Sunderland,,,Stephen Bennett,Relatório da Partida,
4,sáb,2005-08-27,,Tottenham,0–2,Chelsea,,,Rob Styles,Relatório da Partida,
4,dom,2005-08-28,,Newcastle Utd,0–2,Manchester Utd,,,Howard Webb,Relatório da Partida,
4,dom,2005-08-28,,Middlesbrough,0–3,Charlton Ath,,,Mike Dean,Relatório da Partida,
,,,,,,,,,,,
5,sáb,2005-09-10,,Chelsea,2–0,Sunderland,,,Mike Dean,Relatório da Partida,
5,sáb,2005-09-10,,West Brom,1–2,Wigan Athletic,,,Mark Clattenburg,Relatório da Partida,
5,sáb,2005-09-10,,Middlesbrough,2–1,Arsenal,,,Mike Riley,Relatório da Partida,
5,sáb,2005-09-10,,Tottenham,0–0,Liverpool,,,Howard Webb,Relatório da Partida,
5,sáb,2005-09-10,,Newcastle Utd,1–1,Fulham,,,Alan Wiley,Relatório da Partida,
5,sáb,2005-09-10,,Everton,0–1,Portsmouth,,,Martin Atkinson,Relatório da Partida,
5,sáb,2005-09-10,,Manchester Utd,1–1,Manchester City,,,Stephen Bennett,Relatório da Partida,
5,sáb,2005-09-10,,Birmingham City,0–1,Charlton Ath,,,Mark Halsey,Relatório da Partida,
5,dom,2005-09-11,,Bolton,0–0,Blackburn,,,Graham Poll,Relatório da Partida,
5,seg,2005-09-12,,West Ham,4–0,Aston Villa,,,Rob Styles,Relatório da Partida,
,,,,,,,,,,,
6,sáb,2005-09-17,,Fulham,1–2,West Ham,,,Graham Poll,Relatório da Partida,
6,sáb,2005-09-17,,Portsmouth,1–1,Birmingham City,,,Dermot Gallagher,Relatório da Partida,
6,sáb,2005-09-17,,Charlton Ath,0–2,Chelsea,,,Howard Webb,Relatório da Partida,
6,sáb,2005-09-17,,Aston Villa,1–1,Tottenham,,,Stephen Bennett,Relatório da Partida,
6,sáb,2005-09-17,,Sunderland,1–1,West Brom,,,Richard Beeby,Relatório da Partida,
6,dom,2005-09-18,,Wigan Athletic,1–1,Middlesbrough,,,Uriah Rennie,Relatório da Partida,
6,dom,2005-09-18,,Blackburn,0–3,Newcastle Utd,,,Mike Riley,Relatório da Partida,
6,dom,2005-09-18,,Liverpool,0–0,Manchester Utd,,,Rob Styles,Relatório da Partida,
6,dom,2005-09-18,,Manchester City,0–1,Bolton,,,Mike Dean,Relatório da Partida,
6,seg,2005-09-19,,Arsenal,2–0,Everton,,,Alan Wiley,Relatório da Partida,
,,,,,,,,,,,
7,sáb,2005-09-24,,West Brom,1–2,Charlton Ath,,,Chris Foy,Relatório da Partida,
7,sáb,2005-09-24,,West Ham,0–0,Arsenal,,,Mike Dean,Relatório da Partida,
7,sáb,2005-09-24,,Everton,0–1,Wigan Athletic,,,Rob Styles,Relatório da Partida,
7,sáb,2005-09-24,,Manchester Utd,1–2,Blackburn,,,Phil Dowd,Relatório da Partida,
7,sáb,2005-09-24,,Newcastle Utd,1–0,Manchester City,,,Graham Poll,Relatório da Partida,
7,sáb,2005-09-24,,Bolton,1–0,Portsmouth,,,Mark Clattenburg,Relatório da Partida,
7,sáb,2005-09-24,,Chelsea,2–1,Aston Villa,,,Barry Knight,Relatório da Partida,
7,sáb,2005-09-24,,Birmingham City,2–2,Liverpool,,,Stephen Bennett,Relatório da Partida,
7,dom,2005-09-25,,Middlesbrough,0–2,Sunderland,,,Howard Webb,Relatório da Partida,
7,seg,2005-09-26,,Tottenham,1–0,Fulham,,,Alan Wiley,Relatório da Partida,
,,,,,,,,,,,
8,sáb,2005-10-01,,Portsmouth,0–0,Newcastle Utd,,,Stephen Bennett,Relatório da Partida,
8,sáb,2005-10-01,,Charlton Ath,2–3,Tottenham,,,Phil Dowd,Relatório da Partida,
8,sáb,2005-10-01,,Fulham,2–3,Manchester Utd,,,Howard Webb,Relatório da Partida,
8,sáb,2005-10-01,,Blackburn,2–0,West Brom,,,Uriah Rennie,Relatório da Partida,
8,sáb,2005-10-01,,Sunderland,1–1,West Ham,,,Martin Atkinson,Relatório da Partida,
8,dom,2005-10-02,,Manchester City,2–0,Everton,,,Mark Halsey,Relatório da Partida,
8,dom,2005-10-02,,Wigan Athletic,2–1,Bolton,,,Alan Wiley,Relatório da Partida,
8,dom,2005-10-02,,Arsenal,1–0,Birmingham City,,,Mike Riley,Relatório da Partida,
8,dom,2005-10-02,,Liverpool,1–4,Chelsea,,,Graham Poll,Relatório da Partida,
8,dom,2005-10-02,,Aston Villa,2–3,Middlesbrough,,,Mike Dean,Relatório da Partida,
,,,,,,,,,,,
9,sáb,2005-10-15,,Tottenham,2–0,Everton,,,Dermot Gallagher,Relatório da Partida,
9,sáb,2005-10-15,,Chelsea,5–1,Bolton,,,Rob Styles,Relatório da Partida,
9,sáb,2005-10-15,,Liverpool,1–0,Blackburn,,,Mark Halsey,Relatório da Partida,
9,sáb,2005-10-15,,West Brom,2–1,Arsenal,,,Barry Knight,Relatório da Partida,
9,sáb,2005-10-15,,Wigan Athletic,1–0,Newcastle Utd,,,Phil Dowd,Relatório da Partida,
9,sáb,2005-10-15,,Middlesbrough,1–1,Portsmouth,,,Chris Foy,Relatório da Partida,
9,sáb,2005-10-15,,Sunderland,1–3,Manchester Utd,,,Stephen Bennett,Relatório da Partida,
9,dom,2005-10-16,,Birmingham City,0–1,Aston Villa,,,Graham Poll,Relatório da Partida,
9,dom,2005-10-16,,Manchester City,2–1,West Ham,,,Mark Clattenburg,Relatório da Partida,
9,seg,2005-10-17,,Charlton Ath,1–1,Fulham,,,Mike Riley,Relatório da Partida,
,,,,,,,,,,,
10,sáb,2005-10-22,,Fulham,2–0,Liverpool,,,Martin Atkinson,Relatório da Partida,
10,sáb,2005-10-22,,Manchester Utd,1–1,Tottenham,,,Uriah Rennie,Relatório da Partida,
10,sáb,2005-10-22,,Portsmouth,1–2,Charlton Ath,,,Howard Webb,Relatório da Partida,
