Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
12,sáb,2007-11-03,,Wigan Athletic,0–2,Chelsea,,,Stephen Bennett,Relatório da Partida,
12,sáb,2007-11-03,,Fulham,3–1,Reading,,,Mark Clattenburg,Relatório da Partida,
12,dom,2007-11-04,,West Ham,1–1,Bolton,,,Peter Walton,Relatório da Partida,
12,seg,2007-11-05,,Manchester City,1–0,Sunderland,,,Alan Wiley,Relatório da Partida,
,,,,,,,,,,,
13,sáb,2007-11-10,,Sunderland,1–1,Newcastle Utd,,,Martin Atkinson,Relatório da Partida,
13,sáb,2007-11-10,,Liverpool,2–0,Fulham,,,Steve Tanner,Relatório da Partida,
13,sáb,2007-11-10,,Derby County,0–5,West Ham,,,Mark Clattenburg,Relatório da Partida,
13,dom,2007-11-11,,Tottenham,4–0,Wigan Athletic,,,Howard Webb,Relatório da Partida,
13,dom,2007-11-11,,Portsmouth,0–0,Manchester City,,,Mark Halsey,Relatório da Partida,
13,dom,2007-11-11,,Birmingham City,1–2,Aston Villa,,,Stephen Bennett,Relatório da Partida,
13,dom,2007-11-11,,Bolton,0–0,Middlesbrough,,,Lee Probert,Relatório da Partida,
13,dom,2007-11-11,,Manchester Utd,2–0,Blackburn,,,Chris Foy,Relatório da Partida,
13,dom,2007-11-11,,Chelsea,1–1,Everton,,,Alan Wiley,Relatório da Partida,
13,seg,2007-11-12,,Reading,1–3,Arsenal,,,Rob Styles,Relatório da Partida,
,,,,,,,,,,,
14,sáb,2007-11-24,,Arsenal,2–0,Wigan Athletic,,,Peter Walton,Relatório da Partida,
14,sáb,2007-11-24,,Bolton,1–0,Manchester Utd,,,Mark Clattenburg,Relatório da Partida,
14,sáb,2007-11-24,,Manchester City,2–1,Reading,,,Steve Tanner,Relatório da Partida,
14,sáb,2007-11-24,,Birmingham City,0–2,Portsmouth,,,Martin Atkinson,Relatório da Partida,
14,sáb,2007-11-24,,Middlesbrough,0–3,Aston Villa,,,Keith Stroud,Relatório da Partida,
14,sáb,2007-11-24,,Derby County,0–2,Chelsea,,,Andre Marriner,Relatório da Partida,
14,sáb,2007-11-24,,Newcastle Utd,0–3,Liverpool,,,Alan Wiley,Relatório da Partida,
14,sáb,2007-11-24,,Everton,7–1,Sunderland,,,Phil Dowd,Relatório da Partida,
14,dom,2007-11-25,,Fulham,2–2,Blackburn,,,Mike Dean,Relatório da Partida,
14,dom,2007-11-25,,West Ham,1–1,Tottenham,,,Mike Riley,Relatório da Partida,
,,,,,,,,,,,
2,qua,2007-11-28,,Blackburn,0–4,Aston Villa,,,Phil Dowd,Relatório da Partida,
,,,,,,,,,,,
15,sáb,2007-12-01,,Portsmouth,0–0,Everton,,,Peter Walton,Relatório da Partida,
15,sáb,2007-12-01,,Wigan Athletic,1–1,Manchester City,,,Mike Riley,Relatório da Partida,
15,sáb,2007-12-01,,Aston Villa,1–2,Arsenal,,,Chris Foy,Relatório da Partida,
15,sáb,2007-12-01,,Reading,1–1,Middlesbrough,,,Alan Wiley,Relatório da Partida,
15,sáb,2007-12-01,,Sunderland,1–0,Derby County,,,Mark Halsey,Relatório da Partida,
15,sáb,2007-12-01,,Chelsea,1–0,West Ham,,,Howard Webb,Relatório da Partida,
15,sáb,2007-12-01,,Blackburn,3–1,Newcastle Utd,,,Martin Atkinson,Relatório da Partida,
15,dom,2007-12-02,,Liverpool,4–0,Bolton,,,Stephen Bennett,Relatório da Partida,
15,dom,2007-12-02,,Tottenham,2–3,Birmingham City,,,Phil Dowd,Relatório da Partida,
15,seg,2007-12-03,,Manchester Utd,2–0,Fulham,,,Rob Styles,Relatório da Partida,
,,,,,,,,,,,
2,qua,2007-12-05,,Newcastle Utd,1–1,Arsenal,,,Mike Dean,Relatório da Partida,
,,,,,,,,,,,
16,sáb,2007-12-08,,Aston Villa,1–3,Portsmouth,,,Mike Riley,Relatório da Partida,
16,sáb,2007-12-08,,Chelsea,2–0,Sunderland,,,Peter Walton,Relatório da Partida,
16,sáb,2007-12-08,,Newcastle Utd,2–1,Birmingham City,,,Rob Styles,Relatório da Partida,
16,sáb,2007-12-08,,Everton,3–0,Fulham,,,Stephen Bennett,Relatório da Partida,
16,sáb,2007-12-08,,Reading,3–1,Liverpool,,,Andre Marriner,Relatório da Partida,
16,sáb,2007-12-08,,Manchester Utd,4–1,Derby County,,,Chris Foy,Relatório da Partida,
16,dom,2007-12-09,,Bolton,4–1,Wigan Athletic,,,Martin Atkinson,Relatório da Partida,
16,dom,2007-12-09,,Blackburn,0–1,West Ham,,,Alan Wiley,Relatório da Partida,
16,dom,2007-12-09,,Middlesbrough,2–1,Arsenal,,,Howard Webb,Relatório da Partida,
16,dom,2007-12-09,,Tottenham,2–1,Manchester City,,,Mark Halsey,Relatório da Partida,
,,,,,,,,,,,
17,sáb,2007-12-15,,Manchester City,4–2,Bolton,,,Peter Walton,Relatório da Partida,
17,sáb,2007-12-15,,Birmingham City,1–1,Reading,,,Lee Probert,Relatório da Partida,
17,sáb,2007-12-15,,West Ham,0–2,Everton,,,Steve Tanner,Relatório da Partida,
17,sáb,2007-12-15,,Sunderland,1–1,Aston Villa,,,Stephen Bennett,Relatório da Partida,
17,sáb,2007-12-15,,Wigan Athletic,5–3,Blackburn,,,Mark Clattenburg,Relatório da Partida,
17,sáb,2007-12-15,,Portsmouth,0–1,Tottenham,,,Martin Atkinson,Relatório da Partida,
17,sáb,2007-12-15,,Fulham,0–1,Newcastle Utd,,,Howard Webb,Relatório da Partida,
17,sáb,2007-12-15,,Derby County,0–1,Middlesbrough,,,Rob Styles,Relatório da Partida,
17,dom,2007-12-16,,Arsenal,1–0,Chelsea,,,Alan Wiley,Relatório da Partida,
17,dom,2007-12-16,,Liverpool,0–1,Manchester Utd,,,Mark Halsey,Relatório da Partida,
,,,,,,,,,,,
18,sáb,2007-12-22,,Fulham,1–1,Wigan Athletic,,,Alan Wiley,Relatório da Partida,
18,sáb,2007-12-22,,Reading,2–1,Sunderland,,,Steve Tanner,Relatório da Partida,
18,sáb,2007-12-22,,Liverpool,4–1,Portsmouth,,,Mike Riley,Relatório da Partida,
18,sáb,2007-12-22,,Bolton,3–0,Birmingham City,,,Chris Foy,Relatório da Partida,
18,sáb,2007-12-22,,Aston Villa,1–1,Manchester City,,,Lee Mason,Relatório da Partida,
18,sáb,2007-12-22,,Arsenal,2–1,Tottenham,,,Rob Styles,Relatório da Partida,
18,sáb,2007-12-22,,Middlesbrough,1–2,West Ham,,,Martin Atkinson,Relatório da Partida,
18,dom,2007-12-23,,Newcastle Utd,2–2,Derby County,,,Andre Marriner,Relatório da Partida,
18,dom,2007-12-23,,Blackburn,0–1,Chelsea,,,Stephen Bennett,Relatório da Partida,
18,dom,2007-12-23,,Manchester Utd,2–1,Everton,,,Howard Webb,Relatório da Partida,
,,,,,,,,,,,
19,qua,2007-12-26,,Derby County,1–2,Liverpool,,,Alan Wiley,Relatório da Partida,
19,qua,2007-12-26,,Portsmouth,0–0,Arsenal,,,Stephen Bennett,Relatório da Partida,
19,qua,2007-12-26,,Birmingham City,3–0,Middlesbrough,,,Mark Halsey,Relatório da Partida,
19,qua,2007-12-26,,West Ham,1–1,Reading,,,Peter Walton,Relatório da Partida,
19,qua,2007-12-26,,Wigan Athletic,1–0,Newcastle Utd,,,Mike Dean,Relatório da Partida,
19,qua,2007-12-26,,Everton,2–0,Bolton,,,Rob Styles,Relatório da Partida,
19,qua,2007-12-26,,Tottenham,5–1,Fulham,,,Andre Marriner,Relatório da Partida,
19,qua,2007-12-26,,Chelsea,4–4,Aston Villa,,,Phil Dowd,Relatório da Partida,
19,qua,2007-12-26,,Sunderland,0–4,Manchester Utd,,,Uriah Rennie,Relatório da Partida,
19,qui,2007-12-27,,Manchester City,2–2,Blackburn,,,Howard Webb,Relatório da Partida,
,,,,,,,,,,,
20,sáb,2007-12-29,,Birmingham City,1–1,Fulham,,,Mark Clattenburg,Relatório da Partida,
20,sáb,2007-12-29,,Everton,1–4,Arsenal,,,Martin Atkinson,Relatório da Partida,
20,sáb,2007-12-29,,Sunderland,3–1,Bolton,,,Phil Dowd,Relatório da Partida,
20,sáb,2007-12-29,,Tottenham,6–4,Reading,,,Keith Stroud,Relatório da Partida,
20,sáb,2007-12-29,,Portsmouth,0–1,Middlesbrough,,,Alan Wiley,Relatório da Partida,
20,sáb,2007-12-29,,West Ham,2–1,Manchester Utd,,,Mike Dean,Relatório da Partida,
20,sáb,2007-12-29,,Chelsea,2–1,Newcastle Utd,,,Mike Riley,Relatório da Partida,
20,sáb,2007-12-29,,Wigan Athletic,1–2,Aston Villa,,,Howard Webb,Relatório da Partida,
20,dom,2007-12-30,,Manchester City,0–0,Liverpool,,,Uriah Rennie,Relatório da Partida,
20,dom,2007-12-30,,Derby County,1–2,Blackburn,,,Peter Walton,Relatório da Partida,
,,,,,,,,,,,
21,ter,2008-01-01,,Manchester Utd,1–0,Birmingham City,,,Peter Walton,Relatório da Partida,
21,ter,2008-01-01,,Reading,0–2,Portsmouth,,,Mike Dean,Relatório da Partida,
21,ter,2008-01-01,,Middlesbrough,0–2,Everton,,,Mike Riley,Relatório da Partida,
21,ter,2008-01-01,,Fulham,1–2,Chelsea,,,Mark Halsey,Relatório da Partida,
21,ter,2008-01-01,,Arsenal,2–0,West Ham,,,Chris Foy,Relatório da Partida,
21,ter,2008-01-01,,Aston Villa,2–1,Tottenham,,,Steve Tanner,Relatório da Partida,
21,qua,2008-01-02,,Blackburn,1–0,Sunderland,,,Rob Styles,Relatório da Partida,
21,qua,2008-01-02,,Bolton,1–0,Derby County,,,Howard Webb,Relatório da Partida,
21,qua,2008-01-02,,Liverpool,1–1,Wigan Athletic,,,Stephen Bennett,Relatório da Partida,
21,qua,2008-01-02,,Newcastle Utd,0–2,Manchester City,,,Martin Atkinson,Relatório da Partida,
,,,,,,,,,,,
22,sáb,2008-01-12,,West Ham,2–1,Fulham,,,Mike Riley,Relatório da Partida,
22,sáb,2008-01-12,,Manchester Utd,6–0,Newcastle Utd,,,Rob Styles,Relatório da Partida,
22,sáb,2008-01-12,,Aston Villa,3–1,Reading,,,Uriah Rennie,Relatório da Partida,
22,sáb,2008-01-12,,Derby County,0–1,Wigan Athletic,,,Mark Clattenburg,Relatório da Partida,
22,sáb,2008-01-12,,Chelsea,2–0,Tottenham,,,Alan Wiley,Relatório da Partida,
22,sáb,2008-01-12,,Everton,1–0,Manchester City,,,Mark Halsey,Relatório da Partida,
22,sáb,2008-01-12,,Arsenal,1–1,Birmingham City,,,Phil Dowd,Relatório da Partida,
22,sáb,2008-01-12,,Middlesbrough,1–1,Liverpool,,,Andre Marriner,Relatório da Partida,
22,dom,2008-01-13,,Sunderland,2–0,Portsmouth,,,Chris Foy,Relatório da Partida,
22,dom,2008-01-13,,Bolton,1–2,Blackburn,,,Mike Dean,Relatório da Partida,
,,,,,,,,,,,
23,sáb,2008-01-19,,Fulham,0–3,Arsenal,,,Peter Walton,Relatório da Partida,
23,sáb,2008-01-19,,Newcastle Utd,0–0,Bolton,,,Alan Wiley,Relatório da Partida,
23,sáb,2008-01-19,,Blackburn,1–1,Middlesbrough,,,Keith Stroud,Relatório da Partida,
23,sáb,2008-01-19,,Birmingham City,0–1,Chelsea,,,Rob Styles,Relatório da Partida,
23,sáb,2008-01-19,,Tottenham,2–0,Sunderland,,,Lee Mason,Relatório da Partida,
23,sáb,2008-01-19,,Portsmouth,3–1,Derby County,,,Mike Dean,Relatório da Partida,
23,sáb,2008-01-19,,Reading,0–2,Manchester Utd,,,Stephen Bennett,Relatório da Partida,
23,dom,2008-01-20,,Wigan Athletic,1–2,Everton,,,Lee Probert,Relatório da Partida,
23,dom,2008-01-20,,Manchester City,1–1,West Ham,,,Phil Dowd,Relatório da Partida,
23,seg,2008-01-21,,Liverpool,2–2,Aston Villa,,,Mark Clattenburg,Relatório da Partida,
,,,,,,,,,,,
24,sáb,2008-01-26,,Aston Villa,1–1,Blackburn,,,Howard Webb,Relatório da Partida,
24,ter,2008-01-29,,Arsenal,3–0,Newcastle Utd,,,Mike Riley,Relatório da Partida,
24,ter,2008-01-29,,Bolton,0–0,Fulham,,,Mark Clattenburg,Relatório da Partida,
24,ter,2008-01-29,,Sunderland,2–0,Birmingham City,,,Mark Halsey,Relatório da Partida,
24,ter,2008-01-29,,Middlesbrough,1–0,Wigan Athletic,,,Rob Styles,Relatório da Partida,
24,qua,2008-01-30,,Chelsea,1–0,Reading,,,Mike Dean,Relatório da Partida,
24,qua,2008-01-30,,Everton,0–0,Tottenham,,,Andre Marriner,Relatório da Partida,
24,qua,2008-01-30,,Manchester Utd,2–0,Portsmouth,,,Martin Atkinson,Relatório da Partida,
24,qua,2008-01-30,,Derby County,1–1,Manchester City,,,Stephen Bennett,Relatório da Partida,
24,qua,2008-01-30,,West Ham,1–0,Liverpool,,,Alan Wiley,Relatório da Partida,
,,,,,,,,,,,
25,sáb,2008-02-02,,Birmingham City,1–1,Derby County,,,Peter Walton,Relatório da Partida,
25,sáb,2008-02-02,,Tottenham,1–1,Manchester Utd,,,Mark Clattenburg,Relatório da Partida,
25,sáb,2008-02-02,,Wigan Athletic,1–0,West Ham,,,Martin Atkinson,Relatório da Partida,
25,sáb,2008-02-02,,Liverpool,3–0,Sunderland,,,Rob Styles,Relatório da Partida,
25,sáb,2008-02-02,,Blackburn,0–0,Everton,,,Alan Wiley,Relatório da Partida,
25,sáb,2008-02-02,,Reading,0–2,Bolton,,,Phil Dowd,Relatório da Partida,
25,sáb,2008-02-02,,Manchester City,1–3,Arsenal,,,Andre Marriner,Relatório da Partida,
25,sáb,2008-02-02,,Portsmouth,1–1,Chelsea,,,Howard Webb,Relatório da Partida,
25,dom,2008-02-03,,Fulham,2–1,Aston Villa,,,Chris Foy,Relatório da Partida,
25,dom,2008-02-03,,Newcastle Utd,1–1,Middlesbrough,,,Mike Dean,Relatório da Partida,
,,,,,,,,,,,
26,sáb,2008-02-09,,Aston Villa,4–1,Newcastle Utd,,,Lee Mason,Relatório da Partida,
26,sáb,2008-02-09,,Derby County,0–3,Tottenham,,,Martin Atkinson,Relatório da Partida,
26,sáb,2008-02-09,,Bolton,0–1,Portsmouth,,,Peter Walton,Relatório da Partida,
26,sáb,2008-02-09,,West Ham,1–1,Birmingham City,,,Mark Clattenburg,Relatório da Partida,
26,sáb,2008-02-09,,Middlesbrough,1–0,Fulham,,,Phil Dowd,Relatório da Partida,
26,sáb,2008-02-09,,Everton,1–0,Reading,,,Mark Halsey,Relatório da Partida,
26,sáb,2008-02-09,,Sunderland,2–0,Wigan Athletic,,,Mike Dean,Relatório da Partida,
26,dom,2008-02-10,,Manchester Utd,1–2,Manchester City,,,Howard Webb,Relatório da Partida,
26,dom,2008-02-10,,Chelsea,0–0,Liverpool,,,Mike Riley,Relatório da Partida,
26,seg,2008-02-11,,Arsenal,2–0,Blackburn,,,Stephen Bennett,Relatório da Partida,
,,,,,,,,,,,
27,sáb,2008-02-23,,Birmingham City,2–2,Arsenal,,,Mike Dean,Relatório da Partida,
27,sáb,2008-02-23,,Portsmouth,1–0,Sunderland,,,Phil Dowd,Relatório da Partida,
27,sáb,2008-02-23,,Wigan Athletic,2–0,Derby County,,,Alan Wiley,Relatório da Partida,
27,sáb,2008-02-23,,Liverpool,3–2,Middlesbrough,,,Lee Mason,Relatório da Partida,
27,sáb,2008-02-23,,Newcastle Utd,1–5,Manchester Utd,,,Chris Foy,Relatório da Partida,
27,sáb,2008-02-23,,Fulham,0–1,West Ham,,,Howard Webb,Relatório da Partida,
27,dom,2008-02-24,,Blackburn,4–1,Bolton,,,Mark Clattenburg,Relatório da Partida,
27,dom,2008-02-24,,Reading,1–2,Aston Villa,,,Martin Atkinson,Relatório da Partida,
27,seg,2008-02-25,,Manchester City,0–2,Everton,,,Rob Styles,Relatório da Partida,
,,,,,,,,,,,
28,sáb,2008-03-01,,Arsenal,1–1,Aston Villa,,,Mark Clattenburg,Relatório da Partida,
28,sáb,2008-03-01,,Fulham,0–3,Manchester Utd,,,Mike Dean,Relatório da Partida,
28,sáb,2008-03-01,,Newcastle Utd,0–1,Blackburn,,,Rob Styles,Relatório da Partida,
