Sem,Dia,Data,Horário,Em casa,Resultado,Visitante,Público,Local,Árbitro,Relatório da Partida,Notas
3,sáb,2011-08-27,,Aston Villa,0–0,Wolves,,,Martin Atkinson,Relatório da Partida,
3,sáb,2011-08-27,,Chelsea,3–1,Norwich City,,,Mike Jones,Relatório da Partida,
3,sáb,2011-08-27,,Liverpool,3–1,Bolton,,,Lee Probert,Relatório da Partida,
3,sáb,2011-08-27,,Swansea City,0–0,Sunderland,,,Mark Halsey,Relatório da Partida,
3,sáb,2011-08-27,,Wigan Athletic,2–0,QPR,,,Michael Oliver,Relatório da Partida,
3,sáb,2011-08-27,,Blackburn,0–1,Everton,,,Lee Mason,Relatório da Partida,
3,dom,2011-08-28,,West Brom,0–1,Stoke City,,,Mike Dean,Relatório da Partida,
3,dom,2011-08-28,,Tottenham,1–5,Manchester City,,,Phil Dowd,Relatório da Partida,
3,dom,2011-08-28,,Manchester Utd,8–2,Arsenal,,,Howard Webb,Relatório da Partida,
3,dom,2011-08-28,,Newcastle Utd,2–1,Fulham,,,Kevin Friend,Relatório da Partida,
,,,,,,,,,,,
4,sáb,2011-09-10,,Sunderland,1–2,Chelsea,,,Lee Probert,Relatório da Partida,
4,sáb,2011-09-10,,Arsenal,1–0,Swansea City,,,Stuart Attwell,Relatório da Partida,
4,sáb,2011-09-10,,Manchester City,3–0,Wigan Athletic,,,Martin Atkinson,Relatório da Partida,
4,sáb,2011-09-10,,Bolton,0–5,Manchester Utd,,,Andre Marriner,Relatório da Partida,
4,sáb,2011-09-10,,Stoke City,1–0,Liverpool,,,Mark Clattenburg,Relatório da Partida,
4,sáb,2011-09-10,,Wolves,0–2,Tottenham,,,Peter Walton,Relatório da Partida,
4,sáb,2011-09-10,,Everton,2–2,Aston Villa,,,Michael Oliver,Relatório da Partida,
4,dom,2011-09-11,,Fulham,1–1,Blackburn,,,Howard Webb,Relatório da Partida,
4,dom,2011-09-11,,Norwich City,0–1,West Brom,,,Mark Halsey,Relatório da Partida,
4,seg,2011-09-12,,QPR,0–0,Newcastle Utd,,,Phil Dowd,Relatório da Partida,
,,,,,,,,,,,
5,sáb,2011-09-17,,Aston Villa,1–1,Newcastle Utd,,,Neil Swarbrick,Relatório da Partida,
5,sáb,2011-09-17,,Wolves,0–3,QPR,,,Anthony Taylor,Relatório da Partida,
5,sáb,2011-09-17,,Everton,3–1,Wigan Athletic,,,Peter Walton,Relatório da Partida,
5,sáb,2011-09-17,,Swansea City,3–0,West Brom,,,Martin Atkinson,Relatório da Partida,
5,sáb,2011-09-17,,Bolton,1–2,Norwich City,,,Howard Webb,Relatório da Partida,
5,sáb,2011-09-17,,Blackburn,4–3,Arsenal,,,Andre Marriner,Relatório da Partida,
5,dom,2011-09-18,,Fulham,2–2,Manchester City,,,Mark Clattenburg,Relatório da Partida,
5,dom,2011-09-18,,Manchester Utd,3–1,Chelsea,,,Phil Dowd,Relatório da Partida,
5,dom,2011-09-18,,Tottenham,4–0,Liverpool,,,Mike Jones,Relatório da Partida,
5,dom,2011-09-18,,Sunderland,4–0,Stoke City,,,Kevin Friend,Relatório da Partida,
,,,,,,,,,,,
6,sáb,2011-09-24,,Stoke City,1–1,Manchester Utd,,,Peter Walton,Relatório da Partida,
6,sáb,2011-09-24,,Liverpool,2–1,Wolves,,,Kevin Friend,Relatório da Partida,
6,sáb,2011-09-24,,West Brom,0–0,Fulham,,,Stuart Attwell,Relatório da Partida,
6,sáb,2011-09-24,,Chelsea,4–1,Swansea City,,,Mike Dean,Relatório da Partida,
6,sáb,2011-09-24,,Wigan Athletic,1–2,Tottenham,,,Jon Moss,Relatório da Partida,
6,sáb,2011-09-24,,Newcastle Utd,3–1,Blackburn,,,Martin Atkinson,Relatório da Partida,
6,sáb,2011-09-24,,Arsenal,3–0,Bolton,,,Mark Clattenburg,Relatório da Partida,
6,sáb,2011-09-24,,Manchester City,2–0,Everton,,,Howard Webb,Relatório da Partida,
6,dom,2011-09-25,,QPR,1–1,Aston Villa,,,Michael Oliver,Relatório da Partida,
6,seg,2011-09-26,,Norwich City,2–1,Sunderland,,,Chris Foy,Relatório da Partida,
,,,,,,,,,,,
7,sáb,2011-10-01,,Wolves,1–2,Newcastle Utd,,,Mark Halsey,Relatório da Partida,
7,sáb,2011-10-01,,Sunderland,2–2,West Brom,,,Lee Mason,Relatório da Partida,
7,sáb,2011-10-01,,Manchester Utd,2–0,Norwich City,,,Stuart Attwell,Relatório da Partida,
7,sáb,2011-10-01,,Blackburn,0–4,Manchester City,,,Phil Dowd,Relatório da Partida,
7,sáb,2011-10-01,,Everton,0–2,Liverpool,,,Martin Atkinson,Relatório da Partida,
7,sáb,2011-10-01,,Aston Villa,2–0,Wigan Athletic,,,Mark Clattenburg,Relatório da Partida,
7,dom,2011-10-02,,Bolton,1–5,Chelsea,,,Peter Walton,Relatório da Partida,
7,dom,2011-10-02,,Tottenham,2–1,Arsenal,,,Mike Dean,Relatório da Partida,
7,dom,2011-10-02,,Fulham,6–0,QPR,,,Andre Marriner,Relatório da Partida,
7,dom,2011-10-02,,Swansea City,2–0,Stoke City,,,Mike Jones,Relatório da Partida,
,,,,,,,,,,,
8,sáb,2011-10-15,,Wigan Athletic,1–3,Bolton,,,Mike Dean,Relatório da Partida,
8,sáb,2011-10-15,,Norwich City,3–1,Swansea City,,,Jon Moss,Relatório da Partida,
8,sáb,2011-10-15,,Stoke City,2–0,Fulham,,,Martin Atkinson,Relatório da Partida,
8,sáb,2011-10-15,,Chelsea,3–1,Everton,,,Mike Jones,Relatório da Partida,
8,sáb,2011-10-15,,QPR,1–1,Blackburn,,,Mark Clattenburg,Relatório da Partida,
8,sáb,2011-10-15,,Liverpool,1–1,Manchester Utd,,,Andre Marriner,Relatório da Partida,
8,sáb,2011-10-15,,Manchester City,4–1,Aston Villa,,,Anthony Taylor,Relatório da Partida,
8,dom,2011-10-16,,Newcastle Utd,2–2,Tottenham,,,Lee Probert,Relatório da Partida,
8,dom,2011-10-16,,Arsenal,2–1,Sunderland,,,Howard Webb,Relatório da Partida,
8,dom,2011-10-16,,West Brom,2–0,Wolves,,,Chris Foy,Relatório da Partida,
,,,,,,,,,,,
9,sáb,2011-10-22,,Liverpool,1–1,Norwich City,,,Peter Walton,Relatório da Partida,
9,sáb,2011-10-22,,Bolton,0–2,Sunderland,,,Mike Jones,Relatório da Partida,
9,sáb,2011-10-22,,Newcastle Utd,1–0,Wigan Athletic,,,Neil Swarbrick,Relatório da Partida,
9,sáb,2011-10-22,,Wolves,2–2,Swansea City,,,Michael Oliver,Relatório da Partida,
9,sáb,2011-10-22,,Aston Villa,1–2,West Brom,,,Phil Dowd,Relatório da Partida,
9,dom,2011-10-23,,Fulham,1–3,Everton,,,Lee Probert,Relatório da Partida,
9,dom,2011-10-23,,QPR,1–0,Chelsea,,,Chris Foy,Relatório da Partida,
9,dom,2011-10-23,,Blackburn,1–2,Tottenham,,,Stuart Attwell,Relatório da Partida,
9,dom,2011-10-23,,Arsenal,3–1,Stoke City,,,Lee Mason,Relatório da Partida,
9,dom,2011-10-23,,Manchester Utd,1–6,Manchester City,,,Mark Clattenburg,Relatório da Partida,
,,,,,,,,,,,
10,sáb,2011-10-29,,Manchester City,3–1,Wolves,,,Stuart Attwell,Relatório da Partida,
10,sáb,2011-10-29,,West Brom,0–2,Liverpool,,,Lee Mason,Relatório da Partida,
10,sáb,2011-10-29,,Chelsea,3–5,Arsenal,,,Andre Marriner,Relatório da Partida,
10,sáb,2011-10-29,,Everton,0–1,Manchester Utd,,,Mark Halsey,Relatório da Partida,
10,sáb,2011-10-29,,Sunderland,2–2,Aston Villa,,,Chris Foy,Relatório da Partida,
10,sáb,2011-10-29,,Swansea City,3–1,Bolton,,,Mark Clattenburg,Relatório da Partida,
10,sáb,2011-10-29,,Norwich City,3–3,Blackburn,,,Anthony Taylor,Relatório da Partida,
10,sáb,2011-10-29,,Wigan Athletic,0–2,Fulham,,,Mike Jones,Relatório da Partida,
10,dom,2011-10-30,,Tottenham,3–1,QPR,,,Howard Webb,Relatório da Partida,
10,seg,2011-10-31,,Stoke City,1–3,Newcastle Utd,,,Mike Dean,Relatório da Partida,
,,,,,,,,,,,
11,sáb,2011-11-05,,Aston Villa,3–2,Norwich City,,,Kevin Friend,Relatório da Partida,
11,sáb,2011-11-05,,Blackburn,0–1,Chelsea,,,Mike Dean,Relatório da Partida,
11,sáb,2011-11-05,,Newcastle Utd,2–1,Everton,,,Andre Marriner,Relatório da Partida,
11,sáb,2011-11-05,,Liverpool,0–0,Swansea City,,,Phil Dowd,Relatório da Partida,
11,sáb,2011-11-05,,QPR,2–3,Manchester City,,,Martin Atkinson,Relatório da Partida,
11,sáb,2011-11-05,,Manchester Utd,1–0,Sunderland,,,Lee Mason,Relatório da Partida,
11,sáb,2011-11-05,,Arsenal,3–0,West Brom,,,Michael Oliver,Relatório da Partida,
11,dom,2011-11-06,,Fulham,1–3,Tottenham,,,Peter Walton,Relatório da Partida,
11,dom,2011-11-06,,Bolton,5–0,Stoke City,,,Howard Webb,Relatório da Partida,
11,dom,2011-11-06,,Wolves,3–1,Wigan Athletic,,,Lee Probert,Relatório da Partida,
,,,,,,,,,,,
12,sáb,2011-11-19,,West Brom,2–1,Bolton,,,Neil Swarbrick,Relatório da Partida,
12,sáb,2011-11-19,,Wigan Athletic,3–3,Blackburn,,,Andre Marriner,Relatório da Partida,
12,sáb,2011-11-19,,Norwich City,1–2,Arsenal,,,Phil Dowd,Relatório da Partida,
12,sáb,2011-11-19,,Stoke City,2–3,QPR,,,Mike Jones,Relatório da Partida,
12,sáb,2011-11-19,,Sunderland,0–0,Fulham,,,Anthony Taylor,Relatório da Partida,
12,sáb,2011-11-19,,Swansea City,0–1,Manchester Utd,,,Mike Dean,Relatório da Partida,
12,sáb,2011-11-19,,Everton,2–1,Wolves,,,Jon Moss,Relatório da Partida,
12,sáb,2011-11-19,,Manchester City,3–1,Newcastle Utd,,,Chris Foy,Relatório da Partida,
12,dom,2011-11-20,,Chelsea,1–2,Liverpool,,,Lee Probert,Relatório da Partida,
12,seg,2011-11-21,,Tottenham,2–0,Aston Villa,,,Mark Halsey,Relatório da Partida,
,,,,,,,,,,,
13,sáb,2011-11-26,,Norwich City,2–1,QPR,,,Mark Clattenburg,Relatório da Partida,
13,sáb,2011-11-26,,Manchester Utd,1–1,Newcastle Utd,,,Mike Jones,Relatório da Partida,
13,sáb,2011-11-26,,Stoke City,3–1,Blackburn,,,Mark Halsey,Relatório da Partida,
13,sáb,2011-11-26,,West Brom,1–3,Tottenham,,,Lee Probert,Relatório da Partida,
13,sáb,2011-11-26,,Sunderland,1–2,Wigan Athletic,,,Kevin Friend,Relatório da Partida,
13,sáb,2011-11-26,,Arsenal,1–1,Fulham,,,Mike Dean,Relatório da Partida,
13,sáb,2011-11-26,,Bolton,0–2,Everton,,,Michael Oliver,Relatório da Partida,
13,sáb,2011-11-26,,Chelsea,3–0,Wolves,,,Lee Mason,Relatório da Partida,
13,dom,2011-11-27,,Liverpool,1–1,Manchester City,,,Martin Atkinson,Relatório da Partida,
13,dom,2011-11-27,,Swansea City,0–0,Aston Villa,,,Neil Swarbrick,Relatório da Partida,
,,,,,,,,,,,
14,sáb,2011-12-03,,Tottenham,3–0,Bolton,,,Stuart Attwell,Relatório da Partida,
14,sáb,2011-12-03,,Aston Villa,0–1,Manchester Utd,,,Lee Probert,Relatório da Partida,
14,sáb,2011-12-03,,Blackburn,4–2,Swansea City,,,Chris Foy,Relatório da Partida,
14,sáb,2011-12-03,,Newcastle Utd,0–3,Chelsea,,,Mike Dean,Relatório da Partida,
14,sáb,2011-12-03,,Wigan Athletic,0–4,Arsenal,,,Mark Clattenburg,Relatório da Partida,
14,sáb,2011-12-03,,QPR,1–1,West Brom,,,Martin Atkinson,Relatório da Partida,
14,sáb,2011-12-03,,Manchester City,5–1,Norwich City,,,Howard Webb,Relatório da Partida,
14,dom,2011-12-04,,Wolves,2–1,Sunderland,,,Phil Dowd,Relatório da Partida,
14,dom,2011-12-04,,Everton,0–1,Stoke City,,,Lee Mason,Relatório da Partida,
14,seg,2011-12-05,,Fulham,1–0,Liverpool,,,Kevin Friend,Relatório da Partida,
,,,,,,,,,,,
15,sáb,2011-12-10,,West Brom,1–2,Wigan Athletic,,,Mike Dean,Relatório da Partida,
15,sáb,2011-12-10,,Norwich City,4–2,Newcastle Utd,,,Martin Atkinson,Relatório da Partida,
15,sáb,2011-12-10,,Liverpool,1–0,QPR,,,Lee Mason,Relatório da Partida,
15,sáb,2011-12-10,,Bolton,1–2,Aston Villa,,,Phil Dowd,Relatório da Partida,
15,sáb,2011-12-10,,Swansea City,2–0,Fulham,,,Jon Moss,Relatório da Partida,
15,sáb,2011-12-10,,Manchester Utd,4–1,Wolves,,,Michael Oliver,Relatório da Partida,
15,sáb,2011-12-10,,Arsenal,1–0,Everton,,,Howard Webb,Relatório da Partida,
15,dom,2011-12-11,,Sunderland,2–1,Blackburn,,,Peter Walton,Relatório da Partida,
15,dom,2011-12-11,,Stoke City,2–1,Tottenham,,,Chris Foy,Relatório da Partida,
15,seg,2011-12-12,,Chelsea,2–1,Manchester City,,,Mark Clattenburg,Relatório da Partida,
,,,,,,,,,,,
16,sáb,2011-12-17,,Blackburn,1–2,West Brom,,,Mark Clattenburg,Relatório da Partida,
16,sáb,2011-12-17,,Newcastle Utd,0–0,Swansea City,,,Lee Mason,Relatório da Partida,
16,sáb,2011-12-17,,Wigan Athletic,1–1,Chelsea,,,Martin Atkinson,Relatório da Partida,
16,sáb,2011-12-17,,Wolves,1–2,Stoke City,,,Anthony Taylor,Relatório da Partida,
16,sáb,2011-12-17,,Everton,1–1,Norwich City,,,Lee Probert,Relatório da Partida,
16,sáb,2011-12-17,,Fulham,2–0,Bolton,,,Chris Foy,Relatório da Partida,
16,dom,2011-12-18,,QPR,0–2,Manchester Utd,,,Howard Webb,Relatório da Partida,
16,dom,2011-12-18,,Tottenham,1–0,Sunderland,,,Mike Dean,Relatório da Partida,
16,dom,2011-12-18,,Manchester City,1–0,Arsenal,,,Phil Dowd,Relatório da Partida,
16,dom,2011-12-18,,Aston Villa,0–2,Liverpool,,,Peter Walton,Relatório da Partida,
,,,,,,,,,,,
17,ter,2011-12-20,,Wolves,2–2,Norwich City,,,Chris Foy,Relatório da Partida,
17,ter,2011-12-20,,Blackburn,1–2,Bolton,,,Martin Atkinson,Relatório da Partida,
17,qua,2011-12-21,,Everton,1–0,Swansea City,,,Kevin Friend,Relatório da Partida,
17,qua,2011-12-21,,Fulham,0–5,Manchester Utd,,,Mark Halsey,Relatório da Partida,
17,qua,2011-12-21,,QPR,2–3,Sunderland,,,Andre Marriner,Relatório da Partida,
17,qua,2011-12-21,,Aston Villa,1–2,Arsenal,,,Jon Moss,Relatório da Partida,
17,qua,2011-12-21,,Manchester City,3–0,Stoke City,,,Mike Dean,Relatório da Partida,
17,qua,2011-12-21,,Wigan Athletic,0–0,Liverpool,,,Michael Oliver,Relatório da Partida,
17,qua,2011-12-21,,Newcastle Utd,2–3,West Brom,,,Anthony Taylor,Relatório da Partida,
17,qui,2011-12-22,,Tottenham,1–1,Chelsea,,,Howard Webb,Relatório da Partida,
,,,,,,,,,,,
18,seg,2011-12-26,,Liverpool,1–1,Blackburn,,,Mike Jones,Relatório da Partida,
18,seg,2011-12-26,,Sunderland,1–1,Everton,,,Howard Webb,Relatório da Partida,
18,seg,2011-12-26,,West Brom,0–0,Manchester City,,,Lee Mason,Relatório da Partida,
18,seg,2011-12-26,,Manchester Utd,5–0,Wigan Athletic,,,Phil Dowd,Relatório da Partida,
18,seg,2011-12-26,,Bolton,0–2,Newcastle Utd,,,Peter Walton,Relatório da Partida,
18,seg,2011-12-26,,Chelsea,1–1,Fulham,,,Kevin Friend,Relatório da Partida,
18,seg,2011-12-26,,Stoke City,0–0,Aston Villa,,,Mark Clattenburg,Relatório da Partida,
18,ter,2011-12-27,,Arsenal,1–1,Wolves,,,Stuart Attwell,Relatório da Partida,
18,ter,2011-12-27,,Swansea City,1–1,QPR,,,Lee Probert,Relatório da Partida,
18,ter,2011-12-27,,Norwich City,0–2,Tottenham,,,Michael Oliver,Relatório da Partida,
,,,,,,,,,,,
19,sex,2011-12-30,,Liverpool,3–1,Newcastle Utd,,,Lee Probert,Relatório da Partida,
19,sáb,2011-12-31,,Arsenal,1–0,QPR,,,Martin Atkinson,Relatório da Partida,
19,sáb,2011-12-31,,Bolton,1–1,Wolves,,,Mark Clattenburg,Relatório da Partida,
19,sáb,2011-12-31,,Norwich City,1–1,Fulham,,,Howard Webb,Relatório da Partida,
19,sáb,2011-12-31,,Chelsea,1–3,Aston Villa,,,Mark Halsey,Relatório da Partida,
19,sáb,2011-12-31,,Manchester Utd,2–3,Blackburn,,,Mike Dean,Relatório da Partida,
19,sáb,2011-12-31,,Swansea City,1–1,Tottenham,,,Phil Dowd,Relatório da Partida,
19,sáb,2011-12-31,,Stoke City,2–2,Wigan Athletic,,,Michael Oliver,Relatório da Partida,
19,dom,2012-01-01,,West Brom,0–1,Everton,,,Stuart Attwell,Relatório da Partida,
19,dom,2012-01-01,,Sunderland,1–0,Manchester City,,,Kevin Friend,Relatório da Partida,
,,,,,,,,,,,
20,seg,2012-01-02,,Blackburn,1–2,Stoke City,,,Lee Mason,Relatório da Partida,
20,seg,2012-01-02,,Aston Villa,0–2,Swansea City,,,Anthony Taylor,Relatório da Partida,
20,seg,2012-01-02,,Wolves,1–2,Chelsea,,,Peter Walton,Relatório da Partida,
20,seg,2012-01-02,,QPR,1–2,Norwich City,,,Neil Swarbrick,Relatório da Partida,
20,seg,2012-01-02,,Fulham,2–1,Arsenal,,,Lee Probert,Relatório da Partida,
20,ter,2012-01-03,,Tottenham,1–0,West Brom,,,Mark Halsey,Relatório da Partida,
20,ter,2012-01-03,,Manchester City,3–0,Liverpool,,,Andre Marriner,Relatório da Partida,
20,ter,2012-01-03,,Wigan Athletic,1–4,Sunderland,,,Mike Dean,Relatório da Partida,
20,qua,2012-01-04,,Everton,1–2,Bolton,,,Phil Dowd,Relatório da Partida,
20,qua,2012-01-04,,Newcastle Utd,3–0,Manchester Utd,,,Howard Webb,Relatório da Partida,
,,,,,,,,,,,
1,qua,2012-01-11,,Tottenham,2–0,Everton,,,Martin Atkinson,Relatório da Partida,
,,,,,,,,,,,
21,sáb,2012-01-14,,Chelsea,1–0,Sunderland,,,Phil Dowd,Relatório da Partida,
21,sáb,2012-01-14,,Tottenham,1–1,Wolves,,,Mike Jones,Relatório da Partida,
21,sáb,2012-01-14,,West Brom,1–2,Norwich City,,,Mike Dean,Relatório da Partida,
21,sáb,2012-01-14,,Liverpool,0–0,Stoke City,,,Howard Webb,Relatório da Partida,
21,sáb,2012-01-14,,Manchester Utd,3–0,Bolton,,,Peter Walton,Relatório da Partida,
21,sáb,2012-01-14,,Blackburn,3–1,Fulham,,,Anthony Taylor,Relatório da Partida,
21,sáb,2012-01-14,,Aston Villa,1–1,Everton,,,Mark Clattenburg,Relatório da Partida,
21,dom,2012-01-15,,Swansea City,3–2,Arsenal,,,Michael Oliver,Relatório da Partida,
21,dom,2012-01-15,,Newcastle Utd,1–0,QPR,,,Chris Foy,Relatório da Partida,
21,seg,2012-01-16,,Wigan Athletic,0–1,Manchester City,,,Martin Atkinson,Relatório da Partida,
,,,,,,,,,,,
22,sáb,2012-01-21,,Bolton,3–1,Liverpool,,,Kevin Friend,Relatório da Partida,
22,sáb,2012-01-21,,Everton,1–1,Blackburn,,,Mark Halsey,Relatório da Partida,
22,sáb,2012-01-21,,Fulham,5–2,Newcastle Utd,,,Lee Mason,Relatório da Partida,
22,sáb,2012-01-21,,Norwich City,0–0,Chelsea,,,Mark Clattenburg,Relatório da Partida,
22,sáb,2012-01-21,,Stoke City,1–2,West Brom,,,Anthony Taylor,Relatório da Partida,
22,sáb,2012-01-21,,Sunderland,2–0,Swansea City,,,Chris Foy,Relatório da Partida,
22,sáb,2012-01-21,,Wolves,2–3,Aston Villa,,,Michael Oliver,Relatório da Partida,
22,sáb,2012-01-21,,QPR,3–1,Wigan Athletic,,,Jon Moss,Relatório da Partida,
22,dom,2012-01-22,,Arsenal,1–2,Manchester Utd,,,Mike Dean,Relatório da Partida,
22,dom,2012-01-22,,Manchester City,3–2,Tottenham,,,Howard Webb,Relatório da Partida,
,,,,,,,,,,,
23,ter,2012-01-31,,Manchester Utd,2–0,Stoke City,,,Mike Jones,Relatório da Partida,
23,ter,2012-01-31,,Everton,1–0,Manchester City,,,Peter Walton,Relatório da Partida,
23,ter,2012-01-31,,Wolves,0–3,Liverpool,,,Anthony Taylor,Relatório da Partida,
23,ter,2012-01-31,,Tottenham,3–1,Wigan Athletic,,,Lee Probert,Relatório da Partida,
23,ter,2012-01-31,,Swansea City,1–1,Chelsea,,,Andre Marriner,Relatório da Partida,
23,qua,2012-02-01,,Sunderland,3–0,Norwich City,,,Lee Mason,Relatório da Partida,
23,qua,2012-02-01,,Fulham,1–1,West Brom,,,Mark Halsey,Relatório da Partida,
23,qua,2012-02-01,,Aston Villa,2–2,QPR,,,Neil Swarbrick,Relatório da Partida,
23,qua,2012-02-01,,Bolton,0–0,Arsenal,,,Chris Foy,Relatório da Partida,
23,qua,2012-02-01,,Blackburn,0–2,Newcastle Utd,,,Phil Dowd,Relatório da Partida,
,,,,,,,,,,,
24,sáb,2012-02-04,,Stoke City,0–1,Sunderland,,,Martin Atkinson,Relatório da Partida,
24,sáb,2012-02-04,,Arsenal,7–1,Blackburn,,,Andre Marriner,Relatório da Partida,
24,sáb,2012-02-04,,Wigan Athletic,1–1,Everton,,,Anthony Taylor,Relatório da Partida,
24,sáb,2012-02-04,,Norwich City,2–0,Bolton,,,Lee Probert,Relatório da Partida,
24,sáb,2012-02-04,,Manchester City,3–0,Fulham,,,Mike Dean,Relatório da Partida,
24,sáb,2012-02-04,,QPR,1–2,Wolves,,,Mark Clattenburg,Relatório da Partida,
24,sáb,2012-02-04,,West Brom,1–2,Swansea City,,,Jon Moss,Relatório da Partida,
24,dom,2012-02-05,,Newcastle Utd,2–1,Aston Villa,,,Mark Halsey,Relatório da Partida,
24,dom,2012-02-05,,Chelsea,3–3,Manchester Utd,,,Howard Webb,Relatório da Partida,
24,seg,2012-02-06,,Liverpool,0–0,Tottenham,,,Michael Oliver,Relatório da Partida,
,,,,,,,,,,,
25,sáb,2012-02-11,,Sunderland,1–2,Arsenal,,,Neil Swarbrick,Relatório da Partida,
25,sáb,2012-02-11,,Blackburn,3–2,QPR,,,Mike Dean,Relatório da Partida,
25,sáb,2012-02-11,,Fulham,2–1,Stoke City,,,Chris Foy,Relatório da Partida,
25,sáb,2012-02-11,,Bolton,1–2,Wigan Athletic,,,Howard Webb,Relatório da Partida,
25,sáb,2012-02-11,,Manchester Utd,2–1,Liverpool,,,Phil Dowd,Relatório da Partida,
25,sáb,2012-02-11,,Swansea City,2–3,Norwich City,,,Martin Atkinson,Relatório da Partida,
25,sáb,2012-02-11,,Everton,2–0,Chelsea,,,Mike Jones,Relatório da Partida,
25,sáb,2012-02-11,,Tottenham,5–0,Newcastle Utd,,,Andre Marriner,Relatório da Partida,
25,dom,2012-02-12,,Aston Villa,0–1,Manchester City,,,Michael Oliver,Relatório da Partida,
25,dom,2012-02-12,,Wolves,1–5,West Brom,,,Lee Mason,Relatório da Partida,
,,,,,,,,,,,
26,sáb,2012-02-25,,Manchester City,3–0,Blackburn,,,Mike Jones,Relatório da Partida,
26,sáb,2012-02-25,,Newcastle Utd,2–2,Wolves,,,Peter Walton,Relatório da Partida,
26,sáb,2012-02-25,,Chelsea,3–0,Bolton,,,Michael Oliver,Relatório da Partida,
26,sáb,2012-02-25,,Wigan Athletic,0–0,Aston Villa,,,Kevin Friend,Relatório da Partida,
26,sáb,2012-02-25,,QPR,0–1,Fulham,,,Phil Dowd,Relatório da Partida,
26,sáb,2012-02-25,,West Brom,4–0,Sunderland,,,Chris Foy,Relatório da Partida,
26,dom,2012-02-26,,Norwich City,1–2,Manchester Utd,,,Andre Marriner,Relatório da Partida,
26,dom,2012-02-26,,Arsenal,5–2,Tottenham,,,Mike Dean,Relatório da Partida,
26,dom,2012-02-26,,Stoke City,2–0,Swansea City,,,Howard Webb,Relatório da Partida,
,,,,,,,,,,,
27,sáb,2012-03-03,,West Brom,1–0,Chelsea,,,Phil Dowd,Relatório da Partida,
27,sáb,2012-03-03,,QPR,1–1,Everton,,,Kevin Friend,Relatório da Partida,
27,sáb,2012-03-03,,Liverpool,1–2,Arsenal,,,Mark Halsey,Relatório da Partida,
27,sáb,2012-03-03,,Wigan Athletic,0–2,Swansea City,,,Andre Marriner,Relatório da Partida,
27,sáb,2012-03-03,,Stoke City,1–0,Norwich City,,,Michael Oliver,Relatório da Partida,
27,sáb,2012-03-03,,Blackburn,1–1,Aston Villa,,,Howard Webb,Relatório da Partida,
27,sáb,2012-03-03,,Manchester City,2–0,Bolton,,,Mark Clattenburg,Relatório da Partida,
27,dom,2012-03-04,,Fulham,5–0,Wolves,,,Mike Jones,Relatório da Partida,
27,dom,2012-03-04,,Newcastle Utd,1–1,Sunderland,,,Mike Dean,Relatório da Partida,
27,dom,2012-03-04,,Tottenham,1–3,Manchester Utd,,,Martin Atkinson,Relatório da Partida,
,,,,,,,,,,,
28,sáb,2012-03-10,,Wolves,0–2,Blackburn,,,Chris Foy,Relatório da Partida,
28,sáb,2012-03-10,,Sunderland,1–0,Liverpool,,,Anthony Taylor,Relatório da Partida,
28,sáb,2012-03-10,,Aston Villa,1–0,Fulham,,,Jon Moss,Relatório da Partida,
28,sáb,2012-03-10,,Bolton,2–1,QPR,,,Martin Atkinson,Relatório da Partida,
