Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2006-09-09;Fiorentina;2–3;Inter;Relatório da Partida;2006;2;3
2006-09-09;Roma;2–0;Livorno;Relatório da Partida;2006;2;0
2006-09-10;Chievo;1–2;Siena;Relatório da Partida;2006;1;2
2006-09-10;Sampdoria;1–2;Empoli;Relatório da Partida;2006;1;2
2006-09-10;Messina;1–0;Udinese;Relatório da Partida;2006;1;0
2006-09-10;Milan;2–1;Lazio;Relatório da Partida;2006;2;1
2006-09-10;Torino;1–1;Parma;Relatório da Partida;2006;1;1
2006-09-10;Palermo;4–3;Reggina;Relatório da Partida;2006;4;3
2006-09-10;Atalanta;3–1;Ascoli;Relatório da Partida;2006;3;1
2006-09-10;Cagliari;0–1;Catania;Relatório da Partida;2006;0;1
2006-09-16;Inter;1–1;Sampdoria;Relatório da Partida;2006;1;1
2006-09-16;Reggina;2–1;Cagliari;Relatório da Partida;2006;2;1
2006-09-17;Siena;1–3;Roma;Relatório da Partida;2006;1;3
2006-09-17;Udinese;2–0;Torino;Relatório da Partida;2006;2;0
2006-09-17;Livorno;1–0;Fiorentina;Relatório da Partida;2006;1;0
2006-09-17;Lazio;1–2;Palermo;Relatório da Partida;2006;1;2
2006-09-17;Empoli;1–1;Chievo;Relatório da Partida;2006;1;1
2006-09-17;Ascoli;1–1;Messina;Relatório da Partida;2006;1;1
2006-09-17;Catania;0–0;Atalanta;Relatório da Partida;2006;0;0
2006-09-17;Parma;0–2;Milan;Relatório da Partida;2006;0;2
2006-09-20;Torino;1–2;Siena;Relatório da Partida;2006;1;2
2006-09-20;Roma;0–1;Inter;Relatório da Partida;2006;0;1
2006-09-20;Palermo;5–3;Catania;Relatório da Partida;2006;5;3
2006-09-20;Fiorentina;1–0;Parma;Relatório da Partida;2006;1;0
2006-09-20;Sampdoria;3–3;Udinese;Relatório da Partida;2006;3;3
2006-09-20;Cagliari;2–2;Livorno;Relatório da Partida;2006;2;2
2006-09-20;Atalanta;0–0;Empoli;Relatório da Partida;2006;0;0
2006-09-20;Milan;1–0;Ascoli;Relatório da Partida;2006;1;0
2006-09-20;Chievo;0–1;Lazio;Relatório da Partida;2006;0;1
2006-09-20;Messina;2–0;Reggina;Relatório da Partida;2006;2;0
2006-09-23;Catania;2–2;Messina;Relatório da Partida;2006;2;2
2006-09-23;Livorno;0–0;Milan;Relatório da Partida;2006;0;0
2006-09-24;Empoli;2–0;Palermo;Relatório da Partida;2006;2;0
2006-09-24;Udinese;1–0;Fiorentina;Relatório da Partida;2006;1;0
2006-09-24;Siena;0–0;Cagliari;Relatório da Partida;2006;0;0
2006-09-24;Ascoli;1–1;Sampdoria;Relatório da Partida;2006;1;1
2006-09-24;Inter;4–3;Chievo;Relatório da Partida;2006;4;3
2006-09-24;Parma;0–4;Roma;Relatório da Partida;2006;0;4
2006-09-24;Reggina;1–1;Torino;Relatório da Partida;2006;1;1
2006-09-24;Lazio;1–0;Atalanta;Relatório da Partida;2006;1;0
2006-09-30;Torino;0–4;Lazio;Relatório da Partida;2006;0;4
