Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2015-08-22;Hellas Verona;1–1;Roma;Relatório da Partida;2015;1;1
2015-08-22;Lazio;2–1;Bologna;Relatório da Partida;2015;2;1
2015-08-23;Juventus;0–1;Udinese;Relatório da Partida;2015;0;1
2015-08-23;Sampdoria;5–2;Carpi;Relatório da Partida;2015;5;2
2015-08-23;Fiorentina;2–0;Milan;Relatório da Partida;2015;2;0
2015-08-23;Inter;1–0;Atalanta;Relatório da Partida;2015;1;0
2015-08-23;Palermo;1–0;Genoa;Relatório da Partida;2015;1;0
2015-08-23;Frosinone;1–2;Torino;Relatório da Partida;2015;1;2
2015-08-23;Sassuolo;2–1;Napoli;Relatório da Partida;2015;2;1
2015-08-23;Empoli;1–3;Chievo;Relatório da Partida;2015;1;3
2015-08-29;Bologna;0–1;Sassuolo;Relatório da Partida;2015;0;1
2015-08-29;Milan;2–1;Empoli;Relatório da Partida;2015;2;1
2015-08-30;Roma;2–1;Juventus;Relatório da Partida;2015;2;1
2015-08-30;Udinese;0–1;Palermo;Relatório da Partida;2015;0;1
2015-08-30;Atalanta;2–0;Frosinone;Relatório da Partida;2015;2;0
2015-08-30;Torino;3–1;Fiorentina;Relatório da Partida;2015;3;1
2015-08-30;Chievo;4–0;Lazio;Relatório da Partida;2015;4;0
2015-08-30;Genoa;2–0;Hellas Verona;Relatório da Partida;2015;2;0
2015-08-30;Napoli;2–2;Sampdoria;Relatório da Partida;2015;2;2
2015-08-30;Carpi;1–2;Inter;Relatório da Partida;2015;1;2
2015-09-12;Frosinone;0–2;Roma;Relatório da Partida;2015;0;2
2015-09-12;Fiorentina;1–0;Genoa;Relatório da Partida;2015;1;0
2015-09-12;Juventus;1–1;Chievo;Relatório da Partida;2015;1;1
2015-09-13;Hellas Verona;2–2;Torino;Relatório da Partida;2015;2;2
2015-09-13;Sassuolo;2–2;Atalanta;Relatório da Partida;2015;2;2
2015-09-13;Empoli;2–2;Napoli;Relatório da Partida;2015;2;2
2015-09-13;Palermo;2–2;Carpi;Relatório da Partida;2015;2;2
2015-09-13;Lazio;2–0;Udinese;Relatório da Partida;2015;2;0
2015-09-13;Inter;1–0;Milan;Relatório da Partida;2015;1;0
2015-09-14;Sampdoria;2–0;Bologna;Relatório da Partida;2015;2;0
2015-09-19;Udinese;1–2;Empoli;Relatório da Partida;2015;1;2
2015-09-19;Milan;3–2;Palermo;Relatório da Partida;2015;3;2
2015-09-20;Chievo;0–1;Inter;Relatório da Partida;2015;0;1
2015-09-20;Torino;2–0;Sampdoria;Relatório da Partida;2015;2;0
2015-09-20;Atalanta;1–1;Hellas Verona;Relatório da Partida;2015;1;1
2015-09-20;Bologna;1–0;Frosinone;Relatório da Partida;2015;1;0
2015-09-20;Genoa;0–2;Juventus;Relatório da Partida;2015;0;2
