Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2013-08-24;Sampdoria;0–1;Juventus;Relatório da Partida;2013;0;1
2013-08-24;Hellas Verona;2–1;Milan;Relatório da Partida;2013;2;1
2013-08-25;Napoli;3–0;Bologna;Relatório da Partida;2013;3;0
2013-08-25;Cagliari;2–1;Atalanta;Relatório da Partida;2013;2;1
2013-08-25;Parma;0–0;Chievo;Relatório da Partida;2013;0;0
2013-08-25;Torino;2–0;Sassuolo;Relatório da Partida;2013;2;0
2013-08-25;Inter;2–0;Genoa;Relatório da Partida;2013;2;0
2013-08-25;Livorno;0–2;Roma;Relatório da Partida;2013;0;2
2013-08-25;Lazio;2–1;Udinese;Relatório da Partida;2013;2;1
2013-08-26;Fiorentina;2–1;Catania;Relatório da Partida;2013;2;1
2013-08-31;Chievo;2–4;Napoli;Relatório da Partida;2013;2;4
2013-08-31;Juventus;4–1;Lazio;Relatório da Partida;2013;4;1
2013-09-01;Milan;3–1;Cagliari;Relatório da Partida;2013;3;1
2013-09-01;Genoa;2–5;Fiorentina;Relatório da Partida;2013;2;5
2013-09-01;Atalanta;2–0;Torino;Relatório da Partida;2013;2;0
2013-09-01;Udinese;3–1;Parma;Relatório da Partida;2013;3;1
2013-09-01;Catania;0–3;Inter;Relatório da Partida;2013;0;3
2013-09-01;Sassuolo;1–4;Livorno;Relatório da Partida;2013;1;4
2013-09-01;Roma;3–0;Hellas Verona;Relatório da Partida;2013;3;0
2013-09-01;Bologna;2–2;Sampdoria;Relatório da Partida;2013;2;2
2013-09-14;Torino;2–2;Milan;Relatório da Partida;2013;2;2
2013-09-14;Napoli;2–0;Atalanta;Relatório da Partida;2013;2;0
2013-09-14;Inter;1–1;Juventus;Relatório da Partida;2013;1;1
2013-09-15;Sampdoria;0–3;Genoa;Relatório da Partida;2013;0;3
2013-09-15;Livorno;2–0;Catania;Relatório da Partida;2013;2;0
2013-09-15;Fiorentina;1–1;Cagliari;Relatório da Partida;2013;1;1
2013-09-15;Hellas Verona;2–0;Sassuolo;Relatório da Partida;2013;2;0
2013-09-15;Udinese;1–1;Bologna;Relatório da Partida;2013;1;1
2013-09-15;Lazio;3–0;Chievo;Relatório da Partida;2013;3;0
2013-09-16;Parma;1–3;Roma;Relatório da Partida;2013;1;3
2013-09-21;Cagliari;2–2;Sampdoria;Relatório da Partida;2013;2;2
2013-09-21;Genoa;0–0;Livorno;Relatório da Partida;2013;0;0
2013-09-21;Chievo;2–1;Udinese;Relatório da Partida;2013;2;1
2013-09-22;Roma;2–0;Lazio;Relatório da Partida;2013;2;0
2013-09-22;Juventus;2–1;Hellas Verona;Relatório da Partida;2013;2;1
2013-09-22;Milan;1–2;Napoli;Relatório da Partida;2013;1;2
2013-09-22;Atalanta;0–2;Fiorentina;Relatório da Partida;2013;0;2
2013-09-22;Bologna;1–2;Torino;Relatório da Partida;2013;1;2
2013-09-22;Sassuolo;0–7;Inter;Relatório da Partida;2013;0;7
2013-09-22;Catania;0–0;Parma;Relatório da Partida;2013;0;0
2013-09-24;Udinese;1–0;Genoa;Relatório da Partida;2013;1;0
2013-09-25;Livorno;1–1;Cagliari;Relatório da Partida;2013;1;1
2013-09-25;Lazio;3–1;Catania;Relatório da Partida;2013;3;1
2013-09-25;Bologna;3–3;Milan;Relatório da Partida;2013;3;3
2013-09-25;Sampdoria;0–2;Roma;Relatório da Partida;2013;0;2
2013-09-25;Napoli;1–1;Sassuolo;Relatório da Partida;2013;1;1
2013-09-25;Parma;4–3;Atalanta;Relatório da Partida;2013;4;3
2013-09-25;Chievo;1–2;Juventus;Relatório da Partida;2013;1;2
2013-09-25;Torino;2–2;Hellas Verona;Relatório da Partida;2013;2;2
2013-09-26;Inter;2–1;Fiorentina;Relatório da Partida;2013;2;1
2013-09-28;Genoa;0–2;Napoli;Relatório da Partida;2013;0;2
2013-09-28;Milan;1–0;Sampdoria;Relatório da Partida;2013;1;0
2013-09-29;Atalanta;2–0;Udinese;Relatório da Partida;2013;2;0
2013-09-29;Hellas Verona;2–1;Livorno;Relatório da Partida;2013;2;1
2013-09-29;Roma;5–0;Bologna;Relatório da Partida;2013;5;0
2013-09-29;Cagliari;1–1;Inter;Relatório da Partida;2013;1;1
2013-09-29;Torino;0–1;Juventus;Relatório da Partida;2013;0;1
2013-09-29;Catania;2–0;Chievo;Relatório da Partida;2013;2;0
2013-09-29;Sassuolo;2–2;Lazio;Relatório da Partida;2013;2;2
2013-09-30;Fiorentina;2–2;Parma;Relatório da Partida;2013;2;2
2013-10-05;Chievo;0–1;Atalanta;Relatório da Partida;2013;0;1
2013-10-05;Inter;0–3;Roma;Relatório da Partida;2013;0;3
2013-10-06;Udinese;2–0;Cagliari;Relatório da Partida;2013;2;0
2013-10-06;Lazio;0–0;Fiorentina;Relatório da Partida;2013;0;0
2013-10-06;Catania;1–1;Genoa;Relatório da Partida;2013;1;1
2013-10-06;Parma;3–1;Sassuolo;Relatório da Partida;2013;3;1
2013-10-06;Juventus;3–2;Milan;Relatório da Partida;2013;3;2
2013-10-06;Napoli;4–0;Livorno;Relatório da Partida;2013;4;0
2013-10-06;Bologna;1–4;Hellas Verona;Relatório da Partida;2013;1;4
2013-10-06;Sampdoria;2–2;Torino;Relatório da Partida;2013;2;2
2013-10-18;Roma;2–0;Napoli;Relatório da Partida;2013;2;0
2013-10-19;Milan;1–0;Udinese;Relatório da Partida;2013;1;0
2013-10-19;Cagliari;2–1;Catania;Relatório da Partida;2013;2;1
