Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2011-09-09;Milan;2–2;Lazio;Relatório da Partida;2011;2;2
2011-09-10;Cesena;1–3;Napoli;Relatório da Partida;2011;1;3
2011-09-11;Roma;1–2;Cagliari;Relatório da Partida;2011;1;2
2011-09-11;Catania;0–0;Siena;Relatório da Partida;2011;0;0
2011-09-11;Juventus;4–1;Parma;Relatório da Partida;2011;4;1
2011-09-11;Lecce;0–2;Udinese;Relatório da Partida;2011;0;2
2011-09-11;Genoa;2–2;Atalanta;Relatório da Partida;2011;2;2
2011-09-11;Chievo;2–2;Novara;Relatório da Partida;2011;2;2
2011-09-11;Palermo;4–3;Inter;Relatório da Partida;2011;4;3
2011-09-11;Fiorentina;2–0;Bologna;Relatório da Partida;2011;2;0
2011-09-17;Cagliari;2–1;Novara;Relatório da Partida;2011;2;1
2011-09-17;Inter;0–0;Roma;Relatório da Partida;2011;0;0
2011-09-18;Parma;2–1;Chievo;Relatório da Partida;2011;2;1
2011-09-18;Siena;0–1;Juventus;Relatório da Partida;2011;0;1
2011-09-18;Lazio;1–2;Genoa;Relatório da Partida;2011;1;2
2011-09-18;Catania;1–0;Cesena;Relatório da Partida;2011;1;0
2011-09-18;Napoli;3–1;Milan;Relatório da Partida;2011;3;1
2011-09-18;Atalanta;1–0;Palermo;Relatório da Partida;2011;1;0
2011-09-18;Udinese;2–0;Fiorentina;Relatório da Partida;2011;2;0
2011-09-18;Bologna;0–2;Lecce;Relatório da Partida;2011;0;2
2011-09-20;Novara;3–1;Inter;Relatório da Partida;2011;3;1
2011-09-21;Cesena;1–2;Lazio;Relatório da Partida;2011;1;2
2011-09-21;Genoa;3–0;Catania;Relatório da Partida;2011;3;0
2011-09-21;Palermo;3–2;Cagliari;Relatório da Partida;2011;3;2
2011-09-21;Chievo;1–0;Napoli;Relatório da Partida;2011;1;0
2011-09-21;Fiorentina;3–0;Parma;Relatório da Partida;2011;3;0
2011-09-21;Lecce;1–2;Atalanta;Relatório da Partida;2011;1;2
2011-09-21;Milan;1–1;Udinese;Relatório da Partida;2011;1;1
2011-09-21;Juventus;1–1;Bologna;Relatório da Partida;2011;1;1
2011-09-22;Roma;1–1;Siena;Relatório da Partida;2011;1;1
2011-09-24;Milan;1–0;Cesena;Relatório da Partida;2011;1;0
2011-09-24;Napoli;0–0;Fiorentina;Relatório da Partida;2011;0;0
2011-09-24;Bologna;1–3;Inter;Relatório da Partida;2011;1;3
2011-09-25;Cagliari;0–0;Udinese;Relatório da Partida;2011;0;0
2011-09-25;Chievo;2–1;Genoa;Relatório da Partida;2011;2;1
2011-09-25;Parma;0–1;Roma;Relatório da Partida;2011;0;1
2011-09-25;Lazio;0–0;Palermo;Relatório da Partida;2011;0;0
2011-09-25;Atalanta;2–1;Novara;Relatório da Partida;2011;2;1
2011-09-25;Catania;1–1;Juventus;Relatório da Partida;2011;1;1
2011-09-25;Siena;3–0;Lecce;Relatório da Partida;2011;3;0
2011-10-01;Inter;0–3;Napoli;Relatório da Partida;2011;0;3
2011-10-01;Roma;3–1;Atalanta;Relatório da Partida;2011;3;1
2011-10-02;Juventus;2–0;Milan;Relatório da Partida;2011;2;0
2011-10-02;Lecce;0–2;Cagliari;Relatório da Partida;2011;0;2
2011-10-02;Udinese;2–0;Bologna;Relatório da Partida;2011;2;0
2011-10-02;Cesena;0–0;Chievo;Relatório da Partida;2011;0;0
2011-10-02;Parma;3–1;Genoa;Relatório da Partida;2011;3;1
2011-10-02;Fiorentina;1–2;Lazio;Relatório da Partida;2011;1;2
2011-10-02;Novara;3–3;Catania;Relatório da Partida;2011;3;3
2011-10-02;Palermo;2–0;Siena;Relatório da Partida;2011;2;0
2011-10-15;Milan;3–0;Palermo;Relatório da Partida;2011;3;0
2011-10-15;Catania;2–1;Inter;Relatório da Partida;2011;2;1
2011-10-15;Napoli;1–2;Parma;Relatório da Partida;2011;1;2
2011-10-16;Cagliari;0–0;Siena;Relatório da Partida;2011;0;0
2011-10-16;Genoa;0–0;Lecce;Relatório da Partida;2011;0;0
2011-10-16;Atalanta;0–0;Udinese;Relatório da Partida;2011;0;0
2011-10-16;Lazio;2–1;Roma;Relatório da Partida;2011;2;1
2011-10-16;Cesena;0–0;Fiorentina;Relatório da Partida;2011;0;0
2011-10-16;Chievo;0–0;Juventus;Relatório da Partida;2011;0;0
2011-10-16;Novara;0–2;Bologna;Relatório da Partida;2011;0;2
2011-10-22;Fiorentina;2–2;Catania;Relatório da Partida;2011;2;2
2011-10-22;Juventus;2–2;Genoa;Relatório da Partida;2011;2;2
