Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2010-08-28;Udinese;0–1;Genoa;Relatório da Partida;2010;0;1
2010-08-28;Roma;0–0;Cesena;Relatório da Partida;2010;0;0
2010-08-29;Chievo;2–1;Catania;Relatório da Partida;2010;2;1
2010-08-29;Parma;2–0;Brescia;Relatório da Partida;2010;2;0
2010-08-29;Milan;4–0;Lecce;Relatório da Partida;2010;4;0
2010-08-29;Palermo;0–0;Cagliari;Relatório da Partida;2010;0;0
2010-08-29;Fiorentina;1–1;Napoli;Relatório da Partida;2010;1;1
2010-08-29;Sampdoria;2–0;Lazio;Relatório da Partida;2010;2;0
2010-08-29;Bari;1–0;Juventus;Relatório da Partida;2010;1;0
2010-08-30;Bologna;0–0;Inter;Relatório da Partida;2010;0;0
2010-09-11;Cagliari;5–1;Roma;Relatório da Partida;2010;5;1
2010-09-11;Inter;2–1;Udinese;Relatório da Partida;2010;2;1
2010-09-11;Cesena;2–0;Milan;Relatório da Partida;2010;2;0
2010-09-12;Juventus;3–3;Sampdoria;Relatório da Partida;2010;3;3
2010-09-12;Napoli;2–2;Bari;Relatório da Partida;2010;2;2
2010-09-12;Brescia;3–2;Palermo;Relatório da Partida;2010;3;2
2010-09-12;Lazio;3–1;Bologna;Relatório da Partida;2010;3;1
2010-09-12;Catania;2–1;Parma;Relatório da Partida;2010;2;1
2010-09-12;Genoa;1–3;Chievo;Relatório da Partida;2010;1;3
2010-09-12;Lecce;1–0;Fiorentina;Relatório da Partida;2010;1;0
2010-09-18;Milan;1–1;Catania;Relatório da Partida;2010;1;1
2010-09-18;Fiorentina;1–2;Lazio;Relatório da Partida;2010;1;2
2010-09-19;Cesena;1–0;Lecce;Relatório da Partida;2010;1;0
2010-09-19;Sampdoria;1–2;Napoli;Relatório da Partida;2010;1;2
2010-09-19;Udinese;0–4;Juventus;Relatório da Partida;2010;0;4
2010-09-19;Parma;1–1;Genoa;Relatório da Partida;2010;1;1
2010-09-19;Chievo;0–1;Brescia;Relatório da Partida;2010;0;1
2010-09-19;Palermo;1–2;Inter;Relatório da Partida;2010;1;2
2010-09-19;Bari;0–0;Cagliari;Relatório da Partida;2010;0;0
2010-09-19;Roma;2–2;Bologna;Relatório da Partida;2010;2;2
2010-09-22;Lecce;1–1;Parma;Relatório da Partida;2010;1;1
2010-09-22;Lazio;1–1;Milan;Relatório da Partida;2010;1;1
2010-09-22;Brescia;2–1;Roma;Relatório da Partida;2010;2;1
2010-09-22;Napoli;1–3;Chievo;Relatório da Partida;2010;1;3
2010-09-22;Bologna;2–1;Udinese;Relatório da Partida;2010;2;1
2010-09-22;Catania;2–0;Cesena;Relatório da Partida;2010;2;0
2010-09-22;Cagliari;0–0;Sampdoria;Relatório da Partida;2010;0;0
2010-09-22;Genoa;1–1;Fiorentina;Relatório da Partida;2010;1;1
2010-09-22;Inter;4–0;Bari;Relatório da Partida;2010;4;0
2010-09-23;Juventus;1–3;Palermo;Relatório da Partida;2010;1;3
2010-09-25;Roma;1–0;Inter;Relatório da Partida;2010;1;0
2010-09-25;Milan;1–0;Genoa;Relatório da Partida;2010;1;0
2010-09-26;Catania;1–1;Bologna;Relatório da Partida;2010;1;1
2010-09-26;Sampdoria;0–0;Udinese;Relatório da Partida;2010;0;0
2010-09-26;Bari;2–1;Brescia;Relatório da Partida;2010;2;1
2010-09-26;Cesena;1–4;Napoli;Relatório da Partida;2010;1;4
2010-09-26;Palermo;2–2;Lecce;Relatório da Partida;2010;2;2
2010-09-26;Fiorentina;2–0;Parma;Relatório da Partida;2010;2;0
2010-09-26;Juventus;4–2;Cagliari;Relatório da Partida;2010;4;2
2010-09-26;Chievo;0–1;Lazio;Relatório da Partida;2010;0;1
2010-10-02;Parma;0–1;Milan;Relatório da Partida;2010;0;1
2010-10-02;Udinese;1–0;Cesena;Relatório da Partida;2010;1;0
2010-10-03;Napoli;2–0;Roma;Relatório da Partida;2010;2;0
2010-10-03;Lecce;1–0;Catania;Relatório da Partida;2010;1;0
2010-10-03;Bologna;1–1;Sampdoria;Relatório da Partida;2010;1;1
