Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2002-09-14;Bologna;2–1;Roma;Relatório da Partida;2002;2;1
2002-09-14;Como;0–2;Empoli;Relatório da Partida;2002;0;2
2002-09-14;Modena;0–3;Milan;Relatório da Partida;2002;0;3
2002-09-14;Inter;1–0;Torino;Relatório da Partida;2002;1;0
2002-09-15;Udinese;1–1;Parma;Relatório da Partida;2002;1;1
2002-09-15;Perugia;2–0;Reggina;Relatório da Partida;2002;2;0
2002-09-15;Juventus;3–0;Atalanta;Relatório da Partida;2002;3;0
2002-09-15;Brescia;1–2;Piacenza;Relatório da Partida;2002;1;2
2002-09-15;Lazio;2–3;Chievo;Relatório da Partida;2002;2;3
2002-09-21;Empoli;0–2;Juventus;Relatório da Partida;2002;0;2
2002-09-21;Milan;3–0;Perugia;Relatório da Partida;2002;3;0
2002-09-22;Parma;2–0;Como;Relatório da Partida;2002;2;0
2002-09-22;Atalanta;2–2;Bologna;Relatório da Partida;2002;2;2
2002-09-22;Reggina;1–2;Inter;Relatório da Partida;2002;1;2
2002-09-22;Torino;0–1;Lazio;Relatório da Partida;2002;0;1
2002-09-22;Piacenza;2–0;Udinese;Relatório da Partida;2002;2;0
2002-09-22;Roma;1–2;Modena;Relatório da Partida;2002;1;2
2002-09-22;Chievo;1–2;Brescia;Relatório da Partida;2002;1;2
2002-09-28;Juventus;2–2;Parma;Relatório da Partida;2002;2;2
2002-09-28;Lazio;1–1;Milan;Relatório da Partida;2002;1;1
2002-09-29;Como;1–1;Reggina;Relatório da Partida;2002;1;1
2002-09-29;Inter;2–1;Chievo;Relatório da Partida;2002;2;1
2002-09-29;Modena;2–1;Torino;Relatório da Partida;2002;2;1
2002-09-29;Brescia;2–3;Roma;Relatório da Partida;2002;2;3
2002-09-29;Bologna;1–0;Piacenza;Relatório da Partida;2002;1;0
2002-09-29;Perugia;1–3;Empoli;Relatório da Partida;2002;1;3
2002-09-29;Udinese;1–0;Atalanta;Relatório da Partida;2002;1;0
2002-10-05;Reggina;2–2;Brescia;Relatório da Partida;2002;2;2
2002-10-05;Roma;4–1;Udinese;Relatório da Partida;2002;4;1
2002-10-06;Chievo;2–0;Modena;Relatório da Partida;2002;2;0
2002-10-06;Juventus;1–1;Como;Relatório da Partida;2002;1;1
2002-10-06;Empoli;0–0;Bologna;Relatório da Partida;2002;0;0
2002-10-06;Parma;2–2;Perugia;Relatório da Partida;2002;2;2
2002-10-06;Piacenza;1–4;Inter;Relatório da Partida;2002;1;4
2002-10-06;Atalanta;0–1;Lazio;Relatório da Partida;2002;0;1
2002-10-06;Milan;6–0;Torino;Relatório da Partida;2002;6;0
2002-10-19;Empoli;1–3;Roma;Relatório da Partida;2002;1;3
2002-10-19;Inter;1–1;Juventus;Relatório da Partida;2002;1;1
2002-10-20;Modena;2–1;Parma;Relatório da Partida;2002;2;1
2002-10-20;Bologna;3–0;Brescia;Relatório da Partida;2002;3;0
2002-10-20;Torino;1–0;Chievo;Relatório da Partida;2002;1;0
2002-10-20;Lazio;3–0;Perugia;Relatório da Partida;2002;3;0
2002-10-20;Como;1–1;Piacenza;Relatório da Partida;2002;1;1
2002-10-20;Atalanta;1–4;Milan;Relatório da Partida;2002;1;4
2002-10-20;Udinese;1–0;Reggina;Relatório da Partida;2002;1;0
2002-10-26;Chievo;3–2;Milan;Relatório da Partida;2002;3;2
2002-10-26;Juventus;1–0;Udinese;Relatório da Partida;2002;1;0
2002-10-27;Brescia;1–1;Como;Relatório da Partida;2002;1;1
2002-10-27;Reggina;2–1;Torino;Relatório da Partida;2002;2;1
2002-10-27;Lazio;2–2;Roma;Relatório da Partida;2002;2;2
2002-10-27;Piacenza;1–2;Empoli;Relatório da Partida;2002;1;2
2002-10-27;Inter;2–0;Bologna;Relatório da Partida;2002;2;0
2002-10-27;Parma;2–1;Atalanta;Relatório da Partida;2002;2;1
2002-10-27;Perugia;2–0;Modena;Relatório da Partida;2002;2;0
2002-11-02;Torino;0–2;Brescia;Relatório da Partida;2002;0;2
2002-11-02;Udinese;0–0;Bologna;Relatório da Partida;2002;0;0
2002-11-03;Como;0–2;Inter;Relatório da Partida;2002;0;2
2002-11-03;Milan;2–0;Reggina;Relatório da Partida;2002;2;0
2002-11-03;Atalanta;2–0;Piacenza;Relatório da Partida;2002;2;0
2002-11-03;Empoli;1–2;Lazio;Relatório da Partida;2002;1;2
2002-11-03;Modena;0–1;Juventus;Relatório da Partida;2002;0;1
2002-11-03;Roma;2–2;Perugia;Relatório da Partida;2002;2;2
2002-11-03;Parma;0–1;Chievo;Relatório da Partida;2002;0;1
2002-11-06;Milan;1–0;Udinese;Relatório da Partida;2002;1;0
2002-11-06;Reggina;0–3;Lazio;Relatório da Partida;2002;0;3
2002-11-06;Piacenza;0–1;Juventus;Relatório da Partida;2002;0;1
2002-11-06;Torino;2–1;Bologna;Relatório da Partida;2002;2;1
2002-11-06;Empoli;3–4;Inter;Relatório da Partida;2002;3;4
2002-11-06;Parma;4–3;Brescia;Relatório da Partida;2002;4;3
2002-11-06;Roma;2–1;Como;Relatório da Partida;2002;2;1
2002-11-06;Chievo;3–0;Perugia;Relatório da Partida;2002;3;0
2002-11-06;Atalanta;1–3;Modena;Relatório da Partida;2002;1;3
2002-11-09;Inter;1–2;Udinese;Relatório da Partida;2002;1;2
2002-11-09;Piacenza;1–1;Roma;Relatório da Partida;2002;1;1
2002-11-10;Bologna;1–0;Como;Relatório da Partida;2002;1;0
2002-11-10;Reggina;0–1;Modena;Relatório da Partida;2002;0;1
2002-11-10;Juventus;2–1;Milan;Relatório da Partida;2002;2;1
2002-11-10;Brescia;0–2;Empoli;Relatório da Partida;2002;0;2
2002-11-10;Perugia;2–1;Torino;Relatório da Partida;2002;2;1
2002-11-10;Chievo;4–1;Atalanta;Relatório da Partida;2002;4;1
2002-11-10;Lazio;0–0;Parma;Relatório da Partida;2002;0;0
2002-11-16;Bologna;2–1;Perugia;Relatório da Partida;2002;2;1
2002-11-16;Roma;2–2;Inter;Relatório da Partida;2002;2;2
2002-11-17;Torino;0–4;Juventus;Relatório da Partida;2002;0;4
2002-11-17;Milan;2–1;Parma;Relatório da Partida;2002;2;1
2002-11-17;Empoli;4–2;Reggina;Relatório da Partida;2002;4;2
2002-11-17;Modena;1–0;Piacenza;Relatório da Partida;2002;1;0
2002-11-17;Atalanta;2–0;Brescia;Relatório da Partida;2002;2;0
2002-11-17;Como;1–3;Lazio;Relatório da Partida;2002;1;3
2002-11-17;Udinese;2–1;Chievo;Relatório da Partida;2002;2;1
2002-11-23;Juventus;1–1;Bologna;Relatório da Partida;2002;1;1
2002-11-23;Milan;1–0;Inter;Relatório da Partida;2002;1;0
2002-11-24;Perugia;3–0;Como;Relatório da Partida;2002;3;0
2002-11-24;Lazio;4–0;Modena;Relatório da Partida;2002;4;0
2002-11-24;Piacenza;1–0;Torino;Relatório da Partida;2002;1;0
2002-11-24;Brescia;1–1;Udinese;Relatório da Partida;2002;1;1
2002-11-24;Parma;3–0;Roma;Relatório da Partida;2002;3;0
2002-11-24;Chievo;1–0;Empoli;Relatório da Partida;2002;1;0
2002-11-24;Reggina;1–1;Atalanta;Relatório da Partida;2002;1;1
2002-11-30;Reggina;1–1;Chievo;Relatório da Partida;2002;1;1
2002-12-01;Atalanta;0–2;Perugia;Relatório da Partida;2002;0;2
2002-12-01;Bologna;3–0;Modena;Relatório da Partida;2002;3;0
2002-12-01;Inter;4–0;Brescia;Relatório da Partida;2002;4;0
2002-12-01;Roma;2–2;Juventus;Relatório da Partida;2002;2;2
2002-12-01;Piacenza;2–3;Lazio;Relatório da Partida;2002;2;3
2002-12-01;Torino;0–4;Parma;Relatório da Partida;2002;0;4
2002-12-01;Empoli;1–1;Milan;Relatório da Partida;2002;1;1
2002-12-07;Milan;1–0;Roma;Relatório da Partida;2002;1;0
2002-12-07;Lazio;3–3;Inter;Relatório da Partida;2002;3;3
2002-12-08;Perugia;0–0;Piacenza;Relatório da Partida;2002;0;0
2002-12-08;Udinese;2–1;Empoli;Relatório da Partida;2002;2;1
2002-12-08;Brescia;2–0;Juventus;Relatório da Partida;2002;2;0
2002-12-08;Parma;2–0;Reggina;Relatório da Partida;2002;2;0
2002-12-08;Chievo;0–0;Bologna;Relatório da Partida;2002;0;0
2002-12-08;Modena;1–1;Como;Relatório da Partida;2002;1;1
2002-12-14;Piacenza;0–3;Chievo;Relatório da Partida;2002;0;3
2002-12-14;Bologna;2–1;Parma;Relatório da Partida;2002;2;1
2002-12-15;Udinese;1–1;Torino;Relatório da Partida;2002;1;1
2002-12-15;Roma;3–0;Reggina;Relatório da Partida;2002;3;0
2002-12-15;Brescia;3–1;Perugia;Relatório da Partida;2002;3;1
2002-12-15;Inter;1–0;Atalanta;Relatório da Partida;2002;1;0
2002-12-15;Como;1–2;Milan;Relatório da Partida;2002;1;2
2002-12-15;Juventus;1–2;Lazio;Relatório da Partida;2002;1;2
2002-12-15;Empoli;1–0;Modena;Relatório da Partida;2002;1;0
2002-12-18;Como;0–2;Udinese;Relatório da Partida;2002;0;2
2002-12-21;Torino;0–1;Roma;Relatório da Partida;2002;0;1
2002-12-21;Modena;0–1;Udinese;Relatório da Partida;2002;0;1
