Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2018-08-18;Chievo;2–3;Juventus;Relatório da Partida;2018;2;3
2018-08-18;Lazio;1–2;Napoli;Relatório da Partida;2018;1;2
2018-08-19;Torino;0–1;Roma;Relatório da Partida;2018;0;1
2018-08-19;Sassuolo;1–0;Inter;Relatório da Partida;2018;1;0
2018-08-19;Empoli;2–0;Cagliari;Relatório da Partida;2018;2;0
2018-08-19;Parma;2–2;Udinese;Relatório da Partida;2018;2;2
2018-08-19;Bologna;0–1;SPAL;Relatório da Partida;2018;0;1
2018-08-20;Atalanta;4–0;Frosinone;Relatório da Partida;2018;4;0
2018-08-25;Juventus;2–0;Lazio;Relatório da Partida;2018;2;0
2018-08-25;Napoli;3–2;Milan;Relatório da Partida;2018;3;2
2018-08-26;SPAL;1–0;Parma;Relatório da Partida;2018;1;0
2018-08-26;Cagliari;2–2;Sassuolo;Relatório da Partida;2018;2;2
2018-08-26;Genoa;2–1;Empoli;Relatório da Partida;2018;2;1
2018-08-26;Inter;2–2;Torino;Relatório da Partida;2018;2;2
2018-08-26;Frosinone;0–0;Bologna;Relatório da Partida;2018;0;0
2018-08-26;Udinese;1–0;Sampdoria;Relatório da Partida;2018;1;0
2018-08-26;Fiorentina;6–1;Chievo;Relatório da Partida;2018;6;1
2018-08-27;Roma;3–3;Atalanta;Relatório da Partida;2018;3;3
2018-08-31;Milan;2–1;Roma;Relatório da Partida;2018;2;1
2018-09-01;Bologna;0–3;Inter;Relatório da Partida;2018;0;3
2018-09-01;Parma;1–2;Juventus;Relatório da Partida;2018;1;2
2018-09-02;Fiorentina;1–0;Udinese;Relatório da Partida;2018;1;0
2018-09-02;Torino;1–0;SPAL;Relatório da Partida;2018;1;0
2018-09-02;Chievo;0–0;Empoli;Relatório da Partida;2018;0;0
2018-09-02;Sampdoria;3–0;Napoli;Relatório da Partida;2018;3;0
2018-09-02;Atalanta;0–1;Cagliari;Relatório da Partida;2018;0;1
2018-09-02;Lazio;1–0;Frosinone;Relatório da Partida;2018;1;0
2018-09-02;Sassuolo;5–3;Genoa;Relatório da Partida;2018;5;3
2018-09-15;Inter;0–1;Parma;Relatório da Partida;2018;0;1
2018-09-15;Napoli;1–0;Fiorentina;Relatório da Partida;2018;1;0
2018-09-15;Frosinone;0–5;Sampdoria;Relatório da Partida;2018;0;5
