Data;Em casa;Resultado;Visitante;Relatório da Partida;Season;home_goal;away_goal
2020-09-19;Fiorentina;1–0;Torino;Relatório da Partida;2020;1;0
2020-09-19;Hellas Verona;3–0;Roma;Relatório da Partida;2020;3;0
2020-09-20;Parma;0–2;Napoli;Relatório da Partida;2020;0;2
2020-09-20;Genoa;4–1;Crotone;Relatório da Partida;2020;4;1
2020-09-20;Sassuolo;1–1;Cagliari;Relatório da Partida;2020;1;1
2020-09-20;Juventus;3–0;Sampdoria;Relatório da Partida;2020;3;0
2020-09-21;Milan;2–0;Bologna;Relatório da Partida;2020;2;0
2020-09-26;Torino;2–4;Atalanta;Relatório da Partida;2020;2;4
2020-09-26;Sampdoria;2–3;Benevento;Relatório da Partida;2020;2;3
2020-09-26;Cagliari;0–2;Lazio;Relatório da Partida;2020;0;2
2020-09-26;Inter;4–3;Fiorentina;Relatório da Partida;2020;4;3
2020-09-27;Spezia;1–4;Sassuolo;Relatório da Partida;2020;1;4
2020-09-27;Hellas Verona;1–0;Udinese;Relatório da Partida;2020;1;0
2020-09-27;Crotone;0–2;Milan;Relatório da Partida;2020;0;2
2020-09-27;Napoli;6–0;Genoa;Relatório da Partida;2020;6;0
2020-09-27;Roma;2–2;Juventus;Relatório da Partida;2020;2;2
2020-09-28;Bologna;4–1;Parma;Relatório da Partida;2020;4;1
2020-09-30;Benevento;2–5;Inter;Relatório da Partida;2020;2;5
2020-09-30;Udinese;0–2;Spezia;Relatório da Partida;2020;0;2
2020-09-30;Lazio;1–4;Atalanta;Relatório da Partida;2020;1;4
2020-10-02;Fiorentina;1–2;Sampdoria;Relatório da Partida;2020;1;2
2020-10-03;Sassuolo;4–1;Crotone;Relatório da Partida;2020;4;1
2020-10-03;Udinese;0–1;Roma;Relatório da Partida;2020;0;1
2020-10-04;Atalanta;5–2;Cagliari;Relatório da Partida;2020;5;2
2020-10-04;Benevento;1–0;Bologna;Relatório da Partida;2020;1;0
2020-10-04;Parma;1–0;Hellas Verona;Relatório da Partida;2020;1;0
2020-10-04;Lazio;1–1;Inter;Relatório da Partida;2020;1;1
2020-10-04;Milan;3–0;Spezia;Relatório da Partida;2020;3;0
2020-10-17;Napoli;4–1;Atalanta;Relatório da Partida;2020;4;1
2020-10-17;Sampdoria;3–0;Lazio;Relatório da Partida;2020;3;0
2020-10-17;Inter;1–2;Milan;Relatório da Partida;2020;1;2
2020-10-17;Crotone;1–1;Juventus;Relatório da Partida;2020;1;1
2020-10-18;Bologna;3–4;Sassuolo;Relatório da Partida;2020;3;4
2020-10-18;Torino;2–3;Cagliari;Relatório da Partida;2020;2;3
2020-10-18;Spezia;2–2;Fiorentina;Relatório da Partida;2020;2;2
2020-10-18;Udinese;3–2;Parma;Relatório da Partida;2020;3;2
2020-10-18;Roma;5–2;Benevento;Relatório da Partida;2020;5;2
2020-10-19;Hellas Verona;0–0;Genoa;Relatório da Partida;2020;0;0
2020-10-23;Sassuolo;3–3;Torino;Relatório da Partida;2020;3;3
2020-10-24;Atalanta;1–3;Sampdoria;Relatório da Partida;2020;1;3
2020-10-24;Genoa;0–2;Inter;Relatório da Partida;2020;0;2
2020-10-24;Lazio;2–1;Bologna;Relatório da Partida;2020;2;1
2020-10-25;Cagliari;4–2;Crotone;Relatório da Partida;2020;4;2
2020-10-25;Parma;2–2;Spezia;Relatório da Partida;2020;2;2
2020-10-25;Benevento;1–2;Napoli;Relatório da Partida;2020;1;2
2020-10-25;Fiorentina;3–2;Udinese;Relatório da Partida;2020;3;2
2020-10-25;Juventus;1–1;Hellas Verona;Relatório da Partida;2020;1;1
2020-10-26;Milan;3–3;Roma;Relatório da Partida;2020;3;3
2020-10-31;Crotone;1–2;Atalanta;Relatório da Partida;2020;1;2
2020-10-31;Inter;2–2;Parma;Relatório da Partida;2020;2;2
2020-10-31;Bologna;3–2;Cagliari;Relatório da Partida;2020;3;2
2020-11-01;Udinese;1–2;Milan;Relatório da Partida;2020;1;2
2020-11-01;Torino;3–4;Lazio;Relatório da Partida;2020;3;4
2020-11-01;Spezia;1–4;Juventus;Relatório da Partida;2020;1;4
2020-11-01;Napoli;0–2;Sassuolo;Relatório da Partida;2020;0;2
2020-11-01;Roma;2–0;Fiorentina;Relatório da Partida;2020;2;0
2020-11-01;Sampdoria;1–1;Genoa;Relatório da Partida;2020;1;1
2020-11-02;Hellas Verona;3–1;Benevento;Relatório da Partida;2020;3;1
